target_name,validation_protocol,fold,loss_name,seed,control_type,continuous_mae,continuous_mse,continuous_rmse,continuous_pearson,continuous_spearman,spearman_future_movement
arousal_spike_rows_2_6_train_q90,grouped_video,2,regression_plus_binary,20260625,pca_only_shuffled,0.06253355741500854,0.009417411871254444,0.09704335047417954,0.0034699664543264242,0.00950427478568339,-0.005197248837556108
arousal_spike_rows_2_6_train_q90,grouped_video,2,regression_plus_binary,20260626,pca_only_shuffled,0.06247560679912567,0.008802752010524273,0.09382298231523166,0.0015980359397995696,-0.001185396780928606,-0.006098150919405898
arousal_spike_rows_2_6_train_q90,grouped_video,2,regression_plus_binary,20260627,pca_only_shuffled,0.06181810423731804,0.008796638809144497,0.09379039827799271,-0.004142081042406655,-0.002353316933393489,-0.010423703263743074
arousal_spike_rows_2_6_train_q90,grouped_video,2,binary,20260625,quality_only,2.3499491214752197,5.606648921966553,2.3678363376649476,0.05823992188005923,0.02199790645586134,0.02199790645586134
arousal_spike_rows_2_6_train_q90,grouped_video,2,binary,20260626,quality_only,2.3154022693634033,5.4518585205078125,2.3349215234152543,0.061912189587014256,0.025549911007208298,0.025549911007208298
arousal_spike_rows_2_6_train_q90,grouped_video,2,binary,20260627,quality_only,2.3094515800476074,5.418758869171143,2.327822774433471,0.05819194603001704,0.02311990107093791,0.02311990107093791
arousal_spike_rows_2_6_train_q90,grouped_video,2,regression,20260625,quality_only,0.06105373054742813,0.008563445881009102,0.09253888847943388,0.05239881195309462,0.03827893055155907,0.03827893055155907
arousal_spike_rows_2_6_train_q90,grouped_video,2,regression,20260626,quality_only,0.06130397692322731,0.008563418872654438,0.09253874254956374,0.04611486211414027,0.028334923366110126,0.028334923366110126
arousal_spike_rows_2_6_train_q90,grouped_video,2,regression,20260627,quality_only,0.061778608709573746,0.008562225848436356,0.09253229624534537,0.04307738646443726,0.029662741619621673,0.029662741619621673
arousal_spike_rows_2_6_train_q90,grouped_video,2,regression_plus_binary,20260625,quality_only,0.061605166643857956,0.008536825887858868,0.09239494514235543,0.0690743982293835,0.047448727154663424,0.019885264783267746
arousal_spike_rows_2_6_train_q90,grouped_video,2,regression_plus_binary,20260626,quality_only,0.060987986624240875,0.008538993075489998,0.09240667224551481,0.0711033806218217,0.060360546620789386,0.014107547166976712
arousal_spike_rows_2_6_train_q90,grouped_video,2,regression_plus_binary,20260627,quality_only,0.06278321146965027,0.008526933379471302,0.09234139580638416,0.07232792171365257,0.05465556770738299,0.022667218848862053
arousal_spike_rows_2_6_train_q90,grouped_video,2,binary,20260625,real_ar_pca_diag,2.5604088306427,7.62589168548584,2.761501708398139,0.271062077589271,0.20452127741546192,0.20452127741546192
arousal_spike_rows_2_6_train_q90,grouped_video,2,binary,20260626,real_ar_pca_diag,2.609994649887085,7.917724132537842,2.813845079697502,0.27115005949192705,0.2004847940780748,0.2004847940780748
arousal_spike_rows_2_6_train_q90,grouped_video,2,binary,20260627,real_ar_pca_diag,2.608187437057495,7.993936061859131,2.8273549585892344,0.2713828556228102,0.20448392867459736,0.20448392867459736
arousal_spike_rows_2_6_train_q90,grouped_video,2,regression,20260625,real_ar_pca_diag,0.059943560510873795,0.008042929694056511,0.08968238229472114,0.2813264147029748,0.2056461035765664,0.2056461035765664
arousal_spike_rows_2_6_train_q90,grouped_video,2,regression,20260626,real_ar_pca_diag,0.06101517379283905,0.008419238030910492,0.0917564059393702,0.2513366364670237,0.1929943050445539,0.1929943050445539
arousal_spike_rows_2_6_train_q90,grouped_video,2,regression,20260627,real_ar_pca_diag,0.05835722014307976,0.008030908182263374,0.08961533452631516,0.2775850562897786,0.21599642521634227,0.21599642521634227
arousal_spike_rows_2_6_train_q90,grouped_video,2,regression_plus_binary,20260625,real_ar_pca_diag,0.062703438103199,0.008307009935379028,0.09114279969026093,0.25918403704767057,0.19033648111201074,0.20351354744689723
arousal_spike_rows_2_6_train_q90,grouped_video,2,regression_plus_binary,20260626,real_ar_pca_diag,0.06070332229137421,0.008248770609498024,0.09082274279880576,0.25865185202511787,0.19401234624053143,0.20616422428824935
arousal_spike_rows_2_6_train_q90,grouped_video,2,regression_plus_binary,20260627,real_ar_pca_diag,0.06250544637441635,0.008559179492294788,0.09251583373831092,0.24437580632352573,0.17157696760465424,0.2060831260210196
arousal_spike_rows_2_6_train_q90,grouped_video,2,binary,20260625,shuffled_diag_only,2.2951552867889404,5.279058933258057,2.29762027612442,0.001536241246995081,-0.0033127358905692254,-0.0033127358905692254
arousal_spike_rows_2_6_train_q90,grouped_video,2,binary,20260626,shuffled_diag_only,2.290663480758667,5.258383274078369,2.2931164981479615,0.007515144192044806,0.0055575801286659055,0.0055575801286659055
arousal_spike_rows_2_6_train_q90,grouped_video,2,binary,20260627,shuffled_diag_only,2.30287766456604,5.31483793258667,2.305393227322981,0.003362299249106256,0.0037935530715601296,0.0037935530715601296
arousal_spike_rows_2_6_train_q90,grouped_video,2,regression,20260625,shuffled_diag_only,0.06250762194395065,0.008583230897784233,0.09264572789818337,0.0028749299424344083,0.006458185710266636,0.006458185710266636
arousal_spike_rows_2_6_train_q90,grouped_video,2,regression,20260626,shuffled_diag_only,0.06194266304373741,0.00861650425940752,0.09282512730617459,-5.7743448693522135e-05,-0.0010489869571523132,-0.0010489869571523132
arousal_spike_rows_2_6_train_q90,grouped_video,2,regression,20260627,shuffled_diag_only,0.06073363497853279,0.0086227310821414,0.092858661858447,-0.0032300138414764787,-0.003372223767986469,-0.003372223767986469
arousal_spike_rows_2_6_train_q90,grouped_video,2,regression_plus_binary,20260625,shuffled_diag_only,0.06246987730264664,0.00858604721724987,0.09266092605435082,0.0054554642287282925,0.0037748576594280126,-0.0005085419740072909
arousal_spike_rows_2_6_train_q90,grouped_video,2,regression_plus_binary,20260626,shuffled_diag_only,0.06266673654317856,0.008578650653362274,0.09262100546507944,0.0009882294741837988,-0.0025697453287010035,0.0019071777148771743
arousal_spike_rows_2_6_train_q90,grouped_video,2,regression_plus_binary,20260627,shuffled_diag_only,0.06231851875782013,0.00858326256275177,0.09264589879078172,-0.004576215848626437,-0.007222843770319016,0.0007330734234125608
