schema_version,target_name,target_value_column,target_mask_column,target_threshold_train_only,target_transform,validation_protocol,fold,feature_name,model_head,loss_name,seed,control_type,n_train,n_test,feature_width,uses_train_only_transform,uses_future_features,vjepa_encoding_run,tribe_encoding_run,pca_run,bridge_training_run,backend,decision_threshold_train_only,train_event_count,test_event_count,train_positive_rate,test_positive_rate,pr_auc,roc_auc,f1,balanced_accuracy,precision,recall,accuracy,top_1pct_recall,top_5pct_recall,top_10pct_recall,predicted_positive_rate,predicted_positive_count,continuous_mae,continuous_mse,continuous_pearson,continuous_pearson_with_future_max_delta,optimizer,inner_validation_strategy,best_inner_validation_pr_auc,best_epoch,epochs_run,status,checkpoint_path,checkpoint_checksum
again_dense_2hz_phase5_learned_heads_v1,arousal_spike_rows_2_6_train_q90,future_arousal_max_delta_rows_2_6,target_mask_arousal_spike_rows_2_6,0.15704058010258418,positive_delta,grouped_video,1,temporal_mean_2s_then_pca256,linear,binary,20260626,random_pca,186467,46622,316,True,False,False,False,False,True,mlx,-0.30441548824310305,18647,4837,0.10000160886376679,0.10374930290420831,0.1376162667730488,0.5771262036737724,0.20100105374077976,0.5493454450431686,0.12759908579073526,0.4732272069464544,0.6096692548582214,0.02894356005788712,0.08042174901798635,0.1449245400041348,0.3847754279095706,17939,0.4075811505317688,0.19632308185100555,0.12305652262992732,0.12305652262992732,mlx.optimizers.AdamW,inner_grouped_video_3fold_first_valid,0.1523979048802473,51,59,success,outputs/again_dense_2hz_phase5_learned_heads_20260625_182423/checkpoints/arousal_spike_rows_2_6_train_q90__grouped_video__fold1__temporal_mean_2s_then_pca256__random_pca__linear__binary__20260626.npz,9407e06addd41ee8a6d8276e2e263849
again_dense_2hz_phase5_learned_heads_v1,arousal_spike_rows_2_6_train_q90,future_arousal_max_delta_rows_2_6,target_mask_arousal_spike_rows_2_6,0.15704058010258418,positive_delta,grouped_video,1,temporal_mean_2s_then_pca256,linear,binary,20260627,random_pca,186467,46622,316,True,False,False,False,False,True,mlx,-0.25941004753112795,18647,4837,0.10000160886376679,0.10374930290420831,0.13665642078585372,0.5767018887776948,0.20178508925446273,0.5503488735777863,0.12797602530662078,0.4767417820963407,0.6086825961992193,0.025635724622700022,0.08042174901798635,0.1416167045689477,0.3864913560121831,18019,0.3629274368286133,0.1615254282951355,0.12317272524671992,0.12317272524671992,mlx.optimizers.AdamW,inner_grouped_video_3fold_first_valid,0.15272401251008277,41,49,success,outputs/again_dense_2hz_phase5_learned_heads_20260625_182423/checkpoints/arousal_spike_rows_2_6_train_q90__grouped_video__fold1__temporal_mean_2s_then_pca256__random_pca__linear__binary__20260627.npz,4ebaca308f8f3cf1155344bec71eca8a
again_dense_2hz_phase5_learned_heads_v1,arousal_spike_rows_2_6_train_q90,future_arousal_max_delta_rows_2_6,target_mask_arousal_spike_rows_2_6,0.15704058010258418,positive_delta,grouped_video,1,temporal_mean_2s_then_pca256,mlp_medium,binary,20260625,random_pca,186467,46622,316,True,False,False,False,False,True,mlx,-1.5598846077919006,18647,4837,0.10000160886376679,0.10374930290420831,0.150555727070235,0.6016226259783184,0.18647736126742273,0.5438769012811554,0.16041108132260948,0.22265867273103163,0.7984427952468791,0.028736820343187926,0.09964854248501137,0.1674591689063469,0.1440092660117541,6714,2.937011480331421,10.350964546203613,0.13999598310015243,0.13999598310015243,mlx.optimizers.AdamW,inner_grouped_video_3fold_first_valid,0.16038238218925802,33,41,success,outputs/again_dense_2hz_phase5_learned_heads_20260625_182423/checkpoints/arousal_spike_rows_2_6_train_q90__grouped_video__fold1__temporal_mean_2s_then_pca256__random_pca__mlp_medium__binary__20260625.npz,a8cac08aae85f059804a46d806406ec5
again_dense_2hz_phase5_learned_heads_v1,arousal_spike_rows_2_6_train_q90,future_arousal_max_delta_rows_2_6,target_mask_arousal_spike_rows_2_6,0.15704058010258418,positive_delta,grouped_video,1,temporal_mean_2s_then_pca256,mlp_medium,binary,20260626,random_pca,186467,46622,316,True,False,False,False,False,True,mlx,-1.5597748756408691,18647,4837,0.10000160886376679,0.10374930290420831,0.14944719598384149,0.6017978686241225,0.1864651439245988,0.5435946349003109,0.15821325648414986,0.2270002067397147,0.7944961606108704,0.029150299772586315,0.09716766590862104,0.16539177175935496,0.1488567629016344,6940,2.8980236053466797,10.075912475585938,0.1431790266072631,0.1431790266072631,mlx.optimizers.AdamW,inner_grouped_video_3fold_first_valid,0.1568307477843885,33,41,success,outputs/again_dense_2hz_phase5_learned_heads_20260625_182423/checkpoints/arousal_spike_rows_2_6_train_q90__grouped_video__fold1__temporal_mean_2s_then_pca256__random_pca__mlp_medium__binary__20260626.npz,071f15a9111ddd28287cff6e09c38a35
again_dense_2hz_phase5_learned_heads_v1,arousal_spike_rows_2_6_train_q90,future_arousal_max_delta_rows_2_6,target_mask_arousal_spike_rows_2_6,0.15704058010258418,positive_delta,grouped_video,1,temporal_mean_2s_then_pca256,mlp_medium,binary,20260627,random_pca,186467,46622,316,True,False,False,False,False,True,mlx,-1.5747857809066772,18647,4837,0.10000160886376679,0.10374930290420831,0.15837143491503802,0.6105561788147874,0.19608175727249597,0.550116591353164,0.16623526028185218,0.23899111019226793,0.7966839689417013,0.0295637792019847,0.10936530907587348,0.17676245606781063,0.14915705031959162,6954,2.9273130893707275,10.263862609863281,0.14830755710294494,0.14830755710294494,mlx.optimizers.AdamW,inner_grouped_video_3fold_first_valid,0.16419604821560627,31,39,success,outputs/again_dense_2hz_phase5_learned_heads_20260625_182423/checkpoints/arousal_spike_rows_2_6_train_q90__grouped_video__fold1__temporal_mean_2s_then_pca256__random_pca__mlp_medium__binary__20260627.npz,a4c33b8eadf551ea4f855cd7107c14b6
again_dense_2hz_phase5_learned_heads_v1,arousal_spike_rows_2_6_train_q90,future_arousal_max_delta_rows_2_6,target_mask_arousal_spike_rows_2_6,0.15704058010258418,positive_delta,grouped_video,1,temporal_mean_2s_then_pca256,gated_ar_pca_mlp,binary,20260625,random_pca,186467,46622,316,True,False,False,False,False,True,mlx,-1.7447091937065125,18647,4837,0.10000160886376679,0.10374930290420831,0.20226208793313374,0.6588777786323559,0.25646346735840897,0.590535741838228,0.2204221165279429,0.3065949968989043,0.8155591780704389,0.04155468265453793,0.15629522431259044,0.2466404796361381,0.1443095534297113,6728,2.6408369541168213,7.8081254959106445,0.22738031337481068,0.22738031337481068,mlx.optimizers.AdamW,inner_grouped_video_3fold_first_valid,0.19739673580695838,10,18,success,outputs/again_dense_2hz_phase5_learned_heads_20260625_182423/checkpoints/arousal_spike_rows_2_6_train_q90__grouped_video__fold1__temporal_mean_2s_then_pca256__random_pca__gated_ar_pca_mlp__binary__20260625.npz,264b122b817ca8a486a13e3a0d65ac5f
again_dense_2hz_phase5_learned_heads_v1,arousal_spike_rows_2_6_train_q90,future_arousal_max_delta_rows_2_6,target_mask_arousal_spike_rows_2_6,0.15704058010258418,positive_delta,grouped_video,1,temporal_mean_2s_then_pca256,gated_ar_pca_mlp,binary,20260626,random_pca,186467,46622,316,True,False,False,False,False,True,mlx,-1.741555070877075,18647,4837,0.10000160886376679,0.10374930290420831,0.20040934333676186,0.6571786438691086,0.25483091787439616,0.589520644149198,0.21865284974093263,0.3053545586107091,0.8147226631204153,0.039487285507546,0.14864585486872028,0.23568327475708084,0.144888679164343,6755,2.6982271671295166,8.222806930541992,0.22320150005048714,0.22320150005048714,mlx.optimizers.AdamW,inner_grouped_video_3fold_first_valid,0.19800786844606,13,21,success,outputs/again_dense_2hz_phase5_learned_heads_20260625_182423/checkpoints/arousal_spike_rows_2_6_train_q90__grouped_video__fold1__temporal_mean_2s_then_pca256__random_pca__gated_ar_pca_mlp__binary__20260626.npz,4951a7e8e0f7296071b33c399189c456
again_dense_2hz_phase5_learned_heads_v1,arousal_spike_rows_2_6_train_q90,future_arousal_max_delta_rows_2_6,target_mask_arousal_spike_rows_2_6,0.15704058010258418,positive_delta,grouped_video,1,temporal_mean_2s_then_pca256,gated_ar_pca_mlp,binary,20260627,random_pca,186467,46622,316,True,False,False,False,False,True,mlx,-1.7270851135253906,18647,4837,0.10000160886376679,0.10374930290420831,0.20175761745392193,0.6625102599871275,0.25682631073889906,0.5904875809100748,0.22215514639299727,0.30432086003721315,0.8172751061730513,0.03928054579284681,0.15050651230101303,0.24188546619805665,0.14212174509888037,6626,2.666341781616211,8.004594802856445,0.2267721294356087,0.2267721294356087,mlx.optimizers.AdamW,inner_grouped_video_3fold_first_valid,0.19944657355342715,13,21,success,outputs/again_dense_2hz_phase5_learned_heads_20260625_182423/checkpoints/arousal_spike_rows_2_6_train_q90__grouped_video__fold1__temporal_mean_2s_then_pca256__random_pca__gated_ar_pca_mlp__binary__20260627.npz,588c39708a8aa412e910439da76440d8
again_dense_2hz_phase5_learned_heads_v1,arousal_spike_rows_2_6_train_q90,future_arousal_max_delta_rows_2_6,target_mask_arousal_spike_rows_2_6,0.15704058010258418,positive_delta,grouped_video,1,temporal_mean_2s_then_pca256,linear,binary,20260625,shuffled_temporal_diagnostics,186467,46622,53,True,False,False,False,False,True,mlx,-0.3042250692844391,18647,4837,0.10000160886376679,0.10374930290420831,0.10415323141607735,0.5013566350621501,0.18662697037052142,0.4988550968835441,0.103524727387901,0.9460409344635105,0.1444596971386899,0.009716766590862104,0.048170353524912134,0.09840810419681621,0.9480931748959719,44202,0.2178487628698349,0.0640384629368782,-0.0017973835646839828,-0.0017973835646839828,mlx.optimizers.AdamW,inner_grouped_video_3fold_first_valid,0.1016908649169212,1,9,success,outputs/again_dense_2hz_phase5_learned_heads_20260625_182423/checkpoints/arousal_spike_rows_2_6_train_q90__grouped_video__fold1__temporal_mean_2s_then_pca256__shuffled_temporal_diagnostics__linear__binary__20260625.npz,993ccfd392ec3e4c9b8c2140026fcbeb
again_dense_2hz_phase5_learned_heads_v1,arousal_spike_rows_2_6_train_q90,future_arousal_max_delta_rows_2_6,target_mask_arousal_spike_rows_2_6,0.15704058010258418,positive_delta,grouped_video,1,temporal_mean_2s_then_pca256,linear,binary,20260626,shuffled_temporal_diagnostics,186467,46622,53,True,False,False,False,False,True,mlx,-0.41468124389648436,18647,4837,0.10000160886376679,0.10374930290420831,0.10466338659018287,0.5015428418148773,0.1865688372567003,0.49865931632806615,0.10348647915347743,0.9462476741782097,0.14394491870790613,0.009716766590862104,0.04879057266900972,0.10357659706429605,0.9486508515293209,44228,0.38996267318725586,0.1637231707572937,-0.002173381496050379,-0.002173381496050379,mlx.optimizers.AdamW,inner_grouped_video_3fold_first_valid,0.10022883573016335,60,60,success,outputs/again_dense_2hz_phase5_learned_heads_20260625_182423/checkpoints/arousal_spike_rows_2_6_train_q90__grouped_video__fold1__temporal_mean_2s_then_pca256__shuffled_temporal_diagnostics__linear__binary__20260626.npz,b7ec30f9df16440315d4a590ebbc1f4a
