candidate,target_type,family,baseline,spearman,pearson,direction,top_1pct_avg_true,top_1pct_continuous_lift,top_5pct_avg_true,top_5pct_continuous_lift,top_10pct_avg_true,top_10pct_continuous_lift,pr_auc,roc_auc,top_1pct_recall,top_5pct_recall,top_10pct_recall
future_arousal_abs_delta_rows_4_10_train_q90,binary,washout_gap_abs_movement,video_relative_time,,,1,,,,,,,0.14859211119063065,0.5348084233017172,0.014449591881756011,0.06893889256562982,0.12927421133906905
future_arousal_abs_delta_rows_4_10_train_q90,binary,washout_gap_abs_movement,per_video_train_base_rate,,,1,,,,,,,0.27073096862696017,0.7017362298274017,0.033752481800132364,0.1458195455548202,0.257555702625193
future_arousal_abs_delta_rows_4_10_train_q90,binary,washout_gap_abs_movement,train_only_video_mean_arousal,,,1,,,,,,,0.1246564694765508,0.47688380303783007,0.0073902492830355175,0.04489300683873814,0.0756673284800353
future_arousal_abs_delta_rows_6_12,continuous,washout_gap_abs_movement,current_arousal,-0.10348329876256344,-0.0687780676485858,1,0.14072200832423246,-0.009352602606620908,0.16453470298241596,0.014460092051562595,0.14073277117350944,-0.009341839757343928,,,,,
future_arousal_abs_delta_rows_6_12,continuous,washout_gap_abs_movement,previous_row_arousal,-0.10470894336640035,-0.06992372588455753,1,0.18225403729463216,0.032179426363778796,0.16603463429504023,0.015960023364186865,0.14162105611627837,-0.008453554814574993,,,,,
future_arousal_abs_delta_rows_6_12,continuous,washout_gap_abs_movement,trailing_2s_mean,-0.1091983197229187,-0.07291266554709125,1,0.0988152717281704,-0.05125933920268297,0.1307946966489242,-0.019279914281929156,0.12783824778694758,-0.022236363143905785,,,,,
future_arousal_abs_delta_rows_6_12,continuous,washout_gap_abs_movement,trailing_4s_mean,-0.11805324950934765,-0.08173768414323641,1,0.11756999644330189,-0.03252567964287077,0.10917661642928919,-0.04091905965688347,0.12174618603627556,-0.028349490049897105,,,,,
future_arousal_abs_delta_rows_6_12,continuous,washout_gap_abs_movement,recent_arousal_slope_delta,0.03484054632123253,0.01720302683123217,1,0.326563783573794,0.17648917264294064,0.25766702608483605,0.10759241515398268,0.22922724888266877,0.0791526379518154,,,,,
future_arousal_abs_delta_rows_6_12,continuous,washout_gap_abs_movement,video_relative_time,-0.05097979226102041,-0.05600953872577206,-1,0.13941894161872806,-0.010655669312125304,0.1387593386555461,-0.011315272275307264,0.14068690882375115,-0.009387702107102214,,,,,
future_arousal_abs_delta_rows_6_12,continuous,washout_gap_abs_movement,per_video_train_base_rate,0.246748927738849,0.27347603979558116,1,0.28198088784395214,0.13190627691309878,0.2510807646612464,0.10100615373039304,0.2391677314027552,0.08909312047190185,,,,,
future_arousal_abs_delta_rows_6_12,continuous,washout_gap_abs_movement,train_only_video_mean_arousal,-0.0875168409045524,-0.052985721664108365,1,0.1545240293484554,0.004449418417602047,0.14174507501988065,-0.008329535910972713,0.12970741412493988,-0.02036719680591348,,,,,
future_arousal_abs_delta_rows_6_12_train_q90,binary,washout_gap_abs_movement,current_arousal,,,1,,,,,,,0.13578288625970789,0.4603454923805586,0.014203621381329285,0.07969207416242004,0.1252304022552315
future_arousal_abs_delta_rows_6_12_train_q90,binary,washout_gap_abs_movement,previous_row_arousal,,,1,,,,,,,0.13704731156133315,0.4616024202232137,0.01680581155806137,0.08012577252520872,0.12674834652499187
future_arousal_abs_delta_rows_6_12_train_q90,binary,washout_gap_abs_movement,trailing_2s_mean,,,1,,,,,,,0.12876876252045422,0.45924882715615045,0.010842459069717012,0.057573457660197336,0.10820774151577578
future_arousal_abs_delta_rows_6_12_train_q90,binary,washout_gap_abs_movement,trailing_4s_mean,,,1,,,,,,,0.1241080466527956,0.4542063396608146,0.010626762090652787,0.044567338972023425,0.0987855129039254
future_arousal_abs_delta_rows_6_12_train_q90,binary,washout_gap_abs_movement,recent_arousal_slope_delta,,,1,,,,,,,0.18496908331591122,0.49722847898651945,0.034262170660305756,0.11688170877154938,0.1919115255339911
future_arousal_abs_delta_rows_6_12_train_q90,binary,washout_gap_abs_movement,video_relative_time,,,1,,,,,,,0.1520986104835148,0.536377138359185,0.013661498427843435,0.06451263146481621,0.12685677111568905
future_arousal_abs_delta_rows_6_12_train_q90,binary,washout_gap_abs_movement,per_video_train_base_rate,,,1,,,,,,,0.27772865623885173,0.6922712797957529,0.038599154288192564,0.15298709747370703,0.2539303914127724
future_arousal_abs_delta_rows_6_12_train_q90,binary,washout_gap_abs_movement,train_only_video_mean_arousal,,,1,,,,,,,0.13001616933159094,0.48075958711697403,0.0078065705301962485,0.04694784777187466,0.07860782825544833
future_onset_spike_rows_4_10_train_q90_current_q50,binary,onset_surprise_spike,current_arousal,,,-1,,,,,,,0.18272420364877115,0.8904276998330807,0.04745166959578207,0.25729349736379614,0.41898066783831284
future_onset_spike_rows_4_10_train_q90_current_q50,binary,onset_surprise_spike,previous_row_arousal,,,-1,,,,,,,0.17407670786653265,0.8828092579286648,0.05272407732864675,0.24393673110720562,0.40175746924428823
future_onset_spike_rows_4_10_train_q90_current_q50,binary,onset_surprise_spike,trailing_2s_mean,,,-1,,,,,,,0.1598884821568825,0.8732670349528845,0.04604569420035149,0.21195079086115992,0.37082601054481545
future_onset_spike_rows_4_10_train_q90_current_q50,binary,onset_surprise_spike,trailing_4s_mean,,,-1,,,,,,,0.13749171637961885,0.8437620934817381,0.043936731107205626,0.1764499121265378,0.3184534270650264
future_onset_spike_rows_4_10_train_q90_current_q50,binary,onset_surprise_spike,recent_arousal_slope_delta,,,-1,,,,,,,0.09015927840053375,0.6943770400712325,0.03866432337434095,0.17258347978910368,0.26362038664323373
future_onset_spike_rows_4_10_train_q90_current_q50,binary,onset_surprise_spike,video_relative_time,,,-1,,,,,,,0.04227913177126878,0.5059662653757339,0.01054481546572935,0.05905096660808436,0.11177504393673111
future_onset_spike_rows_4_10_train_q90_current_q50,binary,onset_surprise_spike,per_video_train_base_rate,,,1,,,,,,,0.10415088822323887,0.7125723083367533,0.04534270650263621,0.1648506151142355,0.2822495606326889
future_onset_spike_rows_4_10_train_q90_current_q50,binary,onset_surprise_spike,train_only_video_mean_arousal,,,-1,,,,,,,0.045662114675786375,0.5314096751631527,0.01546572934973638,0.06256590509666081,0.10685413005272408
future_onset_spike_rows_4_10_train_q90_current_q60,binary,onset_surprise_spike,current_arousal,,,-1,,,,,,,0.17689434982838503,0.8648601996703548,0.04067490207893944,0.2205483579391383,0.3591443205784875
future_onset_spike_rows_4_10_train_q90_current_q60,binary,onset_surprise_spike,previous_row_arousal,,,-1,,,,,,,0.16962193555150307,0.8585059579731198,0.04519433564326605,0.20909912624284424,0.34438083760168725
future_onset_spike_rows_4_10_train_q90_current_q60,binary,onset_surprise_spike,trailing_2s_mean,,,-1,,,,,,,0.15709720858665144,0.8494992576803004,0.03946971979511901,0.1816812292859295,0.3178668273576378
future_onset_spike_rows_4_10_train_q90_current_q60,binary,onset_surprise_spike,trailing_4s_mean,,,-1,,,,,,,0.13672302518368337,0.8211263940648209,0.03766194636938837,0.1512503766194637,0.2729737872853269
future_onset_spike_rows_4_10_train_q90_current_q60,binary,onset_surprise_spike,recent_arousal_slope_delta,,,-1,,,,,,,0.09431890914820672,0.6834102299185395,0.033142512805061766,0.14944260319373306,0.23681831877071408
future_onset_spike_rows_4_10_train_q90_current_q60,binary,onset_surprise_spike,video_relative_time,,,-1,,,,,,,0.048563637530826875,0.500251078115725,0.009942753841518529,0.059656523049111176,0.10997288339861404
future_onset_spike_rows_4_10_train_q90_current_q60,binary,onset_surprise_spike,per_video_train_base_rate,,,1,,,,,,,0.1137849794669491,0.7062144874903344,0.04278397107562519,0.1566736968966556,0.26453751129858394
future_onset_spike_rows_4_10_train_q90_current_q60,binary,onset_surprise_spike,train_only_video_mean_arousal,,,-1,,,,,,,0.053810453072729705,0.5363200355673692,0.015968665260620667,0.06327206990057246,0.11388972582103044
future_onset_spike_rows_4_10_train_q90_current_q70,binary,onset_surprise_spike,current_arousal,,,-1,,,,,,,0.17679812543276405,0.8644458110735365,0.0406015037593985,0.22015037593984962,0.35849624060150376
future_onset_spike_rows_4_10_train_q90_current_q70,binary,onset_surprise_spike,previous_row_arousal,,,-1,,,,,,,0.1695837978384142,0.8582240797200982,0.045112781954887216,0.2087218045112782,0.3437593984962406
future_onset_spike_rows_4_10_train_q90_current_q70,binary,onset_surprise_spike,trailing_2s_mean,,,-1,,,,,,,0.15705652903471892,0.8491708564771208,0.0393984962406015,0.18135338345864663,0.3172932330827068
future_onset_spike_rows_4_10_train_q90_current_q70,binary,onset_surprise_spike,trailing_4s_mean,,,-1,,,,,,,0.13670172331808803,0.820798620577972,0.03759398496240601,0.15097744360902254,0.2724812030075188
future_onset_spike_rows_4_10_train_q90_current_q70,binary,onset_surprise_spike,recent_arousal_slope_delta,,,-1,,,,,,,0.09434323282782546,0.683260061946401,0.03308270676691729,0.14917293233082707,0.236390977443609
future_onset_spike_rows_4_10_train_q90_current_q70,binary,onset_surprise_spike,video_relative_time,,,-1,,,,,,,0.04861375104976841,0.5000663747364031,0.009924812030075189,0.05954887218045113,0.10977443609022557
future_onset_spike_rows_4_10_train_q90_current_q70,binary,onset_surprise_spike,per_video_train_base_rate,,,1,,,,,,,0.11415296230593225,0.7065999711026533,0.042706766917293235,0.15669172932330827,0.2688721804511278
future_onset_spike_rows_4_10_train_q90_current_q70,binary,onset_surprise_spike,train_only_video_mean_arousal,,,-1,,,,,,,0.05398439838513852,0.5364497094719285,0.0162406015037594,0.06345864661654135,0.11398496240601504
future_onset_spike_rows_6_12_train_q90_current_q50,binary,onset_surprise_spike,current_arousal,,,-1,,,,,,,0.20739017285994207,0.8944158278242877,0.05708725267596497,0.2688939344794032,0.43431722348361984
future_onset_spike_rows_6_12_train_q90_current_q50,binary,onset_surprise_spike,previous_row_arousal,,,-1,,,,,,,0.19630933503728995,0.8863405227807497,0.057735971456373665,0.25170288679857283,0.4119364255595199
future_onset_spike_rows_6_12_train_q90_current_q50,binary,onset_surprise_spike,trailing_2s_mean,,,-1,,,,,,,0.18073616983999347,0.8771889099219238,0.054816736944534546,0.21991566655854686,0.38047356470969834
future_onset_spike_rows_6_12_train_q90_current_q50,binary,onset_surprise_spike,trailing_4s_mean,,,-1,,,,,,,0.15623985557398634,0.8481675508321653,0.05157314304249108,0.18196561790463833,0.3318196561790464
future_onset_spike_rows_6_12_train_q90_current_q50,binary,onset_surprise_spike,recent_arousal_slope_delta,,,-1,,,,,,,0.09676529183507303,0.6921978972465355,0.03892312682452157,0.1676938047356471,0.2585144339928641
future_onset_spike_rows_6_12_train_q90_current_q50,binary,onset_surprise_spike,video_relative_time,,,-1,,,,,,,0.047182436761449176,0.5080667590743975,0.013298734998378203,0.06487187804086929,0.1174180992539734
future_onset_spike_rows_6_12_train_q90_current_q50,binary,onset_surprise_spike,per_video_train_base_rate,,,1,,,,,,,0.11017819937031359,0.7052891745598663,0.03989620499513461,0.1634771326629906,0.26954265325981186
future_onset_spike_rows_6_12_train_q90_current_q50,binary,onset_surprise_spike,train_only_video_mean_arousal,,,-1,,,,,,,0.051604660057415506,0.5372742986825305,0.018812844631852094,0.06908855011352578,0.10541680181641258
future_onset_spike_rows_6_12_train_q90_current_q60,binary,onset_surprise_spike,current_arousal,,,-1,,,,,,,0.2001262948552514,0.8692685326936564,0.049079754601226995,0.23117679866146124,0.37339654210819856
future_onset_spike_rows_6_12_train_q90_current_q60,binary,onset_surprise_spike,previous_row_arousal,,,-1,,,,,,,0.19073391872795992,0.8624707587991457,0.049637479085331844,0.21639709983268265,0.35415504740658116
future_onset_spike_rows_6_12_train_q90_current_q60,binary,onset_surprise_spike,trailing_2s_mean,,,-1,,,,,,,0.17692092690916397,0.8536884659206138,0.04712771890686001,0.1890686001115449,0.3271054099274958
future_onset_spike_rows_6_12_train_q90_current_q60,binary,onset_surprise_spike,trailing_4s_mean,,,-1,,,,,,,0.1545533295910601,0.8255144049719054,0.04433909648633575,0.15644171779141106,0.2852760736196319
future_onset_spike_rows_6_12_train_q90_current_q60,binary,onset_surprise_spike,recent_arousal_slope_delta,,,-1,,,,,,,0.10183025187747406,0.6827755071417015,0.03346346904629113,0.14668153931957614,0.23452314556609036
future_onset_spike_rows_6_12_train_q90_current_q60,binary,onset_surprise_spike,video_relative_time,,,-1,,,,,,,0.053499484602477394,0.49860493351452134,0.011991076408254323,0.06218627997769102,0.11433351924149471
future_onset_spike_rows_6_12_train_q90_current_q60,binary,onset_surprise_spike,per_video_train_base_rate,,,1,,,,,,,0.11944662699741881,0.6960794390812398,0.03597322922476297,0.15560513106525375,0.2693809258226436
future_onset_spike_rows_6_12_train_q90_current_q60,binary,onset_surprise_spike,train_only_video_mean_arousal,,,1,,,,,,,0.045550244296450236,0.4593663009401718,0.002230897936419409,0.02509760178471835,0.04656999442275516
future_onset_spike_rows_6_12_train_q90_current_q70,binary,onset_surprise_spike,current_arousal,,,-1,,,,,,,0.19997522607738238,0.8687389475333304,0.04897050639955482,0.23066221480244853,0.37256538675570394
future_onset_spike_rows_6_12_train_q90_current_q70,binary,onset_surprise_spike,previous_row_arousal,,,-1,,,,,,,0.19066759592256202,0.8621162111605295,0.04952698942682248,0.2159154145798553,0.3533667223149694
future_onset_spike_rows_6_12_train_q90_current_q70,binary,onset_surprise_spike,trailing_2s_mean,,,-1,,,,,,,0.17685264836628753,0.8532760050170222,0.047022815804117976,0.18864774624373956,0.32637729549248745
future_onset_spike_rows_6_12_train_q90_current_q70,binary,onset_surprise_spike,trailing_4s_mean,,,-1,,,,,,,0.15450853386502528,0.8250933882909197,0.04424040066777963,0.15609348914858096,0.2846410684474123
future_onset_spike_rows_6_12_train_q90_current_q70,binary,onset_surprise_spike,recent_arousal_slope_delta,,,-1,,,,,,,0.1018604990906453,0.6825146337686339,0.0333889816360601,0.14635503617139678,0.23400111296605453
future_onset_spike_rows_6_12_train_q90_current_q70,binary,onset_surprise_spike,video_relative_time,,,-1,,,,,,,0.05384155525812729,0.498502651389537,0.012242626599888704,0.06232609905397885,0.11435726210350584
future_onset_spike_rows_6_12_train_q90_current_q70,binary,onset_surprise_spike,per_video_train_base_rate,,,1,,,,,,,0.11969360457384323,0.6962722980790729,0.03478018920422927,0.1555370061213133,0.26905954368391766
future_onset_spike_rows_6_12_train_q90_current_q70,binary,onset_surprise_spike,train_only_video_mean_arousal,,,1,,,,,,,0.045653930737698536,0.4593447320021888,0.0022259321090706734,0.025041736227045076,0.047022815804117976
residual_future_max_delta_rows_2_6,continuous,ar_residualized_continuous,current_arousal,0.21514568268707188,-0.028235858695370753,1,-0.01807693486307466,-0.026384593675128916,-0.019874515594778416,-0.02818217440683267,-0.016134926867859,-0.024442585679913253,,,,,
residual_future_max_delta_rows_2_6,continuous,ar_residualized_continuous,previous_row_arousal,0.19976680376835193,-0.037211583335135696,1,-0.027512199711474693,-0.035819858523528945,-0.021442490532452962,-0.029750149344507218,-0.01720826091372443,-0.025515919725778685,,,,,
residual_future_max_delta_rows_2_6,continuous,ar_residualized_continuous,trailing_2s_mean,0.18899567909153356,-0.040514477413903065,1,-0.01642794608584617,-0.024735604897900422,-0.017766619476967647,-0.026074278289021903,-0.015539692966625595,-0.02384735177867985,,,,,
residual_future_max_delta_rows_2_6,continuous,ar_residualized_continuous,trailing_4s_mean,0.158050646353132,-0.049443385616802844,1,-0.01601543309721875,-0.024323091909273002,-0.017514532559244317,-0.02582219137129857,-0.015843129409765986,-0.024150788221820242,,,,,
residual_future_max_delta_rows_2_6,continuous,ar_residualized_continuous,recent_arousal_slope_delta,0.2742437121659194,0.055305689834997486,1,0.0011332715405025376,-0.007174387271551717,0.030898225688697444,0.022590566876643188,0.03489544258355026,0.02658778377149601,,,,,
residual_future_max_delta_rows_2_6,continuous,ar_residualized_continuous,video_relative_time,0.04172294278149862,0.03541412475180943,1,0.015285040662456966,0.006977381850402711,0.014664651497150249,0.006356992685095994,0.015493848542267296,0.007186189730213042,,,,,
residual_future_max_delta_rows_2_6,continuous,ar_residualized_continuous,per_video_train_base_rate,-0.08255212128478359,0.0061829229198104765,1,0.06083418984992111,0.05252653103786686,0.045933313388305155,0.0376256545762509,0.029946039400503277,0.021638380588449024,,,,,
residual_future_max_delta_rows_2_6,continuous,ar_residualized_continuous,train_only_video_mean_arousal,-0.18664918759535976,-0.12453986686912939,1,-0.027095060668356784,-0.035402719480411037,-0.01303460700994294,-0.021342265821997195,-0.013945562143244349,-0.0222532209552986,,,,,
residual_future_max_delta_rows_4_10,continuous,ar_residualized_continuous,current_arousal,0.12863503398454992,-0.038968972167781696,1,-0.037811697521564526,-0.050235439606449016,-0.03693100353722562,-0.04935474562211011,-0.027442006826555263,-0.039865748911439756,,,,,
residual_future_max_delta_rows_4_10,continuous,ar_residualized_continuous,previous_row_arousal,0.11349088788525265,-0.0484137924735381,1,-0.04180768606337251,-0.054231428148257,-0.03924008404371769,-0.05166382612860218,-0.029244723259458656,-0.041668465344343146,,,,,
