lane,decision_threshold_train_only,pr_auc,roc_auc,f1,precision,recall,balanced_accuracy,continuous_mae,continuous_mse,continuous_rmse,continuous_pearson,continuous_spearman,spearman_future_movement,top_1pct_precision,top_1pct_recall,top_1pct_lift,top_1pct_avg_true_movement,top_1pct_avg_true_movement_lift,top_5pct_precision,top_5pct_recall,top_5pct_lift,top_5pct_avg_true_movement,top_5pct_avg_true_movement_lift,top_10pct_precision,top_10pct_recall,top_10pct_lift,top_10pct_avg_true_movement,top_10pct_avg_true_movement_lift,within_video_macro_pr_auc,within_video_macro_roc_auc,within_video_macro_spearman_future_movement,within_video_macro_top_5pct_lift,within_video_video_count,best_epoch,epochs_run,best_inner_val_delta_vs_frozen_ar,best_inner_val_secondary_delta,early_stopping_reason,residual_suppressed,checkpoint_restored,checkpoint_path,checkpoint_checksum,eval_mode_scoring,dropout_disabled,label_policy,alpha_final,hyperparameters,gate_mean,gate_p05,gate_p50,gate_p95,delta_vs_frozen_ar_pr_auc,delta_vs_frozen_ar_roc_auc,delta_vs_frozen_ar_top_1pct_recall,delta_vs_frozen_ar_top_5pct_recall,delta_vs_frozen_ar_top_10pct_recall,delta_vs_frozen_ar_spearman_future_movement
frozen_ar_only,-2.1203863620758057,0.26369109067321667,0.7401799731857736,0.3233567589913187,0.2404401819746711,0.49356385663806157,0.6458044367780922,0.07450199127197266,0.014593099243938923,0.12080190082916296,0.35305732508197707,0.296161136932833,0.2578571471571293,0.4624277456647399,0.04038364462392731,4.032587033465319,0.24769581854343414,0.1710570976138115,0.3732638888888889,0.16279656739020695,3.255036343527399,0.18812014162540436,0.11148142069578171,0.32064824193315006,0.2796567390206966,2.7962032011386424,0.16248221695423126,0.08584349602460861,0.3638075694386801,0.6407496309416946,0.29011075629017374,1.9117012548450132,995,,,,,,,,,,,,,,,,,,,,,,,,
original_real_residual,-1.8498881101608278,0.2697372518888213,0.7400767018272062,0.32014607425441266,0.26763907734056985,0.3982836951034831,0.6285597660505238,0.07558435201644897,0.0144747793674469,0.12031117723406624,0.3136151735006529,0.2628277948716933,0.2567367671356254,0.49421965317919075,0.043160020191822315,4.30982739201606,0.24641762673854828,0.16977890580892563,0.3822337962962963,0.16670873296314992,3.333258147131546,0.1923711895942688,0.11573246866464615,0.3219505136738533,0.2807925290257446,2.807559622081895,0.16371004283428192,0.08707132190465927,0.3688997368968591,0.6535584729584188,0.19841402126014168,2.0874257985239018,995,12.0,20.0,0.014993716422560255,0.0,patience_exhausted,False,True,outputs/again_dense_2hz_phase6_optuna_selected_head_pilot_20260714_135902/original/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__short_temporal_conv_residual__real_residual__seed20260625__best.npz,b9d978ab42ad87048c234d5cdb023b2b,True,True,true_train_and_true_inner_val_selection,0.0026102066040039062,"{'hidden': 64, 'learning_rate': 0.0002, 'weight_decay': 0.0001, 'alpha_initial_logit': -4.0, 'alpha_cap': 0.12, 'gate_bias': 4.0, 'lambda_binary': 0.5}",0.2296307533979416,2.761358155112248e-05,0.01888907328248024,0.9944283962249756,0.00604616121560464,-0.00010327135856735836,0.0027763755678950064,0.003912165572942966,0.0011357900050479874,-0.0011203800215039417
optuna_real_residual,-1.890517616271973,0.2718557351911264,0.7420639944817315,0.3230521116822901,0.26892095989259945,0.40446744068652196,0.6310223173650176,0.07523585110902786,0.014423101209104061,0.1200962164645667,0.3227982293652187,0.28016563341902223,0.26028646214902734,0.48554913294797686,0.04240282685512368,4.234216385138585,0.24300256371498108,0.16636384278535843,0.3839699074074074,0.16746592629984855,3.348397851054929,0.19218610227108002,0.11554738134145737,0.32310808855447837,0.28180212014134276,2.817654218475897,0.16394472122192383,0.08730600029230118,0.3725473654733921,0.6532375613942295,0.20087496537384292,2.1160489568559764,995,13.0,21.0,0.017173144401521706,0.0,patience_exhausted,False,True,outputs/again_dense_2hz_phase6_optuna_selected_head_pilot_20260714_135902/optuna/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__short_temporal_conv_residual__real_residual__seed20260625__best.npz,1c64322f78f7948ea63fdbd712903c77,True,True,true_train_and_true_inner_val_selection,0.008272681385278702,"{'hidden': 64, 'learning_rate': 0.00010528366155183298, 'weight_decay': 0.00020452569809101856, 'alpha_initial_logit': -3.0, 'alpha_cap': 0.16, 'gate_bias': 5.0, 'lambda_binary': 0.8}",0.08711956441402435,8.62947399582481e-06,0.002661973237991333,0.7130794525146484,0.008164644517909714,0.0018840212959579938,0.002019182231196369,0.004669358909641597,0.0021453811206461615,0.002429314991898024
optuna_shuffled_pca_residual,-2.120386838912964,0.26133870146080207,0.7370742535229555,0.31515352147645453,0.23445388498953332,0.48056537102473496,0.638659526482013,0.07859502732753754,0.014810657128691673,0.12169904325298402,0.24005718342452387,0.2164584945743501,0.25276293950499956,0.4523121387283237,0.0395002523977789,3.9443741921082656,0.24347138404846191,0.16683266311883926,0.37355324074074076,0.16292276627965674,3.2575596275146297,0.18822428584098816,0.11158556491136551,0.32021415135291564,0.2792781423523473,2.7924177274908915,0.16229529678821564,0.08565657585859299,0.35605386721541077,0.6387842889051732,0.19252298778975066,1.9241639195360138,995,9.0,17.0,0.0002355567197901698,0.0,patience_exhausted,False,True,outputs/again_dense_2hz_phase6_optuna_selected_head_pilot_20260714_135902/optuna/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__short_temporal_conv_residual__shuffled_pca_residual__seed20260625__best.npz,b199843c6d50db3572de7dcbe98bac1d,True,True,true_train_and_true_inner_val_selection,0.007945869117975235,"{'hidden': 64, 'learning_rate': 0.00010528366155183298, 'weight_decay': 0.00020452569809101856, 'alpha_initial_logit': -3.0, 'alpha_cap': 0.16, 'gate_bias': 5.0, 'lambda_binary': 0.8}",0.11652767658233643,5.9528701967792585e-05,0.00719260610640049,0.7152564525604248,-0.002352389212414596,-0.0031057196628180295,-0.0008833922261484092,0.00012619888944978563,-0.00037859666834927364,-0.005094207652129756
optuna_random_pca_residual,-2.1734128475189207,0.2606461078804916,0.7363496655713959,0.3119886955228321,0.22116195698017713,0.529404341241797,0.6439623501001146,0.07728788256645203,0.01467697974294424,0.12114858539390479,0.27135425722067846,0.2330990110001985,0.2522991145761093,0.4508670520231214,0.03937405350832913,3.9317723576286863,0.24280722439289093,0.16616850346326828,0.37123842592592593,0.16191317516405856,3.237373355616785,0.18711023032665253,0.11047150939702988,0.3193459701924468,0.27852094901564867,2.7848467801953896,0.16218602657318115,0.0855473056435585,0.3579272269671963,0.6408228110611113,0.19626115150277723,1.9525627508683152,995,11.0,19.0,0.0004928911975854156,0.0,patience_exhausted,False,True,outputs/again_dense_2hz_phase6_optuna_selected_head_pilot_20260714_135902/optuna/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__short_temporal_conv_residual__random_pca_residual__seed20260625__best.npz,366a77d0d45fb33c708a9bf7fe7fa459,True,True,true_train_and_true_inner_val_selection,0.008078058250248432,"{'hidden': 64, 'learning_rate': 0.00010528366155183298, 'weight_decay': 0.00020452569809101856, 'alpha_initial_logit': -3.0, 'alpha_cap': 0.16, 'gate_bias': 5.0, 'lambda_binary': 0.8}",0.1043209433555603,3.550176916178316e-05,0.004970190115272999,0.6631604433059692,-0.0030449827927250817,-0.003830307614377637,-0.001009591115598181,-0.0008833922261483884,-0.001135790005047932,-0.00555803258102
optuna_label_permutation_residual,-2.1203863620758057,0.26369109067321667,0.7401799731857736,0.3233567589913187,0.2404401819746711,0.49356385663806157,0.6458044367780922,0.07450199127197266,0.014593099243938923,0.12080190082916296,0.35305732508197707,0.296161136932833,0.2578571471571293,0.4624277456647399,0.04038364462392731,4.032587033465319,0.24769581854343414,0.1710570976138115,0.3732638888888889,0.16279656739020695,3.255036343527399,0.18812014162540436,0.11148142069578171,0.32064824193315006,0.2796567390206966,2.7962032011386424,0.16248221695423126,0.08584349602460861,0.3638075694386801,0.6407496309416946,0.29011075629017374,1.9117012548450132,995,0.0,8.0,0.0,0.0,patience_exhausted,True,False,,,True,True,permuted_train_and_permuted_inner_val_selection,0.0,"{'hidden': 64, 'learning_rate': 0.00010528366155183298, 'weight_decay': 0.00020452569809101856, 'alpha_initial_logit': -3.0, 'alpha_cap': 0.16, 'gate_bias': 5.0, 'lambda_binary': 0.8}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
optuna_train_only_video_mean_residual,-2.1601908206939697,0.262550253280551,0.7398232086756943,0.3176579581248842,0.22485703793085357,0.5408884401817264,0.649688053557689,0.0774921104311943,0.014614674262702465,0.12089116701687706,0.27734737802427034,0.22266558859581012,0.2510600807642892,0.4552023121387283,0.03975265017667844,3.9695778610674233,0.23555177450180054,0.1589130535721779,0.36516203703703703,0.15926299848561332,3.1843843918849437,0.1844654679298401,0.10782674700021744,0.3187671827521343,0.2780161534578496,2.7797994819983884,0.16205888986587524,0.0854201689362526,0.35915095225223,0.6397991712025246,0.20787225479396443,1.915723000344276,995,7.0,15.0,0.0020723018345437105,0.0,patience_exhausted,False,True,outputs/again_dense_2hz_phase6_optuna_selected_head_pilot_20260714_135902/optuna/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__short_temporal_conv_residual__train_only_video_mean_residual__seed20260625__best.npz,def3028808023072be2be858e5f4915d,True,True,true_train_and_true_inner_val_selection,0.007902358658611774,"{'hidden': 64, 'learning_rate': 0.00010528366155183298, 'weight_decay': 0.00020452569809101856, 'alpha_initial_logit': -3.0, 'alpha_cap': 0.16, 'gate_bias': 5.0, 'lambda_binary': 0.8}",0.1786586046218872,5.260073521640152e-06,0.002215498825535178,0.9925166964530945,-0.0011408373926656834,-0.000356764510079266,-0.0006309944472488657,-0.003533568904593637,-0.001640585562847019,-0.006797066392840112
optuna_diagnostics_only_residual,-2.1203863620758057,0.26369109067321667,0.7401799731857736,0.3233567589913187,0.2404401819746711,0.49356385663806157,0.6458044367780922,0.07450199127197266,0.014593099243938923,0.12080190082916296,0.35305732508197707,0.296161136932833,0.2578571471571293,0.4624277456647399,0.04038364462392731,4.032587033465319,0.24769581854343414,0.1710570976138115,0.3732638888888889,0.16279656739020695,3.255036343527399,0.18812014162540436,0.11148142069578171,0.32064824193315006,0.2796567390206966,2.7962032011386424,0.16248221695423126,0.08584349602460861,0.3638075694386801,0.6407496309416946,0.29011075629017374,1.9117012548450132,995,0.0,8.0,0.0,0.0,patience_exhausted,True,False,,,True,True,true_train_and_true_inner_val_selection,0.0,"{'hidden': 64, 'learning_rate': 0.00010528366155183298, 'weight_decay': 0.00020452569809101856, 'alpha_initial_logit': -3.0, 'alpha_cap': 0.16, 'gate_bias': 5.0, 'lambda_binary': 0.8}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
