target_name,validation_protocol,variant_name,control_type,loss_name,folds,seeds,rows_test_total,mean_pr_auc,min_pr_auc,max_pr_auc,mean_roc_auc,min_roc_auc,max_roc_auc,mean_top_1pct_recall,min_top_1pct_recall,max_top_1pct_recall,mean_top_5pct_recall,min_top_5pct_recall,max_top_5pct_recall,mean_top_10pct_recall,min_top_10pct_recall,max_top_10pct_recall,mean_top_1pct_precision,min_top_1pct_precision,max_top_1pct_precision,mean_top_5pct_precision,min_top_5pct_precision,max_top_5pct_precision,mean_top_10pct_precision,min_top_10pct_precision,max_top_10pct_precision,mean_top_1pct_lift,min_top_1pct_lift,max_top_1pct_lift,mean_top_5pct_lift,min_top_5pct_lift,max_top_5pct_lift,mean_top_10pct_lift,min_top_10pct_lift,max_top_10pct_lift,mean_top_1pct_avg_true_movement_lift,min_top_1pct_avg_true_movement_lift,max_top_1pct_avg_true_movement_lift,mean_top_5pct_avg_true_movement_lift,min_top_5pct_avg_true_movement_lift,max_top_5pct_avg_true_movement_lift,mean_top_10pct_avg_true_movement_lift,min_top_10pct_avg_true_movement_lift,max_top_10pct_avg_true_movement_lift,mean_continuous_pearson,min_continuous_pearson,max_continuous_pearson,mean_continuous_spearman,min_continuous_spearman,max_continuous_spearman,mean_spearman_future_movement,min_spearman_future_movement,max_spearman_future_movement,mean_within_video_macro_pr_auc,min_within_video_macro_pr_auc,max_within_video_macro_pr_auc,mean_within_video_macro_spearman_future_movement,min_within_video_macro_spearman_future_movement,max_within_video_macro_spearman_future_movement,mean_within_video_macro_top_5pct_lift,min_within_video_macro_top_5pct_lift,max_within_video_macro_top_5pct_lift,mean_delta_vs_frozen_ar_pr_auc,min_delta_vs_frozen_ar_pr_auc,max_delta_vs_frozen_ar_pr_auc,mean_delta_vs_frozen_ar_top_1pct_lift,min_delta_vs_frozen_ar_top_1pct_lift,max_delta_vs_frozen_ar_top_1pct_lift
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,monotonic_do_no_harm_residual,real_residual,regression_plus_binary,1,3,210993,0.26578611639166366,0.26171557269184464,0.26856942137202056,0.7397271157982045,0.7343084926226504,0.7429271398086033,0.040601567825494206,0.03962167689161554,0.04217791411042945,0.16790218132242674,0.16487730061349692,0.16960633946830267,0.29124062713019766,0.29026073619631904,0.29230572597137017,0.4512310606060606,0.4403409090909091,0.46875,0.3735190977158563,0.3667898777367074,0.37731020756326417,0.32395033646099897,0.3228603923798692,0.3251350582883139,4.0561773675210695,3.958284314579848,4.213657496165644,3.357613964909751,3.2971240913983086,3.391692766888028,2.912033629043778,2.902235973475023,2.9226832546619894,0.1454103688398997,0.1414000391960144,0.14838814735412598,0.0945088118314743,0.09284760057926178,0.09547783434391022,0.07146834830443065,0.07132668793201447,0.07173389941453934,0.342640298595619,0.3401488442477852,0.3456897129414577,0.2620718429099775,0.2602162172037549,0.2634356068654622,0.21422565452525819,0.20902996240673036,0.2209588981365279,0.3287144857768614,0.3277918042331258,0.32963533052286825,0.16044887185948717,0.1554413988026564,0.16740206793006837,1.969500806287537,1.953769586227618,1.9930224978023008,0.0003139344018414092,0.00022023077727456597,0.00036493907706092177,0.0,0.0,0.0
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,monotonic_do_no_harm_residual,shuffled_pca_residual,regression_plus_binary,1,3,210993,0.2657134333526563,0.2616480974841333,0.26849786680144483,0.7396468238365755,0.734215871094421,0.7428518506949716,0.040686775732788005,0.03974948875255624,0.042305725971370146,0.1678595773687798,0.16487730061349692,0.16947852760736196,0.2911980231765508,0.29026073619631904,0.2921779141104294,0.4521780303030303,0.44176136363636365,0.47017045454545453,0.3734243199696711,0.3667898777367074,0.3770258743247086,0.32390294758790633,0.3228603923798692,0.3249928916690361,4.064689806907263,3.9710529736591376,4.226426155244934,3.356761994860294,3.2971240913983086,3.389136856739657,2.9116076440190493,2.902235973475023,2.921405299587804,0.14553716282049814,0.14156456291675568,0.14824889600276947,0.09448187053203583,0.09284758567810059,0.0954730212688446,0.07146206001440684,0.07132668793201447,0.07171502709388733,0.3425115850028512,0.3415966318720413,0.3442595941460604,0.26022811625081327,0.25782405299210226,0.26312062222258276,0.214128532982402,0.20895967899311207,0.22080413807787155,0.32788758532900975,0.32760943668634573,0.32828826737736033,0.17647440789902888,0.16751470972734428,0.18277257410423,1.9598477234829168,1.9407754427429915,1.995188188383072,0.00024125136283407547,0.00015275556956323433,0.0002859197383259793,0.008512439386193282,0.0,0.012768659079290146
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,monotonic_do_no_harm_residual,random_pca_residual,regression_plus_binary,1,3,210993,0.26570937459420296,0.26164880143552594,0.26847552162910104,0.7396447310239358,0.7342198604226675,0.7428599959994664,0.040686775732788005,0.03974948875255624,0.042305725971370146,0.1678595773687798,0.16487730061349692,0.16947852760736196,0.2911980231765508,0.29026073619631904,0.2921779141104294,0.4521780303030303,0.44176136363636365,0.47017045454545453,0.3734243199696711,0.3667898777367074,0.3770258743247086,0.32390294758790633,0.3228603923798692,0.3249928916690361,4.064689806907263,3.9710529736591376,4.226426155244934,3.356761994860294,3.2971240913983086,3.389136856739657,2.9116076440190493,2.902235973475023,2.921405299587804,0.14553716282049814,0.14156456291675568,0.14824889600276947,0.09450992445151012,0.09284758567810059,0.09550230205059052,0.07145421206951141,0.07132668793201447,0.07169149070978165,0.34259172686515105,0.3412748413710065,0.34425229267163177,0.2604710213283255,0.25889246601209737,0.2630901583015429,0.21413326169867222,0.2089589843687985,0.22081993735388358,0.32786903910057297,0.3275385544195382,0.3282737755171809,0.17671348375965867,0.16763145126542772,0.18135122216417784,1.9592986751666652,1.9434596789557785,1.99085680722153,0.00023719260438074632,0.00015345952095585647,0.0002953846839171548,0.008512439386193282,0.0,0.012768659079290146
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,low_ar_confidence_residual,shuffled_pca_residual,regression_plus_binary,1,3,210993,0.26500810246218826,0.26169416631338166,0.2675712506128077,0.7391081745538433,0.7342650281655162,0.7418408432734062,0.03987730061349693,0.03859918200408998,0.04102760736196319,0.1680299931833674,0.16487730061349692,0.16973415132924335,0.2907719836400818,0.2903885480572597,0.2911554192229039,0.4431818181818182,0.4289772727272727,0.4559659090909091,0.3738034309544119,0.3667898777367074,0.37759454080181976,0.32342905885698037,0.323002558999147,0.32385555871481375,3.9838216327384273,3.8561350419455285,4.0987395644520355,3.3601698750581215,3.2971240913983086,3.394248677036399,2.9073477937717644,2.9035139285492084,2.911181658994321,0.14252174397309622,0.1373717039823532,0.14833487570285797,0.09473841389020284,0.09284760057926178,0.09594152867794037,0.07138141989707947,0.0712694525718689,0.07147056609392166,0.3359448159474676,0.32923728503171806,0.34739963356722736,0.2565399823858788,0.2502739010628088,0.2676578114776287,0.2137914640464363,0.2082338735426982,0.2210192700081391,0.32679232561024524,0.3265605461057559,0.3271331876325748,0.17650905935674985,0.16904649501372956,0.18035623011795832,1.9401781651207035,1.9237971621098557,1.9719452970490388,-0.00046407952763394267,-0.0009495255736892694,0.0001988243988115812,-0.07235573478264268,-0.11491793171360865,0.0
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,blocked_delta_selected_gated_residual,random_pca_residual,regression_plus_binary,1,3,210993,0.264959935004241,0.2610162744961741,0.2669359210635257,0.7386864535521034,0.7332287035385779,0.7427659257582374,0.040218132242672115,0.03962167689161554,0.04128323108384458,0.16811520109066122,0.1657719836400818,0.16935071574642127,0.2903459441036128,0.2900051124744376,0.2910276073619632,0.446969696969697,0.4403409090909091,0.4588068181818182,0.3739929864467823,0.36878021040659653,0.376741541086153,0.3229551701260544,0.3225760591413136,0.32371339209553596,4.0178713902832,3.958284314579848,4.124276882610615,3.3618738151570358,3.3150154624369046,3.3865809465912866,2.9030879435244796,2.899680063326652,2.9099037039201354,0.14406071603298187,0.1414157897233963,0.14730751514434814,0.0946456789970398,0.09316320717334747,0.09545816481113434,0.07126973817745845,0.07117141038179398,0.0713324323296547,0.3364613493116663,0.3276891286020393,0.3447365819297875,0.2553498616264822,0.24725875462672045,0.2640611954961001,0.21294473103161848,0.20874701963136202,0.21967942849807817,0.32723519643188276,0.32677379240021,0.32748986700578503,0.16722889789279308,0.161004714918595,0.17136960401106807,1.9494606872179603,1.9290217417506377,1.9715273229743233,-0.0005122469855812772,-0.0012851785678087424,0.0002275050294608949,-0.03830597723786955,-0.08938061355502924,0.0
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,rank_lift_residual,random_pca_residual,regression_plus_binary,1,3,210993,0.264811911358699,0.25905730458895215,0.26877822973101734,0.7384508480380805,0.7310710699379175,0.7423731854915685,0.04047375596455351,0.03962167689161554,0.04217791411042945,0.16790218132242674,0.16449386503067484,0.16998977505112475,0.2904311520109066,0.2877044989775051,0.2921779141104294,0.44981060606060613,0.4403409090909091,0.46875,0.3735190977158563,0.36593687802104063,0.3781632072789309,0.32304994787223956,0.32001705999431335,0.3249928916690361,4.04340870844178,3.958284314579848,4.213657496165644,3.357613964909751,3.2894563609531966,3.39936049733314,2.903939913573937,2.8766768719913154,2.921405299587804,0.14449985325336456,0.14123043417930603,0.14741772413253784,0.09449368218580882,0.09222911298274994,0.09566831588745117,0.07126382986704509,0.07073401659727097,0.07174059003591537,0.21071888706310749,0.18062726169534668,0.25449689739569964,0.19877235742591706,0.19172819676789565,0.2114075965030196,0.21284687591117923,0.2083412440442731,0.2171084872423737,0.3276053492394523,0.3265055896362238,0.32888767552212045,0.16646968179296842,0.1603689703508795,0.1708150228744678,1.9709995052875453,1.9421234231601368,2.0166886364569856,-0.0006602706311231721,-0.0024380373256179255,0.0005654417101855214,-0.012768659079289701,-0.038305977237869104,0.0
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,blocked_delta_selected_gated_residual,shuffled_pca_residual,regression_plus_binary,1,3,210993,0.2645239193215542,0.26168993169465304,0.26662770972646627,0.7382800188410256,0.7342547409741234,0.7407799109730795,0.03991990456714383,0.03872699386503067,0.04102760736196319,0.1681578050443081,0.16487730061349692,0.16998977505112475,0.2906441717791411,0.2903885480572597,0.2908997955010225,0.44365530303030304,0.4303977272727273,0.4559659090909091,0.37408776419296746,0.3667898777367074,0.3781632072789309,0.32328689223770257,0.323002558999147,0.32357122547625816,3.9880778524315246,3.868903701024819,4.0987395644520355,3.3627257852064925,3.2971240913983086,3.39936049733314,2.906069838697579,2.9035139285492084,2.90862574884595,0.1425765703121821,0.13810661435127258,0.14833487570285797,0.09483090043067932,0.09284760057926178,0.09605103731155396,0.07135225832462311,0.07129654288291931,0.07140424102544785,0.33822359876296537,0.32859854529627613,0.3472975232977714,0.2574496105785404,0.24846105962634057,0.2674775361219787,0.2125170978040883,0.20679019079609662,0.22081718798049196,0.3265704590302627,0.3263528220003105,0.3270006406300324,0.16650698759466517,0.16159959118008732,0.17031247935717367,1.9429212933405349,1.9275211293045857,1.973114207445621,-0.000948262668268011,-0.0015850782943655495,0.00019458978008296546,-0.06809951508954581,-0.11491793171360865,0.0
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,low_ar_confidence_residual,real_residual,regression_plus_binary,1,3,210993,0.2642409530624495,0.25918085048600753,0.27340384995512007,0.7393811289863551,0.7346410566024785,0.7418960426125525,0.040644171779141106,0.037960122699386506,0.043328220858895705,0.168626448534424,0.16513292433537832,0.1739519427402863,0.2901755282890252,0.2861707566462168,0.29690695296523517,0.4517045454545454,0.421875,0.4815340909090909,0.37513031940100466,0.3673585442138186,0.3869775376741541,0.322765614633684,0.3183110605629798,0.33025305658231446,4.060433587214166,3.7922917465490795,4.328575427879253,3.372097455750519,3.3022359116950506,3.4785937119326347,2.901384003425566,2.8613414111010904,2.9686896373326634,0.1338391751050949,0.12222206592559814,0.1416560411453247,0.09459851682186127,0.09287530183792114,0.09600351750850677,0.07125192880630493,0.07027150690555573,0.07320761680603027,0.31918514714328566,0.3159759125147679,0.32169079449506155,0.25856262459660573,0.2494304928118528,0.2652405048792023,0.21439110232204947,0.20882936705071872,0.22138138665679505,0.3354154448974323,0.3326626811796107,0.33747716664246613,0.18416904013982102,0.16652008885927352,0.21108572357030528,2.046394743155198,1.9577707696986124,2.122723153351954,-0.0012312289273727257,-0.006570257287843884,0.005191061934288255,0.004256219693096419,-0.16599256803076834,0.11491793171360865
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,rank_lift_residual,shuffled_pca_residual,regression_plus_binary,1,3,210993,0.2640645548630008,0.25824309453756356,0.26869096470532716,0.7377227768894792,0.7306291296601776,0.7418860324862429,0.04013292433537832,0.038982617586912065,0.041666666666666664,0.16798738922972054,0.16411042944785276,0.17037321063394684,0.290686775732788,0.28898261758691207,0.29243353783231085,0.44602272727272724,0.43323863636363635,0.4630681818181818,0.3737086532082267,0.3650838783053739,0.37901620699459765,0.32333428111079515,0.3214387261870913,0.3252772249075917,4.009358950897007,3.8944410191833985,4.162582859848484,3.3593179050086643,3.2817886305080846,3.407028227778252,2.9064958237223077,2.8894564227331694,2.923961209736175,0.14241230487823486,0.13946783542633057,0.14431791007518768,0.09441635012626648,0.0919070839881897,0.09621976315975189,0.07140842576821645,0.07119887322187424,0.07176854461431503,0.2085958620756632,0.17057854080798288,0.24501027862306698,0.201810916824386,0.185086425193731,0.2216457491511299,0.21197628291936862,0.20669959684607334,0.21636748359290592,0.3269774109233788,0.32634665246934785,0.32795223909993504,0.16577574479001608,0.15967489256052125,0.16978195070716512,1.959873293318999,1.9402832675242643,1.993772258622523,-0.0014076271268214091,-0.003252247377006523,0.0004781766844953461,-0.04681841662406283,-0.0638432953964494,-0.025537318158579403
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,low_ar_confidence_residual,random_pca_residual,regression_plus_binary,1,3,210993,0.26375690294651627,0.2589870246851459,0.26722060490666216,0.7381849555276531,0.7321101652156881,0.7414849618642304,0.03970688479890934,0.03885480572597137,0.04102760736196319,0.168200408997955,0.16449386503067484,0.1706288343558282,0.289877300613497,0.2882157464212679,0.2912832310838446,0.44128787878787884,0.4318181818181818,0.4559659090909091,0.3741825419391527,0.36593687802104063,0.37958487347170883,0.3224338925220358,0.3205857264714245,0.32399772533409155,3.9667967539660407,3.8816723601041088,4.0987395644520355,3.363577755255949,3.2894563609531966,3.412140048074994,2.898402108252467,2.881788692288057,2.912459614068506,0.14063259462515512,0.13937753438949585,0.14233791828155518,0.09458764394124348,0.09197942912578583,0.09633488953113556,0.07113668074210484,0.07097727805376053,0.07128986716270447,0.3337780515019732,0.33324523830477815,0.3341134038460386,0.2534913778060919,0.2526163957159781,0.2540164448659382,0.2126281970462515,0.20768392621173887,0.21835133452351077,0.3268017069429197,0.326754457126223,0.3268310343820837,0.17471709851324305,0.1634735444882182,0.18073137726061933,1.9464335196928937,1.9325391143309443,1.9734558590957583,-0.0017152790433059655,-0.002508317229424184,-0.0009921831141696535,-0.0893806135550288,-0.11491793171360865,-0.03830597723786955
