target_name,architecture,control_type,seeds,rows_test_total,mean_pr_auc,std_pr_auc,min_pr_auc,max_pr_auc,mean_roc_auc,std_roc_auc,min_roc_auc,max_roc_auc,mean_top_1pct_recall,std_top_1pct_recall,min_top_1pct_recall,max_top_1pct_recall,mean_top_5pct_recall,std_top_5pct_recall,min_top_5pct_recall,max_top_5pct_recall,mean_top_10pct_recall,std_top_10pct_recall,min_top_10pct_recall,max_top_10pct_recall,mean_top_1pct_precision,std_top_1pct_precision,min_top_1pct_precision,max_top_1pct_precision,mean_top_5pct_precision,std_top_5pct_precision,min_top_5pct_precision,max_top_5pct_precision,mean_top_10pct_precision,std_top_10pct_precision,min_top_10pct_precision,max_top_10pct_precision,mean_delta_vs_frozen_ar_pr_auc,std_delta_vs_frozen_ar_pr_auc,min_delta_vs_frozen_ar_pr_auc,max_delta_vs_frozen_ar_pr_auc
future_arousal_max_delta_rows_4_10_train_q90,short_temporal_conv_residual,diagnostics_only_residual,10,691010,0.25872459647335844,0.007244487926661347,0.242744960021355,0.268556795044912,0.7433824382824369,0.0037350639118885224,0.738018948452689,0.7475899203341895,0.03831398283695099,0.0014291153626342368,0.034957092377587,0.0403836446239273,0.15686521958606764,0.006519244570579685,0.1407117617364967,0.1640585562847047,0.2690181726400807,0.011061827582095366,0.2386420999495204,0.2796567390206966,0.438728323699422,0.01636461001952841,0.4002890173410404,0.4624277456647399,0.35966435185185186,0.014947480896201808,0.3226273148148148,0.3761574074074074,0.30845029662856316,0.0126832472522824,0.2736217624077557,0.32064824193315,-0.0015090266734266388,0.0025812871488991493,-0.0069058013337029,0.0001777885432567
future_arousal_max_delta_rows_4_10_train_q90,short_temporal_conv_residual,frozen_ar_only,10,691010,0.26023362314678505,0.005866027093305852,0.245547773565332,0.268556795044912,0.7449889322808636,0.002437488502988882,0.7401799731857736,0.7475899203341895,0.03832660272589596,0.0016151978888630679,0.0340737001514386,0.0403836446239273,0.1580262493690055,0.004913595532430381,0.1465169106511862,0.1640585562847047,0.27068399798081777,0.008415762920434609,0.2478546188793538,0.2796567390206966,0.4388728323699421,0.01849541628807934,0.3901734104046243,0.4624277456647399,0.36232638888888885,0.011266010127019173,0.3359375,0.3761574074074074,0.3103602951815945,0.009649327938290219,0.2841846331934597,0.32064824193315,,,,
future_arousal_max_delta_rows_4_10_train_q90,short_temporal_conv_residual,label_permutation_residual,10,691010,0.25832681946156677,0.006137042439828736,0.2452151874882132,0.2684473856717601,0.7430079550373595,0.0035562242016777997,0.7372906422165086,0.74708458327863,0.037847046945986826,0.0013253286962605487,0.0345784957092377,0.0396264512872286,0.15745835436648153,0.004601001057666866,0.1472741039878849,0.1641847551741544,0.2692705704189803,0.008786207404305246,0.2469712266532054,0.278899545683998,0.4333815028901734,0.015176162701110654,0.3959537572254335,0.453757225433526,0.3610243055555556,0.01054928598985889,0.3376736111111111,0.3764467592592592,0.30873969034871945,0.010074071403807656,0.2831717551729127,0.3197800607726812,-0.0019068036852182804,0.0026238043169706064,-0.0071873187036184,0.0002599816950843
future_arousal_max_delta_rows_4_10_train_q90,short_temporal_conv_residual,random_pca_residual,10,691010,0.25933690514019603,0.006219217626808354,0.2439230621105783,0.2686695182168087,0.7436618639164021,0.0032821513131598163,0.7369522184934262,0.7474864509421554,0.03840232205956581,0.0013859488162333874,0.0345784957092377,0.0396264512872286,0.1578117112569409,0.005124747179185902,0.1455073195355881,0.1640585562847047,0.2706461383139828,0.008489387193042182,0.2474760222110045,0.2792781423523473,0.43973988439306366,0.01587031563559729,0.3959537572254335,0.453757225433526,0.36183449074074076,0.011750143705980657,0.3336226851851852,0.3761574074074074,0.3103168861235711,0.00973374390358358,0.2837505426132253,0.3202141513529156,-0.00089671800658903,0.001278222408181904,-0.0031330016148606,0.0001524517296024
future_arousal_max_delta_rows_4_10_train_q90,short_temporal_conv_residual,real_residual,10,691010,0.2670735630128729,0.006678118436671429,0.2531806678605329,0.2770178562122585,0.745500933987714,0.00629415599367495,0.7307370536631995,0.7562482322934544,0.0416961130742049,0.0019674079020600955,0.0372286723876829,0.0445482079757698,0.16219081272084804,0.003664029964305182,0.1545936395759717,0.1667087329631499,0.2740535083291267,0.007454328154431624,0.2563099444724886,0.2859666834931852,0.47745664739884386,0.022528526323589693,0.4263005780346821,0.5101156069364162,0.37187499999999996,0.008400976110287683,0.3544560185185185,0.3822337962962963,0.31422370134568084,0.00854696806478313,0.2938793228186948,0.3278830849370568,0.006839939866087741,0.0027889583611330074,-0.0007142495758135,0.0106223105117713
future_arousal_max_delta_rows_4_10_train_q90,short_temporal_conv_residual,shuffled_pca_residual,10,691010,0.2590884107181962,0.005972902543765313,0.2437487138119473,0.2665303349257848,0.7434257392281944,0.0030214926054649618,0.7375582627867301,0.7463022881686135,0.03830136294800601,0.001288527123716688,0.0347046945986875,0.0396264512872286,0.157761231701161,0.005235489871563432,0.1457597173144876,0.1641847551741544,0.2702927814235235,0.008492688325584948,0.2464664310954063,0.2785209490156486,0.43858381502890165,0.014754752786605598,0.3973988439306358,0.453757225433526,0.3617187499999999,0.012004057217091652,0.3342013888888889,0.3764467592592592,0.3099117349153523,0.009737528909265665,0.2825929677326002,0.3193459701924468,-0.0011452124285888199,0.0011079739090031808,-0.0025713223728643,0.0001668824013924
future_arousal_max_delta_rows_4_10_train_q90,short_temporal_conv_residual,train_only_video_mean_residual,10,691010,0.2566625709438981,0.00881582386726596,0.2378221393162266,0.2686103814414409,0.7412233821257814,0.006257384845472256,0.7255747131297516,0.7473873908890264,0.03803634528016149,0.0015489082274171004,0.0339475012619888,0.0397526501766784,0.1550858152448258,0.006994754888323281,0.1400807672892478,0.1643109540636042,0.26635537607269055,0.012237544766903575,0.2400302877334679,0.2782685512367491,0.43554913294797687,0.017736342187937883,0.3887283236994219,0.4552023121387283,0.3555844907407407,0.01603774240019492,0.3211805555555556,0.3767361111111111,0.3053971928809144,0.01403129861567703,0.2752134278686152,0.3190565764722906,-0.003571052202886974,0.006072735558333818,-0.0214716302519309,5.358639652885966e-05
