seed,epoch,train_loss,inner_val_pr_auc,inner_validation_strategy,inner_overlap_rows,inner_strict_forward_time,inner_train_rows,inner_val_rows
20260625,49,0.15118100825283262,0.2671565151784072,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260625,50,0.15109487705760533,0.2674599834503638,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260625,51,0.1511345977584521,0.2671249079219718,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260625,52,0.15103648768530953,0.2676186650430785,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260625,53,0.150899485581451,0.2678113758247938,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260625,54,0.15091079142358568,0.2675674287267726,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260625,55,0.15090534836053848,0.2679610424541248,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260625,56,0.15094795326391855,0.26792124425147584,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260625,57,0.15090036226643455,0.26811321245389214,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260625,58,0.15081106705798042,0.2680712364698018,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260625,59,0.15088557617531884,0.26810631068892077,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260625,60,0.15084506571292877,0.268635974864763,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260625,61,0.15082446734110513,0.26820659281755976,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260625,62,0.1507891664902369,0.26855653668304125,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260625,63,0.15064864854017893,0.26802760321163577,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260625,64,0.15072748727268642,0.2684071335105822,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260625,65,0.15060856772793663,0.2683551850504765,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260625,66,0.15062562045123842,0.26876748678810874,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260625,67,0.1505706020527416,0.26873590433258704,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260625,68,0.15058107922474542,0.26866870885542454,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260625,69,0.15051457368665272,0.26901432113259904,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260625,70,0.15063747846417957,0.26869793815329257,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260625,71,0.15052298373646206,0.26892430558490643,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260625,72,0.15059085521433088,0.2688767023660152,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260625,73,0.15046474585930505,0.2691729777176838,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260625,74,0.1505554566780726,0.2688360844404462,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260625,75,0.15036196758349737,0.2691040140495842,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260625,76,0.15033728712134892,0.26907817490095143,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260625,77,0.15038074304660162,0.2689809299790452,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260625,78,0.1503688188062774,0.26862150042497335,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260625,79,0.15035521570179197,0.26963159119065233,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260625,80,0.15032798631323707,0.2690055246141481,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260626,1,0.19460421966181862,0.20285094429478756,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260626,2,0.16138898250129488,0.2425114301601906,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260626,3,0.15688783841000664,0.2427189522385567,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260626,4,0.15560040126244226,0.2453354856637648,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260626,5,0.15485266761647332,0.24832618893689287,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260626,6,0.15438932759894264,0.2516085292376227,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260626,7,0.15401304264863333,0.2539879909828779,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260626,8,0.15382616304688984,0.25653156671482236,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260626,9,0.1535499087638325,0.2573588541308654,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260626,10,0.1533133147491349,0.25897057896384446,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260626,11,0.15317510068416595,0.25952808965604224,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260626,12,0.15304257224003473,0.2606359665621767,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260626,13,0.15287931263446808,0.2605829258289015,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260626,14,0.15267421305179596,0.26211018760154187,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260626,15,0.15259207453992632,0.26263949608545534,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260626,16,0.1526246973209911,0.26244986537275744,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260626,17,0.15244953417115742,0.2625476280467433,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260626,18,0.1522742286324501,0.263531378637349,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260626,19,0.15217413339349958,0.26312806757451357,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260626,20,0.15218569917811287,0.264142541879508,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260626,21,0.1521464909116427,0.2640264372663188,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260626,22,0.15199420187208387,0.2649205030675958,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260626,23,0.15197688589493433,0.26474983594425827,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260626,24,0.1519322453273667,0.26479529695469267,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260626,25,0.151798530585236,0.2647708560859894,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260626,26,0.15183675206369823,0.2649886957652069,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260626,27,0.15167528059747484,0.265337962962697,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260626,28,0.15169253117508358,0.2650925515968504,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260626,29,0.1515759966439671,0.26598557723609423,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260626,30,0.15153750197754967,0.26595246392433247,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260626,31,0.15144407086902195,0.26614707855717057,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260626,32,0.15152429458167818,0.2660267711731683,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260626,33,0.15143690920538372,0.2666581851571971,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260626,34,0.15134522898329628,0.2665621354219139,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260626,35,0.15132310572597715,0.2663212776888365,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260626,36,0.15133284942971337,0.2665744203552085,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260626,37,0.15131032632456887,0.2672190250453783,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260626,38,0.15119989878601497,0.2669784865583882,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260626,39,0.15121263927883571,0.26721067944781146,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260626,40,0.1511495601799753,0.2672678158312649,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260626,41,0.1511190864774916,0.26713654364667727,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260626,42,0.15104837632841533,0.2677265406131318,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260626,43,0.15106606566243702,0.267994659626343,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260626,44,0.15096233867936665,0.2673590428223154,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260626,45,0.1509628767768542,0.2683905752980213,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260626,46,0.15090618944830364,0.26796990132459764,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260626,47,0.15083300405078465,0.2681676228049752,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260626,48,0.15084588196542528,0.2686364803954745,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260626,49,0.1507665299706989,0.2686177164047024,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260626,50,0.150731167031659,0.26874294167506774,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260626,51,0.1506960391998291,0.2685016601697548,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260626,52,0.15062831507788765,0.26873238164871904,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260626,53,0.150647876991166,0.26901606279854057,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260626,54,0.15064972390731177,0.268946933669874,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260626,55,0.15070243097013897,0.2688003509228371,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260626,56,0.15057085206111273,0.26945138126228996,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260626,57,0.15059718158509997,0.26911531848563597,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260626,58,0.15058688984976876,0.2692594218262038,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
20260626,59,0.1504049160414272,0.2693643203717048,inner_temporal_within_outer_train_by_video_80_20,0,True,146175,37041
