actual_positive_rate,ar_accuracy,ar_balanced_accuracy,ar_decision_threshold,ar_event_count,ar_f1,ar_fn,ar_fp,ar_positive_class_rate,ar_pr_auc,ar_precision,ar_precision_at_10pct,ar_predicted_positive_count,ar_predicted_positive_rate,ar_recall,ar_recall_at_10pct,ar_roc_auc,ar_tn,ar_top_10pct_recall,ar_top_1pct_recall,ar_top_5pct_recall,ar_top_event_count_recall,ar_tp,arm,event_count,feature_mode,fold,horizon_seconds,majority_accuracy,majority_balanced_accuracy,majority_decision_threshold,majority_event_count,majority_f1,majority_fn,majority_fp,majority_positive_class_rate,majority_pr_auc,majority_precision,majority_precision_at_10pct,majority_predicted_positive_count,majority_predicted_positive_rate,majority_recall,majority_recall_at_10pct,majority_roc_auc,majority_tn,majority_tp,n_test,n_train,offset_convention,offset_seconds,random_accuracy,random_balanced_accuracy,random_decision_threshold,random_event_count,random_f1,random_fn,random_fp,random_positive_class_rate,random_pr_auc,random_precision,random_precision_at_10pct,random_predicted_positive_count,random_predicted_positive_rate,random_recall,random_recall_at_10pct,random_roc_auc,random_tn,random_top_10pct_recall,random_top_1pct_recall,random_top_5pct_recall,random_top_event_count_recall,random_tp,real_accuracy,real_balanced_accuracy,real_decision_threshold,real_event_count,real_f1,real_fn,real_fp,real_minus_ar,real_minus_random,real_minus_shuffled,real_minus_timestamp,real_minus_video_time,real_positive_class_rate,real_pr_auc,real_precision,real_precision_at_10pct,real_predicted_positive_count,real_predicted_positive_rate,real_recall,real_recall_at_10pct,real_roc_auc,real_tn,real_top_10pct_recall,real_top_1pct_recall,real_top_5pct_recall,real_top_event_count_recall,real_tp,shuffled_accuracy,shuffled_balanced_accuracy,shuffled_decision_threshold,shuffled_event_count,shuffled_f1,shuffled_fn,shuffled_fp,shuffled_positive_class_rate,shuffled_pr_auc,shuffled_precision,shuffled_precision_at_10pct,shuffled_predicted_positive_count,shuffled_predicted_positive_rate,shuffled_recall,shuffled_recall_at_10pct,shuffled_roc_auc,shuffled_tn,shuffled_top_10pct_recall,shuffled_top_1pct_recall,shuffled_top_5pct_recall,shuffled_top_event_count_recall,shuffled_tp,target,threshold,timestamp_accuracy,timestamp_balanced_accuracy,timestamp_decision_threshold,timestamp_event_count,timestamp_f1,timestamp_fn,timestamp_fp,timestamp_positive_class_rate,timestamp_pr_auc,timestamp_precision,timestamp_precision_at_10pct,timestamp_predicted_positive_count,timestamp_predicted_positive_rate,timestamp_recall,timestamp_recall_at_10pct,timestamp_roc_auc,timestamp_tn,timestamp_top_10pct_recall,timestamp_top_1pct_recall,timestamp_top_5pct_recall,timestamp_top_event_count_recall,timestamp_tp,video_time_accuracy,video_time_balanced_accuracy,video_time_decision_threshold,video_time_event_count,video_time_f1,video_time_fn,video_time_fp,video_time_positive_class_rate,video_time_pr_auc,video_time_precision,video_time_precision_at_10pct,video_time_predicted_positive_count,video_time_predicted_positive_rate,video_time_recall,video_time_recall_at_10pct,video_time_roc_auc,video_time_tn,video_time_top_10pct_recall,video_time_top_1pct_recall,video_time_top_5pct_recall,video_time_top_event_count_recall,video_time_tp
0.1276233692569484,0.8247305728871243,0.6586100274526803,0.20994612673197743,225.0,0.3881188118811881,127.0,182.0,0.1276233692569484,0.34956374085632963,0.35,0.4067796610169492,280.0,0.15882019285309132,0.43555555555555553,0.32,0.7161421759861292,1356.0,0.32,0.05333333333333334,0.22666666666666666,0.37333333333333335,98.0,offset_sweep,225,cortical_pca_64,grouped_0,,0.8723766307430516,0.5,,225.0,,225.0,0.0,0.1276233692569484,,,,0.0,0.0,0.0,,,1538.0,0.0,1763,7478,feature_time = label_anchor_time + offset_seconds,-8.0,0.8020419739081112,0.649400375668256,0.20550104202224068,225.0,0.3642987249544626,125.0,224.0,0.1276233692569484,0.3394154801004073,0.30864197530864196,0.3898305084745763,324.0,0.18377765173000568,0.4444444444444444,0.30666666666666664,0.7153590521600924,1314.0,0.30666666666666664,0.05333333333333334,0.21777777777777776,0.37333333333333335,100.0,0.8372093023255814,0.6543794249385927,0.23516203588315282,225.0,0.39065817409766457,133.0,154.0,0.022197113451838613,0.03234537420776096,0.027029909121535745,0.2607295443788819,0.20105981681810536,0.1276233692569484,0.37176085430816824,0.37398373983739835,0.4350282485875706,246.0,0.13953488372093023,0.4088888888888889,0.3422222222222222,0.7407195491980928,1384.0,0.3422222222222222,0.05333333333333334,0.2222222222222222,0.39111111111111113,92.0,0.8201928530913216,0.6465236237537928,0.21686417309740977,225.0,0.36978131212723664,132.0,185.0,0.1276233692569484,0.3447309451866325,0.3345323741007194,0.4067796610169492,278.0,0.15768576290414066,0.41333333333333333,0.32,0.7103279872850744,1353.0,0.32,0.05333333333333334,0.22666666666666666,0.37777777777777777,93.0,arousal__future_spike_1_3s,0.05,0.3511060692002269,0.4820098251697732,0.15240577726594098,225.0,0.20555555555555557,77.0,1067.0,0.1276233692569484,0.11103130992928632,0.12181069958847737,0.07344632768361582,1215.0,0.6891661939875213,0.6577777777777778,0.057777777777777775,0.44979627221499785,471.0,0.057777777777777775,0.013333333333333334,0.04,0.07555555555555556,148.0,0.7453204764605785,0.5239315127871694,0.1842584710668024,225.0,0.1851179673321234,174.0,275.0,0.1276233692569484,0.17070103749006288,0.15644171779141106,0.1864406779661017,326.0,0.1849120816789563,0.22666666666666666,0.14666666666666667,0.535584453113712,1263.0,0.14666666666666667,0.022222222222222223,0.09333333333333334,0.16444444444444445,51.0
0.13403199117484832,0.8168781025923884,0.6594833687190376,0.20663876580801277,243.0,0.3941605839416058,135.0,197.0,0.13403199117484832,0.3682357946249579,0.3540983606557377,0.43956043956043955,305.0,0.16822945394373967,0.4444444444444444,0.3292181069958848,0.7197740557259311,1373.0,0.3292181069958848,0.053497942386831275,0.22633744855967078,0.39094650205761317,108.0,offset_sweep,243,cortical_pca_64,grouped_0,,0.8659680088251517,0.5,,243.0,,243.0,0.0,0.13403199117484832,,,,0.0,0.0,0.0,,,1570.0,0.0,1813,7676,feature_time = label_anchor_time + offset_seconds,-6.0,0.8190843905129619,0.6433658357579094,0.22024255277227994,243.0,0.37404580152671757,145.0,183.0,0.13403199117484832,0.3565920516639985,0.3487544483985765,0.4230769230769231,281.0,0.15499172642029785,0.40329218106995884,0.3168724279835391,0.6972556420539435,1387.0,0.3168724279835391,0.053497942386831275,0.23045267489711935,0.37448559670781895,98.0,0.8174296745725317,0.6650192655500511,0.2212802833806689,243.0,0.4014466546112116,132.0,199.0,0.030335385350353683,0.04197912831131312,0.038792416797726215,0.2825229135408392,0.22479571350694477,0.13403199117484832,0.3985711799753116,0.3580645161290323,0.46703296703296704,310.0,0.1709873138444567,0.4567901234567901,0.3497942386831276,0.7547298891247936,1371.0,0.3497942386831276,0.053497942386831275,0.22633744855967078,0.4074074074074074,111.0,0.7953667953667953,0.6609761212025898,0.19539800553641495,243.0,0.38474295190713104,127.0,244.0,0.13403199117484832,0.3597787631775854,0.32222222222222224,0.43956043956043955,360.0,0.19856591285162714,0.4773662551440329,0.3292181069958848,0.6994338287331918,1326.0,0.3292181069958848,0.053497942386831275,0.2222222222222222,0.36213991769547327,116.0,arousal__future_spike_1_3s,0.05,0.35355763927192496,0.48935938769625964,0.15314240383992378,243.0,0.21866666666666662,79.0,1093.0,0.13403199117484832,0.11604826643447241,0.13046937151949084,0.07692307692307693,1257.0,0.6933259790402647,0.6748971193415638,0.05761316872427984,0.4510628817069015,477.0,0.05761316872427984,0.00823045267489712,0.037037037037037035,0.09053497942386832,164.0,0.7562051847766134,0.5148855862231658,0.18454506570953594,243.0,0.16917293233082706,198.0,244.0,0.13403199117484832,0.17377546646836683,0.15570934256055363,0.17032967032967034,289.0,0.1594043022614451,0.18518518518518517,0.12757201646090535,0.5364446541375062,1326.0,0.12757201646090535,0.0205761316872428,0.09053497942386832,0.15637860082304528,45.0
0.14009661835748793,0.8174986580783682,0.6613607990012484,0.20928976393679485,261.0,0.4055944055944055,145.0,195.0,0.14009661835748793,0.38942393493119826,0.3729903536977492,0.47058823529411764,311.0,0.166935050993022,0.4444444444444444,0.3371647509578544,0.7209905242967364,1407.0,0.3371647509578544,0.04980842911877394,0.23754789272030652,0.40229885057471265,116.0,offset_sweep,261,cortical_pca_64,grouped_0,,0.8599033816425121,0.5,,261.0,,261.0,0.0,0.14009661835748793,,,,0.0,0.0,0.0,,,1602.0,0.0,1863,7874,feature_time = label_anchor_time + offset_seconds,-4.0,0.8013955984970478,0.6568082999698652,0.20634128921593275,261.0,0.3914473684210526,142.0,228.0,0.14009661835748793,0.37605324735396345,0.34293948126801155,0.47593582887700536,347.0,0.18625872249060654,0.4559386973180077,0.34099616858237547,0.7090035922529788,1374.0,0.34099616858237547,0.05363984674329502,0.22988505747126436,0.38697318007662834,119.0,0.809447128287708,0.6823367342545956,0.2200516919289841,261.0,0.4264943457189015,129.0,226.0,0.03718560151711564,0.05055628909435045,0.04021161172904297,0.2640524670321592,0.2369435495664149,0.14009661835748793,0.4266095364483139,0.3687150837988827,0.5187165775401069,358.0,0.19216317767042404,0.5057471264367817,0.3716475095785441,0.7609501533045379,1376.0,0.3716475095785441,0.05363984674329502,0.24521072796934865,0.4367816091954023,132.0,0.8089103596349974,0.6675922338456239,0.20884857031202966,261.0,0.40863787375415284,138.0,218.0,0.14009661835748793,0.3863979247192709,0.36070381231671556,0.47058823529411764,341.0,0.18303811057434247,0.47126436781609193,0.3371647509578544,0.7203591296320213,1384.0,0.3371647509578544,0.04980842911877394,0.22988505747126436,0.4061302681992337,123.0,arousal__future_spike_1_3s,0.05,0.3548040794417606,0.4901416333031986,0.1556665785421546,261.0,0.22750642673521845,84.0,1118.0,0.14009661835748793,0.16255706941615472,0.13667953667953667,0.16042780748663102,1295.0,0.6951154052603328,0.6781609195402298,0.11494252873563218,0.5005907366749418,484.0,0.11494252873563218,0.03065134099616858,0.07279693486590039,0.1532567049808429,177.0,0.8035426731078905,0.5329760213526196,0.19865830950107186,261.0,0.18303571428571427,220.0,146.0,0.14009661835748793,0.189665986881899,0.2192513368983957,0.2192513368983957,187.0,0.10037573805689748,0.15708812260536398,0.15708812260536398,0.5578539278009768,1456.0,0.15708812260536398,0.019157088122605363,0.0842911877394636,0.20306513409961685,41.0
0.14141949152542374,0.819385593220339,0.6601868731328283,0.21712458398796727,267.0,0.4069565217391304,150.0,191.0,0.14141949152542374,0.3939268219315525,0.37987012987012986,0.47619047619047616,308.0,0.163135593220339,0.43820224719101125,0.33707865168539325,0.721758197071674,1430.0,0.33707865168539325,0.052434456928838954,0.23220973782771537,0.40823970037453183,117.0,offset_sweep,267,cortical_pca_64,grouped_0,,0.8585805084745762,0.5,,267.0,,267.0,0.0,0.14141949152542374,,,,0.0,0.0,0.0,,,1621.0,0.0,1888,7973,feature_time = label_anchor_time + offset_seconds,-3.0,0.8114406779661016,0.6539958919333559,0.21936865255503926,267.0,0.3945578231292517,151.0,205.0,0.14141949152542374,0.3752607168934444,0.3613707165109034,0.48148148148148145,321.0,0.17002118644067796,0.4344569288389513,0.3408239700374532,0.693181949460152,1416.0,0.3408239700374532,0.04868913857677903,0.2247191011235955,0.40074906367041196,116.0,0.8172669491525424,0.690237218898955,0.23291069048598112,267.0,0.44264943457189015,130.0,215.0,0.05274162821691425,0.07140773325502231,0.05809601623508415,0.2520082042876097,0.24853437182119661,0.14141949152542374,0.44666845014846673,0.38920454545454547,0.5238095238095238,352.0,0.1864406779661017,0.5131086142322098,0.3707865168539326,0.7737374857615519,1406.0,0.3707865168539326,0.056179775280898875,0.250936329588015,0.45692883895131087,137.0,0.8045550847457628,0.6562428518947244,0.2120677648137724,267.0,0.3940886699507389,147.0,222.0,0.14141949152542374,0.3885724339133826,0.3508771929824561,0.48677248677248675,342.0,0.18114406779661016,0.449438202247191,0.3445692883895131,0.7068647226130815,1399.0,0.3445692883895131,0.04868913857677903,0.23595505617977527,0.40074906367041196,120.0,arousal__future_spike_1_3s,0.05,0.4231991525423729,0.49046919296591784,0.1633103270324488,267.0,0.22269807280513917,111.0,978.0,0.14141949152542374,0.19466024586085703,0.13756613756613756,0.23809523809523808,1134.0,0.600635593220339,0.5842696629213483,0.16853932584269662,0.5213062635308578,643.0,0.16853932584269662,0.033707865168539325,0.12359550561797752,0.2209737827715356,156.0,0.8013771186440678,0.5495902330600013,0.2042476450565417,267.0,0.22037422037422036,214.0,161.0,0.14141949152542374,0.19813407832727012,0.24766355140186916,0.23809523809523808,214.0,0.11334745762711865,0.19850187265917604,0.16853932584269662,0.566444165644271,1460.0,0.16853932584269662,0.018726591760299626,0.08239700374531835,0.22846441947565543,53.0
0.14141949152542374,0.819385593220339,0.6601868731328283,0.21712458398796727,267.0,0.4069565217391304,150.0,191.0,0.14141949152542374,0.3939268219315525,0.37987012987012986,0.47619047619047616,308.0,0.163135593220339,0.43820224719101125,0.33707865168539325,0.721758197071674,1430.0,0.33707865168539325,0.052434456928838954,0.23220973782771537,0.40823970037453183,117.0,offset_sweep,267,cortical_pca_64,grouped_0,,0.8585805084745762,0.5,,267.0,,267.0,0.0,0.14141949152542374,,,,0.0,0.0,0.0,,,1621.0,0.0,1888,7973,feature_time = label_anchor_time + offset_seconds,-2.5,0.8050847457627118,0.6628081338795353,0.21579783326111318,267.0,0.4025974025974026,143.0,225.0,0.14141949152542374,0.3866625666949362,0.3553008595988539,0.4708994708994709,349.0,0.18485169491525424,0.46441947565543074,0.3333333333333333,0.7189717356697096,1396.0,0.3333333333333333,0.04868913857677903,0.2209737827715356,0.40074906367041196,124.0,0.8109110169491526,0.6943568380363534,0.22696831168852538,267.0,0.4430577223088924,125.0,232.0,0.06524202089532671,0.07250627613194299,0.07956164916207203,0.26450859696602214,0.26103476449960905,0.14141949152542374,0.4591688428268792,0.37967914438502676,0.5291005291005291,374.0,0.19809322033898305,0.5318352059925093,0.37453183520599254,0.7802207450434027,1389.0,0.37453183520599254,0.056179775280898875,0.2546816479400749,0.48314606741573035,142.0,0.8379237288135594,0.64751956414753,0.2435690040724074,267.0,0.4,165.0,141.0,0.14141949152542374,0.37960719366480716,0.41975308641975306,0.4656084656084656,243.0,0.12870762711864406,0.38202247191011235,0.3295880149812734,0.7090573858555892,1480.0,0.3295880149812734,0.052434456928838954,0.20973782771535582,0.3895131086142322,102.0,arousal__future_spike_1_3s,0.05,0.4231991525423729,0.49046919296591784,0.1633103270324488,267.0,0.22269807280513917,111.0,978.0,0.14141949152542374,0.19466024586085703,0.13756613756613756,0.23809523809523808,1134.0,0.600635593220339,0.5842696629213483,0.16853932584269662,0.5213062635308578,643.0,0.16853932584269662,0.033707865168539325,0.12359550561797752,0.2209737827715356,156.0,0.8013771186440678,0.5495902330600013,0.2042476450565417,267.0,0.22037422037422036,214.0,161.0,0.14141949152542374,0.19813407832727012,0.24766355140186916,0.23809523809523808,214.0,0.11334745762711865,0.19850187265917604,0.16853932584269662,0.566444165644271,1460.0,0.16853932584269662,0.018726591760299626,0.08239700374531835,0.22846441947565543,53.0
0.14375326711970726,0.8112911657083115,0.6674037074037074,0.21169121609680222,275.0,0.41491085899513774,147.0,214.0,0.14375326711970726,0.39691181155126076,0.3742690058479532,0.5,342.0,0.17877679038159958,0.46545454545454545,0.3490909090909091,0.7242024642024643,1424.0,0.3490909090909091,0.05090909090909091,0.21818181818181817,0.4072727272727273,128.0,offset_sweep,275,cortical_pca_64,grouped_0,,0.8562467328802927,0.5,,275.0,,275.0,0.0,0.14375326711970726,,,,0.0,0.0,0.0,,,1638.0,0.0,1913,8072,feature_time = label_anchor_time + offset_seconds,-2.0,0.8222686879247255,0.6526329226329226,0.23316543008847168,275.0,0.4014084507042254,161.0,179.0,0.14375326711970726,0.3948941625016207,0.3890784982935154,0.5052083333333334,293.0,0.15316257187663357,0.41454545454545455,0.3527272727272727,0.7171184371184371,1459.0,0.3527272727272727,0.05454545454545454,0.21454545454545454,0.4109090909090909,114.0,0.8358599059069525,0.7029315129315129,0.25406282429261545,275.0,0.47491638795986624,133.0,181.0,0.06419118683897451,0.06620883588861459,0.06376996676948188,0.2563070792455343,0.2544677234864809,0.14375326711970726,0.4611029983902353,0.43962848297213625,0.5260416666666666,323.0,0.1688447464715107,0.5163636363636364,0.36727272727272725,0.7843112443112443,1457.0,0.36727272727272725,0.05818181818181818,0.24727272727272728,0.48363636363636364,142.0,0.7929952953476216,0.6688233988233988,0.20400382355309543,275.0,0.40718562874251496,139.0,257.0,0.14375326711970726,0.3973330316207534,0.3460559796437659,0.5,393.0,0.20543648719289076,0.49454545454545457,0.3490909090909091,0.7224331224331224,1381.0,0.3490909090909091,0.05454545454545454,0.2290909090909091,0.4072727272727273,136.0,arousal__future_spike_1_3s,0.05,0.3972817564035546,0.49070152070152073,0.1616429105202029,275.0,0.22876254180602007,104.0,1049.0,0.14375326711970726,0.20479591914470097,0.14016393442622951,0.2760416666666667,1220.0,0.6377417668583377,0.6218181818181818,0.19272727272727272,0.532927072927073,589.0,0.19272727272727272,0.03272727272727273,0.13090909090909092,0.23636363636363636,171.0,0.7956089911134344,0.5583927183927184,0.2077531644786117,275.0,0.2407766990291262,213.0,178.0,0.14375326711970726,0.20663527490375438,0.25833333333333336,0.2760416666666667,240.0,0.12545739675901724,0.22545454545454546,0.19272727272727272,0.5748096348096348,1460.0,0.19272727272727272,0.01818181818181818,0.08363636363636363,0.2545454545454545,62.0
0.14375326711970726,0.8112911657083115,0.6674037074037074,0.21169121609680222,275.0,0.41491085899513774,147.0,214.0,0.14375326711970726,0.39691181155126076,0.3742690058479532,0.5,342.0,0.17877679038159958,0.46545454545454545,0.3490909090909091,0.7242024642024643,1424.0,0.3490909090909091,0.05090909090909091,0.21818181818181817,0.4072727272727273,128.0,offset_sweep,275,cortical_pca_64,grouped_0,,0.8562467328802927,0.5,,275.0,,275.0,0.0,0.14375326711970726,,,,0.0,0.0,0.0,,,1638.0,0.0,1913,8072,feature_time = label_anchor_time + offset_seconds,-1.5,0.7966544694197596,0.6603696303696304,0.20904169430432779,275.0,0.3987635239567234,146.0,243.0,0.14375326711970726,0.38900551931681043,0.3467741935483871,0.484375,372.0,0.19445896497647674,0.4690909090909091,0.3381818181818182,0.7191408591408591,1395.0,0.3381818181818182,0.05454545454545454,0.21454545454545454,0.4072727272727273,129.0,0.8322007318348145,0.7128982128982129,0.24873088519862227,275.0,0.48309178743961356,125.0,196.0,0.0692653811205402,0.07717167335499053,0.08095957261750131,0.2613812735271,0.2595419177680466,0.14375326711970726,0.46617719267180097,0.43352601156069365,0.5520833333333334,346.0,0.18086774699424987,0.5454545454545454,0.38545454545454544,0.7873482073482073,1442.0,0.38545454545454544,0.05818181818181818,0.24727272727272728,0.48,150.0,0.7893361212754836,0.6591219891219892,0.2097683960162049,275.0,0.393984962406015,144.0,259.0,0.14375326711970726,0.38521762005429966,0.33589743589743587,0.484375,390.0,0.20386826973340302,0.4763636363636364,0.3381818181818182,0.7091708291708292,1379.0,0.3381818181818182,0.05454545454545454,0.20727272727272728,0.41818181818181815,131.0,arousal__future_spike_1_3s,0.05,0.3972817564035546,0.49070152070152073,0.1616429105202029,275.0,0.22876254180602007,104.0,1049.0,0.14375326711970726,0.20479591914470097,0.14016393442622951,0.2760416666666667,1220.0,0.6377417668583377,0.6218181818181818,0.19272727272727272,0.532927072927073,589.0,0.19272727272727272,0.03272727272727273,0.13090909090909092,0.23636363636363636,171.0,0.7956089911134344,0.5583927183927184,0.2077531644786117,275.0,0.2407766990291262,213.0,178.0,0.14375326711970726,0.20663527490375438,0.25833333333333336,0.2760416666666667,240.0,0.12545739675901724,0.22545454545454546,0.19272727272727272,0.5748096348096348,1460.0,0.19272727272727272,0.01818181818181818,0.08363636363636363,0.2545454545454545,62.0
0.14654282765737875,0.7982456140350878,0.6616035390091456,0.2059825033979022,284.0,0.4048706240487063,151.0,240.0,0.14654282765737875,0.39079853593829816,0.35656836461126007,0.4948453608247423,373.0,0.19246646026831785,0.46830985915492956,0.3380281690140845,0.7270126198545566,1414.0,0.3380281690140845,0.04929577464788732,0.20774647887323944,0.40492957746478875,133.0,offset_sweep,284,cortical_pca_64,grouped_0,,0.8534571723426213,0.5,,284.0,,284.0,0.0,0.14654282765737875,,,,0.0,0.0,0.0,,,1654.0,0.0,1938,8171,feature_time = label_anchor_time + offset_seconds,-1.0,0.804437564499484,0.6579397789396597,0.22597950069321415,284.0,0.4031496062992126,156.0,223.0,0.14654282765737875,0.3797763567393647,0.3646723646723647,0.5,351.0,0.18111455108359134,0.4507042253521127,0.3415492957746479,0.6987052301718412,1431.0,0.3415492957746479,0.04929577464788732,0.20774647887323944,0.397887323943662,128.0,0.8364293085655314,0.7160554013318119,0.2542732238943822,284.0,0.49441786283891553,129.0,188.0,0.06653549856998392,0.07755767776891737,0.06886887630131605,0.24651700384630698,0.24402431072793607,0.14654282765737875,0.4573340345082821,0.4518950437317784,0.520618556701031,343.0,0.17698658410732715,0.545774647887324,0.35563380281690143,0.7816347906057871,1466.0,0.35563380281690143,0.056338028169014086,0.22887323943661972,0.4894366197183099,155.0,0.7977296181630547,0.6642177733876049,0.20564412091689235,284.0,0.4078549848942598,149.0,243.0,0.14654282765737875,0.38846515820696603,0.35714285714285715,0.4587628865979381,378.0,0.19504643962848298,0.4753521126760563,0.31338028169014087,0.738414769146925,1411.0,0.31338028169014087,0.04929577464788732,0.20774647887323944,0.40492957746478875,135.0,arousal__future_spike_1_3s,0.05,0.39473684210526316,0.4952036888805627,0.16134139128400493,284.0,0.2358306188925082,103.0,1070.0,0.14654282765737875,0.2108170306619751,0.14468425259792167,0.31958762886597936,1251.0,0.6455108359133127,0.6373239436619719,0.21830985915492956,0.5436990139141986,584.0,0.21830985915492956,0.02464788732394366,0.1267605633802817,0.25704225352112675,181.0,0.7910216718266254,0.5625840897866036,0.2099399755840552,284.0,0.2513863216266174,216.0,189.0,0.14654282765737875,0.21330972378034602,0.26459143968871596,0.28865979381443296,257.0,0.13261093911248711,0.23943661971830985,0.19718309859154928,0.5821163376875521,1465.0,0.19718309859154928,0.017605633802816902,0.07746478873239436,0.2676056338028169,68.0
0.14654282765737875,0.7982456140350878,0.6616035390091456,0.2059825033979022,284.0,0.4048706240487063,151.0,240.0,0.14654282765737875,0.39079853593829816,0.35656836461126007,0.4948453608247423,373.0,0.19246646026831785,0.46830985915492956,0.3380281690140845,0.7270126198545566,1414.0,0.3380281690140845,0.04929577464788732,0.20774647887323944,0.40492957746478875,133.0,offset_sweep,284,cortical_pca_64,grouped_0,,0.8534571723426213,0.5,,284.0,,284.0,0.0,0.14654282765737875,,,,0.0,0.0,0.0,,,1654.0,0.0,1938,8171,feature_time = label_anchor_time + offset_seconds,-0.5,0.7930856553147575,0.6600388303217126,0.20704094736166717,284.0,0.40059790732436473,150.0,251.0,0.14654282765737875,0.3824643144453445,0.34805194805194806,0.4845360824742268,385.0,0.19865841073271415,0.47183098591549294,0.33098591549295775,0.7200831956673536,1403.0,0.33098591549295775,0.04929577464788732,0.2007042253521127,0.40492957746478875,134.0,0.826109391124871,0.7173007817156871,0.24397045913791698,284.0,0.4870624048706241,124.0,213.0,0.06286695767062345,0.0712011791635771,0.07379518070584745,0.2428484629469465,0.2403557698285756,0.14654282765737875,0.4536654936089216,0.4289544235924933,0.5154639175257731,373.0,0.19246646026831785,0.5633802816901409,0.352112676056338,0.7832931689289303,1441.0,0.352112676056338,0.056338028169014086,0.21830985915492956,0.4859154929577465,160.0,0.782249742002064,0.6653567110036276,0.20216030599731843,284.0,0.4022662889518413,142.0,280.0,0.14654282765737875,0.37987031290307416,0.33649289099526064,0.4896907216494845,422.0,0.21775025799793601,0.5,0.3345070422535211,0.7130196535926563,1374.0,0.3345070422535211,0.04929577464788732,0.20422535211267606,0.397887323943662,142.0,arousal__future_spike_1_3s,0.05,0.39473684210526316,0.4952036888805627,0.16134139128400493,284.0,0.2358306188925082,103.0,1070.0,0.14654282765737875,0.2108170306619751,0.14468425259792167,0.31958762886597936,1251.0,0.6455108359133127,0.6373239436619719,0.21830985915492956,0.5436990139141986,584.0,0.21830985915492956,0.02464788732394366,0.1267605633802817,0.25704225352112675,181.0,0.7910216718266254,0.5625840897866036,0.2099399755840552,284.0,0.2513863216266174,216.0,189.0,0.14654282765737875,0.21330972378034602,0.26459143968871596,0.28865979381443296,257.0,0.13261093911248711,0.23943661971830985,0.19718309859154928,0.5821163376875521,1465.0,0.19718309859154928,0.017605633802816902,0.07746478873239436,0.2676056338028169,68.0
0.15129903209373408,0.8003056546102904,0.6527115896863795,0.20490295804089056,297.0,0.40061162079510704,166.0,226.0,0.15129903209373408,0.37174280955537997,0.36694677871148457,0.49238578680203043,357.0,0.18186449312277128,0.44107744107744107,0.3265993265993266,0.7078669851779096,1440.0,0.3265993265993266,0.04040404040404041,0.1919191919191919,0.3872053872053872,131.0,offset_sweep,297,cortical_pca_64,grouped_0,,0.8487009679062659,0.5,,297.0,,297.0,0.0,0.15129903209373408,,,,0.0,0.0,0.0,,,1666.0,0.0,1963,8270,feature_time = label_anchor_time + offset_seconds,0.0,0.7692307692307693,0.6731389525507172,0.19082090217906023,297.0,0.41245136186770426,138.0,315.0,0.15129903209373408,0.36427165061954475,0.33544303797468356,0.4720812182741117,474.0,0.2414671421293938,0.5353535353535354,0.31313131313131315,0.7009046042659488,1351.0,0.31313131313131315,0.04040404040404041,0.1919191919191919,0.39730639730639733,159.0,0.7875700458481916,0.7074607620826108,0.2130036069847104,297.0,0.4577373211963589,121.0,296.0,0.056288599422776864,0.06375975835861208,0.07031562691480292,0.1863048140626531,0.19264731047316963,0.15129903209373408,0.42803140897815684,0.3728813559322034,0.5076142131979695,472.0,0.24044829342842589,0.5925925925925926,0.3367003367003367,0.768325512022991,1370.0,0.3367003367003367,0.04713804713804714,0.20202020202020202,0.45454545454545453,176.0,0.7661742231278655,0.6519708893658474,0.197869500756096,297.0,0.3871829105473965,152.0,307.0,0.15129903209373408,0.3577157820633539,0.32079646017699115,0.4720812182741117,452.0,0.23025980641874683,0.4882154882154882,0.31313131313131315,0.6832955404383976,1359.0,0.31313131313131315,0.04040404040404041,0.19528619528619529,0.4006734006734007,145.0,arousal__future_spike_1_3s,0.05,0.37646459500764134,0.49569827931172467,0.1589017060816875,297.0,0.2444444444444444,99.0,1125.0,0.15129903209373408,0.24172659491550375,0.14965986394557823,0.3604060913705584,1323.0,0.67396841569027,0.6666666666666666,0.23905723905723905,0.557998957158621,541.0,0.23905723905723905,0.030303030303030304,0.1414141414141414,0.2760942760942761,198.0,0.761079979623026,0.5839507520179789,0.19984749562235418,297.0,0.2947368421052632,199.0,270.0,0.15129903209373408,0.2353840985049872,0.266304347826087,0.29949238578680204,368.0,0.18746816097809477,0.32996632996632996,0.19865319865319866,0.5961778650854281,1396.0,0.19865319865319866,0.016835016835016835,0.11447811447811448,0.28619528619528617,98.0
