actual_positive_rate,aggregation,ar_accuracy,ar_balanced_accuracy,ar_decision_threshold,ar_event_count,ar_f1,ar_fn,ar_fp,ar_positive_class_rate,ar_pr_auc,ar_precision,ar_precision_at_10pct,ar_predicted_positive_count,ar_predicted_positive_rate,ar_recall,ar_recall_at_10pct,ar_roc_auc,ar_tn,ar_top_10pct_recall,ar_top_1pct_recall,ar_top_5pct_recall,ar_top_event_count_recall,ar_tp,arm,context_type,event_count,feature_mode,fold,horizon_seconds,majority_accuracy,majority_balanced_accuracy,majority_decision_threshold,majority_event_count,majority_f1,majority_fn,majority_fp,majority_positive_class_rate,majority_pr_auc,majority_precision,majority_precision_at_10pct,majority_predicted_positive_count,majority_predicted_positive_rate,majority_recall,majority_recall_at_10pct,majority_roc_auc,majority_tn,majority_tp,n_test,n_train,offset_seconds,random_accuracy,random_balanced_accuracy,random_decision_threshold,random_event_count,random_f1,random_fn,random_fp,random_positive_class_rate,random_pr_auc,random_precision,random_precision_at_10pct,random_predicted_positive_count,random_predicted_positive_rate,random_recall,random_recall_at_10pct,random_roc_auc,random_tn,random_top_10pct_recall,random_top_1pct_recall,random_top_5pct_recall,random_top_event_count_recall,random_tp,real_accuracy,real_balanced_accuracy,real_decision_threshold,real_event_count,real_f1,real_fn,real_fp,real_minus_ar,real_minus_random,real_minus_shuffled,real_minus_timestamp,real_minus_video_time,real_positive_class_rate,real_pr_auc,real_precision,real_precision_at_10pct,real_predicted_positive_count,real_predicted_positive_rate,real_recall,real_recall_at_10pct,real_roc_auc,real_tn,real_top_10pct_recall,real_top_1pct_recall,real_top_5pct_recall,real_top_event_count_recall,real_tp,shuffled_accuracy,shuffled_balanced_accuracy,shuffled_decision_threshold,shuffled_event_count,shuffled_f1,shuffled_fn,shuffled_fp,shuffled_positive_class_rate,shuffled_pr_auc,shuffled_precision,shuffled_precision_at_10pct,shuffled_predicted_positive_count,shuffled_predicted_positive_rate,shuffled_recall,shuffled_recall_at_10pct,shuffled_roc_auc,shuffled_tn,shuffled_top_10pct_recall,shuffled_top_1pct_recall,shuffled_top_5pct_recall,shuffled_top_event_count_recall,shuffled_tp,target,threshold,timestamp_accuracy,timestamp_balanced_accuracy,timestamp_decision_threshold,timestamp_event_count,timestamp_f1,timestamp_fn,timestamp_fp,timestamp_positive_class_rate,timestamp_pr_auc,timestamp_precision,timestamp_precision_at_10pct,timestamp_predicted_positive_count,timestamp_predicted_positive_rate,timestamp_recall,timestamp_recall_at_10pct,timestamp_roc_auc,timestamp_tn,timestamp_top_10pct_recall,timestamp_top_1pct_recall,timestamp_top_5pct_recall,timestamp_top_event_count_recall,timestamp_tp,video_time_accuracy,video_time_balanced_accuracy,video_time_decision_threshold,video_time_event_count,video_time_f1,video_time_fn,video_time_fp,video_time_positive_class_rate,video_time_pr_auc,video_time_precision,video_time_precision_at_10pct,video_time_predicted_positive_count,video_time_predicted_positive_rate,video_time_recall,video_time_recall_at_10pct,video_time_roc_auc,video_time_tn,video_time_top_10pct_recall,video_time_top_1pct_recall,video_time_top_5pct_recall,video_time_top_event_count_recall,video_time_tp,window_end_seconds,window_name,window_start_seconds
0.15129903209373408,last,0.8003056546102904,0.6527115896863795,0.20490295804089056,297.0,0.40061162079510704,166.0,226.0,0.15129903209373408,0.37174280955537997,0.36694677871148457,0.49238578680203043,357.0,0.18186449312277128,0.44107744107744107,0.3265993265993266,0.7078669851779096,1440.0,0.3265993265993266,0.04040404040404041,0.1919191919191919,0.3872053872053872,131.0,causal_context_window,causal,297,cortical_pca_64,grouped_0,,0.8487009679062659,0.5,,297.0,,297.0,0.0,0.15129903209373408,,,,0.0,0.0,0.0,,,1666.0,0.0,1963,8270,0.0,0.7870606214977076,0.6545921398862575,0.20341753991338468,297.0,0.3976945244956772,159.0,259.0,0.15129903209373408,0.3610226085459319,0.34760705289672544,0.4720812182741117,397.0,0.2022414671421294,0.46464646464646464,0.31313131313131315,0.6913937292088552,1407.0,0.31313131313131315,0.04040404040404041,0.19528619528619529,0.3872053872053872,138.0,0.7875700458481916,0.7074607620826108,0.2130036069847104,297.0,0.4577373211963589,121.0,296.0,0.056288599422776864,0.06700880043222496,0.06899779279787249,0.1863048140626531,0.19264731047316963,0.15129903209373408,0.42803140897815684,0.3728813559322034,0.5076142131979695,472.0,0.24044829342842589,0.5925925925925926,0.3367003367003367,0.768325512022991,1370.0,0.3367003367003367,0.04713804713804714,0.20202020202020202,0.45454545454545453,176.0,0.7656647987773816,0.6475206244113807,0.19546503911719856,297.0,0.38172043010752693,155.0,305.0,0.15129903209373408,0.35903361618028434,0.31767337807606266,0.45685279187817257,447.0,0.22771268466632705,0.4781144781144781,0.30303030303030304,0.7002962801282129,1361.0,0.30303030303030304,0.04040404040404041,0.1919191919191919,0.3771043771043771,142.0,arousal__future_spike_1_3s,0.05,0.37646459500764134,0.49569827931172467,0.1589017060816875,297.0,0.2444444444444444,99.0,1125.0,0.15129903209373408,0.24172659491550375,0.14965986394557823,0.3604060913705584,1323.0,0.67396841569027,0.6666666666666666,0.23905723905723905,0.557998957158621,541.0,0.23905723905723905,0.030303030303030304,0.1414141414141414,0.2760942760942761,198.0,0.761079979623026,0.5839507520179789,0.19984749562235418,297.0,0.2947368421052632,199.0,270.0,0.15129903209373408,0.2353840985049872,0.266304347826087,0.29949238578680204,368.0,0.18746816097809477,0.32996632996632996,0.19865319865319866,0.5961778650854281,1396.0,0.19865319865319866,0.016835016835016835,0.11447811447811448,0.28619528619528617,98.0,0.0,current_only_0s,0.0
0.14141949152542374,mean_std_last_slope,0.819385593220339,0.6601868731328283,0.21712458398796727,267.0,0.4069565217391304,150.0,191.0,0.14141949152542374,0.3939268219315525,0.37987012987012986,0.47619047619047616,308.0,0.163135593220339,0.43820224719101125,0.33707865168539325,0.721758197071674,1430.0,0.33707865168539325,0.052434456928838954,0.23220973782771537,0.40823970037453183,117.0,causal_context_window,causal,267,cortical_pca_64,grouped_0,,0.8585805084745762,0.5,,267.0,,267.0,0.0,0.14141949152542374,,,,0.0,0.0,0.0,,,1621.0,0.0,1888,7973,0.0,0.7643008474576272,0.6672130996032873,0.19756165959674327,267.0,0.3895747599451303,125.0,320.0,0.14141949152542374,0.3816719991468646,0.30735930735930733,0.49206349206349204,462.0,0.24470338983050846,0.5318352059925093,0.34831460674157305,0.7084866926828818,1301.0,0.34831460674157305,0.052434456928838954,0.2247191011235955,0.3970037453183521,142.0,0.8326271186440678,0.6944896917101617,0.2712812623603545,267.0,0.4589041095890411,133.0,183.0,0.048802482204808595,0.061057304989496464,0.07716993725964649,0.24806905827550405,0.24459522580909096,0.14141949152542374,0.4427293041363611,0.4227129337539432,0.5291005291005291,317.0,0.16790254237288135,0.50187265917603,0.37453183520599254,0.76094425459847,1438.0,0.37453183520599254,0.056179775280898875,0.23220973782771537,0.44569288389513106,134.0,0.7653601694915254,0.6553163419260779,0.206247713652378,267.0,0.3769338959212377,133.0,310.0,0.14141949152542374,0.3655593668767146,0.30180180180180183,0.4708994708994709,444.0,0.23516949152542374,0.50187265917603,0.3333333333333333,0.6869875025126673,1311.0,0.3333333333333333,0.052434456928838954,0.21348314606741572,0.40823970037453183,134.0,arousal__future_spike_1_3s,0.05,0.4231991525423729,0.49046919296591784,0.1633103270324488,267.0,0.22269807280513917,111.0,978.0,0.14141949152542374,0.19466024586085703,0.13756613756613756,0.23809523809523808,1134.0,0.600635593220339,0.5842696629213483,0.16853932584269662,0.5213062635308578,643.0,0.16853932584269662,0.033707865168539325,0.12359550561797752,0.2209737827715356,156.0,0.8013771186440678,0.5495902330600013,0.2042476450565417,267.0,0.22037422037422036,214.0,161.0,0.14141949152542374,0.19813407832727012,0.24766355140186916,0.23809523809523808,214.0,0.11334745762711865,0.19850187265917604,0.16853932584269662,0.566444165644271,1460.0,0.16853932584269662,0.018726591760299626,0.08239700374531835,0.22846441947565543,53.0,0.0,causal_past_3s,-3.0
0.1381936887921654,mean_std_last_slope,0.8182807399347116,0.6615192277101726,0.20780499307554345,254.0,0.4035714285714286,141.0,193.0,0.1381936887921654,0.38106765987487223,0.369281045751634,0.46195652173913043,306.0,0.16648531011969533,0.4448818897637795,0.3346456692913386,0.7225950449375647,1391.0,0.3346456692913386,0.051181102362204724,0.2283464566929134,0.4015748031496063,113.0,causal_context_window,causal,254,cortical_pca_64,grouped_0,,0.8618063112078346,0.5,,254.0,,254.0,0.0,0.1381936887921654,,,,0.0,0.0,0.0,,,1584.0,0.0,1838,7775,0.0,0.7910772578890098,0.6407778573132904,0.22150227100799527,254.0,0.36423841059602646,144.0,240.0,0.1381936887921654,0.3520599586964318,0.3142857142857143,0.45108695652173914,350.0,0.19042437431991294,0.4330708661417323,0.32677165354330706,0.6786143919510061,1344.0,0.32677165354330706,0.051181102362204724,0.22440944881889763,0.3661417322834646,110.0,0.8204570184983678,0.6892274119144197,0.256426993937475,254.0,0.4387755102040816,125.0,205.0,0.05985313251239632,0.08886083369083675,0.08221608882002623,0.3179593574615449,0.25944895435242443,0.1381936887921654,0.44092079238726856,0.38622754491017963,0.5380434782608695,334.0,0.18171926006528835,0.5078740157480315,0.38976377952755903,0.7592360614014158,1379.0,0.38976377952755903,0.05511811023622047,0.24803149606299213,0.452755905511811,129.0,0.8112078346028292,0.6474986081285293,0.24144098366506503,254.0,0.38146167557932265,147.0,200.0,0.1381936887921654,0.3587047035672423,0.3485342019543974,0.44565217391304346,307.0,0.16702937976060936,0.421259842519685,0.3228346456692913,0.7222545335242185,1384.0,0.3228346456692913,0.05511811023622047,0.1968503937007874,0.36220472440944884,107.0,arousal__future_spike_1_3s,0.05,0.3862894450489663,0.4968359778891275,0.1585665872919575,254.0,0.2263374485596708,89.0,1039.0,0.1381936887921654,0.12296143492572363,0.13704318936877077,0.07608695652173914,1204.0,0.6550598476605005,0.6496062992125984,0.05511811023622047,0.46841943052572976,545.0,0.05511811023622047,0.007874015748031496,0.03543307086614173,0.0984251968503937,165.0,0.7774755168661589,0.518839974548636,0.1897307947382994,254.0,0.1670061099796334,213.0,196.0,0.1381936887921654,0.1814718380348441,0.1729957805907173,0.1956521739130435,237.0,0.12894450489662676,0.16141732283464566,0.14173228346456693,0.5474106219677086,1388.0,0.14173228346456693,0.01968503937007874,0.08661417322834646,0.1732283464566929,41.0,0.0,causal_past_5s,-5.0
0.09067753438614366,last,0.8222109016811003,0.6670553614704309,0.13028026567677814,178.0,0.3275529865125241,93.0,256.0,0.09067753438614366,0.2748710195174407,0.24926686217008798,0.3553299492385787,341.0,0.17371370351502802,0.47752808988764045,0.39325842696629215,0.7154124571176785,1529.0,0.39325842696629215,0.06179775280898876,0.23595505617977527,0.37640449438202245,85.0,causal_context_window,causal,178,cortical_pca_64,grouped_0,,0.9093224656138563,0.5,,178.0,,178.0,0.0,0.09067753438614366,,,,0.0,0.0,0.0,,,1785.0,0.0,1963,8270,0.0,0.8471726948548141,0.6630787146319201,0.15187238850211582,178.0,0.34210526315789475,100.0,200.0,0.09067753438614366,0.26846576656538385,0.2805755395683453,0.3350253807106599,278.0,0.14161996943453897,0.43820224719101125,0.3707865168539326,0.7055235577377018,1585.0,0.3707865168539326,0.06179775280898876,0.24719101123595505,0.3539325842696629,78.0,0.8777381558838513,0.6925298209171309,0.20050597330824263,178.0,0.40886699507389157,95.0,145.0,0.05922595641355555,0.0656312093656124,0.06970983647867401,0.1585774235368125,0.1283683192416054,0.09067753438614366,0.33409697593099624,0.36403508771929827,0.38071065989847713,228.0,0.11614875191034131,0.46629213483146065,0.42134831460674155,0.7810216221319989,1640.0,0.42134831460674155,0.06741573033707865,0.25842696629213485,0.38764044943820225,83.0,0.8410596026490066,0.654659616655651,0.14985742478585082,178.0,0.3275862068965517,102.0,210.0,0.09067753438614366,0.26438713945232223,0.26573426573426573,0.3299492385786802,286.0,0.1456953642384106,0.42696629213483145,0.3651685393258427,0.6971768482673969,1575.0,0.3651685393258427,0.06179775280898876,0.2247191011235955,0.34831460674157305,76.0,arousal__future_spike_1_3s,0.075,0.6403464085583291,0.5569398545935228,0.10013523436012742,178.0,0.18663594470046085,97.0,609.0,0.09067753438614366,0.17551955239418374,0.11739130434782609,0.23857868020304568,690.0,0.3515028018339277,0.4550561797752809,0.2640449438202247,0.5753627293614075,1176.0,0.2640449438202247,0.03932584269662921,0.1797752808988764,0.24157303370786518,81.0,0.8609271523178808,0.5871888081075126,0.15322451591097636,178.0,0.2479338842975207,133.0,140.0,0.09067753438614366,0.20572865668939083,0.24324324324324326,0.2436548223350254,185.0,0.09424350483953133,0.25280898876404495,0.2696629213483146,0.6256412677430523,1645.0,0.2696629213483146,0.0449438202247191,0.1797752808988764,0.24719101123595505,45.0,0.0,current_only_0s,0.0
0.0836864406779661,mean_std_last_slope,0.8771186440677966,0.6655227921270213,0.16272891568661682,158.0,0.35911602209944754,93.0,139.0,0.0836864406779661,0.3105108799646784,0.31862745098039214,0.3386243386243386,204.0,0.10805084745762712,0.41139240506329117,0.4050632911392405,0.7233408941245335,1591.0,0.4050632911392405,0.0759493670886076,0.2911392405063291,0.3924050632911392,65.0,causal_context_window,causal,158,cortical_pca_64,grouped_0,,0.9163135593220338,0.5,,158.0,,158.0,0.0,0.0836864406779661,,,,0.0,0.0,0.0,,,1730.0,0.0,1888,7973,0.0,0.8797669491525424,0.6640923392112388,0.19207514374104206,158.0,0.3605633802816901,94.0,133.0,0.0836864406779661,0.3108380501522926,0.3248730964467005,0.3386243386243386,197.0,0.10434322033898305,0.4050632911392405,0.4050632911392405,0.715734982073608,1597.0,0.4050632911392405,0.0759493670886076,0.2848101265822785,0.3860759493670886,64.0,0.8840042372881356,0.6836577156654715,0.22200441106389643,158.0,0.38997214484679665,88.0,131.0,0.045685447175041694,0.045358276987427504,0.09035640555871344,0.2028176637187859,0.18797715299002504,0.0836864406779661,0.3561963271397201,0.3482587064676617,0.35978835978835977,201.0,0.10646186440677965,0.4430379746835443,0.43037974683544306,0.7734323553084071,1599.0,0.43037974683544306,0.08860759493670886,0.2974683544303797,0.41139240506329117,70.0,0.878177966101695,0.6430965098412234,0.19182803989660582,158.0,0.3313953488372093,101.0,129.0,0.0836864406779661,0.26583992158100667,0.3064516129032258,0.30158730158730157,186.0,0.09851694915254237,0.36075949367088606,0.36075949367088606,0.6894600131704105,1601.0,0.36075949367088606,0.08227848101265822,0.22151898734177214,0.3291139240506329,57.0,arousal__future_spike_1_3s,0.075,0.663135593220339,0.5343820882417503,0.09916315888089018,158.0,0.15873015873015875,98.0,538.0,0.0836864406779661,0.1533786634209342,0.10033444816053512,0.20105820105820105,598.0,0.3167372881355932,0.379746835443038,0.24050632911392406,0.5339833174800614,1192.0,0.24050632911392406,0.056962025316455694,0.14556962025316456,0.1962025316455696,60.0,0.8389830508474576,0.5900782907733958,0.12396009922529788,158.0,0.23232323232323235,112.0,192.0,0.0836864406779661,0.16821917414969506,0.19327731092436976,0.2275132275132275,238.0,0.1260593220338983,0.2911392405063291,0.2721518987341772,0.5958403453574304,1538.0,0.2721518987341772,0.03164556962025317,0.13924050632911392,0.20253164556962025,46.0,0.0,causal_past_3s,-3.0
0.08052230685527748,mean_std_last_slope,0.8601741022850925,0.6681153046537662,0.1413225146603622,148.0,0.33591731266149866,83.0,174.0,0.08052230685527748,0.2867458744975487,0.2719665271966527,0.31521739130434784,239.0,0.13003264417845484,0.4391891891891892,0.3918918918918919,0.7138693427154965,1516.0,0.3918918918918919,0.07432432432432433,0.2972972972972973,0.3581081081081081,65.0,causal_context_window,causal,148,cortical_pca_64,grouped_0,,0.9194776931447225,0.5,,148.0,,148.0,0.0,0.08052230685527748,,,,0.0,0.0,0.0,,,1690.0,0.0,1838,7775,0.0,0.8966267682263329,0.6509475451783144,0.19775778312967662,148.0,0.3581081081081081,95.0,95.0,0.08052230685527748,0.2828350308325735,0.3581081081081081,0.30978260869565216,148.0,0.08052230685527748,0.3581081081081081,0.38513513513513514,0.7183232048616665,1595.0,0.38513513513513514,0.07432432432432433,0.2905405405405405,0.3581081081081081,53.0,0.8988030467899891,0.6829561810331042,0.23710846331372032,148.0,0.40384615384615385,85.0,101.0,0.04347154637357764,0.047382390038552824,0.07229715490941446,0.21595549468925196,0.17938155232072453,0.08052230685527748,0.3302174208711263,0.38414634146341464,0.3695652173913043,164.0,0.08922742110990206,0.42567567567567566,0.4594594594594595,0.7438349592195747,1589.0,0.4594594594594595,0.08108108108108109,0.2905405405405405,0.38513513513513514,63.0,0.8541893362350381,0.6586958260035183,0.170620250186915,148.0,0.3197969543147208,85.0,183.0,0.08052230685527748,0.25792026596171186,0.25609756097560976,0.2826086956521739,246.0,0.1338411316648531,0.42567567567567566,0.35135135135135137,0.7199904046057892,1507.0,0.35135135135135137,0.06756756756756757,0.24324324324324326,0.31756756756756754,63.0,arousal__future_spike_1_3s,0.075,0.35092491838955386,0.47133775787621945,0.0898637278213877,148.0,0.13236363636363638,57.0,1136.0,0.08052230685527748,0.11426192618187436,0.07416462917685411,0.13043478260869565,1227.0,0.6675734494015234,0.6148648648648649,0.16216216216216217,0.48951303374380295,554.0,0.16216216216216217,0.04054054054054054,0.10135135135135136,0.14189189189189189,91.0,0.8803046789989118,0.5372661122661122,0.1305530233155399,148.0,0.14728682170542634,129.0,91.0,0.08052230685527748,0.1508358685504018,0.17272727272727273,0.15760869565217392,110.0,0.05984766050054407,0.12837837837837837,0.19594594594594594,0.5729130017591556,1599.0,0.19594594594594594,0.033783783783783786,0.11486486486486487,0.16891891891891891,19.0,0.0,causal_past_5s,-5.0
0.22895974908520647,last,0.6858337689492943,0.6823063230400124,0.24316512213991415,438.0,0.4962279966471081,142.0,459.0,0.22895974908520647,0.48011992714327656,0.3920529801324503,0.6145833333333334,755.0,0.3946680606377418,0.6757990867579908,0.2694063926940639,0.7416918195186131,1016.0,0.2694063926940639,0.02968036529680365,0.1461187214611872,0.4954337899543379,296.0,causal_context_window,causal,438,cortical_pca_64,grouped_0,3.0,0.7710402509147936,0.5,,438.0,,438.0,0.0,0.22895974908520647,,,,0.0,0.0,0.0,,,1475.0,0.0,1913,8072,0.0,0.6607422895974908,0.6644299976781982,0.24319281747129595,438.0,0.47534357316087306,144.0,505.0,0.22895974908520647,0.477336614032104,0.36795994993742176,0.640625,799.0,0.41766858337689494,0.6712328767123288,0.2808219178082192,0.7294450893893661,970.0,0.2808219178082192,0.02511415525114155,0.14840182648401826,0.4931506849315068,294.0,0.6659696811291166,0.6774506617134897,0.2360977911290833,438.0,0.48920863309352525,132.0,507.0,-0.011806100119603147,-0.009022787008430566,-0.0010164056378759723,0.14123758329504055,0.11569027283335431,0.22895974908520647,0.4683138270236734,0.3763837638376384,0.5885416666666666,813.0,0.42498693152117095,0.6986301369863014,0.2579908675799087,0.7265877254082501,968.0,0.2579908675799087,0.02968036529680365,0.13470319634703196,0.4794520547945205,306.0,0.6157867224255097,0.659354539122359,0.23310064724678417,438.0,0.4685466377440347,114.0,621.0,0.22895974908520647,0.4693302326615494,0.34285714285714286,0.59375,945.0,0.4939884997386304,0.7397260273972602,0.2602739726027397,0.7337667363207182,854.0,0.2602739726027397,0.02968036529680365,0.14383561643835616,0.4817351598173516,324.0,arousal__future_change_p3s_movement,0.05,0.23732357553580763,0.4965954647473106,0.2122446494669754,438.0,0.3692174664937311,11.0,1448.0,0.22895974908520647,0.32707624372863286,0.22773333333333334,0.4427083333333333,1875.0,0.9801359121798223,0.9748858447488584,0.19406392694063926,0.5835136599334417,27.0,0.19406392694063926,0.02511415525114155,0.1141552511415525,0.3287671232876712,427.0,0.5337166753789859,0.5844648247039703,0.23130570024549243,438.0,0.3997308209959623,141.0,751.0,0.22895974908520647,0.3526235541903191,0.2833969465648855,0.453125,1048.0,0.5478306325143754,0.678082191780822,0.19863013698630136,0.6208048912622862,724.0,0.19863013698630136,0.0273972602739726,0.11187214611872145,0.3721461187214612,297.0,0.0,current_only_0s,0.0
0.21653971708378672,mean_std_last_slope,0.6773667029379761,0.682282942490229,0.23497231484670011,398.0,0.4811898512685915,123.0,470.0,0.21653971708378672,0.46507327891375205,0.3691275167785235,0.6141304347826086,745.0,0.4053318824809576,0.6909547738693468,0.28391959798994976,0.7290933835845896,970.0,0.28391959798994976,0.032663316582914576,0.15829145728643215,0.4547738693467337,275.0,causal_context_window,causal,398,cortical_pca_64,grouped_0,3.0,0.7834602829162133,0.5,,398.0,,398.0,0.0,0.21653971708378672,,,,0.0,0.0,0.0,,,1440.0,0.0,1838,7775,0.0,0.6588683351468988,0.637751256281407,0.26151155005625565,398.0,0.432579185520362,159.0,468.0,0.21653971708378672,0.42598925656425163,0.33804809052333806,0.5489130434782609,707.0,0.38465723612622416,0.6005025125628141,0.2537688442211055,0.6896880234505862,972.0,0.2537688442211055,0.03015075376884422,0.1507537688442211,0.41959798994974873,239.0,0.70620239390642,0.6397787548855388,0.2866538397308354,398.0,0.43514644351464443,190.0,350.0,-0.06725910204561358,-0.02817507969611316,-0.03974391137654287,0.12025220582741103,0.09414864326004296,0.21653971708378672,0.39781417686813847,0.3727598566308244,0.4891304347826087,558.0,0.30359085963003263,0.5226130653266332,0.22613065326633167,0.6839771775544389,1090.0,0.22613065326633167,0.035175879396984924,0.13819095477386933,0.4120603015075377,208.0,0.6675734494015234,0.6514883445002793,0.24949930558082095,398.0,0.4480578139114725,150.0,461.0,0.21653971708378672,0.43755808824468134,0.34978843441466856,0.5597826086956522,709.0,0.3857453754080522,0.6231155778894473,0.25879396984924624,0.7044807370184255,979.0,0.25879396984924624,0.035175879396984924,0.15829145728643215,0.44472361809045224,248.0,arousal__future_change_p3s_movement,0.05,0.22633297062023938,0.4971594081518705,0.21314486631738616,398.0,0.35304822565969063,10.0,1412.0,0.21653971708378672,0.27756197104072744,0.21555555555555556,0.33152173913043476,1800.0,0.9793253536452666,0.9748743718592965,0.15326633165829145,0.5580000697934115,28.0,0.15326633165829145,0.02512562814070352,0.09798994974874371,0.28391959798994976,388.0,0.5816104461371056,0.5729916945840312,0.2423947908495016,398.0,0.3660346248969497,176.0,593.0,0.21653971708378672,0.3036655336080955,0.2723926380368098,0.3858695652173913,815.0,0.4434167573449401,0.5577889447236181,0.17839195979899497,0.5959868788386377,847.0,0.17839195979899497,0.022613065326633167,0.08793969849246232,0.32160804020100503,222.0,0.0,causal_past_3s,-3.0
0.21308724832214765,mean_std_last_slope,0.6616331096196868,0.6720811018025732,0.22489778828017523,381.0,0.4650751547303272,118.0,487.0,0.21308724832214765,0.462060629023325,0.3506666666666667,0.6089385474860335,750.0,0.41946308724832215,0.6902887139107612,0.28608923884514437,0.729619618443217,920.0,0.28608923884514437,0.031496062992125984,0.15748031496062992,0.4566929133858268,263.0,causal_context_window,causal,381,cortical_pca_64,grouped_0,3.0,0.7869127516778524,0.5,,381.0,,381.0,0.0,0.21308724832214765,,,,0.0,0.0,0.0,,,1407.0,0.0,1788,7577,0.0,0.6112975391498882,0.6219157306829184,0.23606166739838016,381.0,0.4125105663567202,137.0,558.0,0.21308724832214765,0.4207196766450955,0.30423940149625933,0.5418994413407822,802.0,0.44854586129753915,0.6404199475065617,0.2545931758530184,0.6792658380389018,849.0,0.2545931758530184,0.03412073490813648,0.15485564304461943,0.4068241469816273,244.0,0.6879194630872483,0.6313651092120948,0.2765838036791575,381.0,0.4211618257261411,178.0,380.0,-0.061691603891548485,-0.020350651513318996,-0.027839255499232773,0.1313634993343455,0.10758842721918466,0.21308724832214765,0.4003690251317765,0.3481989708404803,0.4748603351955307,583.0,0.32606263982102907,0.5328083989501312,0.2230971128608924,0.6913967843571792,1027.0,0.2230971128608924,0.03412073490813648,0.13385826771653545,0.4120734908136483,203.0,0.6840044742729307,0.6394042162640118,0.2735369284167879,381.0,0.4310171198388721,167.0,398.0,0.21308724832214765,0.4282082806310093,0.34967320261437906,0.5865921787709497,612.0,0.3422818791946309,0.5616797900262467,0.2755905511811024,0.6910404856109404,1009.0,0.2755905511811024,0.03674540682414698,0.15485564304461943,0.4068241469816273,214.0,arousal__future_change_p3s_movement,0.05,0.22371364653243847,0.5000531649961665,0.216022606866138,381.0,0.350187265917603,7.0,1381.0,0.21308724832214765,0.26900552579743103,0.21310541310541312,0.2905027932960894,1755.0,0.9815436241610739,0.9816272965879265,0.13648293963254593,0.5525596613856104,26.0,0.13648293963254593,0.028871391076115485,0.07611548556430446,0.27034120734908135,374.0,0.6347874720357942,0.5688962387164291,0.25453473416249933,381.0,0.3463463463463464,208.0,445.0,0.21308724832214765,0.29278059791259187,0.27993527508090615,0.4022346368715084,618.0,0.34563758389261745,0.4540682414698163,0.1889763779527559,0.5892602976866698,962.0,0.1889763779527559,0.013123359580052493,0.09448818897637795,0.31758530183727035,173.0,0.0,causal_past_5s,-5.0
0.13277574490329325,last,0.7417668583376895,0.694406078986962,0.15436864313469276,254.0,0.3931203931203931,94.0,400.0,0.13277574490329325,0.3490047481182932,0.2857142857142857,0.453125,560.0,0.29273392577104024,0.6299212598425197,0.3425196850393701,0.7675955062579203,1259.0,0.3425196850393701,0.03543307086614173,0.16535433070866143,0.40551181102362205,160.0,causal_context_window,causal,254,cortical_pca_64,grouped_0,3.0,0.8672242550967068,0.5,,254.0,,254.0,0.0,0.13277574490329325,,,,0.0,0.0,0.0,,,1659.0,0.0,1913,8072,0.0,0.7867224255096706,0.6903171913637378,0.18411390363464758,254.0,0.41040462427745666,112.0,296.0,0.13277574490329325,0.3412651481933549,0.3242009132420091,0.4479166666666667,438.0,0.22895974908520647,0.5590551181102362,0.33858267716535434,0.745693971797829,1363.0,0.33858267716535434,0.03937007874015748,0.16929133858267717,0.4015748031496063,142.0,0.8133821223209619,0.6723455454144182,0.22368477471756917,254.0,0.4059900166389351,132.0,225.0,-0.016955234527393614,-0.009215634602455336,-0.008846284637887947,0.12481693392285106,0.10383382219405451,0.13277574490329325,0.33204951359089957,0.3515850144092219,0.3854166666666667,347.0,0.18139048614741243,0.48031496062992124,0.29133858267716534,0.7548162492346685,1434.0,0.29133858267716534,0.047244094488188976,0.16929133858267717,0.35826771653543305,122.0,0.7804495556717198,0.6833663197163646,0.18235817782419728,254.0,0.4,114.0,306.0,0.13277574490329325,0.3408957982287875,0.31390134529147984,0.4322916666666667,446.0,0.23314166231050706,0.5511811023622047,0.32677165354330706,0.7479270787354112,1353.0,0.32677165354330706,0.03937007874015748,0.18110236220472442,0.3937007874015748,140.0,arousal__future_change_p3s_movement,0.075,0.505488761108207,0.5331726730361237,0.13595864603151667,254.0,0.2346278317152104,109.0,837.0,0.13277574490329325,0.2072325796680485,0.14765784114052954,0.2916666666666667,982.0,0.5133298484056456,0.5708661417322834,0.2204724409448819,0.5760988737167347,822.0,0.2204724409448819,0.027559055118110236,0.14173228346456693,0.2677165354330709,145.0,0.8081547307893361,0.5909771563364706,0.21469024072637038,254.0,0.29013539651837517,179.0,188.0,0.13277574490329325,0.22821569139684506,0.28517110266159695,0.3072916666666667,263.0,0.1374803972817564,0.2952755905511811,0.23228346456692914,0.619690734860674,1471.0,0.23228346456692914,0.027559055118110236,0.1377952755905512,0.29133858267716534,75.0,0.0,current_only_0s,0.0
