fold,lane,seed,epoch,inner_val_top_5pct_continuous_lift,inner_val_continuous_spearman,inner_val_top_10pct_continuous_lift,target_name,target_type,architecture,control_type,train_loss,inner_val_selection_metric,inner_val_delta_vs_frozen_ar,selection_metric_name,alpha,gate_mean,gate_p95,label_policy
1,,20260708,20,,,,residual_future_max_delta_rows_4_10__grouped_fold1,continuous,short_temporal_conv_residual,real_residual,0.012814284198813967,0.004127964377403259,0.004127964377403259,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.0027058052364736795,0.11134833097457886,0.8472608923912048,true_train_and_true_inner_val_selection
1,,20260708,21,,,,residual_future_max_delta_rows_4_10__grouped_fold1,continuous,short_temporal_conv_residual,real_residual,0.012725641174862782,0.0032047033309936523,0.0032047033309936523,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.00272908853366971,0.11155475676059723,0.8516695499420166,true_train_and_true_inner_val_selection
1,,20260708,22,,,,residual_future_max_delta_rows_4_10__grouped_fold1,continuous,short_temporal_conv_residual,real_residual,0.01264021447342303,0.0029782354831695557,0.0029782354831695557,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.0027522577438503504,0.11138443648815155,0.854393720626831,true_train_and_true_inner_val_selection
1,,20260708,23,,,,residual_future_max_delta_rows_4_10__grouped_fold1,continuous,short_temporal_conv_residual,real_residual,0.01253979585857855,0.0033890902996063232,0.0033890902996063232,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.0027746548876166344,0.11157837510108948,0.8610393404960632,true_train_and_true_inner_val_selection
1,,20260708,1,,,,residual_future_max_delta_rows_4_10__grouped_fold1,continuous,short_temporal_conv_residual,shuffled_pca_residual,0.014776248950511217,-4.754960536956787e-05,-4.754960536956787e-05,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.0021421201527118683,0.020809095352888107,0.04468251019716263,true_train_and_true_inner_val_selection
1,,20260708,2,,,,residual_future_max_delta_rows_4_10__grouped_fold1,continuous,short_temporal_conv_residual,shuffled_pca_residual,0.014780669680072201,6.064772605895996e-06,6.064772605895996e-06,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.0021654905285686255,0.03089982271194458,0.1075056716799736,true_train_and_true_inner_val_selection
1,,20260708,3,,,,residual_future_max_delta_rows_4_10__grouped_fold1,continuous,short_temporal_conv_residual,shuffled_pca_residual,0.014769360060907073,-0.0007956027984619141,-0.0007956027984619141,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.0022167284041643143,0.08160296827554703,0.43097272515296936,true_train_and_true_inner_val_selection
1,,20260708,4,,,,residual_future_max_delta_rows_4_10__grouped_fold1,continuous,short_temporal_conv_residual,shuffled_pca_residual,0.014747107504970498,-0.0015916228294372559,-0.0015916228294372559,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.0022623261902481318,0.12648771703243256,0.696698784828186,true_train_and_true_inner_val_selection
1,,20260708,5,,,,residual_future_max_delta_rows_4_10__grouped_fold1,continuous,short_temporal_conv_residual,shuffled_pca_residual,0.014714660899092754,-0.001544848084449768,-0.001544848084449768,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.0022942633368074894,0.09834317862987518,0.537061333656311,true_train_and_true_inner_val_selection
1,,20260708,6,,,,residual_future_max_delta_rows_4_10__grouped_fold1,continuous,short_temporal_conv_residual,shuffled_pca_residual,0.014691102008024851,-0.002014443278312683,-0.002014443278312683,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.0023295932915061712,0.0814218670129776,0.4309317469596863,true_train_and_true_inner_val_selection
