schema_version,target_name,phase4_best_pr_auc_threshold,phase3_ar_plus_raw_pr_auc_threshold,ar_only_pr_auc_threshold,best_real_grouped,best_control_grouped,weak_pass,good_pass,strong_pass,holy_shit_pass,blocked_temporal_support,recommendation,beats_controls,beats_ar_only,beats_phase3_ar_plus_raw,beats_phase4_best,positive_mean_fold_delta_vs_phase4,blocked_temporal_best_matching_pr_auc
again_dense_2hz_phase5_learned_heads_v1,arousal_spike_rows_2_6_train_q90,0.17165,0.1703,0.1472519450066696,"{'target_name': 'arousal_spike_rows_2_6_train_q90', 'validation_protocol': 'grouped_video', 'feature_name': 'temporal_mean_2s_then_pca256', 'model_head': 'gated_ar_pca_mlp', 'loss_name': 'regression_plus_binary', 'control_type': 'real', 'folds': 5, 'seeds': 3, 'rows_test_total': 699267, 'mean_pr_auc': 0.21913274912241704, 'std_pr_auc': 0.005235965747982055, 'min_pr_auc': 0.21128153883752887, 'max_pr_auc': 0.22797457194205903, 'mean_roc_auc': 0.6988396481072425, 'std_roc_auc': 0.007899358090127689, 'min_roc_auc': 0.6891562310773603, 'max_roc_auc': 0.717906969643338, 'mean_f1': 0.2755194676386312, 'std_f1': 0.010668472839046478, 'min_f1': 0.25441622243127415, 'max_f1': 0.2923246999368288, 'mean_balanced_accuracy': 0.6048283636222448, 'std_balanced_accuracy': 0.010897678986702299, 'min_balanced_accuracy': 0.5816986720191093, 'max_balanced_accuracy': 0.6186746297311781, 'mean_precision': 0.24480006236929908, 'std_precision': 0.013266271013959838, 'min_precision': 0.22817460317460317, 'max_precision': 0.26661280549383964, 'mean_recall': 0.32109887277917437, 'std_recall': 0.04153362649494637, 'min_recall': 0.2443284481027906, 'max_recall': 0.37576126674786847, 'mean_top_1pct_recall': 0.04034277474555939, 'std_top_1pct_recall': 0.00468215870805427, 'min_top_1pct_recall': 0.03111824934752058, 'max_top_1pct_recall': 0.04584795321637427, 'mean_top_5pct_recall': 0.15841852637433199, 'std_top_5pct_recall': 0.010052738040130557, 'min_top_5pct_recall': 0.13993174061433447, 'max_top_5pct_recall': 0.17473684210526316, 'mean_top_10pct_recall': 0.265240247528197, 'std_top_10pct_recall': 0.012267187930888806, 'min_top_10pct_recall': 0.24713912868901827, 'max_top_10pct_recall': 0.2830409356725146, 'mean_continuous_mae': 0.06576188504695893, 'std_continuous_mae': 0.0031487024231140687, 'min_continuous_mae': 0.061037808656692505, 'max_continuous_mae': 0.07200106233358383, 'mean_continuous_mse': 0.00920582829664151, 'std_continuous_mse': 0.0006527005384170579, 'min_continuous_mse': 0.008205575868487358, 'max_continuous_mse': 0.010410777293145657, 'mean_continuous_pearson': 0.2189681826615338, 'std_continuous_pearson': 0.0213766696153222, 'min_continuous_pearson': 0.18774651129196007, 'max_continuous_pearson': 0.26032477197340353}","{'target_name': 'arousal_spike_rows_2_6_train_q90', 'validation_protocol': 'grouped_video', 'feature_name': 'temporal_mean_2s_then_pca256', 'model_head': 'gated_ar_pca_mlp', 'loss_name': 'binary', 'control_type': 'ar_plus_shuffled_pca', 'folds': 5, 'seeds': 3, 'rows_test_total': 699267, 'mean_pr_auc': 0.1940394434400943, 'std_pr_auc': 0.00925979482924625, 'min_pr_auc': 0.17881462130749382, 'max_pr_auc': 0.20618721720685518, 'mean_roc_auc': 0.6621977843472957, 'std_roc_auc': 0.010208495998811181, 'min_roc_auc': 0.643029912244409, 'max_roc_auc': 0.6746950317335775, 'mean_f1': 0.250254447062977, 'std_f1': 0.00795733071190809, 'min_f1': 0.23739703459637562, 'max_f1': 0.2640166637736504, 'mean_balanced_accuracy': 0.5895149962794847, 'std_balanced_accuracy': 0.007577235900542754, 'min_balanced_accuracy': 0.5759699339473279, 'max_balanced_accuracy': 0.5983576490307916, 'mean_precision': 0.21197259079146685, 'std_precision': 0.009201678990459882, 'min_precision': 0.19788458963716696, 'max_precision': 0.2275243081525804, 'mean_recall': 0.30574009239003047, 'std_recall': 0.008897784439393885, 'min_recall': 0.28929933748243325, 'max_recall': 0.3197120965869515, 'mean_top_1pct_recall': 0.03770883039568914, 'std_top_1pct_recall': 0.006510160115675611, 'min_top_1pct_recall': 0.02690222846817908, 'max_top_1pct_recall': 0.047953216374269005, 'mean_top_5pct_recall': 0.14570026773008987, 'std_top_5pct_recall': 0.014192820607708004, 'min_top_5pct_recall': 0.11925316201565951, 'max_top_5pct_recall': 0.16444444444444445, 'mean_top_10pct_recall': 0.2401734463083372, 'std_top_10pct_recall': 0.017509830217290214, 'min_top_10pct_recall': 0.20999799237100983, 'max_top_10pct_recall': 0.26269005847953214, 'mean_continuous_mae': 2.6793144226074217, 'std_continuous_mae': 0.05977458007791241, 'min_continuous_mae': 2.5955514907836914, 'max_continuous_mae': 2.816035270690918, 'mean_continuous_mse': 8.211938540140787, 'std_continuous_mse': 0.3958128228619991, 'min_continuous_mse': 7.700076580047607, 'max_continuous_mse': 9.205550193786621, 'mean_continuous_pearson': 0.22173172474850208, 'std_continuous_pearson': 0.01579030304480703, 'min_continuous_pearson': 0.1967908444652193, 'max_continuous_pearson': 0.250281585242273}",True,True,True,True,True,promote_to_phase6_candidate,True,True,True,True,0.04748274912241704,0.20550810280014487
