stage,split_digest,fold,lane,row_type,seed_or_group,cold_start_policy,prediction_sha256,score_mask_digest,compatibility_mask_digest,teacher_forcing_ratio,cross_video_state_carry,rollout_all_finite,pooled_continuous_spearman,top_1pct_true_future_movement_lift,top_5pct_true_future_movement_lift,top_10pct_true_future_movement_lift,training_q90_future_event_pr_auc,event_threshold,event_prevalence,first30_pooled_continuous_spearman,first30_top_5pct_true_future_movement_lift,first30_training_q90_future_event_pr_auc,prediction_rows,prediction_finite_fraction,prediction_digest,compat_pooled_continuous_spearman,compat_top_1pct_true_future_movement_lift,compat_top_5pct_true_future_movement_lift,compat_top_10pct_true_future_movement_lift,compat_training_q90_future_event_pr_auc,compat_event_threshold,compat_event_prevalence,compat_first30_pooled_continuous_spearman,compat_first30_top_5pct_true_future_movement_lift,compat_first30_training_q90_future_event_pr_auc,compat_prediction_rows,compat_prediction_finite_fraction,compat_prediction_digest
stage_a,644a17fda684fa85af606a5aa74aba98,3,video_distilled_temporal,member,20260718,row0_zero_history_no_label_burnin,91f4288bd00991e4b93cbe876405fb5e827ab67df8ead4fe74f12529166847ac,b65f548b6ed92a3822c2b1a60ab0d87b,4f1c311063691f5793b752fbadc9e619,,,True,0.09028431537213488,0.04249834894506154,0.028398907928038057,0.023865763726409243,0.11573077871773713,0.21363378755714335,0.10822971955407813,0.07339008664786373,0.025296021279342787,0.12339556805864288,54449,1.0,002c1fa0caf736b1fe61e69ee1fe72ff,0.08866210002857709,0.04249434277023494,0.02885006074162299,0.024370247357339107,0.11485111866497769,0.21363378755714335,0.10720963278737566,0.08255733719749468,0.02688980360391305,0.12271619033363752,53484,1.0,3b4276ce7d5b7acbe0efecd30a77c5c5
stage_a,644a17fda684fa85af606a5aa74aba98,3,video_distilled_temporal,member,20260719,row0_zero_history_no_label_burnin,53a4e8784659b14b5723739b620b8627f033a4415d4e8895124e91c6f68bd926,b65f548b6ed92a3822c2b1a60ab0d87b,4f1c311063691f5793b752fbadc9e619,,,True,0.08809561296440674,0.03891751299720817,0.029995358243075802,0.025796199459697987,0.11993949558568824,0.21363378755714335,0.10822971955407813,0.08302392501428178,0.028089727597581174,0.13024006622212234,54449,1.0,368847fa790cd3ada3e4a4151264a861,0.08235160504900174,0.03342251421571912,0.027155186491357584,0.023701458601517615,0.11678273497913463,0.21363378755714335,0.10720963278737566,0.07703528451572549,0.019299962373405796,0.12337990366421163,53484,1.0,fc0c9fca308abbd882e3a52afeda78f5
stage_a,644a17fda684fa85af606a5aa74aba98,3,video_distilled_temporal,member,20260720,row0_zero_history_no_label_burnin,cbaa0d2179278704ce117d235ba4ec4ba2df4b6d63a9bb8a2344332a28c108f5,b65f548b6ed92a3822c2b1a60ab0d87b,4f1c311063691f5793b752fbadc9e619,,,True,0.09246500690897119,0.0354553761867363,0.024906955639880275,0.02105236734869787,0.11719829537290892,0.21363378755714335,0.10822971955407813,0.0729605916320278,0.025346589844319686,0.13045077445887115,54449,1.0,61458c9937c9bb79553186c931dd5ea1,0.08696501118706222,0.038953183028302384,0.02210888505335904,0.018879965022183094,0.11323580602303288,0.21363378755714335,0.10720963278737566,0.06640065380291799,0.022950765395249748,0.12124859183442799,53484,1.0,1002f7c028d71922d48c3d28e3df8a33
stage_a,644a17fda684fa85af606a5aa74aba98,3,video_distilled_temporal,ensemble,20260718_20260719_20260720,row0_zero_history_no_label_burnin,1d6ee8ffc791b9466687f335347d9c28858c6ed4d190d9625a37d7bdac56949c,b65f548b6ed92a3822c2b1a60ab0d87b,4f1c311063691f5793b752fbadc9e619,,,True,0.09491392811222825,0.04325550389783033,0.02930089079528512,0.02488529657999277,0.1183505033353478,0.21363378755714335,0.10822971955407813,0.08664345026389166,0.025007145765281444,0.13051606084414982,54449,1.0,ad7f8beebcb0b12fef9925c38c2ccd7b,0.08946814467241199,0.036333383872778395,0.025993371306226136,0.02321739107115208,0.11496135348743242,0.21363378755714335,0.10720963278737566,0.08156611908765918,0.018782053208825353,0.12320711054786229,53484,1.0,fb25f94a7cee9fe8293ca817b90e5e6d
stage_a,644a17fda684fa85af606a5aa74aba98,3,video_closed_loop_rollout,member,20260718,row0_zero_history_no_label_burnin,e818299fa8546cc04e52045e872021c97dc55d195e0fa0c3d5be1b1ba625c1d0,b65f548b6ed92a3822c2b1a60ab0d87b,4f1c311063691f5793b752fbadc9e619,0.0,0.0,True,0.039225478916067216,0.02921772903325861,0.00790205989471935,0.005382691550309078,0.11326163363658517,0.21363378755714335,0.10822971955407813,0.030511574526975793,0.017069520499579216,0.12641488370148046,54449,1.0,20d91f5ea5bf8f1cee1ade8a460fb335,0.03230879863294925,0.0005720052259223438,-0.0009768152549244138,0.0004116609010766936,0.10881824412715001,0.21363378755714335,0.10720963278737566,0.018512214690439753,0.002716566372253343,0.11536553788639868,53484,1.0,704be33625a3dec1c03d53ee5ca38410
stage_a,644a17fda684fa85af606a5aa74aba98,3,video_closed_loop_rollout,member,20260719,row0_zero_history_no_label_burnin,0f9b983552fffdf4f861983792bbd44201e097d4c23e316e0c614d31ab768973,b65f548b6ed92a3822c2b1a60ab0d87b,4f1c311063691f5793b752fbadc9e619,0.0,0.0,True,0.06704949575039244,0.04055387335226119,0.04848500469957783,0.0317470034608029,0.12958161764085288,0.21363378755714335,0.10822971955407813,0.07844940954723252,0.024900052687631735,0.14147599088348153,54449,1.0,4be0e73b6c23e17098200db9a34a9614,0.06051333742507001,0.08704369754824523,0.044730568944135234,0.027280418821082543,0.13092171696759908,0.21363378755714335,0.10720963278737566,0.07127342058270075,0.04144213071240818,0.13875553268841445,53484,1.0,4f36da06371298ecaa3048292224f871
stage_a,644a17fda684fa85af606a5aa74aba98,3,video_closed_loop_rollout,member,20260720,row0_zero_history_no_label_burnin,738a848f84ed828e846de751187498a6624f518e80b7ffa2a1bae4e6a904d21c,b65f548b6ed92a3822c2b1a60ab0d87b,4f1c311063691f5793b752fbadc9e619,0.0,0.0,True,0.06558843694875054,0.07529065112816932,0.046647876242300525,0.03379526719472107,0.12846982241672297,0.21363378755714335,0.10822971955407813,0.09400097342291798,0.02643914089055069,0.1422939335057861,54449,1.0,04eda382e169e0a5b6cc25f6f157fd50,0.05901725213434363,0.07099237327445412,0.04677003348510784,0.030695985498547247,0.12801617106377478,0.21363378755714335,0.10720963278737566,0.0884000563344992,0.047330662284296235,0.13777998955215948,53484,1.0,75410be2e4ec9fcb6c374e6efdaaa0e7
stage_a,644a17fda684fa85af606a5aa74aba98,3,video_closed_loop_rollout,ensemble,20260718_20260719_20260720,row0_zero_history_no_label_burnin,6e0f046ff7deb62d5b95e67811ca018ce16f01698550657150465d5fb9a8b89f,b65f548b6ed92a3822c2b1a60ab0d87b,4f1c311063691f5793b752fbadc9e619,0.0,0.0,True,0.07751191146068347,0.03557414772638754,0.04981891916349234,0.034786066225673186,0.12939897540941403,0.21363378755714335,0.10822971955407813,0.09391416769910924,0.017356617375741262,0.14213214138995306,54449,1.0,10f1f0bb2648cd2bd8510a05d11b3df5,0.07132163112171619,0.07746840418661752,0.04994492503953626,0.031088705800611814,0.13192524547698922,0.21363378755714335,0.10720963278737566,0.08921756801243415,0.048250377716048426,0.13702907866511774,53484,1.0,dd8c350074923b36dfc506613d578d55
stage_a,644a17fda684fa85af606a5aa74aba98,3,video_supervised_temporal,member,20260718,row0_zero_history_no_label_burnin,17cde2ef90f55b0b2456aa481039e744c9b081efa9dc9dade76afd223c4e2f0a,b65f548b6ed92a3822c2b1a60ab0d87b,4f1c311063691f5793b752fbadc9e619,,,True,0.16102078265072137,0.0868633293609487,0.06518414419370819,0.05100141596134789,0.1599620609296754,0.21363378755714335,0.10822971955407813,0.1731633927774339,0.06497851028056711,0.1762254069664017,54449,1.0,1ec1c5cef768e350e28b8bc464d88644,0.15753454533156766,0.08898223103717126,0.06356607512234569,0.050489755345991476,0.15896425261769725,0.21363378755714335,0.10720963278737566,0.16602650081815942,0.0629405473307187,0.17277468849973465,53484,1.0,8cc8136a66f2badfe00972506e83afdb
stage_a,644a17fda684fa85af606a5aa74aba98,3,video_supervised_temporal,member,20260719,row0_zero_history_no_label_burnin,42e1a957bf75962dd1b0959d5ba2e8e1e55d76c6e05d8f574479c6854b01efb0,b65f548b6ed92a3822c2b1a60ab0d87b,4f1c311063691f5793b752fbadc9e619,,,True,0.12570441578293182,0.07489014524396256,0.06077953379810185,0.04567233074713111,0.14371782409118894,0.21363378755714335,0.10822971955407813,0.17106286520795103,0.059287735154500615,0.15585073049579073,54449,1.0,fcc135724aba553c493d5c052004da62,0.12098793860451958,0.09661484334391093,0.05943842704004464,0.04506050680858493,0.1445404531281395,0.21363378755714335,0.10720963278737566,0.16847491743341667,0.06977336612545497,0.1569700523577367,53484,1.0,e05a3be9fc486940e1e09571bc96574e
