schema_version,target_name,target_value_column,target_mask_column,target_threshold_train_only,target_threshold_quantile,target_transform,validation_protocol,fold,model_lane,n_train,n_test,train_videos,test_videos,train_event_count,test_event_count,train_positive_rate,test_positive_rate,feature_width,decision_threshold_train_only,uses_future_features,uses_train_only_transform,vjepa_encoding_run,tribe_encoding_run,pca_run,pr_auc,roc_auc,f1,balanced_accuracy,precision,recall,accuracy,top_1pct_recall,top_5pct_recall,top_10pct_recall,predicted_positive_rate,predicted_positive_count,delta_mae,delta_mse,delta_pearson
again_dense_2hz_benchmark_v1,arousal_spike_rows_2_6_train_q90,future_arousal_max_delta_rows_2_6,target_mask_arousal_spike_rows_2_6,0.15704058010258418,0.9,positive_delta,grouped_video,1,quality_motion_luma_only_control,186467,46622,796,199,18647,4837,0.10000160886376679,0.10374930290420831,10,0.08843057230114937,False,True,False,False,False,0.09184057890428679,0.4425479189236948,0.16771756056467466,0.46801320264507107,0.09567218080149115,0.6791399627868514,0.30069495088155807,0.015298738887740335,0.04444903866032665,0.07153194128592102,0.7364763416412853,34336,0.10043829266794684,0.01530276467238728,-0.012750896434998589
again_dense_2hz_benchmark_v1,arousal_spike_rows_2_6_train_q90,future_arousal_max_delta_rows_2_6,target_mask_arousal_spike_rows_2_6,0.15642857142856914,0.9,positive_delta,grouped_video,2,AR_only,186470,46619,796,199,18651,4926,0.10002145117177026,0.10566507218087046,7,0.0960838571190834,False,True,False,False,False,0.15943504166960562,0.6171151914815659,0.22817975080875053,0.5889272523005411,0.13546301578246814,0.7231019082419813,0.48310774576889254,0.02781161185546082,0.11226146975233454,0.17986195696305318,0.5640404127072652,26295,0.0996009526763979,0.014996103841432488,0.21362846067162503
again_dense_2hz_benchmark_v1,arousal_spike_rows_2_6_train_q90,future_arousal_max_delta_rows_2_6,target_mask_arousal_spike_rows_2_6,0.15642857142856914,0.9,positive_delta,grouped_video,2,raw_cortical_only,186470,46619,796,199,18651,4926,0.10002145117177026,0.10566507218087046,512,0.12535689771175385,False,True,False,False,False,0.14966496585930084,0.5929736547792903,0.21801220776229413,0.5656596650892276,0.15217041800643086,0.38428745432399514,0.7087024603702353,0.023548518067397484,0.09744214372716199,0.17458384084449857,0.26684399064759,12440,0.10227467762386593,0.01642716547988857,0.12270284460475255
again_dense_2hz_benchmark_v1,arousal_spike_rows_2_6_train_q90,future_arousal_max_delta_rows_2_6,target_mask_arousal_spike_rows_2_6,0.15642857142856914,0.9,positive_delta,grouped_video,2,AR_plus_raw_cortical,186470,46619,796,199,18651,4926,0.10002145117177026,0.10566507218087046,519,0.1465180069208145,False,True,False,False,False,0.1773100145257389,0.6417961047156564,0.23924642645412028,0.5831240161698927,0.17708434909800097,0.3686561104344296,0.7522683884253202,0.030247665448639872,0.12342671538773853,0.20686155095412098,0.2199746884317553,10255,0.10191521975214485,0.01644905926622336,0.21827468228835
again_dense_2hz_benchmark_v1,arousal_spike_rows_2_6_train_q90,future_arousal_max_delta_rows_2_6,target_mask_arousal_spike_rows_2_6,0.15642857142856914,0.9,positive_delta,grouped_video,2,temporal_diagnostics_only,186470,46619,796,199,18651,4926,0.10002145117177026,0.10566507218087046,53,0.09784365817904471,False,True,False,False,False,0.11922687420961461,0.5295266205400087,0.1866628258677805,0.5201992973814483,0.1134553094633634,0.5261875761266748,0.515476522447929,0.018879415347137638,0.06658546488022736,0.11611855460820138,0.4900577017954053,22846,0.10115733084685641,0.015489117193556643,0.041864662648458714
again_dense_2hz_benchmark_v1,arousal_spike_rows_2_6_train_q90,future_arousal_max_delta_rows_2_6,target_mask_arousal_spike_rows_2_6,0.15642857142856914,0.9,positive_delta,grouped_video,2,AR_plus_temporal_diagnostics,186470,46619,796,199,18651,4926,0.10002145117177026,0.10566507218087046,60,0.12256076782941817,False,True,False,False,False,0.15634087945380798,0.6162841746622713,0.22074866310160426,0.5690693615617877,0.1498475388412952,0.4190012180267966,0.6874235826594307,0.02882663418595209,0.10150223304912707,0.17458384084449857,0.29545893305304705,13774,0.09985692251426694,0.015171849077813314,0.20428178950077122
again_dense_2hz_benchmark_v1,arousal_spike_rows_2_6_train_q90,future_arousal_max_delta_rows_2_6,target_mask_arousal_spike_rows_2_6,0.15642857142856914,0.9,positive_delta,grouped_video,2,AR_plus_raw_cortical_plus_temporal_diagnostics,186470,46619,796,199,18651,4926,0.10002145117177026,0.10566507218087046,572,0.1476776897907256,False,True,False,False,False,0.18038231249964506,0.6401368366860841,0.23918040323110265,0.5831398380827458,0.17677895349966022,0.3696711327649208,0.751496171089041,0.03329273244011368,0.12728380024360536,0.21112464474218431,0.2209614105836676,10301,0.10232539477956963,0.016574848143305655,0.21908167099120127
again_dense_2hz_benchmark_v1,arousal_spike_rows_2_6_train_q90,future_arousal_max_delta_rows_2_6,target_mask_arousal_spike_rows_2_6,0.15642857142856914,0.9,positive_delta,grouped_video,2,shuffled_cortical_control,186470,46619,796,199,18651,4926,0.10002145117177026,0.10566507218087046,512,0.09632627069950103,False,True,False,False,False,0.10403567906718006,0.4944371430094183,0.1780392156862745,0.4964486391007704,0.10455640589569161,0.599066179455948,0.41551727836289926,0.00832318311002842,0.05075111652456354,0.09663012586276898,0.6054183916428924,28224,0.10182584908995182,0.01567900018826744,-0.003929223598185373
again_dense_2hz_benchmark_v1,arousal_spike_rows_2_6_train_q90,future_arousal_max_delta_rows_2_6,target_mask_arousal_spike_rows_2_6,0.15642857142856914,0.9,positive_delta,grouped_video,2,shuffled_temporal_diagnostics_control,186470,46619,796,199,18651,4926,0.10002145117177026,0.10566507218087046,53,0.09175389297306538,False,True,False,False,False,0.10447753997528868,0.4958581669685611,0.1906833055566847,0.501426998258903,0.1059490468877044,0.9522939504669102,0.14584182414895214,0.012586276898091758,0.04790905399918798,0.09703613479496549,0.9497415216971621,44276,0.10121394420659989,0.015414360831552766,-0.0020126027008803356
again_dense_2hz_benchmark_v1,arousal_spike_rows_2_6_train_q90,future_arousal_max_delta_rows_2_6,target_mask_arousal_spike_rows_2_6,0.15642857142856914,0.9,positive_delta,grouped_video,2,random_matched_feature_control,186470,46619,796,199,18651,4926,0.10002145117177026,0.10566507218087046,512,0.09389703907072544,False,True,False,False,False,0.1077929548019164,0.5040023377576164,0.1828377230246389,0.5019830293076943,0.10624012638230648,0.6552984165651644,0.38106780497222165,0.010353227771010963,0.0513601299228583,0.10332927324401137,0.6517514318196443,30384,0.10154875039668636,0.015619154086906594,0.0014432901761347373
