row_type,fold,group,seed,lane,frozen_ar_train_checksum,frozen_ar_test_checksum,continuous_pearson,continuous_spearman,continuous_mae,continuous_rmse,continuous_bias,peak_underprediction,binary_pr_auc,binary_roc_auc,binary_pr_auc_from_continuous_prediction,top_1pct_continuous_lift,top_1pct_avg_true_movement,ndcg_at_1pct,top_1pct_spike_recall_from_continuous_prediction,top_5pct_continuous_lift,top_5pct_avg_true_movement,ndcg_at_5pct,top_5pct_spike_recall_from_continuous_prediction,top_10pct_continuous_lift,top_10pct_avg_true_movement,ndcg_at_10pct,top_10pct_spike_recall_from_continuous_prediction,delta_vs_frozen_ar_continuous_spearman,delta_vs_frozen_ar_continuous_pearson,delta_vs_frozen_ar_top_1pct_continuous_lift,delta_vs_frozen_ar_top_5pct_continuous_lift,delta_vs_frozen_ar_top_10pct_continuous_lift,delta_vs_frozen_ar_ndcg_at_1pct,delta_vs_frozen_ar_ndcg_at_5pct,delta_vs_frozen_ar_ndcg_at_10pct,delta_vs_frozen_ar_binary_pr_auc,delta_vs_frozen_ar_binary_pr_auc_from_continuous_prediction,member_seeds
ensemble,3,3,0,real_residual,,,0.2794255181564564,0.2504080115812717,0.10327759385108948,0.12582312710162252,0.06093456596136093,0.2370806634426117,0.19327532511050213,0.6919743252737598,0.19327532511050213,0.12653760612010956,0.19911843538284302,0.3085715629615485,0.04090909090909091,0.08816796541213989,0.16074879467487335,0.3684493603390431,0.15813397129186602,0.06788136065006256,0.14046218991279602,0.40402183762147753,0.25861244019138757,,,,,,,,,,,"20260714,20260715,20260716"
ensemble,3,3,0,shuffled_pca_residual,,,0.26335122757758056,0.22835578282367044,0.10801438987255096,0.13004704181349236,0.06831879913806915,0.23210527002811432,0.17496657435925145,0.640833129227999,0.18366087092479327,0.12624801695346832,0.19882884621620178,0.30508704603340275,0.04066985645933014,0.08446209132671356,0.15704292058944702,0.3595794583146542,0.15406698564593302,0.06503869593143463,0.1376195251941681,0.3953108183329101,0.2545454545454545,,,,,,,,,,,"20260714,20260715,20260716"
ensemble,3,3,0,random_pca_residual,,,0.26332938832421754,0.22839909331051939,0.1080130934715271,0.13004668374158093,0.06831642240285873,0.23211254179477692,0.1288403994861964,0.5662658325370351,0.1836500019008308,0.12624800205230713,0.1988288313150406,0.3051637549026014,0.04066985645933014,0.08446209132671356,0.15704292058944702,0.35959996790696186,0.15406698564593302,0.06509990990161896,0.13768073916435242,0.3954661859353372,0.25478468899521534,,,,,,,,,,,"20260714,20260715,20260716"
ensemble,3,3,0,label_permutation_residual,,,0.26638271473074177,0.2292155870871786,0.10571226477622986,0.12780578816005983,0.06457369774580002,0.23627977073192596,0.18605144874440463,0.6774469268635966,0.18605144874440463,0.12544474005699158,0.19802556931972504,0.30387426472291945,0.04019138755980861,0.08530865609645844,0.1578894853591919,0.3612431941909839,0.15574162679425838,0.06438970565795898,0.13697053492069244,0.3940234158831631,0.25311004784688995,,,,,,,,,,,"20260714,20260715,20260716"
ensemble,3,3,0,train_only_video_mean_residual,,,0.26332405650731666,0.22825822619266595,0.10806482285261154,0.13009528656894434,0.06841220706701279,0.23201219737529755,0.1290034519890081,0.5663961207337673,0.1836635846287895,0.12624798715114594,0.1988288164138794,0.30526308312076433,0.04066985645933014,0.08457708358764648,0.15715791285037994,0.35985840564530575,0.15430622009569378,0.06499582529067993,0.1375766545534134,0.39524967404069045,0.254066985645933,,,,,,,,,,,"20260714,20260715,20260716"
ensemble,3,3,0,diagnostics_only_residual,,,0.2635845576352555,0.22837541117897917,0.10813035815954208,0.13016177457645584,0.06852993369102478,0.23181168735027313,0.08592345492868268,0.44385532841410724,0.18377972579443286,0.12605398893356323,0.1986348181962967,0.30544959283326795,0.04066985645933014,0.08472917973995209,0.15731000900268555,0.3603264223641853,0.15430622009569378,0.06420302391052246,0.13678385317325592,0.3935264087790286,0.2504784688995215,,,,,,,,,,,"20260714,20260715,20260716"
member,4,1,20260708,frozen_ar_only,1e78d8337e943c763cd741c25fd38efd,20514c4521a46e06ad8e2aa67a40ca36,0.2854593490519578,0.2624297428778231,0.10645837336778641,0.12898679586595957,0.06133268028497696,0.26637324690818787,0.08514493698099981,0.4117749686002308,0.2171308766094699,0.1315174400806427,0.2056298851966858,0.3187867585821046,0.03732890916632103,0.08760933578014374,0.16172178089618683,0.35477999498825336,0.1505599336374948,0.07043303549289703,0.14454548060894012,0.39563809467240385,0.2577768560763169,,,,,,,,,,,
member,4,1,20260708,real_residual,1e78d8337e943c763cd741c25fd38efd,20514c4521a46e06ad8e2aa67a40ca36,0.29305493581823233,0.27143651386192175,0.10353142023086548,0.12655020377390644,0.05670396238565445,0.2698913514614105,0.21973865489785813,0.7010018135300115,0.21973865489785813,0.1336514949798584,0.2077639400959015,0.32452348711477685,0.03774367482372459,0.09096719324588776,0.16507963836193085,0.3626971841404147,0.15263376192451264,0.07184477150440216,0.14595721662044525,0.4005971287759368,0.2592285358772294,0.009006770984098633,0.007595586766274531,0.0021340548992156982,0.0033578574657440186,0.001411736011505127,0.005736728532672264,0.00791718915216133,0.004959034103532933,0.1345937179168583,0.002607778288388235,
member,4,1,20260708,shuffled_pca_residual,1e78d8337e943c763cd741c25fd38efd,20514c4521a46e06ad8e2aa67a40ca36,0.2854593490519578,0.2624297428778231,0.10645837336778641,0.12898679586595957,0.06133268028497696,0.26637324690818787,0.08514493698099981,0.4117749686002308,0.2171308766094699,0.1315174400806427,0.2056298851966858,0.3187867585821046,0.03732890916632103,0.08760933578014374,0.16172178089618683,0.35477999498825336,0.1505599336374948,0.07043303549289703,0.14454548060894012,0.39563809467240385,0.2577768560763169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
member,4,1,20260708,random_pca_residual,1e78d8337e943c763cd741c25fd38efd,20514c4521a46e06ad8e2aa67a40ca36,0.2854593490519578,0.2624297428778231,0.10645837336778641,0.12898679586595957,0.06133268028497696,0.26637324690818787,0.08514493698099981,0.4117749686002308,0.2171308766094699,0.1315174400806427,0.2056298851966858,0.3187867585821046,0.03732890916632103,0.08760933578014374,0.16172178089618683,0.35477999498825336,0.1505599336374948,0.07043303549289703,0.14454548060894012,0.39563809467240385,0.2577768560763169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
