schema_version,target_name,target_type,validation_protocol,fold,seed,architecture,control_type,feature_name,n_train,n_test,checkpoint_restore_pass,eval_mode_scoring,frozen_ar_train_checksum,frozen_ar_test_checksum,decision_threshold_train_only,pr_auc,roc_auc,f1,precision,recall,balanced_accuracy,continuous_mae,continuous_mse,continuous_rmse,continuous_pearson,continuous_spearman,spearman_future_movement,top_1pct_precision,top_1pct_recall,top_1pct_lift,top_1pct_avg_true_movement,top_1pct_avg_true_movement_lift,top_5pct_precision,top_5pct_recall,top_5pct_lift,top_5pct_avg_true_movement,top_5pct_avg_true_movement_lift,top_10pct_precision,top_10pct_recall,top_10pct_lift,top_10pct_avg_true_movement,top_10pct_avg_true_movement_lift,within_video_macro_pr_auc,within_video_macro_roc_auc,within_video_macro_spearman_future_movement,within_video_macro_top_5pct_lift,within_video_video_count,best_epoch,epochs_run,best_inner_val_delta_vs_frozen_ar,best_inner_val_secondary_delta,early_stopping_reason,residual_suppressed,checkpoint_restored,checkpoint_path,checkpoint_checksum,dropout_disabled,label_policy,alpha_final,hyperparameters,gate_mean,gate_p05,gate_p50,gate_p95,delta_vs_frozen_ar_pr_auc,delta_vs_frozen_ar_roc_auc,delta_vs_frozen_ar_top_1pct_recall,delta_vs_frozen_ar_top_5pct_recall,delta_vs_frozen_ar_top_10pct_recall,delta_vs_frozen_ar_spearman_future_movement
again_dense_2hz_phase6_optuna_locked_10seed_confirm_v1,future_arousal_max_delta_rows_4_10_train_q90,binary,blocked_temporal_70_30,1,20260626,short_temporal_conv_residual,random_pca_residual,temporal_mean_2s_then_pca256,159923,69101,True,True,8c145fe32821998ff8d171e00b30b504,d64261eb354b770bd0e2a65efb381840,-1.8854196548461915,0.26866984032918384,0.7474875215605843,0.3268123138033764,0.2694007858546169,0.4153205451792024,0.6347161922979884,0.07409500330686569,0.014682252891361713,0.12117034658430961,0.3538401584250838,0.2959838387741467,0.24896975440840383,0.4552023121387283,0.03975265017667844,3.9695778610674233,0.24258382618427277,0.16594510525465012,0.3761574074074074,0.1640585562847047,3.2802691833997044,0.1890181452035904,0.11237942427396774,0.3189118796122124,0.27814235234729934,2.7810613065476386,0.16280727088451385,0.0861685499548912,0.3513567228464782,0.6385244375433965,0.2049074027476489,1.8556768375026202,995,1.0,9.0,4.0655639512304775e-05,0.0,patience_exhausted,False,True,outputs/again_dense_2hz_phase6_optuna_locked_10seed_confirm_20260714_141457/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__short_temporal_conv_residual__random_pca_residual__seed20260626__best.npz,a8c4aac473ade546d1d0eefea700cb42,True,true_train_and_true_inner_val_selection,0.007526570465415716,"{'hidden': 64, 'learning_rate': 0.00010528366155183298, 'weight_decay': 0.00020452569809101856, 'alpha_initial_logit': -3.0, 'alpha_cap': 0.16, 'gate_bias': 5.0, 'lambda_binary': 0.8}",0.008228801190853119,0.002198225585743785,0.006584607530385256,0.019735047593712807,0.0001130452842718066,-0.00010239877360518346,0.00012619888944977176,0.0,0.0,-0.0011858652073533926
again_dense_2hz_phase6_optuna_locked_10seed_confirm_v1,future_arousal_max_delta_rows_4_10_train_q90,binary,blocked_temporal_70_30,1,20260626,short_temporal_conv_residual,label_permutation_residual,temporal_mean_2s_then_pca256,159923,69101,True,True,8c145fe32821998ff8d171e00b30b504,d64261eb354b770bd0e2a65efb381840,-1.8854221105575562,0.26855679504491203,0.7475899203341895,0.3268123138033764,0.2694007858546169,0.4153205451792024,0.6347161922979884,0.0740935355424881,0.014682987704873085,0.1211733786971094,0.35387237501669483,0.297225480301254,0.2501556196157572,0.45375722543352603,0.03962645128722867,3.9569760265878444,0.24231746792793274,0.1656787469983101,0.3761574074074074,0.1640585562847047,3.2802691833997044,0.1890181452035904,0.11237942427396774,0.3189118796122124,0.27814235234729934,2.7810613065476386,0.16280727088451385,0.0861685499548912,0.35826016544235656,0.6383881538621846,0.3018643121339288,1.8620416311014565,995,0.0,8.0,0.0,0.0,patience_exhausted,True,False,,,True,permuted_train_and_permuted_inner_val_selection,0.0,"{'hidden': 64, 'learning_rate': 0.00010528366155183298, 'weight_decay': 0.00020452569809101856, 'alpha_initial_logit': -3.0, 'alpha_cap': 0.16, 'gate_bias': 5.0, 'lambda_binary': 0.8}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
again_dense_2hz_phase6_optuna_locked_10seed_confirm_v1,future_arousal_max_delta_rows_4_10_train_q90,binary,blocked_temporal_70_30,1,20260626,short_temporal_conv_residual,train_only_video_mean_residual,temporal_mean_2s_then_pca256,159923,69101,True,True,8c145fe32821998ff8d171e00b30b504,d64261eb354b770bd0e2a65efb381840,-1.8689822912216187,0.2667848618091492,0.7450127262081624,0.3245492371705964,0.2671232876712329,0.4134275618374558,0.6332548012368213,0.07639180123806,0.014703242108225822,0.12125692602167441,0.2892343787728687,0.23920177703356085,0.24500577279035385,0.44508670520231214,0.038869257950530034,3.8813650197103695,0.23620803654193878,0.15956931561231613,0.3776041666666667,0.16468955073195357,3.2928856033358573,0.18960225582122803,0.11296353489160538,0.3176096078715092,0.2770065623422514,2.769704885604386,0.16205842792987823,0.08541970700025558,0.35520052546893516,0.6387236180511273,0.21894332303127922,1.8741835014708492,995,5.0,13.0,0.0004873289807791614,0.0,patience_exhausted,False,True,outputs/again_dense_2hz_phase6_optuna_locked_10seed_confirm_20260714_141457/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__short_temporal_conv_residual__train_only_video_mean_residual__seed20260626__best.npz,37f93ead6d932923485fc9bd2bfd967e,True,true_train_and_true_inner_val_selection,0.00777059281244874,"{'hidden': 64, 'learning_rate': 0.00010528366155183298, 'weight_decay': 0.00020452569809101856, 'alpha_initial_logit': -3.0, 'alpha_cap': 0.16, 'gate_bias': 5.0, 'lambda_binary': 0.8}",0.15040360391139984,1.3480352208716795e-05,0.002764482516795397,0.9909757971763611,-0.001771933235762857,-0.0025771941260270825,-0.0007571933366986375,0.0006309944472488727,-0.001135790005047932,-0.00514984682540337
again_dense_2hz_phase6_optuna_locked_10seed_confirm_v1,future_arousal_max_delta_rows_4_10_train_q90,binary,blocked_temporal_70_30,1,20260626,short_temporal_conv_residual,diagnostics_only_residual,temporal_mean_2s_then_pca256,159923,69101,True,True,8c145fe32821998ff8d171e00b30b504,d64261eb354b770bd0e2a65efb381840,-1.8854221105575562,0.26855679504491203,0.7475899203341895,0.3268123138033764,0.2694007858546169,0.4153205451792024,0.6347161922979884,0.0740935355424881,0.014682987704873085,0.1211733786971094,0.35387237501669483,0.297225480301254,0.2501556196157572,0.45375722543352603,0.03962645128722867,3.9569760265878444,0.24231746792793274,0.1656787469983101,0.3761574074074074,0.1640585562847047,3.2802691833997044,0.1890181452035904,0.11237942427396774,0.3189118796122124,0.27814235234729934,2.7810613065476386,0.16280727088451385,0.0861685499548912,0.35826016544235656,0.6383881538621846,0.3018643121339288,1.8620416311014565,995,0.0,8.0,0.0,0.0,patience_exhausted,True,False,,,True,true_train_and_true_inner_val_selection,0.0,"{'hidden': 64, 'learning_rate': 0.00010528366155183298, 'weight_decay': 0.00020452569809101856, 'alpha_initial_logit': -3.0, 'alpha_cap': 0.16, 'gate_bias': 5.0, 'lambda_binary': 0.8}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
again_dense_2hz_phase6_optuna_locked_10seed_confirm_v1,future_arousal_max_delta_rows_4_10_train_q90,binary,blocked_temporal_70_30,1,20260627,short_temporal_conv_residual,frozen_ar_only,temporal_mean_2s_then_pca256,159923,69101,True,True,1f3a5ab9ef9ee64f210057d3e89fcdb7,718b7d93a3fdf86db53ce0f5e5a3e6a6,-1.8572495698928835,0.2663955457004872,0.7455134383571368,0.3253253253253253,0.2695753151957532,0.41014639071176173,0.6331017028014896,0.07435556501150131,0.014533556997776031,0.12055520311366089,0.3564064502179761,0.2984579583880707,0.2454662283537394,0.45375722543352603,0.03962645128722867,3.9569760265878444,0.23950527608394623,0.16286655515432358,0.37528935185185186,0.16367995961635537,3.272699331438013,0.1899268925189972,0.11328817158937454,0.31558385183041526,0.2752397778899546,2.752039341914882,0.16168981790542603,0.08505109697580338,0.35765688496684384,0.6381158802674193,0.3020494156531328,1.8448160750422273,995,,,,,,,,,,,,,,,,,,,,,,,
again_dense_2hz_phase6_optuna_locked_10seed_confirm_v1,future_arousal_max_delta_rows_4_10_train_q90,binary,blocked_temporal_70_30,1,20260627,short_temporal_conv_residual,real_residual,temporal_mean_2s_then_pca256,159923,69101,True,True,1f3a5ab9ef9ee64f210057d3e89fcdb7,718b7d93a3fdf86db53ce0f5e5a3e6a6,-1.7592269659042359,0.2591548993878124,0.7474959482971586,0.3212748057603801,0.2642676870471383,0.40964159515396265,0.6309613405915129,0.07800594717264175,0.014911612495779991,0.12211311352913737,0.2458301848867257,0.2587703203922923,0.24365933946494145,0.40895953757225434,0.03571428571428571,3.5663191577208915,0.1979116052389145,0.12127288430929184,0.3550347222222222,0.1548460373548713,3.0960694523318746,0.17938292026519775,0.1027441993355751,0.3142815800897121,0.2741039878849066,2.7406829209716297,0.15999722480773926,0.08335850387811661,0.36239810095659303,0.6507163906952204,0.1992600971911184,1.9563899649057872,995,38.0,40.0,0.019807380802850105,0.0,max_epochs_reached,False,True,outputs/again_dense_2hz_phase6_optuna_locked_10seed_confirm_20260714_141457/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__short_temporal_conv_residual__real_residual__seed20260627__best.npz,1ad49e835a2d9554858bb31d5f963e8a,True,true_train_and_true_inner_val_selection,0.0088418023660779,"{'hidden': 64, 'learning_rate': 0.00010528366155183298, 'weight_decay': 0.00020452569809101856, 'alpha_initial_logit': -3.0, 'alpha_cap': 0.16, 'gate_bias': 5.0, 'lambda_binary': 0.8}",0.11417368799448013,6.858803317300044e-06,0.0032357678283005953,0.8435222506523132,-0.007240646312674792,0.001982509940021804,-0.003912165572942959,-0.008833922261484078,-0.0011357900050479874,-0.0018068888887979584
again_dense_2hz_phase6_optuna_locked_10seed_confirm_v1,future_arousal_max_delta_rows_4_10_train_q90,binary,blocked_temporal_70_30,1,20260627,short_temporal_conv_residual,shuffled_pca_residual,temporal_mean_2s_then_pca256,159923,69101,True,True,1f3a5ab9ef9ee64f210057d3e89fcdb7,718b7d93a3fdf86db53ce0f5e5a3e6a6,-1.8572416067123414,0.266530071931707,0.7454097760887577,0.3253253253253253,0.2695753151957532,0.41014639071176173,0.6331017028014896,0.07435646653175354,0.014533419162034988,0.12055463144166212,0.35639376792676924,0.29727221295454176,0.2443027948902198,0.45375722543352603,0.03962645128722867,3.9569760265878444,0.23950530588626862,0.16286658495664597,0.37528935185185186,0.16367995961635537,3.272699331438013,0.1899268925189972,0.11328817158937454,0.31558385183041526,0.2752397778899546,2.752039341914882,0.16168980300426483,0.08505108207464218,0.35170499175964426,0.6387089623155553,0.205710221651206,1.8656835054841259,995,1.0,9.0,5.706386534579111e-05,0.0,patience_exhausted,False,True,outputs/again_dense_2hz_phase6_optuna_locked_10seed_confirm_20260714_141457/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__short_temporal_conv_residual__shuffled_pca_residual__seed20260627__best.npz,7495c07a4ea379bbd3b5279a3e421df3,True,true_train_and_true_inner_val_selection,0.0075239334255456924,"{'hidden': 64, 'learning_rate': 0.00010528366155183298, 'weight_decay': 0.00020452569809101856, 'alpha_initial_logit': -3.0, 'alpha_cap': 0.16, 'gate_bias': 5.0, 'lambda_binary': 0.8}",0.00868046935647726,0.002238865941762924,0.006949334871023893,0.02089802734553814,0.00013452623121984475,-0.00010366226837910109,0.0,0.0,0.0,-0.001163433463519603
again_dense_2hz_phase6_optuna_locked_10seed_confirm_v1,future_arousal_max_delta_rows_4_10_train_q90,binary,blocked_temporal_70_30,1,20260627,short_temporal_conv_residual,random_pca_residual,temporal_mean_2s_then_pca256,159923,69101,True,True,1f3a5ab9ef9ee64f210057d3e89fcdb7,718b7d93a3fdf86db53ce0f5e5a3e6a6,-1.8572489738464357,0.2665387552795469,0.7454244749165324,0.3253253253253253,0.2695753151957532,0.41014639071176173,0.6331017028014896,0.07435879856348038,0.014532947912812233,0.12055267692097191,0.35636290163430556,0.29718927490431357,0.2442954155550685,0.45375722543352603,0.03962645128722867,3.9569760265878444,0.23950530588626862,0.16286658495664597,0.37528935185185186,0.16367995961635537,3.272699331438013,0.1899268925189972,0.11328817158937454,0.31543915497033714,0.2751135790005048,2.750777517365632,0.1616484671831131,0.08500974625349045,0.35238127874718556,0.6387522555470893,0.20607390758518346,1.8598905861973656,995,2.0,10.0,5.7281920884860726e-05,0.0,patience_exhausted,False,True,outputs/again_dense_2hz_phase6_optuna_locked_10seed_confirm_20260714_141457/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__short_temporal_conv_residual__random_pca_residual__seed20260627__best.npz,5dfee7b733ab3b5f1a2f75f715448652,True,true_train_and_true_inner_val_selection,0.007462771143764257,"{'hidden': 64, 'learning_rate': 0.00010528366155183298, 'weight_decay': 0.00020452569809101856, 'alpha_initial_logit': -3.0, 'alpha_cap': 0.16, 'gate_bias': 5.0, 'lambda_binary': 0.8}",0.008061044849455357,0.0025207768194377422,0.0066861496306955814,0.018345680087804794,0.0001432095790597221,-8.896344060438377e-05,0.0,0.0,-0.00012619888944975788,-0.0011708127986709005
again_dense_2hz_phase6_optuna_locked_10seed_confirm_v1,future_arousal_max_delta_rows_4_10_train_q90,binary,blocked_temporal_70_30,1,20260627,short_temporal_conv_residual,label_permutation_residual,temporal_mean_2s_then_pca256,159923,69101,True,True,1f3a5ab9ef9ee64f210057d3e89fcdb7,718b7d93a3fdf86db53ce0f5e5a3e6a6,-1.7893781423568726,0.25850196384289525,0.7440920448991046,0.3255985267034991,0.2563061757031023,0.44623927309439676,0.6392645929850753,0.07707314193248749,0.014290726743638515,0.11954382771033607,0.294901357279803,0.24598366545835496,0.24387060635130853,0.4046242774566474,0.0353356890459364,3.5285136542821545,0.20947997272014618,0.13284125179052353,0.3587962962962963,0.15648662291771834,3.1288721441658716,0.18227970600128174,0.10564098507165909,0.31312400520908695,0.2730943967693084,2.730588324577627,0.15999417006969452,0.08335544914007187,0.35997922909574087,0.654925852733582,0.26969746641587383,1.8224780824517146,995,37.0,40.0,0.00039622535084957167,0.0,max_epochs_reached,False,True,outputs/again_dense_2hz_phase6_optuna_locked_10seed_confirm_20260714_141457/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__short_temporal_conv_residual__label_permutation_residual__seed20260627__best.npz,8ade4efd0a9dd6ac883e207d5f878a02,True,permuted_train_and_permuted_inner_val_selection,0.008888856507837772,"{'hidden': 64, 'learning_rate': 0.00010528366155183298, 'weight_decay': 0.00020452569809101856, 'alpha_initial_logit': -3.0, 'alpha_cap': 0.16, 'gate_bias': 5.0, 'lambda_binary': 0.8}",0.229965478181839,4.863958565692883e-06,0.010807615704834461,0.9945554137229919,-0.007893581857591925,-0.0014213934580321608,-0.004290762241292274,-0.007193336698637032,-0.0021453811206461615,-0.0015956220024308798
again_dense_2hz_phase6_optuna_locked_10seed_confirm_v1,future_arousal_max_delta_rows_4_10_train_q90,binary,blocked_temporal_70_30,1,20260627,short_temporal_conv_residual,train_only_video_mean_residual,temporal_mean_2s_then_pca256,159923,69101,True,True,1f3a5ab9ef9ee64f210057d3e89fcdb7,718b7d93a3fdf86db53ce0f5e5a3e6a6,-1.8357736110687257,0.2661828389293642,0.7456840596599912,0.32596740325967405,0.2699122371253519,0.4114083796062595,0.6336346211743967,0.07595707476139069,0.014466684311628342,0.12027753036884463,0.31017504319732164,0.2666481531036727,0.2397237383225212,0.45375722543352603,0.03962645128722867,3.9569760265878444,0.24231866002082825,0.1656799390912056,0.3732638888888889,0.16279656739020695,3.255036343527399,0.18936116993427277,0.11272244900465012,0.3164520329908841,0.27599697122665323,2.7596102892103835,0.1619475781917572,0.08530885726213455,0.35204222016745373,0.634996509919457,0.2085960325588139,1.8612576179653793,995,8.0,16.0,0.0004244085360944616,0.0,patience_exhausted,False,True,outputs/again_dense_2hz_phase6_optuna_locked_10seed_confirm_20260714_141457/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__short_temporal_conv_residual__train_only_video_mean_residual__seed20260627__best.npz,2be0d968e662cc505d7afc98a6a641fe,True,true_train_and_true_inner_val_selection,0.008011355996131897,"{'hidden': 64, 'learning_rate': 0.00010528366155183298, 'weight_decay': 0.00020452569809101856, 'alpha_initial_logit': -3.0, 'alpha_cap': 0.16, 'gate_bias': 5.0, 'lambda_binary': 0.8}",0.10737647116184235,4.1199076804332435e-05,0.004822223912924528,0.8820033073425293,-0.00021270677112300573,0.00017062130285439014,0.0,-0.0008833922261484162,0.0007571933366986583,-0.0057424900312182114
again_dense_2hz_phase6_optuna_locked_10seed_confirm_v1,future_arousal_max_delta_rows_4_10_train_q90,binary,blocked_temporal_70_30,1,20260627,short_temporal_conv_residual,diagnostics_only_residual,temporal_mean_2s_then_pca256,159923,69101,True,True,1f3a5ab9ef9ee64f210057d3e89fcdb7,718b7d93a3fdf86db53ce0f5e5a3e6a6,-1.8572495698928835,0.2663955457004872,0.7455134383571368,0.3253253253253253,0.2695753151957532,0.41014639071176173,0.6331017028014896,0.07435556501150131,0.014533556997776031,0.12055520311366089,0.3564064502179761,0.2984579583880707,0.2454662283537394,0.45375722543352603,0.03962645128722867,3.9569760265878444,0.23950527608394623,0.16286655515432358,0.37528935185185186,0.16367995961635537,3.272699331438013,0.1899268925189972,0.11328817158937454,0.31558385183041526,0.2752397778899546,2.752039341914882,0.16168981790542603,0.08505109697580338,0.35765688496684384,0.6381158802674193,0.3020494156531328,1.8448160750422273,995,0.0,8.0,0.0,0.0,patience_exhausted,True,False,,,True,true_train_and_true_inner_val_selection,0.0,"{'hidden': 64, 'learning_rate': 0.00010528366155183298, 'weight_decay': 0.00020452569809101856, 'alpha_initial_logit': -3.0, 'alpha_cap': 0.16, 'gate_bias': 5.0, 'lambda_binary': 0.8}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
again_dense_2hz_phase6_optuna_locked_10seed_confirm_v1,future_arousal_max_delta_rows_4_10_train_q90,binary,blocked_temporal_70_30,1,20260628,short_temporal_conv_residual,frozen_ar_only,temporal_mean_2s_then_pca256,159923,69101,True,True,469b0d5f6203cbf3e81aebdb3d034f77,dd69c2c5d75ca798793942d99307f520,-1.9150167942047123,0.2609401547184769,0.7464202067837403,0.3200120342977486,0.2654962975289126,0.40270065623422513,0.6291990294264281,0.07771165668964386,0.01354892272502184,0.1163998398840043,0.34892571970994474,0.279260225549286,0.2363274809915698,0.4393063583815029,0.03836446239273095,3.830957681792053,0.24010209739208221,0.16346337646245956,0.3559027777777778,0.1552246340232206,3.1036393042935666,0.1840270757675171,0.10738835483789444,0.3122558240486181,0.2723372034326098,2.723017377282125,0.15810240805149078,0.08146368712186813,0.37612518414060014,0.6439410696727095,0.2921036628678437,1.967855531034654,995,,,,,,,,,,,,,,,,,,,,,,,
again_dense_2hz_phase6_optuna_locked_10seed_confirm_v1,future_arousal_max_delta_rows_4_10_train_q90,binary,blocked_temporal_70_30,1,20260628,short_temporal_conv_residual,real_residual,temporal_mean_2s_then_pca256,159923,69101,True,True,469b0d5f6203cbf3e81aebdb3d034f77,dd69c2c5d75ca798793942d99307f520,-1.961113452911377,0.27039031021293003,0.7494691847012513,0.32463058652887317,0.25328900834630075,0.45191822311963653,0.639676685157739,0.07804518193006516,0.01347160805016756,0.11606725658068928,0.34944934985065773,0.2767795314349605,0.23915175767054817,0.4624277456647399,0.04038364462392731,4.032587033465319,0.24021337926387787,0.16357465833425522,0.3695023148148148,0.1611559818273599,3.222233651693402,0.1875186562538147,0.11087993532419205,0.3190565764722906,0.2782685512367491,2.7823231310968892,0.16110140085220337,0.08446267992258072,0.3872736242743726,0.6545005373177893,0.20331910237471937,2.2182326635551304,995,16.0,24.0,0.01707279559397995,0.0,patience_exhausted,False,True,outputs/again_dense_2hz_phase6_optuna_locked_10seed_confirm_20260714_141457/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__short_temporal_conv_residual__real_residual__seed20260628__best.npz,7e4c5d3819394b0524a933ceb22cbc58,True,true_train_and_true_inner_val_selection,0.008336196653544903,"{'hidden': 64, 'learning_rate': 0.00010528366155183298, 'weight_decay': 0.00020452569809101856, 'alpha_initial_logit': -3.0, 'alpha_cap': 0.16, 'gate_bias': 5.0, 'lambda_binary': 0.8}",0.06380438804626465,6.289626526267966e-06,0.002368876477703452,0.442826509475708,0.009450155494453105,0.00304897791751102,0.002019182231196362,0.005931347804139314,0.005931347804139286,0.00282427667897836
again_dense_2hz_phase6_optuna_locked_10seed_confirm_v1,future_arousal_max_delta_rows_4_10_train_q90,binary,blocked_temporal_70_30,1,20260628,short_temporal_conv_residual,shuffled_pca_residual,temporal_mean_2s_then_pca256,159923,69101,True,True,469b0d5f6203cbf3e81aebdb3d034f77,dd69c2c5d75ca798793942d99307f520,-1.8967395067214967,0.2588362147090645,0.7435182635580705,0.3179933043521711,0.2632144925138556,0.4015648662291772,0.6279854669344882,0.0790458545088768,0.013629998080432415,0.11674758276055404,0.33096033434600214,0.25747088197845774,0.2312848341670729,0.4393063583815029,0.03836446239273095,3.830957681792053,0.24100318551063538,0.16436446458101273,0.35792824074074076,0.156108026249369,3.1213022922041804,0.18490250408649445,0.1082637831568718,0.3122558240486181,0.2723372034326098,2.723017377282125,0.15796060860157013,0.08132188767194748,0.3709374558022485,0.6416878289634245,0.1969974664923794,2.0172108231116175,995,10.0,18.0,0.00020960959249560762,0.0,patience_exhausted,False,True,outputs/again_dense_2hz_phase6_optuna_locked_10seed_confirm_20260714_141457/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__short_temporal_conv_residual__shuffled_pca_residual__seed20260628__best.npz,be1bed94f1ba6c8de6fbea329e72d502,True,true_train_and_true_inner_val_selection,0.007882414385676384,"{'hidden': 64, 'learning_rate': 0.00010528366155183298, 'weight_decay': 0.00020452569809101856, 'alpha_initial_logit': -3.0, 'alpha_cap': 0.16, 'gate_bias': 5.0, 'lambda_binary': 0.8}",0.10372085869312286,3.676953929243609e-05,0.004424709361046553,0.676193118095398,-0.0021039400094124416,-0.002901943225669834,0.0,0.0008833922261484162,0.0,-0.005042646824496899
again_dense_2hz_phase6_optuna_locked_10seed_confirm_v1,future_arousal_max_delta_rows_4_10_train_q90,binary,blocked_temporal_70_30,1,20260628,short_temporal_conv_residual,random_pca_residual,temporal_mean_2s_then_pca256,159923,69101,True,True,469b0d5f6203cbf3e81aebdb3d034f77,dd69c2c5d75ca798793942d99307f520,-1.878615427017212,0.256597004078302,0.7409593101708825,0.3140643623361144,0.2589256469046839,0.3990408884401817,0.6255547381540856,0.07897385954856873,0.013625828549265862,0.1167297243604467,0.3319391391045598,0.25795126638596994,0.22783355790918772,0.4436416184971098,0.03874305906108026,3.8687631852307907,0.2434336096048355,0.16679488867521286,0.3550347222222222,0.1548460373548713,3.0960694523318746,0.1830727905035019,0.10643406957387924,0.31095355230791494,0.2712014134275618,2.7116609563388727,0.15743137896060944,0.08079265803098679,0.369630606872289,0.6414273440694256,0.19662991274239475,1.9403621858422178,995,14.0,22.0,0.0008523876646443773,0.0,patience_exhausted,False,True,outputs/again_dense_2hz_phase6_optuna_locked_10seed_confirm_20260714_141457/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__short_temporal_conv_residual__random_pca_residual__seed20260628__best.npz,dfe8e9c76f94728d82593f6ad76cf6d5,True,true_train_and_true_inner_val_selection,0.008109159767627716,"{'hidden': 64, 'learning_rate': 0.00010528366155183298, 'weight_decay': 0.00020452569809101856, 'alpha_initial_logit': -3.0, 'alpha_cap': 0.16, 'gate_bias': 5.0, 'lambda_binary': 0.8}",0.11022965610027313,3.4181510272901505e-05,0.0048287408426404,0.7030030488967896,-0.004343150640174931,-0.005460896612857868,0.00037859666834931527,-0.0003785966683493014,-0.0011357900050479874,-0.008493923082382088
again_dense_2hz_phase6_optuna_locked_10seed_confirm_v1,future_arousal_max_delta_rows_4_10_train_q90,binary,blocked_temporal_70_30,1,20260628,short_temporal_conv_residual,label_permutation_residual,temporal_mean_2s_then_pca256,159923,69101,True,True,469b0d5f6203cbf3e81aebdb3d034f77,dd69c2c5d75ca798793942d99307f520,-1.9150274515151982,0.2611208795526349,0.74641380060738,0.3200120342977486,0.2654962975289126,0.40270065623422513,0.6291990294264281,0.07771336287260056,0.013548747636377811,0.11639908778155356,0.3489271272274923,0.2781282896641224,0.235166923557459,0.4421965317919075,0.03861686017163049,3.8561613507512114,0.2422836422920227,0.16564492136240005,0.3559027777777778,0.1552246340232206,3.1036393042935666,0.1840270757675171,0.10738835483789444,0.3124005209086963,0.27246340232205957,2.7242792018313757,0.15814931690692902,0.08151059597730637,0.3736269323082742,0.6453423981959369,0.2025482340135781,1.991450730161768,995,1.0,9.0,2.9104626442316706e-05,0.0,patience_exhausted,False,True,outputs/again_dense_2hz_phase6_optuna_locked_10seed_confirm_20260714_141457/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__short_temporal_conv_residual__label_permutation_residual__seed20260628__best.npz,36e2a11a32224fcf6120402e25f60e0d,True,permuted_train_and_permuted_inner_val_selection,0.0075238412246108055,"{'hidden': 64, 'learning_rate': 0.00010528366155183298, 'weight_decay': 0.00020452569809101856, 'alpha_initial_logit': -3.0, 'alpha_cap': 0.16, 'gate_bias': 5.0, 'lambda_binary': 0.8}",0.008433924056589603,0.0018379391403868794,0.00631499569863081,0.02147907204926014,0.0001807248341579859,-6.406176360274074e-06,0.0002523977788995435,0.0,0.00012619888944975788,-0.0011605574341108094
again_dense_2hz_phase6_optuna_locked_10seed_confirm_v1,future_arousal_max_delta_rows_4_10_train_q90,binary,blocked_temporal_70_30,1,20260628,short_temporal_conv_residual,train_only_video_mean_residual,temporal_mean_2s_then_pca256,159923,69101,True,True,469b0d5f6203cbf3e81aebdb3d034f77,dd69c2c5d75ca798793942d99307f520,-1.968195700645447,0.2584011756442238,0.7352163190105271,0.31486792452830187,0.2618190946364321,0.3948763250883392,0.625335901890656,0.07802669703960419,0.013718142174184322,0.11712447299426505,0.3324735742567645,0.2598047302163988,0.22066376250749623,0.44508670520231214,0.038869257950530034,3.8813650197103695,0.24220417439937592,0.16556545346975327,0.36429398148148145,0.15888440181726401,3.176814539923252,0.1873931884765625,0.11075446754693985,0.30878309940674287,0.26930843008581523,2.6927335881001184,0.15616896748542786,0.0795302465558052,0.36927911709088657,0.6432412405841247,0.2059344912922862,1.9577173496053406,995,16.0,24.0,0.003088468522873755,0.0,patience_exhausted,False,True,outputs/again_dense_2hz_phase6_optuna_locked_10seed_confirm_20260714_141457/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__short_temporal_conv_residual__train_only_video_mean_residual__seed20260628__best.npz,e18218d693443aa1a5fd6dfa47cf3fc3,True,true_train_and_true_inner_val_selection,0.008408940397202969,"{'hidden': 64, 'learning_rate': 0.00010528366155183298, 'weight_decay': 0.00020452569809101856, 'alpha_initial_logit': -3.0, 'alpha_cap': 0.16, 'gate_bias': 5.0, 'lambda_binary': 0.8}",0.1934334635734558,8.031134370867221e-07,0.0056998045183718204,0.9912970066070557,-0.0025389790742531004,-0.01120388777321324,0.000504795557799087,0.0036597677940434226,-0.0030287733467945777,-0.01566371848407358
