schema_version,target_name,target_type,validation_protocol,fold,seed,feature_name,variant_name,control_type,n_train,n_test,checkpoint_restore_pass,eval_mode_scoring,ar_retrained,frozen_ar_train_checksum,frozen_ar_test_checksum,residual_suppressed,inner_val_selection_policy,training_label_policy,decision_threshold_train_only,pr_auc,roc_auc,f1,precision,recall,balanced_accuracy,continuous_mae,continuous_mse,continuous_rmse,continuous_pearson,continuous_spearman,spearman_future_movement,top_1pct_precision,top_1pct_recall,top_1pct_lift,top_1pct_avg_true_movement,top_1pct_avg_true_movement_lift,top_5pct_precision,top_5pct_recall,top_5pct_lift,top_5pct_avg_true_movement,top_5pct_avg_true_movement_lift,top_10pct_precision,top_10pct_recall,top_10pct_lift,top_10pct_avg_true_movement,top_10pct_avg_true_movement_lift,within_video_macro_pr_auc,within_video_macro_roc_auc,within_video_macro_spearman_future_movement,within_video_macro_top_5pct_lift,within_video_video_count,best_epoch,epochs_run,best_inner_val_delta_vs_frozen_ar,heldout_scoring_policy,early_stopping_reason,checkpoint_restored,checkpoint_path,checkpoint_checksum,alpha_final,gate_mean,gate_p05,gate_p50,gate_p95,delta_vs_frozen_ar_pr_auc,delta_vs_frozen_ar_roc_auc,delta_vs_frozen_ar_top_1pct_recall,delta_vs_frozen_ar_top_5pct_recall,delta_vs_frozen_ar_top_10pct_recall,delta_vs_frozen_ar_spearman_future_movement,continuous_bias,peak_underprediction,binary_pr_auc,binary_roc_auc,binary_pr_auc_from_continuous_prediction,top_1pct_continuous_lift,ndcg_at_1pct,top_1pct_spike_recall_from_continuous_prediction,top_5pct_continuous_lift,ndcg_at_5pct,top_5pct_spike_recall_from_continuous_prediction,top_10pct_continuous_lift,ndcg_at_10pct,top_10pct_spike_recall_from_continuous_prediction,delta_vs_frozen_ar_continuous_spearman,delta_vs_frozen_ar_continuous_pearson,delta_vs_frozen_ar_top_1pct_continuous_lift,delta_vs_frozen_ar_top_5pct_continuous_lift,delta_vs_frozen_ar_top_10pct_continuous_lift,delta_vs_frozen_ar_ndcg_at_1pct,delta_vs_frozen_ar_ndcg_at_5pct,delta_vs_frozen_ar_ndcg_at_10pct,delta_vs_frozen_ar_binary_pr_auc,delta_vs_frozen_ar_binary_pr_auc_from_continuous_prediction
again_dense_2hz_phase5_redesigned_target_blocked_v1,future_arousal_max_delta_rows_4_10_train_q90,binary,blocked_temporal_70_30,1,20260626,temporal_mean_2s_then_pca256,monotonic_do_no_harm_residual,random_pca_residual,159923,69101,True,True,False,8c145fe32821998ff8d171e00b30b504,d64261eb354b770bd0e2a65efb381840,False,true_inner_val_labels_targets,true_train_labels_targets,-1.8848016500473026,0.2686321697642606,0.7474552833624981,0.32664614162280264,0.2692811527755035,0.4150681474003029,0.6345899934085386,0.07685532420873642,0.014664820395410061,0.12109839138242118,0.282336601391225,0.22713725863704787,0.24896895050007498,0.4552023121387283,0.03975265017667844,3.9695778610674233,0.2424136847257614,0.16577496379613876,0.3761574074074074,0.1640585562847047,3.2802691833997044,0.1890181452035904,0.11237942427396774,0.3189118796122124,0.27814235234729934,2.7810613065476386,0.16280393302440643,0.08616521209478378,0.3539447936190447,0.6393180839210396,0.21610793333070974,1.8795448134982562,995.0,6.0,14.0,7.864848413424719e-05,true_heldout_labels_targets,patience_exhausted,True,outputs/again_dense_2hz_phase5_redesigned_target_blocked_20260630_010721/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__blocked_temporal_70_30__fold1__random_pca_residual__monotonic_do_no_harm_residual__binary__20260626__best.npz,6f2fe6ea1b3032bdb0dab4315bcb1d88,0.00196283170953393,0.20823119580745697,3.394175655557774e-05,0.011147188022732735,0.9674634337425232,7.537471934854212e-05,-0.0001346369716913598,0.00012619888944977176,0.0,0.0,-0.0011866691156822429,,,,,,,,,,,,,,,,,,,,,,,,
again_dense_2hz_phase5_redesigned_target_blocked_v1,future_arousal_max_delta_rows_4_10_train_q90,binary,blocked_temporal_70_30,1,20260626,temporal_mean_2s_then_pca256,monotonic_do_no_harm_residual,label_permutation_residual,159923,69101,True,True,False,8c145fe32821998ff8d171e00b30b504,d64261eb354b770bd0e2a65efb381840,True,permuted_inner_val_labels_targets,permuted_train_labels_targets,-1.8854221105575562,0.26855679504491203,0.7475899203341895,0.3268123138033764,0.2694007858546169,0.4153205451792024,0.6347161922979884,0.0740935355424881,0.014682987704873085,0.1211733786971094,0.35387237501669483,0.297225480301254,0.2501556196157572,0.45375722543352603,0.03962645128722867,3.9569760265878444,0.24231746792793274,0.1656787469983101,0.3761574074074074,0.1640585562847047,3.2802691833997044,0.1890181452035904,0.11237942427396774,0.3189118796122124,0.27814235234729934,2.7810613065476386,0.16280727088451385,0.0861685499548912,0.35826016544235656,0.6383881538621846,0.3018643121339288,1.8620416311014565,995.0,0.0,8.0,0.0,true_heldout_labels_targets,patience_exhausted,False,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
again_dense_2hz_phase5_redesigned_target_blocked_v1,future_arousal_max_delta_rows_4_10_train_q90,binary,blocked_temporal_70_30,1,20260626,temporal_mean_2s_then_pca256,monotonic_do_no_harm_residual,train_only_video_mean_residual,159923,69101,True,True,False,8c145fe32821998ff8d171e00b30b504,d64261eb354b770bd0e2a65efb381840,False,true_inner_val_labels_targets,true_train_labels_targets,-1.8854153871536254,0.2686271769080306,0.7474567696449219,0.3268123138033764,0.2694007858546169,0.4153205451792024,0.6347161922979884,0.07409791648387909,0.014682519249618053,0.12117144568592905,0.3537794277943344,0.29562394763516886,0.24881528766370428,0.4552023121387283,0.03975265017667844,3.9695778610674233,0.24258382618427277,0.16594510525465012,0.3761574074074074,0.1640585562847047,3.2802691833997044,0.1890181452035904,0.11237942427396774,0.3189118796122124,0.27814235234729934,2.7810613065476386,0.16280727088451385,0.0861685499548912,0.35826016544235656,0.6383881538621846,0.3018643121339288,1.8620416311014565,995.0,1.0,9.0,6.332854262128262e-05,true_heldout_labels_targets,patience_exhausted,True,outputs/again_dense_2hz_phase5_redesigned_target_blocked_20260630_010721/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__blocked_temporal_70_30__fold1__train_only_video_mean_residual__monotonic_do_no_harm_residual__binary__20260626__best.npz,6dfa1ba69222f6bf3cd2d3a3f77fe78c,0.0018172170966863632,0.02402123250067234,0.006292903795838356,0.0195777490735054,0.0549154207110405,7.038186311858485e-05,-0.00013315068926755824,0.00012619888944977176,0.0,0.0,-0.0013403319520529366,,,,,,,,,,,,,,,,,,,,,,,,
again_dense_2hz_phase5_redesigned_target_blocked_v1,future_arousal_max_delta_rows_4_10_train_q90,binary,blocked_temporal_70_30,1,20260626,temporal_mean_2s_then_pca256,monotonic_do_no_harm_residual,diagnostics_only_residual,159923,69101,True,True,False,8c145fe32821998ff8d171e00b30b504,d64261eb354b770bd0e2a65efb381840,False,true_inner_val_labels_targets,true_train_labels_targets,-1.884799146652222,0.26863709405350467,0.7474593244829261,0.32666236281471916,0.2693032015065913,0.4150681474003029,0.6345981664147338,0.07586757838726044,0.014617765322327614,0.1209039508135595,0.3080868279303971,0.24543184017993075,0.24899700553873141,0.4552023121387283,0.03975265017667844,3.9695778610674233,0.2424136847257614,0.16577496379613876,0.3761574074074074,0.1640585562847047,3.2802691833997044,0.1890181452035904,0.11237942427396774,0.3189118796122124,0.27814235234729934,2.7810613065476386,0.16280393302440643,0.08616521209478378,0.35538790370836626,0.6383139331483081,0.22144032903362182,1.8739756190992745,995.0,5.0,13.0,8.00730513475234e-05,true_heldout_labels_targets,patience_exhausted,True,outputs/again_dense_2hz_phase5_redesigned_target_blocked_20260630_010721/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__blocked_temporal_70_30__fold1__diagnostics_only_residual__monotonic_do_no_harm_residual__binary__20260626__best.npz,0683444ef042045b84dc35d4c7c398ef,0.0019505753880366683,0.1920779049396515,7.367594662355259e-05,0.012728866189718246,0.9190768003463745,8.02990085926325e-05,-0.00013059585126340423,0.00012619888944977176,0.0,0.0,-0.0011586140770258047,,,,,,,,,,,,,,,,,,,,,,,,
again_dense_2hz_phase5_redesigned_target_blocked_v1,future_arousal_max_delta_rows_4_10_train_q90,binary,blocked_temporal_70_30,1,20260627,temporal_mean_2s_then_pca256,monotonic_do_no_harm_residual,frozen_ar_only,159923,69101,True,True,False,1f3a5ab9ef9ee64f210057d3e89fcdb7,718b7d93a3fdf86db53ce0f5e5a3e6a6,True,not_applicable,not_applicable,-1.8572495698928835,0.2663955457004872,0.7455134383571368,0.3253253253253253,0.2695753151957532,0.41014639071176173,0.6331017028014896,0.07435556501150131,0.014533556997776031,0.12055520311366089,0.3564064502179761,0.2984579583880707,0.2454662283537394,0.45375722543352603,0.03962645128722867,3.9569760265878444,0.23950527608394623,0.16286655515432358,0.37528935185185186,0.16367995961635537,3.272699331438013,0.1899268925189972,0.11328817158937454,0.31558385183041526,0.2752397778899546,2.752039341914882,0.16168981790542603,0.08505109697580338,0.35765688496684384,0.6381158802674193,0.3020494156531328,1.8448160750422273,995.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
again_dense_2hz_phase5_redesigned_target_blocked_v1,future_arousal_max_delta_rows_4_10_train_q90,binary,blocked_temporal_70_30,1,20260627,temporal_mean_2s_then_pca256,monotonic_do_no_harm_residual,real_residual,159923,69101,True,True,False,1f3a5ab9ef9ee64f210057d3e89fcdb7,718b7d93a3fdf86db53ce0f5e5a3e6a6,False,true_inner_val_labels_targets,true_train_labels_targets,-1.856902837753296,0.26658916680148553,0.745490444815099,0.3252415035787577,0.26951472418083783,0.410020191822312,0.6330386033567647,0.07563503831624985,0.014403404667973518,0.12001418527813085,0.32154073267252453,0.26510969054987144,0.24441250254724625,0.45375722543352603,0.03962645128722867,3.9569760265878444,0.23950530588626862,0.16286658495664597,0.3755787037037037,0.16380615850580516,3.2752226154252435,0.19000594317913055,0.1133672222495079,0.31543915497033714,0.2751135790005048,2.750777517365632,0.1616354137659073,0.08499669283628464,0.3532368523136279,0.6378446244052849,0.19462514583742838,1.8750069709946016,995.0,9.0,17.0,0.00014710804423140322,true_heldout_labels_targets,patience_exhausted,True,outputs/again_dense_2hz_phase5_redesigned_target_blocked_20260630_010721/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__blocked_temporal_70_30__fold1__real_residual__monotonic_do_no_harm_residual__binary__20260627__best.npz,81196d2e4d57f0255c189e713dbd3ce0,0.0020356259774416685,0.09722918272018433,0.00010010046389652416,0.007482252083718777,0.6120764017105103,0.0001936211009983535,-2.2993542037830217e-05,0.0,0.00012619888944978563,-0.00012619888944975788,-0.0010537258064931554,,,,,,,,,,,,,,,,,,,,,,,,
again_dense_2hz_phase5_redesigned_target_blocked_v1,future_arousal_max_delta_rows_4_10_train_q90,binary,blocked_temporal_70_30,1,20260627,temporal_mean_2s_then_pca256,monotonic_do_no_harm_residual,shuffled_pca_residual,159923,69101,True,True,False,1f3a5ab9ef9ee64f210057d3e89fcdb7,718b7d93a3fdf86db53ce0f5e5a3e6a6,False,true_inner_val_labels_targets,true_train_labels_targets,-1.857171630859375,0.2665043889824023,0.7454085084682865,0.3253253253253253,0.2695753151957532,0.41014639071176173,0.6331017028014896,0.07463236898183823,0.014507792890071869,0.1204482996562088,0.35063013363620643,0.28787867274663287,0.24428926927064362,0.45375722543352603,0.03962645128722867,3.9569760265878444,0.23950530588626862,0.16286658495664597,0.37528935185185186,0.16367995961635537,3.272699331438013,0.1899268925189972,0.11328817158937454,0.31558385183041526,0.2752397778899546,2.752039341914882,0.16168981790542603,0.08505109697580338,0.3519775225244361,0.6386848674507617,0.20825275505285473,1.849547796599257,995.0,3.0,11.0,7.113139764353127e-05,true_heldout_labels_targets,patience_exhausted,True,outputs/again_dense_2hz_phase5_redesigned_target_blocked_20260630_010721/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__blocked_temporal_70_30__fold1__shuffled_pca_residual__monotonic_do_no_harm_residual__binary__20260627__best.npz,88a782a584eb5d14cb32678aa149e101,0.0018681949004530907,0.09063820540904999,0.0003295250644441694,0.010754391551017761,0.513189435005188,0.00010884328191512749,-0.00010492988885024701,0.0,0.0,0.0,-0.0011769590830957855,,,,,,,,,,,,,,,,,,,,,,,,
again_dense_2hz_phase5_redesigned_target_blocked_v1,future_arousal_max_delta_rows_4_10_train_q90,binary,blocked_temporal_70_30,1,20260627,temporal_mean_2s_then_pca256,monotonic_do_no_harm_residual,random_pca_residual,159923,69101,True,True,False,1f3a5ab9ef9ee64f210057d3e89fcdb7,718b7d93a3fdf86db53ce0f5e5a3e6a6,False,true_inner_val_labels_targets,true_train_labels_targets,-1.8571589708328249,0.2665028033886986,0.7454084682427385,0.32530904359141183,0.26955295678858754,0.41014639071176173,0.6330935297952944,0.07466737926006317,0.014506141655147076,0.1204414449230292,0.34973749750663835,0.2865059597604788,0.24429075001147052,0.45375722543352603,0.03962645128722867,3.9569760265878444,0.23950530588626862,0.16286658495664597,0.37528935185185186,0.16367995961635537,3.272699331438013,0.1899268925189972,0.11328817158937454,0.31558385183041526,0.2752397778899546,2.752039341914882,0.16168981790542603,0.08505109697580338,0.352479849075519,0.6388018498560648,0.2081212457506858,1.8527720670407728,995.0,3.0,11.0,7.14251924613385e-05,true_heldout_labels_targets,patience_exhausted,True,outputs/again_dense_2hz_phase5_redesigned_target_blocked_20260630_010721/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__blocked_temporal_70_30__fold1__random_pca_residual__monotonic_do_no_harm_residual__binary__20260627__best.npz,b3dffb66462fabcb9bb4bd2fa8bc7d86,0.0018675059545785189,0.09931477159261703,0.0004179099341854453,0.012790597043931484,0.5518529415130615,0.00010725768821140402,-0.00010497011439825066,0.0,0.0,0.0,-0.0011754783422688875,,,,,,,,,,,,,,,,,,,,,,,,
again_dense_2hz_phase5_redesigned_target_blocked_v1,future_arousal_max_delta_rows_4_10_train_q90,binary,blocked_temporal_70_30,1,20260627,temporal_mean_2s_then_pca256,monotonic_do_no_harm_residual,label_permutation_residual,159923,69101,True,True,False,1f3a5ab9ef9ee64f210057d3e89fcdb7,718b7d93a3fdf86db53ce0f5e5a3e6a6,False,permuted_inner_val_labels_targets,permuted_train_labels_targets,-1.8567917108535767,0.2665119526957227,0.745421868507313,0.3252415035787577,0.26951472418083783,0.410020191822312,0.6330386033567647,0.07610998302698135,0.014403910376131535,0.12001629212790876,0.3187701210792994,0.2542581768581391,0.2443417967665341,0.45375722543352603,0.03962645128722867,3.9569760265878444,0.2395695000886917,0.16293077915906906,0.3755787037037037,0.16380615850580516,3.2752226154252435,0.19000594317913055,0.1133672222495079,0.315294458110259,0.274987380111055,2.7495156928163818,0.1615734100341797,0.08493468910455704,0.35709539378083976,0.6422976331057343,0.243498730301711,1.8670509789960563,995.0,13.0,21.0,5.446921982940611e-06,true_heldout_labels_targets,patience_exhausted,True,outputs/again_dense_2hz_phase5_redesigned_target_blocked_20260630_010721/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__blocked_temporal_70_30__fold1__label_permutation_residual__monotonic_do_no_harm_residual__binary__20260627__best.npz,20b96a150ca8318648594e4693faa525,0.001955445623025298,0.26600831747055054,3.1346171454060823e-06,0.006294338032603264,0.9966328144073486,0.00011640699523551845,-9.156984982383598e-05,0.0,0.00012619888944978563,-0.00025239777889957127,-0.0011244315872053212,,,,,,,,,,,,,,,,,,,,,,,,
again_dense_2hz_phase5_redesigned_target_blocked_v1,future_arousal_max_delta_rows_4_10_train_q90,binary,blocked_temporal_70_30,1,20260627,temporal_mean_2s_then_pca256,monotonic_do_no_harm_residual,train_only_video_mean_residual,159923,69101,True,True,False,1f3a5ab9ef9ee64f210057d3e89fcdb7,718b7d93a3fdf86db53ce0f5e5a3e6a6,False,true_inner_val_labels_targets,true_train_labels_targets,-1.8571676015853884,0.26671669704180195,0.745618499236874,0.3253253253253253,0.2695753151957532,0.41014639071176173,0.6331017028014896,0.07444720715284348,0.01450384221971035,0.12043189868016842,0.35607948235426606,0.29560931388563105,0.24443214070298452,0.45375722543352603,0.03962645128722867,3.9569760265878444,0.23950530588626862,0.16286658495664597,0.37528935185185186,0.16367995961635537,3.272699331438013,0.1899268925189972,0.11328817158937454,0.31558385183041526,0.2752397778899546,2.752039341914882,0.16166913509368896,0.08503041416406631,0.35765688496684384,0.6381158802674193,0.3020494156531328,1.8448160750422273,995.0,4.0,12.0,0.00012919926453427988,true_heldout_labels_targets,patience_exhausted,True,outputs/again_dense_2hz_phase5_redesigned_target_blocked_20260630_010721/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__blocked_temporal_70_30__fold1__train_only_video_mean_residual__monotonic_do_no_harm_residual__binary__20260627__best.npz,69e1ac4db6b34007c1ef789d9a509cc8,0.0018776905490085483,0.05291178449988365,0.0017009166767820716,0.016682488843798637,0.24999409914016724,0.00032115134131477374,0.00010506087973716216,0.0,0.0,0.0,-0.0010340876507548835,,,,,,,,,,,,,,,,,,,,,,,,
again_dense_2hz_phase5_redesigned_target_blocked_v1,future_arousal_max_delta_rows_4_10_train_q90,binary,blocked_temporal_70_30,1,20260627,temporal_mean_2s_then_pca256,monotonic_do_no_harm_residual,diagnostics_only_residual,159923,69101,True,True,False,1f3a5ab9ef9ee64f210057d3e89fcdb7,718b7d93a3fdf86db53ce0f5e5a3e6a6,False,true_inner_val_labels_targets,true_train_labels_targets,-1.8570763111114503,0.26649789522991535,0.745404124914989,0.3252415035787577,0.26951472418083783,0.410020191822312,0.6330386033567647,0.07522326707839966,0.01449029054492712,0.12037562271875116,0.3355980749259233,0.2699229612811997,0.24427541880010373,0.45375722543352603,0.03962645128722867,3.9569760265878444,0.2395695149898529,0.16293079406023026,0.3755787037037037,0.16380615850580516,3.2752226154252435,0.19000594317913055,0.1133672222495079,0.31543915497033714,0.2751135790005048,2.750777517365632,0.16165609657764435,0.0850173756480217,0.3554909285255893,0.6391773096260261,0.21148090254023547,1.8702333757954743,995.0,3.0,11.0,8.849419458739627e-05,true_heldout_labels_targets,patience_exhausted,True,outputs/again_dense_2hz_phase5_redesigned_target_blocked_20260630_010721/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__blocked_temporal_70_30__fold1__diagnostics_only_residual__monotonic_do_no_harm_residual__binary__20260627__best.npz,93caa61168f59bb206a1e276a0fa2a56,0.001887295744381845,0.14241360127925873,0.00019310008792672306,0.009009829722344875,0.8100599050521851,0.00010234952942816955,-0.00010931344214781813,0.0,0.00012619888944978563,-0.00012619888944975788,-0.00119080955363568,,,,,,,,,,,,,,,,,,,,,,,,
again_dense_2hz_phase5_redesigned_target_blocked_v1,residual_future_max_delta_rows_4_10,continuous,blocked_temporal_70_30,1,20260625,temporal_mean_2s_then_pca256,monotonic_do_no_harm_residual,frozen_ar_only,156873,68008,True,True,False,522aa7387d3d7bc3a714853be403f8cf,148dc7bf4812ebb5c7b92c4f94600555,True,not_applicable,not_applicable,,,,,,,,0.10650043189525604,,0.14591276540198592,0.19353712455887367,0.054951171889664065,,,,,0.13626207411289215,,,,,0.09496395289897919,,,,,0.07676596194505692,,,,,,,,,,,,,,,,,,,,,,,,,,0.03307488188147545,0.32929614186286926,0.24862521233617033,0.7068720990461499,0.24785741185720672,0.1238383324816823,0.7138744049151171,0.03299552203629508,0.08254021126776934,0.7746925599428307,0.13869903370256895,0.06434222031384706,0.8123324872940428,0.24640584492104642,,,,,,,,,,
again_dense_2hz_phase5_redesigned_target_blocked_v1,residual_future_max_delta_rows_4_10,continuous,blocked_temporal_70_30,1,20260625,temporal_mean_2s_then_pca256,monotonic_do_no_harm_residual,real_residual,156873,68008,True,True,False,522aa7387d3d7bc3a714853be403f8cf,148dc7bf4812ebb5c7b92c4f94600555,False,true_inner_val_labels_targets,true_train_labels_targets,,,,,,,,0.10888873040676117,,0.14771253708850815,0.1808479285626398,0.052388070292046,,,,,0.1436665654182434,,,,,0.08480949699878693,,,,,0.0707734078168869,,,,,,,12.0,20.0,0.022167153656482697,true_heldout_labels_targets,patience_exhausted,True,outputs/again_dense_2hz_phase5_redesigned_target_blocked_20260630_010721/checkpoints/residual_future_max_delta_rows_4_10__blocked_temporal_70_30__fold1__real_residual__monotonic_do_no_harm_residual__continuous__20260625__best.npz,587d24de66aded372870f3d4dc44ff4b,0.0020977987442165613,0.07511626929044724,0.00016242392302956432,0.010934505611658096,0.4341106712818146,,,,,,,0.038718294352293015,0.32265764474868774,0.248822421785923,0.7068788580543577,0.23022966002495474,0.13124282378703356,0.7189498512481389,0.034056092387461705,0.07238575536757708,0.76838000822811,0.12090502003299552,0.05834966618567705,0.8078853254972392,0.22307329719538063,-0.0025631015976180643,-0.012689195996233887,0.007404491305351257,-0.01015445590019226,-0.005992554128170013,0.005075446333021816,-0.006312551714720671,-0.0044471617968036,0.00019720944975268329,-0.017627751832251987
again_dense_2hz_phase5_redesigned_target_blocked_v1,residual_future_max_delta_rows_4_10,continuous,blocked_temporal_70_30,1,20260625,temporal_mean_2s_then_pca256,monotonic_do_no_harm_residual,shuffled_pca_residual,156873,68008,True,True,False,522aa7387d3d7bc3a714853be403f8cf,148dc7bf4812ebb5c7b92c4f94600555,False,true_inner_val_labels_targets,true_train_labels_targets,,,,,,,,0.10938285291194916,,0.14822300044195846,0.15686160680709058,0.026394191671712725,,,,,0.12231940776109695,,,,,0.08404812961816788,,,,,0.06145399436354637,,,,,,,6.0,14.0,0.001443907618522644,true_heldout_labels_targets,patience_exhausted,True,outputs/again_dense_2hz_phase5_redesigned_target_blocked_20260630_010721/checkpoints/residual_future_max_delta_rows_4_10__blocked_temporal_70_30__fold1__shuffled_pca_residual__monotonic_do_no_harm_residual__continuous__20260625__best.npz,1175c53e514cf6b3e54d81bc7ca1e145,0.0019177774665877223,0.1710042953491211,5.625471749226563e-05,0.00959244929254055,0.8991421461105347,,,,,,,0.03839276731014252,0.32565316557884216,0.2487178926825215,0.7067613851454485,0.22020776907349643,0.1098956661298871,0.706150563250156,0.03087438133396182,0.07162438798695803,0.7670331451868819,0.12656139523921753,0.04903025273233652,0.8010859809248531,0.21517794013669572,-0.02855698021795134,-0.0366755177517831,-0.013942666351795197,-0.01091582328081131,-0.015311967581510544,-0.007723841664961095,-0.007659414755948779,-0.01124650636918978,9.268034635118161e-05,-0.027649642783710293
again_dense_2hz_phase5_redesigned_target_blocked_v1,residual_future_max_delta_rows_4_10,continuous,blocked_temporal_70_30,1,20260625,temporal_mean_2s_then_pca256,monotonic_do_no_harm_residual,random_pca_residual,156873,68008,True,True,False,522aa7387d3d7bc3a714853be403f8cf,148dc7bf4812ebb5c7b92c4f94600555,False,true_inner_val_labels_targets,true_train_labels_targets,,,,,,,,0.10930139571428299,,0.14815620069617622,0.1577010629972776,0.02728146870345162,,,,,0.11947695910930634,,,,,0.08300027251243591,,,,,0.06146233156323433,,,,,,,8.0,16.0,0.0028173699975013733,true_heldout_labels_targets,patience_exhausted,True,outputs/again_dense_2hz_phase5_redesigned_target_blocked_20260630_010721/checkpoints/residual_future_max_delta_rows_4_10__blocked_temporal_70_30__fold1__random_pca_residual__monotonic_do_no_harm_residual__continuous__20260625__best.npz,f960773da9e9dee6b833780b6e6c11c1,0.0019243390997871757,0.1535487025976181,0.0001376682339468971,0.012381017208099365,0.825776219367981,,,,,,,0.03824133798480034,0.3258184790611267,0.2487165252252716,0.7067618246591632,0.2204853297028429,0.10705321747809649,0.7049399051862469,0.030403016733443318,0.07057653088122606,0.766413306606478,0.12609003063869903,0.04903858993202448,0.8010834120559437,0.2168277162385105,-0.027669703186212445,-0.03583606156159608,-0.016785115003585815,-0.011963680386543274,-0.015303630381822586,-0.008934499728870171,-0.00827925333635271,-0.011249075238099149,9.131288910127489e-05,-0.02737208215436382
again_dense_2hz_phase5_redesigned_target_blocked_v1,residual_future_max_delta_rows_4_10,continuous,blocked_temporal_70_30,1,20260625,temporal_mean_2s_then_pca256,monotonic_do_no_harm_residual,label_permutation_residual,156873,68008,True,True,False,522aa7387d3d7bc3a714853be403f8cf,148dc7bf4812ebb5c7b92c4f94600555,False,permuted_inner_val_labels_targets,permuted_train_labels_targets,,,,,,,,0.10770491510629654,,0.146814571793912,0.18021124860950388,0.038013624458769935,,,,,0.12550319731235504,,,,,0.09244788438081741,,,,,0.07464012503623962,,,,,,,5.0,13.0,0.0022089025005698204,true_heldout_labels_targets,patience_exhausted,True,outputs/again_dense_2hz_phase5_redesigned_target_blocked_20260630_010721/checkpoints/residual_future_max_delta_rows_4_10__blocked_temporal_70_30__fold1__label_permutation_residual__monotonic_do_no_harm_residual__continuous__20260625__best.npz,3e0d3c6dc5d7f20c7cbe5210dec4e226,0.0018776090582832694,0.14250914752483368,0.00020290943211875856,0.012276963330805302,0.7849214673042297,,,,,,,0.03544914722442627,0.3277208209037781,0.2487343639564998,0.7067683352035368,0.23801784682882754,0.11307945568114519,0.7083867080449888,0.031227904784350696,0.08002414274960756,0.7728369180405689,0.13622436954984682,0.062216383405029774,0.810637870857438,0.24004242281404667,-0.01693754743089413,-0.013325875949369792,-0.01075887680053711,-0.0025160685181617737,-0.0021258369088172913,-0.005487696870128289,-0.0018556419022618398,-0.0016946164366048455,0.000109151620329484,-0.009839565028379182
again_dense_2hz_phase5_redesigned_target_blocked_v1,residual_future_max_delta_rows_4_10,continuous,blocked_temporal_70_30,1,20260625,temporal_mean_2s_then_pca256,monotonic_do_no_harm_residual,train_only_video_mean_residual,156873,68008,True,True,False,522aa7387d3d7bc3a714853be403f8cf,148dc7bf4812ebb5c7b92c4f94600555,False,true_inner_val_labels_targets,true_train_labels_targets,,,,,,,,0.10652481764554977,,0.1459236539423255,0.19147475429902472,0.0522106201805573,,,,,0.13675028085708618,,,,,0.09470479935407639,,,,,0.07626079022884369,,,,,,,4.0,12.0,0.0001612529158592224,true_heldout_labels_targets,patience_exhausted,True,outputs/again_dense_2hz_phase5_redesigned_target_blocked_20260630_010721/checkpoints/residual_future_max_delta_rows_4_10__blocked_temporal_70_30__fold1__train_only_video_mean_residual__monotonic_do_no_harm_residual__continuous__20260625__best.npz,419971307ff9f7ecb7715c0856079127,0.0019116726471111178,0.04859628900885582,0.0016846314538270235,0.016975464299321175,0.13575638830661774,,,,,,,0.032892074435949326,0.32945260405540466,0.248817081780697,0.7068739986561017,0.24700791967415273,0.12432653922587633,0.7141653526727659,0.0331133631864247,0.08228105772286654,0.7745318676429338,0.13834551025218006,0.06383704859763384,0.8119805776118212,0.24510959226962056,-0.002740551709106767,-0.0020623702598489557,0.00048820674419403076,-0.0002591535449028015,-0.0005051717162132263,0.0002909477576488184,-0.00016069229989690292,-0.00035190968222165164,0.00019186944452667665,-0.0008494921830539959
