stage,split_digest,fold,lane,row_type,seed_or_group,cold_start_policy,prediction_sha256,score_mask_digest,compatibility_mask_digest,teacher_forcing_ratio,cross_video_state_carry,rollout_all_finite,pooled_continuous_spearman,top_1pct_true_future_movement_lift,top_5pct_true_future_movement_lift,top_10pct_true_future_movement_lift,training_q90_future_event_pr_auc,event_threshold,event_prevalence,first30_pooled_continuous_spearman,first30_top_5pct_true_future_movement_lift,first30_training_q90_future_event_pr_auc,prediction_rows,prediction_finite_fraction,prediction_digest,compat_pooled_continuous_spearman,compat_top_1pct_true_future_movement_lift,compat_top_5pct_true_future_movement_lift,compat_top_10pct_true_future_movement_lift,compat_training_q90_future_event_pr_auc,compat_event_threshold,compat_event_prevalence,compat_first30_pooled_continuous_spearman,compat_first30_top_5pct_true_future_movement_lift,compat_first30_training_q90_future_event_pr_auc,compat_prediction_rows,compat_prediction_finite_fraction,compat_prediction_digest
stage_a,636d420321babfb681dfe3b1501c91a6,2,video_distilled_temporal,member,20260718,row0_zero_history_no_label_burnin,382b211f45786861a9d77f9a8241c71d6335e6f3e43734dac216f19e41923f95,b518445132a49b58a7745780b7ef70f3,fc894696b7795a7f629fd61bde8a5cb4,,,True,0.08935604047147507,0.04641064652431155,0.026840457453511615,0.020419473272571126,0.11417617608803568,0.21568627448235259,0.10216246950716237,0.09397339888983515,0.03221884230178465,0.12589024319395464,54521,1.0,c46b9d12c604394ddb375d3e79fcd81d,0.08855819128138234,0.04755731396843353,0.026935817131356884,0.020500860687247574,0.11363872094577994,0.21568627448235259,0.10155695777172087,0.10605206579782384,0.03322338153868712,0.1262984396094446,53566,1.0,90759b9ac6bd50684248214bdc743b15
stage_a,636d420321babfb681dfe3b1501c91a6,2,video_distilled_temporal,member,20260719,row0_zero_history_no_label_burnin,a3b4bc6ecd83e4b472cc7a053fba8860e5bd2d4c42c030eb6591725ab5d229e5,b518445132a49b58a7745780b7ef70f3,fc894696b7795a7f629fd61bde8a5cb4,,,True,0.09256276800125736,0.03428462468002513,0.02401930474485041,0.018429083645359556,0.11079717570742675,0.21568627448235259,0.10216246950716237,0.09303853455922349,0.022022538215680343,0.11939601760526787,54521,1.0,11a22394161ce43ad0c3a8dd2cdb00dd,0.08774856245866862,0.02466585688828693,0.018448625136249897,0.017278400342634004,0.10983571241468112,0.21568627448235259,0.10155695777172087,0.08633332297388022,0.01585872875797957,0.1184294017455738,53566,1.0,d1273d2aa7f5a08906ca2ba9657558c6
stage_a,636d420321babfb681dfe3b1501c91a6,2,video_distilled_temporal,member,20260720,row0_zero_history_no_label_burnin,95f14d22f41937827aa2e5bdf73d69e6bd447ad80c08e0c92b8ccb839d295a19,b518445132a49b58a7745780b7ef70f3,fc894696b7795a7f629fd61bde8a5cb4,,,True,0.08662604469871116,0.028589673419543535,0.022952113574500693,0.020818200708322007,0.10987329477688976,0.21568627448235259,0.10216246950716237,0.07142619424316272,0.021827964259852534,0.11701688969312263,54521,1.0,a399dd539a78ad863b8d1e251702e8e5,0.0819065864025365,0.023683122061535986,0.019143981859730846,0.01742412732488076,0.10982088399953048,0.21568627448235259,0.10155695777172087,0.06531028174587696,0.012912343071159335,0.11951725884029633,53566,1.0,1a8171d67f7898fac6bc62e20da02316
stage_a,636d420321babfb681dfe3b1501c91a6,2,video_distilled_temporal,ensemble,20260718_20260719_20260720,row0_zero_history_no_label_burnin,b3b5bda7a7931408de94b1ed273cac429db46a758626547f3a39fb7d528df668,b518445132a49b58a7745780b7ef70f3,fc894696b7795a7f629fd61bde8a5cb4,,,True,0.09519490232038975,0.03504179366966195,0.025867880780291813,0.020407908313770137,0.11202657942236317,0.21568627448235259,0.10216246950716237,0.09919101169197042,0.03173502439833209,0.12132360292939699,54521,1.0,ce4197d508b0ca6d8a1f899f96ba6363,0.0906041807372238,0.03968647233232629,0.02200854207095511,0.01834857844303965,0.11187298350407417,0.21568627448235259,0.10155695777172087,0.09489897778847664,0.025507543281216113,0.12332252572039357,53566,1.0,add01329b37a70e78c145cffb100db26
stage_a,636d420321babfb681dfe3b1501c91a6,2,video_closed_loop_rollout,member,20260718,row0_zero_history_no_label_burnin,ce244d2a2dc31d6920dc0d5e4143aa7c50e2ecf148e516af308623626a02ad39,b518445132a49b58a7745780b7ef70f3,fc894696b7795a7f629fd61bde8a5cb4,0.0,0.0,True,0.040102039850055046,0.03001097707330548,0.014412061850385294,0.00931355823013906,0.10544490790173058,0.21568627448235259,0.10216246950716237,0.059041885892584106,0.026161517159154046,0.11385156327244,54521,1.0,d88646e1b46aa358e608fc0798f2a9e0,0.0339036571625361,0.011879648521216424,0.00700147665360959,0.0056362473450429565,0.10235034156916212,0.21568627448235259,0.10155695777172087,0.04957189410176812,0.010005133213216,0.10491804479013324,53566,1.0,2d813a19feb5260e977a1b66192edfc5
stage_a,636d420321babfb681dfe3b1501c91a6,2,video_closed_loop_rollout,member,20260719,row0_zero_history_no_label_burnin,42712e479b7059635b5b7ce25627af575ded46483691db745e0fa88cc87a8755,b518445132a49b58a7745780b7ef70f3,fc894696b7795a7f629fd61bde8a5cb4,0.0,0.0,True,0.03491269236156508,0.0371635249504519,0.01733618681692943,0.011122020997233945,0.10799035335761366,0.21568627448235259,0.10216246950716237,0.061215756730582625,0.027256823405785446,0.1225140088515207,54521,1.0,060b72933d389d6fd199bcde14ee9089,0.027875648625992264,0.022631704845892844,0.008200828262168142,0.006885965928417642,0.10418207791314686,0.21568627448235259,0.10155695777172087,0.04833436740586239,0.015064668270646217,0.11237769200512471,53566,1.0,37dd447937bed9a6b3ce01be7dd5a456
stage_a,636d420321babfb681dfe3b1501c91a6,2,video_closed_loop_rollout,member,20260720,row0_zero_history_no_label_burnin,1ef642c6d043e2ae00dfedbc01404c37a97bc5e25520914f1cdd5309cc223ef9,b518445132a49b58a7745780b7ef70f3,fc894696b7795a7f629fd61bde8a5cb4,0.0,0.0,True,0.0765354737045851,0.0690730177601661,0.05144438988264213,0.0320676739667404,0.1251074471251283,0.21568627448235259,0.10216246950716237,0.10894615090055491,0.05109495545137803,0.13790853552241542,54521,1.0,0c0b32908aac9ffe7e037ca8fad660d9,0.07028186962157558,0.09983647737372545,0.045368133114060155,0.02760529924909977,0.12662047390403383,0.21568627448235259,0.10155695777172087,0.09820409669673424,0.035444953896690015,0.13582832918689303,53566,1.0,0d2135867c30b99a75314da35831307c
stage_a,636d420321babfb681dfe3b1501c91a6,2,video_closed_loop_rollout,ensemble,20260718_20260719_20260720,row0_zero_history_no_label_burnin,985ddb64e9c60c5c00bf8a78f6a39f3ebf03c5d6af8b67b47cb5de4d85a5b026,b518445132a49b58a7745780b7ef70f3,fc894696b7795a7f629fd61bde8a5cb4,0.0,0.0,True,0.07077432761610501,0.04791635913382028,0.033741322008267544,0.025389911007215493,0.11583520900612479,0.21568627448235259,0.10216246950716237,0.10250646245439182,0.03387587215903347,0.127727453076821,54521,1.0,36995aaef1d0013d279694fc514ed396,0.06487064837254654,0.03912655000131761,0.03009770887956477,0.02139697948614655,0.11370370318363385,0.21568627448235259,0.10155695777172087,0.09512091543867869,0.040853091849810064,0.1223739315694771,53566,1.0,7046600e3bfef2464a94a35f39dace4b
stage_a,636d420321babfb681dfe3b1501c91a6,2,video_supervised_temporal,member,20260718,row0_zero_history_no_label_burnin,d03ae650a4ede3ba45aba3d769a4c62b40df76dc36716448f05e2b2c9aab0a43,b518445132a49b58a7745780b7ef70f3,fc894696b7795a7f629fd61bde8a5cb4,,,True,0.14427956197875877,0.0674101320333568,0.05454571436759231,0.04371912552685306,0.14660436976529506,0.21568627448235259,0.10216246950716237,0.1629010551897188,0.05762767915768209,0.15988254536890723,54521,1.0,a380ffc3d2cd07c51911d373c4acd707,0.13954203281947528,0.06999813647080388,0.05229726153092472,0.041572192427166726,0.1456594961028123,0.21568627448235259,0.10155695777172087,0.1516397851132924,0.05771932152532855,0.15775470351311294,53566,1.0,4692e0205d788216bbc61f2730819b39
stage_a,636d420321babfb681dfe3b1501c91a6,2,video_supervised_temporal,member,20260719,row0_zero_history_no_label_burnin,2395fd606c07b0e50046f25927d9dd539419635055ba906eab321336aefde1eb,b518445132a49b58a7745780b7ef70f3,fc894696b7795a7f629fd61bde8a5cb4,,,True,0.15226723198829384,0.08263297975479579,0.05462084580113899,0.047946447038415,0.15468783196394953,0.21568627448235259,0.10216246950716237,0.18453419205803565,0.055733250521776176,0.16822126189226938,54521,1.0,cfbf91140de3492bd3f918a953780f0f,0.14809709169185759,0.08365608803067931,0.05276466424945149,0.04701711292861635,0.15286282099394136,0.21568627448235259,0.10155695777172087,0.17374369377459822,0.053057814859695365,0.16280012236142935,53566,1.0,38966e559122e8c4c8576314ccd6ebf0
