ar_accuracy,ar_balanced_accuracy,ar_decision_threshold,ar_event_count,ar_f1,ar_fn,ar_fp,ar_positive_class_rate,ar_pr_auc,ar_precision,ar_predicted_positive_count,ar_predicted_positive_rate,ar_recall,ar_tn,ar_top_10pct_recall,ar_top_1pct_recall,ar_top_5pct_recall,ar_top_event_count_recall,ar_tp,event_count,feature_mode,horizon_seconds,label_variant,n,offset_seconds,random_accuracy,random_balanced_accuracy,random_decision_threshold,random_event_count,random_f1,random_fn,random_fp,random_positive_class_rate,random_pr_auc,random_precision,random_predicted_positive_count,random_predicted_positive_rate,random_recall,random_tn,random_top_10pct_recall,random_top_1pct_recall,random_top_5pct_recall,random_top_event_count_recall,random_tp,real_accuracy,real_balanced_accuracy,real_decision_threshold,real_event_count,real_f1,real_fn,real_fp,real_positive_class_rate,real_pr_auc,real_precision,real_predicted_positive_count,real_predicted_positive_rate,real_recall,real_tn,real_top_10pct_recall,real_top_1pct_recall,real_top_5pct_recall,real_top_event_count_recall,real_tp,real_vs_ar_f1_delta,real_vs_ar_pr_auc_delta,real_vs_random_f1_delta,real_vs_random_pr_auc_delta,real_vs_shuffled_f1_delta,real_vs_shuffled_pr_auc_delta,real_vs_timestamp_pr_auc_delta,real_vs_video_time_pr_auc_delta,shuffled_accuracy,shuffled_balanced_accuracy,shuffled_decision_threshold,shuffled_event_count,shuffled_f1,shuffled_fn,shuffled_fp,shuffled_positive_class_rate,shuffled_pr_auc,shuffled_precision,shuffled_predicted_positive_count,shuffled_predicted_positive_rate,shuffled_recall,shuffled_tn,shuffled_top_10pct_recall,shuffled_top_1pct_recall,shuffled_top_5pct_recall,shuffled_top_event_count_recall,shuffled_tp,split,success_all_controls,target,threshold,timestamp_accuracy,timestamp_balanced_accuracy,timestamp_decision_threshold,timestamp_event_count,timestamp_f1,timestamp_fn,timestamp_fp,timestamp_positive_class_rate,timestamp_pr_auc,timestamp_precision,timestamp_predicted_positive_count,timestamp_predicted_positive_rate,timestamp_recall,timestamp_tn,timestamp_top_10pct_recall,timestamp_top_1pct_recall,timestamp_top_5pct_recall,timestamp_top_event_count_recall,timestamp_tp,video_time_accuracy,video_time_balanced_accuracy,video_time_decision_threshold,video_time_event_count,video_time_f1,video_time_fn,video_time_fp,video_time_positive_class_rate,video_time_pr_auc,video_time_precision,video_time_predicted_positive_count,video_time_predicted_positive_rate,video_time_recall,video_time_tn,video_time_top_10pct_recall,video_time_top_1pct_recall,video_time_top_5pct_recall,video_time_top_event_count_recall,video_time_tp
0.80096011816839,0.5828026078447555,0.2590118567987206,605.0,0.2972620599739244,491.0,48.0,0.22341211225997046,0.44561410621117137,0.7037037037037037,162.0,0.05982274741506647,0.1884297520661157,2055.0,0.2611570247933884,0.03966942148760331,0.1652892561983471,0.41487603305785126,114.0,605,cortical_pca_64,3,causal_roll3,2708,0,0.8005908419497785,0.5719684197702614,0.25105695541865686,605.0,0.26229508196721313,509.0,31.0,0.22341211225997046,0.4322229787767815,0.7559055118110236,127.0,0.04689807976366322,0.15867768595041323,2072.0,0.2512396694214876,0.03801652892561983,0.1669421487603306,0.39173553719008264,96.0,0.7994830132939439,0.6224712433634753,0.28500769515600355,605.0,0.4026402640264027,422.0,121.0,0.22341211225997046,0.4891747438704678,0.6019736842105263,304.0,0.11225997045790251,0.30247933884297523,1982.0,0.27603305785123966,0.03801652892561983,0.16033057851239668,0.45454545454545453,183.0,0.10537820405247827,0.04356063765929641,0.14034518205918955,0.05695176509368627,0.09612685406471683,0.03893343724417503,0.2836725347638668,0.15521432780085304,0.7994830132939439,0.5853837296581428,0.2701704699643983,605.0,0.30651340996168586,485.0,58.0,0.22341211225997046,0.45024130662629275,0.6741573033707865,178.0,0.06573116691285082,0.19834710743801653,2045.0,0.26776859504132233,0.03966942148760331,0.16198347107438016,0.41487603305785126,120.0,blocked,True,arousal__future_change_p3s_movement,0.05,0.336410635155096,0.4744418638466103,0.21813042281287753,605.0,0.3277216610549944,167.0,1630.0,0.22341211225997046,0.205502209106601,0.21179883945841393,2068.0,0.7636632200886263,0.7239669421487603,473.0,0.0743801652892562,0.009917355371900827,0.02975206611570248,0.19008264462809918,438.0,0.4516248153618907,0.5745239975949352,0.27857438799021195,605.0,0.39363005308289095,123.0,1362.0,0.22341211225997046,0.33396041606961474,0.2613882863340564,1844.0,0.6809453471196455,0.7966942148760331,741.0,0.1652892561983471,0.024793388429752067,0.1024793388429752,0.34049586776859503,482.0
0.8977104874446086,0.6476821971224956,0.22074537958327453,296.0,0.4118895966029724,199.0,78.0,0.10930576070901034,0.4440487243036091,0.5542857142857143,175.0,0.06462333825701624,0.3277027027027027,2334.0,0.4189189189189189,0.07432432432432433,0.28378378378378377,0.4560810810810811,97.0,296,cortical_pca_64,3,causal_roll3,2708,0,0.8999261447562777,0.638552731836314,0.21902169535423685,296.0,0.39911308203991136,206.0,65.0,0.10930576070901034,0.42156146307381404,0.5806451612903226,155.0,0.05723781388478582,0.30405405405405406,2347.0,0.3952702702702703,0.07432432432432433,0.2905405405405405,0.4189189189189189,90.0,0.8847858197932054,0.6359811303841154,0.230829382133633,296.0,0.376,202.0,110.0,0.10930576070901034,0.4172129201320944,0.46078431372549017,204.0,0.07533234859675036,0.31756756756756754,2302.0,0.40540540540540543,0.07432432432432433,0.2533783783783784,0.4189189189189189,94.0,-0.03588959660297242,-0.02683580417151471,-0.02311308203991136,-0.0043485429417196575,-0.017939393939393977,-0.009215185903215739,0.3027872521096868,0.24405747788326904,0.896602658788774,0.6381689525346241,0.2257566367149853,296.0,0.393939393939394,205.0,75.0,0.10930576070901034,0.4264281060353101,0.5481927710843374,166.0,0.061299852289512555,0.30743243243243246,2337.0,0.40202702702702703,0.0777027027027027,0.28040540540540543,0.4222972972972973,91.0,blocked,False,arousal__future_change_p3s_movement,0.075,0.3652141802067947,0.5251053292098068,0.13282278852740076,296.0,0.20083682008368198,80.0,1639.0,0.10930576070901034,0.11442566802240754,0.11644204851752021,1855.0,0.6850073855243722,0.7297297297297297,773.0,0.08445945945945946,0.010135135135135136,0.05067567567567568,0.10472972972972973,216.0,0.509970457902511,0.5589451391690198,0.21646528050326977,296.0,0.21710914454277283,112.0,1215.0,0.10930576070901034,0.17315544224882534,0.13152251608291637,1399.0,0.5166174298375185,0.6216216216216216,1197.0,0.20270270270270271,0.02702702702702703,0.11148648648648649,0.21621621621621623,184.0
0.1955345060893099,0.5358144749915352,0.21410717746301183,345.0,0.22134905042567124,7.0,2371.0,0.11671177266576455,0.22160584093334929,0.12476928755998523,2709.0,0.9164411366711772,0.9797101449275363,240.0,0.18840579710144928,0.04927536231884058,0.1391304347826087,0.21159420289855072,338.0,345,cortical_pca_64,,centered_roll3_diagnostic,2956,0,0.2070365358592693,0.5385520567942762,0.2193258668830417,345.0,0.22229595222295953,10.0,2334.0,0.11671177266576455,0.21811412790150847,0.12551517422255526,2669.0,0.9029093369418133,0.9710144927536232,277.0,0.19710144927536233,0.04927536231884058,0.13623188405797101,0.21739130434782608,335.0,0.36400541271989173,0.5959624553866307,0.27990670703523485,345.0,0.248,35.0,1845.0,0.11671177266576455,0.27539798502907664,0.14385150812064965,2155.0,0.7290257104194858,0.8985507246376812,766.0,0.2608695652173913,0.06086956521739131,0.16521739130434782,0.28695652173913044,310.0,0.02665094957432876,0.05379214409572736,0.025704047777040467,0.05728385712756817,0.028902550686723316,0.057257118789082156,0.15564576976488245,0.1493738886994742,0.19215155615696888,0.5301261663308522,0.20335465682806486,345.0,0.21909744931327668,10.0,2378.0,0.11671177266576455,0.21814086623999449,0.1234795429413933,2713.0,0.9177943166441137,0.9710144927536232,233.0,0.1855072463768116,0.0463768115942029,0.13333333333333333,0.21159420289855072,335.0,blocked,True,arousal__future_spike_1_3s,0.05,0.8416779431664412,0.5028591410920353,0.1673495267954193,345.0,0.08235294117647059,324.0,144.0,0.11671177266576455,0.11975221526419419,0.12727272727272726,165.0,0.055818673883626525,0.06086956521739131,2467.0,0.11304347826086956,0.011594202898550725,0.05507246376811594,0.1246376811594203,21.0,0.6332882273342354,0.5219944604488258,0.20754807880481244,345.0,0.19345238095238093,215.0,869.0,0.11671177266576455,0.12602409632960243,0.13013013013013014,999.0,0.33795669824086605,0.37681159420289856,1742.0,0.11304347826086956,0.0,0.03768115942028986,0.11884057971014493,130.0
0.19993234100135318,0.5381346290272926,0.21487467581517533,189.0,0.1289134438305709,14.0,2351.0,0.06393775372124492,0.1682818891889805,0.06927949326999208,2526.0,0.854533152909337,0.9259259259259259,416.0,0.21693121693121692,0.06349206349206349,0.15873015873015872,0.164021164021164,175.0,189,cortical_pca_64,,centered_roll3_diagnostic,2956,0,0.212787550744249,0.5400716685501651,0.22791819536464375,189.0,0.12944257388701833,16.0,2311.0,0.06393775372124492,0.16564565261999065,0.06964573268921095,2484.0,0.8403247631935047,0.9153439153439153,456.0,0.21164021164021163,0.06878306878306878,0.15873015873015872,0.164021164021164,173.0,0.2625169147496617,0.5690995347663219,0.2133430303229471,189.0,0.13765822784810125,15.0,2165.0,0.06393775372124492,0.22090240648936643,0.07439076528430953,2339.0,0.7912719891745602,0.9206349206349206,602.0,0.31216931216931215,0.09523809523809523,0.20634920634920634,0.24867724867724866,174.0,0.008744784017530344,0.052620517300385944,0.008215653961082925,0.055256753869375785,0.011290419870692153,0.05807137991242242,0.15907550906251972,0.14051851670369753,0.16271989174560217,0.5281167118897513,0.19386068849905005,189.0,0.1263678079774091,10.0,2465.0,0.06393775372124492,0.162831026576944,0.06770045385779122,2644.0,0.8944519621109608,0.9470899470899471,302.0,0.20105820105820105,0.06349206349206349,0.15873015873015872,0.164021164021164,179.0,blocked,True,arousal__future_spike_1_3s,0.075,0.9096752368064953,0.4908349156632496,0.1080099335633851,189.0,0.014760147601476014,187.0,80.0,0.06393775372124492,0.0618268974268467,0.024390243902439025,82.0,0.02774018944519621,0.010582010582010581,2687.0,0.12698412698412698,0.005291005291005291,0.026455026455026454,0.05291005291005291,2.0,0.7391745602165088,0.5156072226907066,0.180873582410906,189.0,0.11277330264672035,140.0,631.0,0.06393775372124492,0.0803838897856689,0.07205882352941176,680.0,0.23004059539918809,0.25925925925925924,2136.0,0.14285714285714285,0.0,0.05291005291005291,0.07936507936507936,49.0
0.7802806499261448,0.5198748671388025,0.23725447639020045,613.0,0.08320493066255778,586.0,9.0,0.22636632200886264,0.3227539375959796,0.75,36.0,0.013293943870014771,0.04404567699836868,2086.0,0.17944535073409462,0.03588907014681892,0.11419249592169657,0.28711256117455136,27.0,613,cortical_pca_64,3,centered_roll3_diagnostic,2708,0,0.7813884785819794,0.5286688184016165,0.22528615308177438,613.0,0.12166172106824924,572.0,20.0,0.22636632200886264,0.32494336710140415,0.6721311475409836,61.0,0.022525849335302807,0.06688417618270799,2075.0,0.17781402936378465,0.03588907014681892,0.10929853181076672,0.300163132137031,41.0,0.7813884785819794,0.5407857596156467,0.25888332224137667,613.0,0.17318435754189945,551.0,41.0,0.22636632200886264,0.35162714383741217,0.6019417475728155,103.0,0.03803545051698671,0.10114192495921696,2054.0,0.18760195758564438,0.03588907014681892,0.12071778140293637,0.3295269168026101,62.0,0.08997942687934167,0.02887320624143258,0.05152263647365021,0.026683776736008025,0.08972222462072481,0.034019236991032875,0.13252974011656204,0.018375072883492105,0.7810192023633677,0.5203521941077762,0.25325447201952145,613.0,0.08346213292117464,586.0,7.0,0.22636632200886264,0.3176079068463793,0.7941176470588235,34.0,0.012555391432791729,0.04404567699836868,2088.0,0.17455138662316477,0.03588907014681892,0.11256117455138662,0.2740619902120718,27.0,blocked,True,arousal__future_change_p3s_movement,0.05,0.3482274741506647,0.48355441177043146,0.2169190598547579,613.0,0.3367155204810222,165.0,1600.0,0.22636632200886264,0.21909740372085013,0.21875,2048.0,0.7562776957163959,0.7308319738988581,495.0,0.08809135399673736,0.01468189233278956,0.04404567699836868,0.22022838499184338,448.0,0.413589364844904,0.5684956413740476,0.21555185828358983,613.0,0.3966565349544073,91.0,1497.0,0.22636632200886264,0.33325207095392007,0.2585438335809807,2019.0,0.7455686853766618,0.8515497553017944,598.0,0.16150081566068517,0.026101141924959218,0.10603588907014681,0.3295269168026101,522.0
0.8530280649926145,0.6255537098560354,0.19842660521737068,300.0,0.33444816053511706,200.0,198.0,0.11078286558345643,0.3169819094766662,0.33557046979865773,298.0,0.11004431314623338,0.3333333333333333,2210.0,0.31333333333333335,0.06333333333333334,0.21666666666666667,0.3333333333333333,100.0,300,cortical_pca_64,3,centered_roll3_diagnostic,2708,0,0.7093796159527327,0.6498311184939092,0.1771096511173426,300.0,0.30415561450044204,128.0,659.0,0.11078286558345643,0.3036622585320698,0.2069795427196149,831.0,0.3068685376661743,0.5733333333333334,1749.0,0.31666666666666665,0.06666666666666667,0.21,0.3333333333333333,172.0,0.8072378138847858,0.6377408637873754,0.23033149109989923,300.0,0.3255813953488372,174.0,348.0,0.11078286558345643,0.2957257967767749,0.26582278481012656,474.0,0.17503692762186115,0.42,2060.0,0.29333333333333333,0.07333333333333333,0.19,0.31,126.0,-0.008866765186279879,-0.021256112699891305,0.021425780848395137,-0.007936461755294888,-0.01413763402536461,-0.013290902992127318,0.1496428364384591,0.1158613108763524,0.8090841949778435,0.6489922480620155,0.1681022100803245,300.0,0.3397190293742018,167.0,350.0,0.11078286558345643,0.3090166997689022,0.2753623188405797,483.0,0.17836041358936486,0.44333333333333336,2058.0,0.30333333333333334,0.06333333333333334,0.21333333333333335,0.33,133.0,blocked,False,arousal__future_change_p3s_movement,0.075,0.42097488921713444,0.5183028792912514,0.1370811471548525,300.0,0.19754350051177075,107.0,1461.0,0.11078286558345643,0.1460829603383158,0.11668681983071343,1654.0,0.6107828655834564,0.6433333333333333,947.0,0.14,0.03333333333333333,0.07333333333333333,0.14333333333333334,193.0,0.5642540620384048,0.5682281284606866,0.2151971828131045,300.0,0.22572178477690286,128.0,1052.0,0.11078286558345643,0.1798644859004225,0.14052287581699346,1224.0,0.4519940915805022,0.5733333333333334,1356.0,0.20666666666666667,0.03,0.11666666666666667,0.25,172.0
0.9174560216508796,0.578526201106227,0.20604401843519532,223.0,0.2469135802469136,183.0,61.0,0.07543978349120432,0.24581443701582187,0.39603960396039606,101.0,0.034167794316644115,0.17937219730941703,2672.0,0.31390134529147984,0.07623318385650224,0.21524663677130046,0.2645739910313901,40.0,223,cortical_pca_64,,derivative_delta,2956,0,0.9242219215155616,0.5657115572991784,0.23026539054930129,223.0,0.22222222222222224,191.0,33.0,0.07543978349120432,0.22764362867461801,0.49230769230769234,65.0,0.02198917456021651,0.14349775784753363,2700.0,0.3004484304932735,0.07623318385650224,0.2062780269058296,0.273542600896861,32.0,0.895466847090663,0.6572394533512509,0.24263500591127649,223.0,0.3522012578616352,139.0,170.0,0.07543978349120432,0.32414390911255975,0.33070866141732286,254.0,0.08592692828146144,0.37668161434977576,2563.0,0.40358744394618834,0.1031390134529148,0.2825112107623318,0.3542600896860987,84.0,0.1052876776147216,0.07832947209673788,0.12997903563941296,0.09650028043794173,0.09537065676873907,0.07260788829796239,0.2430267596472258,0.19054838745859212,0.9079837618403248,0.5878180484659346,0.20024507021100674,223.0,0.2568306010928961,176.0,96.0,0.07543978349120432,0.25153602081459736,0.32867132867132864,143.0,0.048376184032476316,0.21076233183856502,2637.0,0.31390134529147984,0.08520179372197309,0.21524663677130046,0.26905829596412556,47.0,blocked,True,arousal__future_spike_1_3s,0.05,0.2855209742895805,0.49417762310508173,0.10196409468558054,223.0,0.13513513513513511,58.0,2054.0,0.07543978349120432,0.08111714946533394,0.0743578188373141,2219.0,0.7506765899864682,0.7399103139013453,679.0,0.09417040358744394,0.017937219730941704,0.04484304932735426,0.06278026905829596,165.0,0.7117726657645467,0.6155557633901543,0.17785535498323918,223.0,0.20817843866171007,111.0,741.0,0.07543978349120432,0.13359552165396762,0.13130128956623682,853.0,0.2885656292286874,0.5022421524663677,1992.0,0.18834080717488788,0.03587443946188341,0.11659192825112108,0.14349775784753363,112.0
0.4313261163734777,0.5763842724565179,0.23136513189189087,93.0,0.0748486516235553,25.0,1656.0,0.03146143437077131,0.08773223137084771,0.03944315545243619,1724.0,0.5832205683355887,0.7311827956989247,1207.0,0.20430107526881722,0.08602150537634409,0.15053763440860216,0.12903225806451613,68.0,93,cortical_pca_64,,derivative_delta,2956,0,0.1880920162381597,0.5600524301525958,0.15022125786941692,93.0,0.06904577191621412,4.0,2396.0,0.03146143437077131,0.07689611774613785,0.0358148893360161,2485.0,0.8406630581867388,0.956989247311828,467.0,0.1827956989247312,0.07526881720430108,0.13978494623655913,0.10752688172043011,89.0,0.35047361299052776,0.5918635614195201,0.19008168106215637,93.0,0.07603464870067372,14.0,1906.0,0.03146143437077131,0.13056396159295836,0.039798488664987405,1985.0,0.6715155615696887,0.8494623655913979,957.0,0.3010752688172043,0.0967741935483871,0.1935483870967742,0.15053763440860216,79.0,0.001185997077118417,0.04283173022211065,0.0069888767844595995,0.05366784384682051,0.001996655519962573,0.04300630642613447,0.10407914399569018,0.04453909462810603,0.35690121786197565,0.5795766528079802,0.18827198674656295,93.0,0.07403799318071115,17.0,1884.0,0.03146143437077131,0.08755765516682389,0.03877551020408163,1960.0,0.6630581867388363,0.8172043010752689,979.0,0.20430107526881722,0.08602150537634409,0.15053763440860216,0.12903225806451613,76.0,blocked,True,arousal__future_spike_1_3s,0.075,0.9685385656292287,0.5,0.1515782554016104,93.0,,93.0,0.0,0.03146143437077131,0.026484817597268166,,0.0,0.0,0.0,2863.0,0.021505376344086023,0.0,0.010752688172043012,0.0,0.0,0.9015561569688768,0.6110685460397582,0.16743665564590102,93.0,0.16138328530259366,65.0,226.0,0.03146143437077131,0.08602486696485233,0.11023622047244094,254.0,0.08592692828146144,0.3010752688172043,2637.0,0.3548387096774194,0.053763440860215055,0.13978494623655913,0.11827956989247312,28.0
0.8460118168389956,0.6626315320135545,0.2081964115266887,216.0,0.31527093596059114,120.0,297.0,0.07976366322008863,0.3278113798277319,0.24427480916030533,393.0,0.1451255539143279,0.4444444444444444,2195.0,0.37962962962962965,0.08796296296296297,0.2777777777777778,0.35185185185185186,96.0,216,cortical_pca_64,3,derivative_delta,2708,0,0.7861890694239291,0.6470409012543844,0.18679277582583612,216.0,0.26429479034307496,112.0,467.0,0.07976366322008863,0.3159892788583915,0.18213660245183888,571.0,0.21085672082717874,0.48148148148148145,2025.0,0.375,0.09259259259259259,0.26851851851851855,0.3287037037037037,104.0,0.8980797636632201,0.6740086796266571,0.18479716747157784,216.0,0.3893805309734514,128.0,148.0,0.07976366322008863,0.3469602099497011,0.3728813559322034,236.0,0.08714918759231906,0.4074074074074074,2344.0,0.4212962962962963,0.08796296296296297,0.28703703703703703,0.37962962962962965,88.0,0.07410959501286024,0.019148830121969218,0.12508574063037642,0.030970931091309606,0.12861219569987747,0.042491572070456674,0.26164246689956017,0.18093592251855165,0.7655096011816839,0.652718328280126,0.19576195701457086,216.0,0.2607683352735739,104.0,531.0,0.07976366322008863,0.30446863787924444,0.17418351477449456,643.0,0.23744460856720828,0.5185185185185185,1961.0,0.3472222222222222,0.09722222222222222,0.24537037037037038,0.3287037037037037,112.0,blocked,True,arousal__future_change_p3s_movement,0.05,0.6606351550960118,0.5069407288508412,0.12467312165455563,216.0,0.13220018885741264,146.0,773.0,0.07976366322008863,0.08531774305014096,0.0830367734282325,843.0,0.31129985228951257,0.32407407407407407,1719.0,0.08333333333333333,0.027777777777777776,0.05092592592592592,0.08333333333333333,70.0,0.7119645494830132,0.6215110576065632,0.2186072706724719,216.0,0.22155688622754494,105.0,675.0,0.07976366322008863,0.16602428743114947,0.14122137404580154,786.0,0.2902511078286558,0.5138888888888888,1817.0,0.2175925925925926,0.06018518518518518,0.16203703703703703,0.18981481481481483,111.0
0.5443131462333826,0.6472213829637239,0.2373778571907395,95.0,0.10449927431059507,23.0,1211.0,0.03508124076809453,0.23902169972824855,0.05611847233047545,1283.0,0.473781388478582,0.7578947368421053,1402.0,0.3368421052631579,0.15789473684210525,0.29473684210526313,0.2631578947368421,72.0,95,cortical_pca_64,3,derivative_delta,2708,0,0.593426883308715,0.6625274437528954,0.25695384814756383,95.0,0.11281224818694602,25.0,1076.0,0.03508124076809453,0.24290834712247086,0.06108202443280977,1146.0,0.42319054652880356,0.7368421052631579,1537.0,0.3473684210526316,0.16842105263157894,0.29473684210526313,0.2736842105263158,70.0,0.8375184638109305,0.7078615022055713,0.24138508113198703,95.0,0.19708029197080293,41.0,399.0,0.03508124076809453,0.30031805617001,0.11920529801324503,453.0,0.1672821270310192,0.5684210526315789,2214.0,0.4631578947368421,0.17894736842105263,0.3684210526315789,0.28421052631578947,54.0,0.09258101766020786,0.06129635644176146,0.08426804378385691,0.05740970904753914,0.09335494500221272,0.0614845174616194,0.26396668983622545,0.21155960611251765,0.5468980797636632,0.6434890325699438,0.24003408007256663,95.0,0.1037253469685902,24.0,1203.0,0.03508124076809453,0.2388335387083906,0.05572998430141287,1274.0,0.4704579025110783,0.7473684210526316,1410.0,0.3473684210526316,0.15789473684210525,0.29473684210526313,0.28421052631578947,71.0,blocked,True,arousal__future_change_p3s_movement,0.075,0.9649187592319055,0.5,0.13508472156190532,95.0,,95.0,0.0,0.03508124076809453,0.036351366333784545,,0.0,0.0,0.0,2613.0,0.11578947368421053,0.021052631578947368,0.07368421052631578,0.042105263157894736,0.0,0.879615952732644,0.5927367212520394,0.1782334650122912,95.0,0.14210526315789473,68.0,258.0,0.03508124076809453,0.08875845005749236,0.09473684210526316,285.0,0.10524372230428361,0.28421052631578947,2355.0,0.2631578947368421,0.06315789473684211,0.21052631578947367,0.11578947368421053,27.0
0.8071718538565629,0.6141262527905762,0.18749732923293422,111.0,0.13636363636363635,66.0,504.0,0.037550744248985114,0.20189619259885816,0.08196721311475409,549.0,0.18572395128552097,0.40540540540540543,2341.0,0.3063063063063063,0.14414414414414414,0.24324324324324326,0.1981981981981982,45.0,111,cortical_pca_64,,highpass_causal3,2956,0,0.7926251691474966,0.5935828622999098,0.20566405120656167,111.0,0.12051649928263988,69.0,544.0,0.037550744248985114,0.19621529955453776,0.07167235494880546,586.0,0.19824086603518268,0.3783783783783784,2301.0,0.32432432432432434,0.11711711711711711,0.22522522522522523,0.1981981981981982,42.0,0.4884979702300406,0.6217229531816526,0.1945614782098207,111.0,0.10107015457788347,26.0,1486.0,0.037550744248985114,0.19305909666542032,0.05410566518141311,1571.0,0.5314614343707713,0.7657657657657657,1359.0,0.32432432432432434,0.10810810810810811,0.2072072072072072,0.1891891891891892,85.0,-0.03529348178575288,-0.008837095933437844,-0.01944634470475641,-0.003156202889117443,-0.06600601249828363,-0.00037166019239970316,0.16303051964193302,0.11546164938010949,0.88531799729364,0.6071074589528016,0.23708527012018876,111.0,0.1670761670761671,77.0,262.0,0.037550744248985114,0.19343075685782002,0.11486486486486487,296.0,0.10013531799729364,0.3063063063063063,2583.0,0.3063063063063063,0.13513513513513514,0.21621621621621623,0.1981981981981982,34.0,blocked,False,arousal__future_spike_1_3s,0.05,0.9624492557510149,0.5,0.14341704216176643,111.0,,111.0,0.0,0.037550744248985114,0.0300285770234873,,0.0,0.0,0.0,2845.0,0.02702702702702703,0.0,0.009009009009009009,0.0,0.0,0.8156292286874154,0.6488212289618265,0.13840545552262923,111.0,0.16024653312788908,59.0,486.0,0.037550744248985114,0.07759744728531083,0.09665427509293681,538.0,0.18200270635994586,0.46846846846846846,2359.0,0.2882882882882883,0.04504504504504504,0.12612612612612611,0.07207207207207207,52.0
0.9580514208389715,0.5934312976018573,0.16682117945552996,61.0,0.1733333333333333,48.0,76.0,0.020635994587280108,0.15033583301584857,0.14606741573033707,89.0,0.030108254397834912,0.21311475409836064,2819.0,0.29508196721311475,0.16393442622950818,0.22950819672131148,0.19672131147540983,13.0,61,cortical_pca_64,,highpass_causal3,2956,0,0.9600811907983762,0.6024915767717093,0.15715259164265116,61.0,0.1917808219178082,47.0,71.0,0.020635994587280108,0.15953153337903092,0.16470588235294117,85.0,0.02875507442489851,0.22950819672131148,2824.0,0.29508196721311475,0.14754098360655737,0.22950819672131148,0.19672131147540983,14.0,0.9698917456021651,0.5834281831308927,0.15506143688752147,61.0,0.1981981981981982,50.0,39.0,0.020635994587280108,0.182827197146481,0.22,50.0,0.016914749661705007,0.18032786885245902,2856.0,0.45901639344262296,0.18032786885245902,0.3770491803278688,0.21311475409836064,11.0,0.02486486486486489,0.032491364130632416,0.006417376280389991,0.02329566376745007,0.016380016380016377,0.03366090766795657,0.16252713686141798,0.1242902424772845,0.9634641407307172,0.588170673008862,0.18985737614920548,61.0,0.18181818181818182,49.0,59.0,0.020635994587280108,0.14916628947852442,0.16901408450704225,71.0,0.02401894451962111,0.19672131147540983,2836.0,0.29508196721311475,0.14754098360655737,0.26229508196721313,0.19672131147540983,12.0,blocked,True,arousal__future_spike_1_3s,0.075,0.9793640054127198,0.5,0.08526634402622661,61.0,,61.0,0.0,0.020635994587280108,0.020300060285063017,,0.0,0.0,0.0,2895.0,0.09836065573770492,0.0,0.04918032786885246,0.0,0.0,0.9428281461434371,0.5696112573968686,0.14510473370517105,61.0,0.11518324607329844,50.0,119.0,0.020635994587280108,0.05853695466919649,0.08461538461538462,130.0,0.04397834912043302,0.18032786885245902,2776.0,0.3114754098360656,0.04918032786885246,0.18032786885245902,0.09836065573770492,11.0
0.8220088626292467,0.7015175850424182,0.28397205682975,152.0,0.26299694189602446,66.0,416.0,0.056129985228951254,0.3897861270692838,0.17131474103585656,502.0,0.18537666174298376,0.5657894736842105,2140.0,0.45394736842105265,0.1513157894736842,0.375,0.39473684210526316,86.0,152,cortical_pca_64,3,highpass_causal3,2708,0,0.793205317577548,0.6924470801416687,0.272642125563298,152.0,0.2391304347826087,64.0,496.0,0.056129985228951254,0.38846698642356475,0.1506849315068493,584.0,0.21565731166912852,0.5789473684210527,2060.0,0.4407894736842105,0.15789473684210525,0.3881578947368421,0.3881578947368421,88.0,0.8212703101920237,0.7073140597973808,0.28693134974757506,152.0,0.26666666666666666,64.0,420.0,0.056129985228951254,0.3778830762047148,0.1732283464566929,508.0,0.18759231905465287,0.5789473684210527,2136.0,0.45394736842105265,0.1513157894736842,0.375,0.375,88.0,0.003669724770642202,-0.011903050864568998,0.02753623188405796,-0.010583910218849968,0.032480933153880676,-0.011450813303306495,0.3213253042074389,0.2464909142732864,0.7898818316100443,0.6875926612305412,0.2684855574076933,152.0,0.234185733512786,65.0,504.0,0.056129985228951254,0.3893338895080213,0.14720812182741116,591.0,0.21824224519940916,0.5723684210526315,2052.0,0.47368421052631576,0.15789473684210525,0.375,0.375,87.0,blocked,False,arousal__future_change_p3s_movement,0.05,0.9435007385524372,0.4998043818466354,0.09057366675119305,152.0,,152.0,1.0,0.056129985228951254,0.056557771997275914,0.0,1.0,0.00036927621861152144,0.0,2555.0,0.09210526315789473,0.03289473684210526,0.06578947368421052,0.07236842105263158,0.0,0.7773264401772526,0.6128768223375339,0.15998129236252437,152.0,0.17735334242837653,87.0,516.0,0.056129985228951254,0.1313921619314284,0.11187607573149742,581.0,0.21454948301329393,0.4276315789473684,2040.0,0.3026315789473684,0.05263157894736842,0.17763157894736842,0.17763157894736842,65.0
