lane,seed,epoch,inner_val_top_5pct_continuous_lift,inner_val_continuous_spearman,inner_val_top_10pct_continuous_lift,target_name,target_type,architecture,control_type,train_loss,inner_val_selection_metric,inner_val_delta_vs_frozen_ar,selection_metric_name,alpha,gate_mean,gate_p95,label_policy
,20260684,9,,,,residual_future_max_delta_rows_4_10,continuous,short_temporal_conv_residual,random_pca_residual,0.017362811020575464,-0.008129239082336426,-0.008129239082336426,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.0023998459801077843,0.08128093928098679,0.4268872141838074,true_train_and_true_inner_val_selection
,20260684,10,,,,residual_future_max_delta_rows_4_10,continuous,short_temporal_conv_residual,random_pca_residual,0.017351137823425233,-0.009923182427883148,-0.009923182427883148,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.0024269840214401484,0.07745181024074554,0.40299758315086365,true_train_and_true_inner_val_selection
,20260684,11,,,,residual_future_max_delta_rows_4_10,continuous,short_temporal_conv_residual,random_pca_residual,0.01732493273448199,-0.012183398008346558,-0.012183398008346558,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.002451856853440404,0.07779562473297119,0.4039076566696167,true_train_and_true_inner_val_selection
,20260684,1,,,,residual_future_max_delta_rows_4_10,continuous,short_temporal_conv_residual,label_permutation_residual,0.020599436364136636,-4.656612873077393e-10,-4.656612873077393e-10,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.0021641692146658897,0.024816371500492096,0.06667816638946533,permuted_train_and_permuted_inner_val_selection
,20260684,2,,,,residual_future_max_delta_rows_4_10,continuous,short_temporal_conv_residual,label_permutation_residual,0.020602963399142027,-0.00021299021318554878,-0.00021299021318554878,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.0021999389864504337,0.04517949000000954,0.17835913598537445,permuted_train_and_permuted_inner_val_selection
,20260684,3,,,,residual_future_max_delta_rows_4_10,continuous,short_temporal_conv_residual,label_permutation_residual,0.02050443459302187,0.00023345532827079296,0.00023345532827079296,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.0022439095191657543,0.0858205258846283,0.4677429795265198,permuted_train_and_permuted_inner_val_selection
,20260684,4,,,,residual_future_max_delta_rows_4_10,continuous,short_temporal_conv_residual,label_permutation_residual,0.020629546488635242,0.0015217300970107317,0.0015217300970107317,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.002278217813000083,0.1050989106297493,0.5947840213775635,permuted_train_and_permuted_inner_val_selection
,20260684,5,,,,residual_future_max_delta_rows_4_10,continuous,short_temporal_conv_residual,label_permutation_residual,0.020503696869127452,0.000857495004311204,0.000857495004311204,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.0023037667851895094,0.0955272689461708,0.5331215858459473,permuted_train_and_permuted_inner_val_selection
,20260684,6,,,,residual_future_max_delta_rows_4_10,continuous,short_temporal_conv_residual,label_permutation_residual,0.020399720291607082,0.000910893315449357,0.000910893315449357,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.002318152692168951,0.08574331551790237,0.4687938392162323,permuted_train_and_permuted_inner_val_selection
,20260684,7,,,,residual_future_max_delta_rows_4_10,continuous,short_temporal_conv_residual,label_permutation_residual,0.020544610684737563,0.0005394790787249804,0.0005394790787249804,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.002334600081667304,0.08243493735790253,0.44374045729637146,permuted_train_and_permuted_inner_val_selection
,20260684,8,,,,residual_future_max_delta_rows_4_10,continuous,short_temporal_conv_residual,label_permutation_residual,0.02035346394404769,0.0003810881171375513,0.0003810881171375513,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.0023443480022251606,0.08067252486944199,0.43858787417411804,permuted_train_and_permuted_inner_val_selection
,20260684,9,,,,residual_future_max_delta_rows_4_10,continuous,short_temporal_conv_residual,label_permutation_residual,0.020368890138342977,-0.00012117857113480568,-0.00012117857113480568,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.002359359757974744,0.08321916311979294,0.46015965938568115,permuted_train_and_permuted_inner_val_selection
,20260684,10,,,,residual_future_max_delta_rows_4_10,continuous,short_temporal_conv_residual,label_permutation_residual,0.020379535504616797,0.00023545627482235432,0.00023545627482235432,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.0023755610454827547,0.08731509000062943,0.49754393100738525,permuted_train_and_permuted_inner_val_selection
,20260684,11,,,,residual_future_max_delta_rows_4_10,continuous,short_temporal_conv_residual,label_permutation_residual,0.020342117408290505,-0.0002636667340993881,-0.0002636667340993881,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.002391399350017309,0.0871896743774414,0.501342236995697,permuted_train_and_permuted_inner_val_selection
,20260684,12,,,,residual_future_max_delta_rows_4_10,continuous,short_temporal_conv_residual,label_permutation_residual,0.02035122795496136,-0.000393386697396636,-0.000393386697396636,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.0024101000744849443,0.09315478056669235,0.5476838946342468,permuted_train_and_permuted_inner_val_selection
,20260684,1,,,,residual_future_max_delta_rows_4_10,continuous,short_temporal_conv_residual,train_only_video_mean_residual,0.017760366667062044,0.00017205625772476196,0.00017205625772476196,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.0021621733903884888,0.04732101410627365,0.16072168946266174,true_train_and_true_inner_val_selection
,20260684,2,,,,residual_future_max_delta_rows_4_10,continuous,short_temporal_conv_residual,train_only_video_mean_residual,0.017634230200201273,0.00035741180181503296,0.00035741180181503296,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.0022026747465133667,0.1159912496805191,0.8343838453292847,true_train_and_true_inner_val_selection
,20260684,3,,,,residual_future_max_delta_rows_4_10,continuous,short_temporal_conv_residual,train_only_video_mean_residual,0.01762608566787094,-0.009967871010303497,-0.009967871010303497,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.0022466087248176336,0.1360875815153122,0.8812393546104431,true_train_and_true_inner_val_selection
,20260684,4,,,,residual_future_max_delta_rows_4_10,continuous,short_temporal_conv_residual,train_only_video_mean_residual,0.017475968692451715,-0.018188271671533585,-0.018188271671533585,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.0022864954080432653,0.1358240395784378,0.8830553889274597,true_train_and_true_inner_val_selection
,20260684,5,,,,residual_future_max_delta_rows_4_10,continuous,short_temporal_conv_residual,train_only_video_mean_residual,0.01734950451646,-0.014078371226787567,-0.014078371226787567,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.002314313780516386,0.1330130249261856,0.8646459579467773,true_train_and_true_inner_val_selection
,20260684,6,,,,residual_future_max_delta_rows_4_10,continuous,short_temporal_conv_residual,train_only_video_mean_residual,0.017303724656812847,-0.026057172566652298,-0.026057172566652298,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.002334300195798278,0.14465051889419556,0.9093957543373108,true_train_and_true_inner_val_selection
,20260684,7,,,,residual_future_max_delta_rows_4_10,continuous,short_temporal_conv_residual,train_only_video_mean_residual,0.01711229409556836,-0.029466576874256134,-0.029466576874256134,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.002351889619603753,0.1587647944688797,0.9426195621490479,true_train_and_true_inner_val_selection
