target_name,validation_protocol,feature_name,model_head,loss_name,control_type,folds,seeds,rows_test_total,mean_pr_auc,std_pr_auc,min_pr_auc,max_pr_auc,mean_roc_auc,std_roc_auc,min_roc_auc,max_roc_auc,mean_f1,std_f1,min_f1,max_f1,mean_balanced_accuracy,std_balanced_accuracy,min_balanced_accuracy,max_balanced_accuracy,mean_precision,std_precision,min_precision,max_precision,mean_recall,std_recall,min_recall,max_recall,mean_top_1pct_recall,std_top_1pct_recall,min_top_1pct_recall,max_top_1pct_recall,mean_top_5pct_recall,std_top_5pct_recall,min_top_5pct_recall,max_top_5pct_recall,mean_top_10pct_recall,std_top_10pct_recall,min_top_10pct_recall,max_top_10pct_recall,mean_continuous_mae,std_continuous_mae,min_continuous_mae,max_continuous_mae,mean_continuous_mse,std_continuous_mse,min_continuous_mse,max_continuous_mse,mean_continuous_pearson,std_continuous_pearson,min_continuous_pearson,max_continuous_pearson
arousal_spike_rows_2_6_train_q90,grouped_video,temporal_mean_2s_then_pca256,gated_ar_pca_mlp,binary,real,5,3,699267,0.22458048377195058,0.006676058166869747,0.21182689991847165,0.23555786073345736,0.7021499687564376,0.007713905005769163,0.6894505203732872,0.7174154553029553,0.2830157011994122,0.00965975258199423,0.26392961876832843,0.29789279705151833,0.61174308101503,0.007758577169706078,0.5940669738597378,0.6203838224181416,0.24123351744555566,0.008931071521629504,0.22850958565244278,0.26671408250355616,0.34455833433466027,0.027560512614562365,0.261202693289993,0.37738530247665447,0.04261282032668534,0.004336176320116209,0.033326641236699456,0.05005847953216374,0.16221219987514207,0.011285671161137295,0.1445492872917085,0.18058479532163743,0.2691977583050395,0.012608443690292891,0.24891461649782923,0.28678362573099414,2.9109227816263834,0.09469221200866758,2.738804817199707,3.0703346729278564,10.044157918294271,0.661264365875346,8.872995376586914,11.202407836914062,0.26426350974906593,0.011358245273759475,0.24290796598557027,0.28834924895988895
