schema_version,target_name,validation_protocol,actual_validation_protocol,fold,seed,feature_name,variant_name,control_type,loss_name,n_train,n_test,checkpoint_restore_pass,eval_mode_scoring,ar_retrained,frozen_ar_train_checksum,frozen_ar_test_checksum,residual_suppressed,inner_val_selection_policy,training_target_policy,heldout_scoring_policy,continuous_pearson,continuous_spearman,continuous_mae,continuous_rmse,continuous_bias,peak_underprediction,binary_pr_auc,binary_roc_auc,binary_pr_auc_from_continuous_prediction,top_1pct_continuous_lift,top_1pct_avg_true_movement,ndcg_at_1pct,top_1pct_spike_recall_from_continuous_prediction,top_5pct_continuous_lift,top_5pct_avg_true_movement,ndcg_at_5pct,top_5pct_spike_recall_from_continuous_prediction,top_10pct_continuous_lift,top_10pct_avg_true_movement,ndcg_at_10pct,top_10pct_spike_recall_from_continuous_prediction,best_epoch,epochs_run,best_inner_val_top_5pct_lift_delta_vs_frozen_ar,best_inner_val_spearman_delta_vs_frozen_ar,best_inner_val_top_10pct_lift_delta_vs_frozen_ar,early_stopping_reason,checkpoint_restored,checkpoint_path,checkpoint_checksum,alpha_final,gate_mean,gate_p05,gate_p50,gate_p95,delta_vs_frozen_ar_continuous_spearman,delta_vs_frozen_ar_continuous_pearson,delta_vs_frozen_ar_top_1pct_continuous_lift,delta_vs_frozen_ar_top_5pct_continuous_lift,delta_vs_frozen_ar_top_10pct_continuous_lift,delta_vs_frozen_ar_ndcg_at_1pct,delta_vs_frozen_ar_ndcg_at_5pct,delta_vs_frozen_ar_ndcg_at_10pct,delta_vs_frozen_ar_binary_pr_auc,delta_vs_frozen_ar_binary_pr_auc_from_continuous_prediction
again_dense_2hz_phase5_continuous_residual_blocked_v1,arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,blocked_temporal_70_30,1,20260626,temporal_mean_2s_then_pca256,monotonic_do_no_harm_residual,random_pca_continuous_residual,continuous_rank_lift_residual,162758,70331,True,True,False,e4256a5d3664a875e1cf431b0dccf23f,8c7a555b24d19576e41d88cda28a8d24,False,true_inner_val_continuous_target,true_train_continuous_target,true_heldout_continuous_target,0.3498180848501573,0.2689433285880483,0.056358255445957184,0.09083787686718733,-0.00816322024911642,0.2994617223739624,0.2682127880208318,0.7419628480137832,0.2671758142121876,0.15019313991069794,0.2010340541601181,0.3724278266775744,0.03936605316973415,0.09919199347496033,0.1500329077243805,0.40482903118352825,0.171140081799591,0.07549935579299927,0.12634027004241943,0.43665981344809346,0.2957566462167689,2.0,10.0,1.360476016998291e-05,-0.0021430613666248988,0.00021977722644805908,patience_exhausted,True,outputs/again_dense_2hz_phase5_continuous_residual_blocked_20260630_000219/checkpoints/arousal_spike_rows_2_6_train_q90__blocked_temporal_70_30__fold1__random_pca_continuous_residual__monotonic_do_no_harm_residual__continuous_rank_lift_residual__20260626__best.npz,bd5454d949e84bfb8048cd11b4b6709d,0.0018637701869010925,0.04353878274559975,0.0022348491474986076,0.021305648609995842,0.15752263367176056,-0.0022551156538659356,-0.00018594958779777349,-0.0004959702491760254,-0.00011292099952697754,3.458559513092041e-05,-0.0009299100617446987,-0.0003787467485358298,-8.304949723980659e-06,0.0,0.0002659517668648914
again_dense_2hz_phase5_continuous_residual_blocked_v1,arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,blocked_temporal_70_30,1,20260626,temporal_mean_2s_then_pca256,monotonic_do_no_harm_residual,train_only_video_mean_continuous_residual,continuous_rank_lift_residual,162758,70331,True,True,False,e4256a5d3664a875e1cf431b0dccf23f,8c7a555b24d19576e41d88cda28a8d24,False,true_inner_val_continuous_target,true_train_continuous_target,true_heldout_continuous_target,0.3491875182366543,0.2687040297057167,0.05641307681798935,0.09084467919914078,-0.008064244873821735,0.29930245876312256,0.2682127880208318,0.7419628480137832,0.2666871346775033,0.14896850287914276,0.19980941712856293,0.37071411153305284,0.039238241308793456,0.09897421300411224,0.1498151272535324,0.40428369404689807,0.17101226993865032,0.07537320256233215,0.12621411681175232,0.4362378999602467,0.29473415132924335,2.0,10.0,0.0013243257999420166,-0.002667767268980714,-0.000142611563205719,patience_exhausted,True,outputs/again_dense_2hz_phase5_continuous_residual_blocked_20260630_000219/checkpoints/arousal_spike_rows_2_6_train_q90__blocked_temporal_70_30__fold1__train_only_video_mean_continuous_residual__monotonic_do_no_harm_residual__continuous_rank_lift_residual__20260626__best.npz,b8c78e4f4d3aa26e21e30a51e2a169ab,0.001863923855125904,0.04351802170276642,0.0031597414053976536,0.01677004061639309,0.1635943204164505,-0.002494414536197531,-0.0008165162013007987,-0.0017206072807312012,-0.00033070147037506104,-9.156763553619385e-05,-0.0026436252062662646,-0.000924083885166016,-0.00043021843757073963,0.0,-0.0002227277678193973
again_dense_2hz_phase5_continuous_residual_blocked_v1,arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,blocked_temporal_70_30,1,20260626,temporal_mean_2s_then_pca256,monotonic_do_no_harm_residual,label_permutation_continuous_residual,continuous_rank_lift_residual,162758,70331,True,True,False,e4256a5d3664a875e1cf431b0dccf23f,8c7a555b24d19576e41d88cda28a8d24,False,permuted_inner_val_continuous_target,permuted_train_continuous_target,true_heldout_continuous_target,0.24897767832172277,0.18676690823382805,0.06461311131715775,0.09475537972759845,0.008209140039980412,0.28372615575790405,0.2682127880208318,0.7419628480137832,0.19667507707629484,0.09894707798957825,0.1497879922389984,0.29238859389929256,0.028757668711656442,0.05641452968120575,0.10725544393062592,0.29722710140875086,0.11835378323108385,0.042366378009319305,0.09320729225873947,0.32589238146720073,0.20539366053169733,6.0,14.0,0.0015652850270271301,0.0045633457155366975,0.0010915957391262054,patience_exhausted,True,outputs/again_dense_2hz_phase5_continuous_residual_blocked_20260630_000219/checkpoints/arousal_spike_rows_2_6_train_q90__blocked_temporal_70_30__fold1__label_permutation_continuous_residual__monotonic_do_no_harm_residual__continuous_rank_lift_residual__20260626__best.npz,c7c0606c4ba91c3cf9b79b736495129d,0.002000198932364583,0.2975372076034546,3.234973291910137e-06,0.02836715430021286,0.9907734394073486,-0.0844315360080862,-0.10102635611623231,-0.051742032170295715,-0.042890384793281555,-0.03309839218854904,-0.08096914284002654,-0.10798067652331322,-0.11077573693061671,0.0,-0.07023478536902789
again_dense_2hz_phase5_continuous_residual_blocked_v1,arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,blocked_temporal_70_30,1,20260626,temporal_mean_2s_then_pca256,monotonic_do_no_harm_residual,diagnostics_only_continuous_residual,continuous_rank_lift_residual,162758,70331,True,True,False,e4256a5d3664a875e1cf431b0dccf23f,8c7a555b24d19576e41d88cda28a8d24,False,true_inner_val_continuous_target,true_train_continuous_target,true_heldout_continuous_target,0.332414399587711,0.24893690322038892,0.05766703560948372,0.09112813016992781,-0.005489490460604429,0.2974087595939636,0.2682127880208318,0.7419628480137832,0.25544207516267076,0.1410689353942871,0.19190984964370728,0.3598963034845377,0.03744887525562372,0.09772369265556335,0.14856460690498352,0.4004826684022322,0.16909509202453987,0.07217124104499817,0.12301215529441833,0.4261037541748178,0.28361451942740284,4.0,12.0,0.0005874335765838623,-0.02145565018579615,-0.00011161714792251587,patience_exhausted,True,outputs/again_dense_2hz_phase5_continuous_residual_blocked_20260630_000219/checkpoints/arousal_spike_rows_2_6_train_q90__blocked_temporal_70_30__fold1__diagnostics_only_continuous_residual__monotonic_do_no_harm_residual__continuous_rank_lift_residual__20260626__best.npz,2bc7b695f412d9c3af21d335d0d1013e,0.001929364982061088,0.12769165635108948,0.0003338815877214074,0.014724206179380417,0.6722297668457031,-0.022261541021525333,-0.017589634850244062,-0.009620174765586853,-0.0015812218189239502,-0.0032935291528701782,-0.013461433254781385,-0.004725109529831906,-0.010564364222999667,0.0,-0.011467787282651964
again_dense_2hz_phase5_continuous_residual_blocked_v1,arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,blocked_temporal_70_30,1,20260627,temporal_mean_2s_then_pca256,monotonic_do_no_harm_residual,frozen_ar_only,continuous_rank_lift_residual,162758,70331,True,True,False,b5b309c5555a7dc64417d640c6f01114,695629cbd47953323ea7a413bc945deb,True,not_applicable,not_applicable,true_heldout_continuous_target,0.34701638735279194,0.2691063569331542,0.057235460728406906,0.09081425697894045,-0.005683406256139278,0.2986471951007843,0.2667084160340648,0.7429632114332029,0.2661420380191589,0.14985032379627228,0.20069123804569244,0.37124358021481474,0.03936605316973415,0.09809362888336182,0.14893454313278198,0.40215202762471125,0.16935071574642127,0.07572712004184723,0.1265680342912674,0.4369994112341024,0.29473415132924335,,,,,,,,,,,,,,,,,,,,,,,,
again_dense_2hz_phase5_continuous_residual_blocked_v1,arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,blocked_temporal_70_30,1,20260627,temporal_mean_2s_then_pca256,monotonic_do_no_harm_residual,real_continuous_residual,continuous_rank_lift_residual,162758,70331,True,True,False,b5b309c5555a7dc64417d640c6f01114,695629cbd47953323ea7a413bc945deb,False,true_inner_val_continuous_target,true_train_continuous_target,true_heldout_continuous_target,0.3349606407924445,0.25309696668130344,0.058229684829711914,0.09102566892845124,-0.0036469975020736456,0.2969842553138733,0.2667084160340648,0.7429632114332029,0.2579285567278811,0.14695122838020325,0.1977921426296234,0.36718333905027845,0.03821574642126789,0.09736648201942444,0.1482073962688446,0.39976672310234834,0.1680725971370143,0.07295308262109756,0.12379399687051773,0.4283231301216865,0.2861707566462168,3.0,11.0,0.00086936354637146,-0.011066442811364596,0.000624343752861023,patience_exhausted,True,outputs/again_dense_2hz_phase5_continuous_residual_blocked_20260630_000219/checkpoints/arousal_spike_rows_2_6_train_q90__blocked_temporal_70_30__fold1__real_continuous_residual__monotonic_do_no_harm_residual__continuous_rank_lift_residual__20260627__best.npz,04f230c16bd698611ec3703d50ba0453,0.001890444429591298,0.11292779445648193,0.0003324997960589826,0.010906252078711987,0.646611213684082,-0.016009390251850775,-0.012055746560347469,-0.0028990954160690308,-0.0007271468639373779,-0.0027740374207496643,-0.0040602411645362935,-0.0023853045223629077,-0.008676281112415918,0.0,-0.008213481291277802
again_dense_2hz_phase5_continuous_residual_blocked_v1,arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,blocked_temporal_70_30,1,20260627,temporal_mean_2s_then_pca256,monotonic_do_no_harm_residual,shuffled_pca_continuous_residual,continuous_rank_lift_residual,162758,70331,True,True,False,b5b309c5555a7dc64417d640c6f01114,695629cbd47953323ea7a413bc945deb,False,true_inner_val_continuous_target,true_train_continuous_target,true_heldout_continuous_target,0.3461550700816521,0.2662924728414524,0.057345323264598846,0.09082322987618648,-0.00544130802154541,0.29844528436660767,0.2667084160340648,0.7429632114332029,0.2658581858764878,0.14996373653411865,0.20080465078353882,0.3713567064279665,0.03936605316973415,0.09834595024585724,0.1491868644952774,0.40260992626147324,0.16973415132924335,0.07580001652240753,0.1266409307718277,0.4371476863538866,0.294478527607362,2.0,10.0,0.0009089559316635132,-0.0014320486085716566,0.0003835037350654602,patience_exhausted,True,outputs/again_dense_2hz_phase5_continuous_residual_blocked_20260630_000219/checkpoints/arousal_spike_rows_2_6_train_q90__blocked_temporal_70_30__fold1__shuffled_pca_continuous_residual__monotonic_do_no_harm_residual__continuous_rank_lift_residual__20260627__best.npz,213fffba5b60fe9113b223d9965bcc19,0.0018518675351515412,0.04672500491142273,0.0017192692030221224,0.015911079943180084,0.20549863576889038,-0.0028138840917018015,-0.0008613172711398609,0.00011341273784637451,0.00025232136249542236,7.289648056030273e-05,0.00011312621315173743,0.0004578986367619886,0.0001482751197842136,0.0,-0.000283852142671126
again_dense_2hz_phase5_continuous_residual_blocked_v1,arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,blocked_temporal_70_30,1,20260627,temporal_mean_2s_then_pca256,monotonic_do_no_harm_residual,random_pca_continuous_residual,continuous_rank_lift_residual,162758,70331,True,True,False,b5b309c5555a7dc64417d640c6f01114,695629cbd47953323ea7a413bc945deb,False,true_inner_val_continuous_target,true_train_continuous_target,true_heldout_continuous_target,0.34617247494709347,0.2662848323770631,0.057335227727890015,0.0908241066088892,-0.005463863257318735,0.29846930503845215,0.2667084160340648,0.7429632114332029,0.26588135627648446,0.15015366673469543,0.2009945809841156,0.371587402489112,0.03936605316973415,0.0981423407793045,0.14898325502872467,0.4021655302258716,0.16935071574642127,0.07567331194877625,0.1265142261981964,0.4367836429055618,0.294478527607362,2.0,10.0,0.0007260441780090332,-0.0016829391218487477,0.00025046616792678833,patience_exhausted,True,outputs/again_dense_2hz_phase5_continuous_residual_blocked_20260630_000219/checkpoints/arousal_spike_rows_2_6_train_q90__blocked_temporal_70_30__fold1__random_pca_continuous_residual__monotonic_do_no_harm_residual__continuous_rank_lift_residual__20260627__best.npz,0ca4a5e98bbe58530552565e599fb7f4,0.0018504727631807327,0.04388710483908653,0.0016895137960091233,0.014703936874866486,0.19503682851791382,-0.0028215245560911373,-0.000843912405698477,0.00030334293842315674,4.871189594268799e-05,-5.380809307098389e-05,0.0003438222742972452,1.3502601160342298e-05,-0.0002157683285405887,0.0,-0.0002606817426744623
again_dense_2hz_phase5_continuous_residual_blocked_v1,arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,blocked_temporal_70_30,1,20260627,temporal_mean_2s_then_pca256,monotonic_do_no_harm_residual,train_only_video_mean_continuous_residual,continuous_rank_lift_residual,162758,70331,True,True,False,b5b309c5555a7dc64417d640c6f01114,695629cbd47953323ea7a413bc945deb,False,true_inner_val_continuous_target,true_train_continuous_target,true_heldout_continuous_target,0.3471838875873294,0.26815156475035273,0.05727105960249901,0.09080219600836502,-0.0055874926038086414,0.29848259687423706,0.2667084160340648,0.7429632114332029,0.2667138209921762,0.1503552794456482,0.20119619369506836,0.3717813344323302,0.03962167689161554,0.09846395254135132,0.14930486679077148,0.4029519717327427,0.16973415132924335,0.0759255588054657,0.12676647305488586,0.43755612905595503,0.29524539877300615,2.0,10.0,0.0003789961338043213,-0.0014599621213069458,6.212294101715088e-05,patience_exhausted,True,outputs/again_dense_2hz_phase5_continuous_residual_blocked_20260630_000219/checkpoints/arousal_spike_rows_2_6_train_q90__blocked_temporal_70_30__fold1__train_only_video_mean_continuous_residual__monotonic_do_no_harm_residual__continuous_rank_lift_residual__20260627__best.npz,c05a0d21bff38a7670beb3731fc7d332,0.0018435294041410089,0.030273960903286934,0.00447286618873477,0.017108002677559853,0.07170042395591736,-0.0009547921828014783,0.00016750023453743212,0.0005049556493759155,0.00037032365798950195,0.00019843876361846924,0.0005377542175154515,0.0007999441080314695,0.0005567178218526259,0.0,0.0005717829730172985
again_dense_2hz_phase5_continuous_residual_blocked_v1,arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,blocked_temporal_70_30,1,20260627,temporal_mean_2s_then_pca256,monotonic_do_no_harm_residual,label_permutation_continuous_residual,continuous_rank_lift_residual,162758,70331,True,True,False,b5b309c5555a7dc64417d640c6f01114,695629cbd47953323ea7a413bc945deb,False,permuted_inner_val_continuous_target,permuted_train_continuous_target,true_heldout_continuous_target,0.2850888780910135,0.21118898540576878,0.062233228236436844,0.09256056405759715,0.004023324698209763,0.2896946966648102,0.2667084160340648,0.7429632114332029,0.2267149703363181,0.13461987674236298,0.18546079099178314,0.3523640149411241,0.03783231083844581,0.07890242338180542,0.12974333763122559,0.3570274668087961,0.14583333333333334,0.05856797844171524,0.1094088926911354,0.38289570135676393,0.24846625766871167,20.0,28.0,0.0017366670072078705,-0.00018135300379228288,-4.127621650695801e-06,patience_exhausted,True,outputs/again_dense_2hz_phase5_continuous_residual_blocked_20260630_000219/checkpoints/arousal_spike_rows_2_6_train_q90__blocked_temporal_70_30__fold1__label_permutation_continuous_residual__monotonic_do_no_harm_residual__continuous_rank_lift_residual__20260627__best.npz,41cccd41f1047d7a7cffbc1db863856e,0.0020556815434247255,0.2950638234615326,1.0739594102915362e-07,0.002772368025034666,0.9994255304336548,-0.057917371527385436,-0.061927509261778424,-0.015230447053909302,-0.019191205501556396,-0.01715914160013199,-0.018879565273690613,-0.04512456081591515,-0.05410370987733848,0.0,-0.03942706768284082
again_dense_2hz_phase5_continuous_residual_blocked_v1,arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,blocked_temporal_70_30,1,20260627,temporal_mean_2s_then_pca256,monotonic_do_no_harm_residual,diagnostics_only_continuous_residual,continuous_rank_lift_residual,162758,70331,True,True,False,b5b309c5555a7dc64417d640c6f01114,695629cbd47953323ea7a413bc945deb,False,true_inner_val_continuous_target,true_train_continuous_target,true_heldout_continuous_target,0.3175656148528773,0.2376032255883854,0.05929453670978546,0.09144573316676954,-0.0018228912958875299,0.2956227958202362,0.2667084160340648,0.7429632114332029,0.24616752392249,0.13961109519004822,0.19045200943946838,0.3567112900755448,0.03668200408997955,0.09301377832889557,0.14385469257831573,0.3890350312914632,0.16283231083844582,0.06758901476860046,0.11842992901802063,0.4115498718095973,0.2708333333333333,3.0,11.0,0.0005677491426467896,-0.03267760054564334,-0.0021998584270477295,patience_exhausted,True,outputs/again_dense_2hz_phase5_continuous_residual_blocked_20260630_000219/checkpoints/arousal_spike_rows_2_6_train_q90__blocked_temporal_70_30__fold1__diagnostics_only_continuous_residual__monotonic_do_no_harm_residual__continuous_rank_lift_residual__20260627__best.npz,e922da53202b9297392395f869658ff3,0.0018985318019986153,0.14959415793418884,0.00016108242562040687,0.008928383700549603,0.842424750328064,-0.031503131344768814,-0.029450772499914624,-0.01023922860622406,-0.0050798505544662476,-0.008138105273246765,-0.014532290139269932,-0.013116996333248032,-0.02544953942450512,0.0,-0.01997451409666892
again_dense_2hz_phase5_continuous_residual_blocked_v1,arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,blocked_temporal_70_30,1,20260628,temporal_mean_2s_then_pca256,monotonic_do_no_harm_residual,frozen_ar_only,continuous_rank_lift_residual,162758,70331,True,True,False,b5b309c5555a7dc64417d640c6f01114,695629cbd47953323ea7a413bc945deb,True,not_applicable,not_applicable,true_heldout_continuous_target,0.34701638735279194,0.2691063569331542,0.057235460728406906,0.09081425697894045,-0.005683406256139278,0.2986471951007843,0.2667084160340648,0.7429632114332029,0.2661420380191589,0.14985032379627228,0.20069123804569244,0.37124358021481474,0.03936605316973415,0.09809362888336182,0.14893454313278198,0.40215202762471125,0.16935071574642127,0.07572712004184723,0.1265680342912674,0.4369994112341024,0.29473415132924335,,,,,,,,,,,,,,,,,,,,,,,,
again_dense_2hz_phase5_continuous_residual_blocked_v1,arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,blocked_temporal_70_30,1,20260628,temporal_mean_2s_then_pca256,monotonic_do_no_harm_residual,real_continuous_residual,continuous_rank_lift_residual,162758,70331,True,True,False,b5b309c5555a7dc64417d640c6f01114,695629cbd47953323ea7a413bc945deb,False,true_inner_val_continuous_target,true_train_continuous_target,true_heldout_continuous_target,0.32325019947540534,0.2437749739879516,0.059032827615737915,0.09128794207066956,-0.002153366804122925,0.29570427536964417,0.2667084160340648,0.7429632114332029,0.2495259364586367,0.13978323340415955,0.1906241476535797,0.3574484592228298,0.03668200408997955,0.09350082278251648,0.14434173703193665,0.39082420251226047,0.16359918200409,0.06893066316843033,0.1197715774178505,0.4159655953238114,0.2744120654396728,4.0,12.0,0.0015638619661331177,-0.02238186998423508,-0.0012501180171966553,patience_exhausted,True,outputs/again_dense_2hz_phase5_continuous_residual_blocked_20260630_000219/checkpoints/arousal_spike_rows_2_6_train_q90__blocked_temporal_70_30__fold1__real_continuous_residual__monotonic_do_no_harm_residual__continuous_rank_lift_residual__20260628__best.npz,b72fabce8ad0732eff9bbeca4224bac0,0.0019485341617837548,0.1349077671766281,0.00017086903972085565,0.013001171872019768,0.7524278163909912,-0.025331382945202624,-0.023766187877386602,-0.010067090392112732,-0.004592806100845337,-0.006796456873416901,-0.013795120991984933,-0.011327825112450784,-0.02103381591029102,0.0,-0.016616101560522234
again_dense_2hz_phase5_continuous_residual_blocked_v1,arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,blocked_temporal_70_30,1,20260628,temporal_mean_2s_then_pca256,monotonic_do_no_harm_residual,shuffled_pca_continuous_residual,continuous_rank_lift_residual,162758,70331,True,True,False,b5b309c5555a7dc64417d640c6f01114,695629cbd47953323ea7a413bc945deb,False,true_inner_val_continuous_target,true_train_continuous_target,true_heldout_continuous_target,0.3462520407810525,0.2665073806656246,0.057337090373039246,0.09082108158893423,-0.0054506273008883,0.2984559237957001,0.2667084160340648,0.7429632114332029,0.2659357602250355,0.15043720602989197,0.20127812027931213,0.3719445890198046,0.03949386503067485,0.09790763258934021,0.14874854683876038,0.401691314343771,0.16883946830265847,0.07574591040611267,0.12658682465553284,0.43699235538029096,0.29473415132924335,2.0,10.0,0.0006355196237564087,-0.0012309713545908818,0.00011761486530303955,patience_exhausted,True,outputs/again_dense_2hz_phase5_continuous_residual_blocked_20260630_000219/checkpoints/arousal_spike_rows_2_6_train_q90__blocked_temporal_70_30__fold1__shuffled_pca_continuous_residual__monotonic_do_no_harm_residual__continuous_rank_lift_residual__20260628__best.npz,b4867977944707a65852ced587323a33,0.0018628424732014537,0.06040257215499878,0.002494143322110176,0.025674626231193542,0.2433508187532425,-0.0025989762675295847,-0.0007643465717394604,0.0005868822336196899,-0.00018599629402160645,1.8790364265441895e-05,0.0007010088049898555,-0.00046071328094027253,-7.055853811444024e-06,0.0,-0.00020627779412341063
again_dense_2hz_phase5_continuous_residual_blocked_v1,arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,blocked_temporal_70_30,1,20260628,temporal_mean_2s_then_pca256,monotonic_do_no_harm_residual,random_pca_continuous_residual,continuous_rank_lift_residual,162758,70331,True,True,False,b5b309c5555a7dc64417d640c6f01114,695629cbd47953323ea7a413bc945deb,False,true_inner_val_continuous_target,true_train_continuous_target,true_heldout_continuous_target,0.34643290903801766,0.2667403439868495,0.057305824011564255,0.09082084573568679,-0.005526202730834484,0.2985224723815918,0.2667084160340648,0.7429632114332029,0.26608051083060896,0.15058259665966034,0.2014235109090805,0.3721630988440967,0.03949386503067485,0.09819361567497253,0.1490345299243927,0.4023150118610765,0.16922290388548059,0.0758388340473175,0.12667974829673767,0.4372722794401906,0.29511758691206547,2.0,10.0,0.0007256269454956055,-0.0013068517086947118,0.0001983642578125,patience_exhausted,True,outputs/again_dense_2hz_phase5_continuous_residual_blocked_20260630_000219/checkpoints/arousal_spike_rows_2_6_train_q90__blocked_temporal_70_30__fold1__random_pca_continuous_residual__monotonic_do_no_harm_residual__continuous_rank_lift_residual__20260628__best.npz,0e4d23ceedb04ad9c1d867eaadcf8984,0.0018629598198458552,0.03768879920244217,0.001992689911276102,0.0161255095154047,0.1489974856376648,-0.0023660129463047297,-0.0005834783147742884,0.0007322728633880615,9.998679161071777e-05,0.00011171400547027588,0.0009195186292819679,0.00016298423636523784,0.00027286820608818374,0.0,-6.152718854995909e-05
again_dense_2hz_phase5_continuous_residual_blocked_v1,arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,blocked_temporal_70_30,1,20260628,temporal_mean_2s_then_pca256,monotonic_do_no_harm_residual,train_only_video_mean_continuous_residual,continuous_rank_lift_residual,162758,70331,True,True,False,b5b309c5555a7dc64417d640c6f01114,695629cbd47953323ea7a413bc945deb,True,true_inner_val_continuous_target,true_train_continuous_target,true_heldout_continuous_target,0.34701638735279194,0.2691063569331542,0.057235460728406906,0.09081425697894045,-0.005683406256139278,0.2986471951007843,0.2667084160340648,0.7429632114332029,0.2661420380191589,0.14985032379627228,0.20069123804569244,0.37124358021481474,0.03936605316973415,0.09809362888336182,0.14893454313278198,0.40215202762471125,0.16935071574642127,0.07572712004184723,0.1265680342912674,0.4369994112341024,0.29473415132924335,0.0,8.0,0.0,0.0,0.0,patience_exhausted,False,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
again_dense_2hz_phase5_continuous_residual_blocked_v1,arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,blocked_temporal_70_30,1,20260628,temporal_mean_2s_then_pca256,monotonic_do_no_harm_residual,label_permutation_continuous_residual,continuous_rank_lift_residual,162758,70331,True,True,False,b5b309c5555a7dc64417d640c6f01114,695629cbd47953323ea7a413bc945deb,False,permuted_inner_val_continuous_target,permuted_train_continuous_target,true_heldout_continuous_target,0.24879369845555646,0.18378547504079842,0.0674145296216011,0.09539556713876589,0.014650091528892517,0.27860528230667114,0.2667084160340648,0.7429632114332029,0.20023467572658044,0.10623297095298767,0.15707388520240784,0.2925653478339268,0.03131390593047035,0.06400692462921143,0.11484783887863159,0.31167515552908437,0.12691717791411042,0.04603653401136398,0.09687744826078415,0.3358308381996521,0.21280674846625766,13.0,21.0,0.0017919912934303284,-0.0030393475731298877,-0.0023936815559864044,patience_exhausted,True,outputs/again_dense_2hz_phase5_continuous_residual_blocked_20260630_000219/checkpoints/arousal_spike_rows_2_6_train_q90__blocked_temporal_70_30__fold1__label_permutation_continuous_residual__monotonic_do_no_harm_residual__continuous_rank_lift_residual__20260628__best.npz,a285b6d9106b13981fe4174e8e7b0666,0.0020483359694480896,0.41085508465766907,1.6802829350126558e-07,0.13260039687156677,0.9998476505279541,-0.08532088189235579,-0.09822268889723548,-0.04361735284328461,-0.03408670425415039,-0.029690586030483246,-0.07867823238088795,-0.09047687209562688,-0.10116857303445032,0.0,-0.06590736229257849
again_dense_2hz_phase5_continuous_residual_blocked_v1,arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,blocked_temporal_70_30,1,20260628,temporal_mean_2s_then_pca256,monotonic_do_no_harm_residual,diagnostics_only_continuous_residual,continuous_rank_lift_residual,162758,70331,True,True,False,b5b309c5555a7dc64417d640c6f01114,695629cbd47953323ea7a413bc945deb,False,true_inner_val_continuous_target,true_train_continuous_target,true_heldout_continuous_target,0.3460066738085549,0.26606955287892825,0.05735202506184578,0.090826772644643,-0.005428886506706476,0.2984468936920166,0.2667084160340648,0.7429632114332029,0.2657175318964033,0.14996373653411865,0.20080465078353882,0.3713542470403215,0.03936605316973415,0.09826312959194183,0.149104043841362,0.40243537923549483,0.16973415132924335,0.0756654441356659,0.12650635838508606,0.43676791342495125,0.29422290388548056,2.0,10.0,0.0008768588304519653,-0.0014849228170588091,0.000473901629447937,patience_exhausted,True,outputs/again_dense_2hz_phase5_continuous_residual_blocked_20260630_000219/checkpoints/arousal_spike_rows_2_6_train_q90__blocked_temporal_70_30__fold1__diagnostics_only_continuous_residual__monotonic_do_no_harm_residual__continuous_rank_lift_residual__20260628__best.npz,7b00cc96c026fb7ddaa3b17fb6de8fa7,0.0018477224512025714,0.04158557578921318,0.0018544918857514858,0.016781853511929512,0.18125030398368835,-0.003036804054225961,-0.0010097135442370675,0.00011341273784637451,0.0001695007085800171,-6.167590618133545e-05,0.00011066682550675555,0.0002833516107835776,-0.00023149780915115992,0.0,-0.00042450612275563016
again_dense_2hz_phase5_continuous_residual_blocked_v1,arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,blocked_temporal_70_30,1,20260629,temporal_mean_2s_then_pca256,monotonic_do_no_harm_residual,frozen_ar_only,continuous_rank_lift_residual,162758,70331,True,True,False,b5b309c5555a7dc64417d640c6f01114,695629cbd47953323ea7a413bc945deb,True,not_applicable,not_applicable,true_heldout_continuous_target,0.34701638735279194,0.2691063569331542,0.057235460728406906,0.09081425697894045,-0.005683406256139278,0.2986471951007843,0.2667084160340648,0.7429632114332029,0.2661420380191589,0.14985032379627228,0.20069123804569244,0.37124358021481474,0.03936605316973415,0.09809362888336182,0.14893454313278198,0.40215202762471125,0.16935071574642127,0.07572712004184723,0.1265680342912674,0.4369994112341024,0.29473415132924335,,,,,,,,,,,,,,,,,,,,,,,,
