seed,real_continuous_spearman,real_top_1pct_continuous_lift,real_top_5pct_continuous_lift,real_top_10pct_continuous_lift,real_binary_pr_auc,frozen_ar_only_top_5pct_continuous_lift,real_minus_frozen_ar_only_top_5pct_continuous_lift,real_minus_frozen_ar_only_continuous_spearman,real_minus_frozen_ar_only_binary_pr_auc,shuffled_pca_continuous_residual_top_5pct_continuous_lift,real_minus_shuffled_pca_continuous_residual_top_5pct_continuous_lift,real_minus_shuffled_pca_continuous_residual_continuous_spearman,real_minus_shuffled_pca_continuous_residual_binary_pr_auc,random_pca_continuous_residual_top_5pct_continuous_lift,real_minus_random_pca_continuous_residual_top_5pct_continuous_lift,real_minus_random_pca_continuous_residual_continuous_spearman,real_minus_random_pca_continuous_residual_binary_pr_auc,label_permutation_continuous_residual_top_5pct_continuous_lift,real_minus_label_permutation_continuous_residual_top_5pct_continuous_lift,real_minus_label_permutation_continuous_residual_continuous_spearman,real_minus_label_permutation_continuous_residual_binary_pr_auc,train_only_video_mean_continuous_residual_top_5pct_continuous_lift,real_minus_train_only_video_mean_continuous_residual_top_5pct_continuous_lift,real_minus_train_only_video_mean_continuous_residual_continuous_spearman,real_minus_train_only_video_mean_continuous_residual_binary_pr_auc
20260625,0.22884908812109836,0.13385693728923798,0.0875784158706665,0.06143231689929962,0.2614953419145701,0.09701257944107056,-0.009434163570404053,-0.04031916596288673,0.0,0.08883298933506012,-0.0012545734643936157,0.0004270327893164949,0.0,0.09623146057128906,-0.008653044700622559,-0.029401069167342225,0.0,0.0670408084988594,0.0205376073718071,0.03472922872856324,0.0,0.09585216641426086,-0.00827375054359436,-0.03352762089106806,0.0
20260626,0.26831978659993133,0.1495257169008255,0.09921488165855408,0.07538841664791107,0.2682127880208318,0.0993049144744873,-9.003281593322754e-05,-0.002878657641982918,0.0,0.09907573461532593,0.00013914704322814941,-0.0005387911832572811,0.0,0.09919199347496033,2.288818359375e-05,-0.0006235419881169824,0.0,0.05641452968120575,0.04280035197734833,0.08155287836610328,0.0,0.09897421300411224,0.0002406686544418335,-0.0003842431057853868,0.0
20260627,0.25309696668130344,0.14695122838020325,0.09736648201942444,0.07295308262109756,0.2667084160340648,0.09809362888336182,-0.0007271468639373779,-0.016009390251850775,0.0,0.09834595024585724,-0.0009794682264328003,-0.013195506160148973,0.0,0.0981423407793045,-0.0007758587598800659,-0.013187865695759637,0.0,0.07890242338180542,0.01846405863761902,0.04190798127553466,0.0,0.09846395254135132,-0.0010974705219268799,-0.015054598069049296,0.0
20260628,0.2437749739879516,0.13978323340415955,0.09350082278251648,0.06893066316843033,0.2667084160340648,0.09809362888336182,-0.004592806100845337,-0.025331382945202624,0.0,0.09790763258934021,-0.0044068098068237305,-0.02273240667767304,0.0,0.09819361567497253,-0.004692792892456055,-0.022965369998897894,0.0,0.06400692462921143,0.029493898153305054,0.059989498947153164,0.0,0.09809362888336182,-0.004592806100845337,-0.025331382945202624,0.0
20260629,0.24803212455279264,0.14489787817001343,0.0980069637298584,0.07181756943464279,0.2667084160340648,0.09809362888336182,-8.666515350341797e-05,-0.021074232380361574,0.0,0.09658566117286682,0.0014213025569915771,0.0021199677157095476,0.0,0.09652242064476013,0.0014845430850982666,0.00019378323672106235,0.0,0.06772810220718384,0.03027886152267456,0.051330017870552885,0.0,0.09865769743919373,-0.0006507337093353271,-0.01830645795014338,0.0
