seed,lane,decision_threshold_train_only,pr_auc,roc_auc,f1,precision,recall,balanced_accuracy,continuous_mae,continuous_mse,continuous_rmse,continuous_pearson,continuous_spearman,spearman_future_movement,top_1pct_precision,top_1pct_recall,top_1pct_lift,top_1pct_avg_true_movement,top_1pct_avg_true_movement_lift,top_5pct_precision,top_5pct_recall,top_5pct_lift,top_5pct_avg_true_movement,top_5pct_avg_true_movement_lift,top_10pct_precision,top_10pct_recall,top_10pct_lift,top_10pct_avg_true_movement,top_10pct_avg_true_movement_lift,within_video_macro_pr_auc,within_video_macro_roc_auc,within_video_macro_spearman_future_movement,within_video_macro_top_5pct_lift,within_video_video_count,best_epoch,epochs_run,best_inner_val_delta_vs_frozen_ar,best_inner_val_secondary_delta,early_stopping_reason,residual_suppressed,checkpoint_restored,checkpoint_path,checkpoint_checksum,eval_mode_scoring,dropout_disabled,label_policy,alpha_final,hyperparameters,gate_mean,gate_p05,gate_p50,gate_p95,delta_vs_frozen_ar_pr_auc,delta_vs_frozen_ar_roc_auc,delta_vs_frozen_ar_top_1pct_recall,delta_vs_frozen_ar_top_5pct_recall,delta_vs_frozen_ar_top_10pct_recall,delta_vs_frozen_ar_spearman_future_movement,blend_original_weight,blend_trial4_weight
20260642,trial4_real_residual,-1.8225441932678226,0.2632506259243577,0.7437120589022161,0.3070412601387093,0.28734873487348733,0.32963149924280666,0.6118710154892948,0.07758094370365143,0.01378021389245987,0.11738915577028344,0.33596847081507264,0.26210698428446694,0.22846051308935555,0.4479768786127168,0.039121655729429584,3.906568688669528,0.24276283383369446,0.1661241129040718,0.36863425925925924,0.1607773851590106,3.21466379973171,0.18808488547801971,0.11144616454839706,0.3122558240486181,0.2723372034326098,2.723017377282125,0.15940578281879425,0.0827670618891716,0.3725767660559024,0.6516123716438926,0.20427753795471917,2.0557088415387947,995,6.0,14.0,0.0071622607882903255,0.0,patience_exhausted,False,True,outputs/again_dense_2hz_phase6_fixed_blend_fresh5_20260714_153441/trial4/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__short_temporal_conv_residual__real_residual__seed20260642__best.npz,bab36a800d24a345d76636914cf64498,True,True,true_train_and_true_inner_val_selection,0.004334747325628996,"{'hidden': 96, 'learning_rate': 0.0002796515604869101, 'weight_decay': 0.00015731894101489417, 'alpha_initial_logit': -3.0, 'alpha_cap': 0.08, 'gate_bias': 4.0, 'lambda_binary': 0.8}",0.2537137567996979,1.1719802159859682e-06,0.011525916866958141,0.9982434511184692,0.0021426119894779605,-0.0032117428614318877,0.0,0.0011357900050479597,0.0013881877839475032,-0.0028493384214806627,,
20260642,fixed_50_50_blend,-1.8284041285514834,0.26369102518100246,0.7434665417548572,0.3081317400174876,0.28631784205394867,0.3335436648157496,0.6129280675943011,0.07748948037624359,0.01373318675905466,0.11718868016602398,0.3396737450263458,0.2641792974594975,0.22821604170294152,0.44508670520231214,0.038869257950530034,3.8813650197103695,0.24085929989814758,0.16422057896852493,0.37094907407407407,0.16178697627460878,3.2348500716295545,0.18946143984794617,0.11282271891832352,0.3125452177687744,0.2725896012115093,2.725541026380626,0.15947145223617554,0.08283273130655289,0.37012113403477725,0.6494990633680643,0.200214846351706,2.0177231689548862,995,,,,,,,,,,True,,,,,,,,,0.0025830112461227017,-0.0034572600087908745,-0.00025239777889955045,0.0021453811206461337,0.001640585562847019,-0.0030938098078946985,0.5,0.5
20260643,frozen_ar_only,-1.976029121875763,0.2525810920244039,0.7449082614916738,0.29359492210040394,0.27046566021688284,0.3210499747602221,0.6044418188690693,0.07849793881177902,0.013560863211750984,0.11645111940960887,0.34263954417229414,0.2697299400751837,0.21979854478000757,0.4263005780346821,0.03722867238768299,3.7175411714758413,0.23804152011871338,0.16140279918909073,0.34577546296296297,0.15080767289247854,3.0153243647404975,0.17582818865776062,0.09918946772813797,0.29402401967877295,0.25643614336193843,2.564027484076589,0.15081153810024261,0.07417281717061996,0.3655631133856477,0.6239654655230129,0.27631764862775393,1.8107916562585809,995,,,,,,,,,,,,,,,,,,,,,,,,,,
20260643,original_real_residual,-1.8045841574668886,0.2582179356822285,0.7450232766473812,0.2902705385951849,0.2855224609375,0.2951792024230187,0.5997529959513626,0.0789371058344841,0.013556116260588169,0.11643073589301138,0.33705909307120674,0.26003446068572866,0.21928597951568232,0.45664739884393063,0.039878849066128215,3.9821796955470026,0.2459319829940796,0.16929326206445694,0.35532407407407407,0.15497223624432105,3.0985927363191053,0.17991401255130768,0.10327529162168503,0.3009694689625235,0.26249369005552753,2.6245950624406027,0.15365225076675415,0.0770135298371315,0.3787535002576943,0.6407310827106165,0.18391301445511743,2.0534404785603844,995,11.0,19.0,0.013307413213919622,0.0,patience_exhausted,False,True,outputs/again_dense_2hz_phase6_fixed_blend_fresh5_20260714_153441/original/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__short_temporal_conv_residual__real_residual__seed20260643__best.npz,c245f01d5a8e496e315a61be5de2fd96,True,True,true_train_and_true_inner_val_selection,0.0025565812829881907,"{'hidden': 64, 'learning_rate': 0.0002, 'weight_decay': 0.0001, 'alpha_initial_logit': -4.0, 'alpha_cap': 0.12, 'gate_bias': 4.0, 'lambda_binary': 0.5}",0.15792712569236755,7.382583589787828e-06,0.006025794427841902,0.9713067412376404,0.005636843657824631,0.00011501515570744303,0.0026501766784452277,0.00416456335184251,0.0060575466935891,-0.0005125652643252487,,
20260643,trial4_real_residual,-1.8113457918167117,0.258572527324785,0.7449105368136913,0.2921760391198044,0.2833096254148886,0.3016153457849571,0.6013936774366699,0.07894507795572281,0.01349102146923542,0.11615085651528972,0.34327244801847273,0.26625792457775094,0.2201538479914055,0.45664739884393063,0.039878849066128215,3.9821796955470026,0.2454560101032257,0.16881728917360306,0.35734953703703703,0.15585562847046946,3.116255724229719,0.18070942163467407,0.10407070070505142,0.2998118940818984,0.26148409893992935,2.6145004660466,0.15317396819591522,0.07653524726629257,0.37902138272080815,0.6397959099143028,0.18735034899669278,2.08493901396515,995,5.0,13.0,0.013132429784148414,0.0,patience_exhausted,False,True,outputs/again_dense_2hz_phase6_fixed_blend_fresh5_20260714_153441/trial4/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__short_temporal_conv_residual__real_residual__seed20260643__best.npz,d1330fa53f7320a8e596b542ce39ca15,True,True,true_train_and_true_inner_val_selection,0.0041620973497629166,"{'hidden': 96, 'learning_rate': 0.0002796515604869101, 'weight_decay': 0.00015731894101489417, 'alpha_initial_logit': -3.0, 'alpha_cap': 0.08, 'gate_bias': 4.0, 'lambda_binary': 0.8}",0.11861895769834518,2.0371497157611884e-05,0.00588287552818656,0.8634545207023621,0.005991435300381098,2.2753220175752986e-06,0.0026501766784452277,0.005047955577990926,0.005047955577990926,0.0003553032113979282,,
20260643,fixed_50_50_blend,-1.8093994975090026,0.2585617794407195,0.7450459566364303,0.2897230769230769,0.28272880134518374,0.2970721857647653,0.5997268998850144,0.07887428253889084,0.013511047698557377,0.11623703238881049,0.3416955804248723,0.263835659417133,0.21974961050059544,0.45809248554913296,0.040005047955577994,3.994781530026582,0.24724088609218597,0.17060216516256332,0.3576388888888889,0.15598182735991922,3.1187790082169498,0.18070967495441437,0.10407095402479172,0.3009694689625235,0.26249369005552753,2.6245950624406027,0.15368308126926422,0.07704436033964157,0.3796832179563282,0.6407747463139156,0.18509300094630146,2.082872096414935,995,,,,,,,,,,True,,,,,,,,,0.005980687416315633,0.00013769514475647782,0.0027763755678950064,0.005174154467440684,0.0060575466935891,-4.89342794121328e-05,0.5,0.5
20260644,frozen_ar_only,-2.0709429264068606,0.2592731384666774,0.748387307244641,0.315809987819732,0.2572018093802079,0.4090106007067138,0.6280059623668587,0.0777742862701416,0.01363200880587101,0.11675619386512653,0.34200748480621085,0.2646566262771693,0.23395694702659917,0.44653179190751446,0.038995456839979806,3.893966854189949,0.2440149337053299,0.16737621277570724,0.3570601851851852,0.15572942958101968,3.1137324402424884,0.18393032252788544,0.10729160159826279,0.3053103747648676,0.2662796567390207,2.6624497989181113,0.15502271056175232,0.07838398963212967,0.37251586669533043,0.6383728493864708,0.296612922079308,1.9119853721972773,995,,,,,,,,,,,,,,,,,,,,,,,,,,
20260644,original_real_residual,-1.7164393067359927,0.2665343161810161,0.7487421646511797,0.30185711693182504,0.28988032996398283,0.31486622917718327,0.6074797007239039,0.07845913618803024,0.01369243673980236,0.11701468600052885,0.3291070311260034,0.2481065111289082,0.23234777059244022,0.48554913294797686,0.04240282685512368,4.234216385138585,0.25194528698921204,0.17530656605958939,0.3666087962962963,0.1598939929328622,3.197000811821096,0.18579286336898804,0.10915414243936539,0.30863840254666475,0.2691822311963655,2.6914717635508683,0.15677763521671295,0.0801389142870903,0.38150403051461146,0.6503771618132733,0.1954314952539141,2.1368499642498926,995,15.0,23.0,0.017178211038797436,0.0,patience_exhausted,False,True,outputs/again_dense_2hz_phase6_fixed_blend_fresh5_20260714_153441/original/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__short_temporal_conv_residual__real_residual__seed20260644__best.npz,a310d0a621f7bfb140322d1dd159b7f5,True,True,true_train_and_true_inner_val_selection,0.0026734641287475824,"{'hidden': 64, 'learning_rate': 0.0002, 'weight_decay': 0.0001, 'alpha_initial_logit': -4.0, 'alpha_cap': 0.12, 'gate_bias': 4.0, 'lambda_binary': 0.5}",0.21855400502681732,1.007643913908396e-05,0.012493387795984745,0.9916039705276489,0.007261177714338707,0.0003548574065387333,0.003407370015143872,0.00416456335184251,0.0029025744573447643,-0.0016091764341589487,,
20260644,trial4_real_residual,-1.756190812587739,0.2679655089513295,0.7529475950968465,0.30407427768615236,0.29466082632887414,0.3141090358404846,0.6083597470096059,0.07799879461526871,0.013529337011277676,0.11631567826943054,0.34620558130366585,0.2655389492296389,0.23638153839438591,0.48554913294797686,0.04240282685512368,4.234216385138585,0.25376009941101074,0.1771213784813881,0.36747685185185186,0.16027258960121152,3.204570663782788,0.18642181158065796,0.10978309065103531,0.3137027926493995,0.2735991923271075,2.735635622774628,0.15918099880218506,0.08254227787256241,0.38665468555823423,0.6549401662575453,0.2170479422253987,2.1616622970369037,995,5.0,13.0,0.015122831029664635,0.0,patience_exhausted,False,True,outputs/again_dense_2hz_phase6_fixed_blend_fresh5_20260714_153441/trial4/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__short_temporal_conv_residual__real_residual__seed20260644__best.npz,84899b67a8a1cd9509b58ca4719c1b69,True,True,true_train_and_true_inner_val_selection,0.004198137205094099,"{'hidden': 96, 'learning_rate': 0.0002796515604869101, 'weight_decay': 0.00015731894101489417, 'alpha_initial_logit': -3.0, 'alpha_cap': 0.08, 'gate_bias': 4.0, 'lambda_binary': 0.8}",0.07596307247877121,1.8909415302914567e-05,0.0033911915961652994,0.5602220296859741,0.008692370484652101,0.004560287852205525,0.003407370015143872,0.004543160020191839,0.00731953558808679,0.0024245913677867492,,
20260644,fixed_50_50_blend,-1.740502417087556,0.2685362078232051,0.7514958633242985,0.3053453746643886,0.29560491493383745,0.3157496214033316,0.6091473477662489,0.07808705419301987,0.013576812110841274,0.11651957822976049,0.341309051873166,0.25831958734942734,0.2346761394641906,0.48988439306358383,0.04278142352347299,4.2720218885773225,0.2545727789402008,0.17793405801057816,0.3695023148148148,0.1611559818273599,3.222233651693402,0.1881135255098343,0.11147480458021164,0.31543915497033714,0.2751135790005048,2.750777517365632,0.15913471579551697,0.08249599486589432,0.38690190104387123,0.6536074590170764,0.20339039203811407,2.163962945590054,995,,,,,,,,,,True,,,,,,,,,0.009263069356527709,0.003108556079657543,0.0037859666834931874,0.005426552246340227,0.008833922261484106,0.0007191924375914427,0.5,0.5
