target_name,target_type,architecture,control_type,seeds,rows_test_total,mean_pr_auc,min_pr_auc,max_pr_auc,mean_roc_auc,min_roc_auc,max_roc_auc,mean_top_1pct_recall,min_top_1pct_recall,max_top_1pct_recall,mean_top_5pct_recall,min_top_5pct_recall,max_top_5pct_recall,mean_top_10pct_recall,min_top_10pct_recall,max_top_10pct_recall,mean_top_1pct_precision,min_top_1pct_precision,max_top_1pct_precision,mean_top_5pct_precision,min_top_5pct_precision,max_top_5pct_precision,mean_top_10pct_precision,min_top_10pct_precision,max_top_10pct_precision,mean_continuous_spearman,min_continuous_spearman,max_continuous_spearman,mean_continuous_pearson,min_continuous_pearson,max_continuous_pearson,mean_top_1pct_continuous_lift,min_top_1pct_continuous_lift,max_top_1pct_continuous_lift,mean_top_5pct_continuous_lift,min_top_5pct_continuous_lift,max_top_5pct_continuous_lift,mean_top_10pct_continuous_lift,min_top_10pct_continuous_lift,max_top_10pct_continuous_lift,mean_top_1pct_avg_true_movement,min_top_1pct_avg_true_movement,max_top_1pct_avg_true_movement,mean_top_5pct_avg_true_movement,min_top_5pct_avg_true_movement,max_top_5pct_avg_true_movement,mean_top_10pct_avg_true_movement,min_top_10pct_avg_true_movement,max_top_10pct_avg_true_movement,mean_ndcg_at_1pct,min_ndcg_at_1pct,max_ndcg_at_1pct,mean_ndcg_at_5pct,min_ndcg_at_5pct,max_ndcg_at_5pct,mean_ndcg_at_10pct,min_ndcg_at_10pct,max_ndcg_at_10pct,mean_delta_vs_frozen_ar_pr_auc,min_delta_vs_frozen_ar_pr_auc,max_delta_vs_frozen_ar_pr_auc,mean_delta_vs_frozen_ar_top_5pct_continuous_lift,min_delta_vs_frozen_ar_top_5pct_continuous_lift,max_delta_vs_frozen_ar_top_5pct_continuous_lift,mean_delta_vs_frozen_ar_continuous_spearman,min_delta_vs_frozen_ar_continuous_spearman,max_delta_vs_frozen_ar_continuous_spearman
future_arousal_max_delta_rows_4_10_train_q90,binary,short_temporal_conv_residual,random_pca_residual,3,207303,0.2654930636010302,0.2612616751561923,0.2686695182168087,0.7432894290112334,0.7369522184934262,0.7474864509421554,0.03958438499074537,0.0395002523977789,0.0396264512872286,0.16359582702338882,0.1630489651691065,0.1640585562847047,0.2775113579000505,0.2751135790005048,0.2792781423523473,0.4532755298651252,0.4523121387283237,0.453757225433526,0.37509645061728397,0.3738425925925926,0.3761574074074074,0.3181883953118217,0.3154391549703371,0.3202141513529156,0.2737301362813667,0.2280310458909476,0.2972252723698232,0.3239821265008476,0.2617444046343148,0.3563909320843159,,,,,,,,,,0.24183038870493567,0.2395053058862686,0.2436683923006057,0.18903972208499908,0.1881741285324096,0.1899268925189972,0.16232056419054663,0.1616484671831131,0.1628072708845138,,,,,,,,,,-0.0007214135385084,-0.0024294155170243,0.0001524517296024,,,,,,
future_arousal_max_delta_rows_4_10_train_q90,binary,short_temporal_conv_residual,real_residual,3,207303,0.27385563067291635,0.2697372518888213,0.2770178562122585,0.7480008212117806,0.7400767018272062,0.7562482322934544,0.042991755005889275,0.0412670368500757,0.0445482079757698,0.16628806999831733,0.1654467440686522,0.1667087329631499,0.2816338549554097,0.2781423523472993,0.2859666834931852,0.49229287090558776,0.4725433526011561,0.5101156069364162,0.38126929012345673,0.3793402777777778,0.3822337962962963,0.32291515940770754,0.3189118796122124,0.3278830849370568,0.26534620313494073,0.2628277948716933,0.2669715249779238,0.3039305933713108,0.2815377487683911,0.3166388578448884,,,,,,,,,,0.24256809552510575,0.2276651710271835,0.2536214888095855,0.1913711279630661,0.1898135095834732,0.1923711895942688,0.16402043898900345,0.1628591269254684,0.1654921472072601,,,,,,,,,,0.007641153533377701,0.0060461612156046,0.0106223105117713,,,,,,
future_arousal_max_delta_rows_4_10_train_q90,binary,short_temporal_conv_residual,shuffled_pca_residual,3,207303,0.26479982479493147,0.2616537279609534,0.2665303349257848,0.742495431361049,0.7375582627867301,0.7454103629691874,0.0392478546188793,0.0386168601716304,0.0396264512872286,0.16384822480228833,0.1636799596163553,0.1641847551741544,0.27633350159851927,0.2752397778899546,0.2785209490156486,0.44942196531791906,0.4421965317919075,0.453757225433526,0.3756751543209876,0.3752893518518518,0.3764467592592592,0.3168378912844258,0.3155838518304152,0.3193459701924468,0.24865300832518134,0.2170485963619622,0.2972524618828503,0.28769863127970025,0.2446664930768965,0.3563900803545352,,,,,,,,,,0.23937646547953284,0.2354887574911117,0.2431353330612182,0.1891950964927673,0.1885265260934829,0.1899268925189972,0.16177371144294736,0.1615998297929763,0.1620314866304397,,,,,,,,,,-0.0014146523446070998,-0.0023413835468557,0.0001347892252976,,,,,,
future_arousal_max_delta_rows_4_10_train_q90,binary,short_temporal_conv_residual,train_only_video_mean_residual,3,207303,0.2648507088556866,0.2615367106748402,0.2686103814414409,0.744269490792779,0.7386432365791048,0.7473873908890264,0.038995456839979764,0.0384906612821807,0.0397526501766784,0.16077738515901052,0.1585058051489146,0.1643109540636042,0.2759969712266532,0.2746087834427057,0.2782685512367491,0.44653179190751446,0.4407514450867052,0.4552023121387283,0.36863425925925924,0.3634259259259259,0.3767361111111111,0.31645203299088404,0.3148603675300246,0.3190565764722906,0.24052509308865785,0.1964947338259681,0.2832192963839086,0.30547678465081723,0.2611510293822627,0.3468231971496033,,,,,,,,,,0.23325498402118683,0.227770060300827,0.2424137145280838,0.18687876562277472,0.1848214417695999,0.1893583685159683,0.16148911416530604,0.1605555266141891,0.1628365218639373,,,,,,,,,,-0.0013637682838519467,-0.0021543799983764,5.358639652885966e-05,,,,,,
residual_future_max_delta_rows_4_10,continuous,current_row_mlp_residual,diagnostics_only_residual,3,204024,,,,,,,,,,,,,,,,,,,,,,,,,0.02507938349143207,0.0229271953619019,0.0277604923359939,0.1543358443543317,0.1501243699330517,0.1570825551852967,0.10643018751094734,0.1041329028084874,0.1076705800369381,0.0691388668492436,0.0648127319291234,0.0733386846259236,0.05126845184713594,0.049940557219088,0.0531543092802166,0.1188539291421572,0.1165566444396972,0.120094321668148,0.08156260848045344,0.0772364735603332,0.0857624262571334,0.06369219347834583,0.0623642988502979,0.0655780509114265,0.7029116012531545,0.7008365081465016,0.7048126695244213,0.7650055031907114,0.7615840530835145,0.767986727559069,0.8022771927508149,0.8013650499057524,0.8038494384691866,,,,-0.014612436294555631,-0.0202277526259422,-0.0092015266418457,-0.03366912507918923,-0.0398121763650998,-0.0304007091132636
residual_future_max_delta_rows_4_10,continuous,current_row_mlp_residual,frozen_ar_only,3,204024,,,,,,,,,,,,,,,,,,,,,,,,,0.05874850857062133,0.054951171889664,0.0627393717270018,0.19590553585325446,0.1935371245588736,0.1980032009842895,0.1287362746273478,0.1238383324816823,0.1313092680647969,0.08375130314379926,0.0825402112677693,0.0850404845550656,0.06579466629773374,0.064342220313847,0.0669015245512127,0.1411600162585576,0.1362620741128921,0.1437330096960067,0.0961750447750091,0.0949639528989791,0.0974642261862754,0.07821840792894359,0.0767659619450569,0.0793252661824226,0.7160900762707615,0.7138744049151171,0.7172298130446016,0.7755213005389652,0.7746925599428307,0.7763530894285714,0.8133702263038417,0.8123324872940428,0.8141502570574081,,,,,,,,,
residual_future_max_delta_rows_4_10,continuous,current_row_mlp_residual,label_permutation_residual,3,204024,,,,,,,,,,,,,,,,,,,,,,,,,0.053388718189022265,0.0481144090425398,0.056876507300558,0.18031208223430753,0.1777391594831092,0.1826755508874838,0.1182448885714014,0.1150616081431508,0.1226426484063267,0.07868593651801342,0.0768328057602047,0.0801129462197423,0.06007331330329177,0.0588516192510724,0.062209059484303,0.13066863020261124,0.1274853497743606,0.1350663900375366,0.09110967814922327,0.0892565473914146,0.0925366878509521,0.0724970549345016,0.0712753608822822,0.0746328011155128,0.7094301068239165,0.7075622443913527,0.7115350605952327,0.7715748097010171,0.7706234275368941,0.7722892532926674,0.8087913417687105,0.8080403466749301,0.8102210891051417,,,,-0.005065366625785766,-0.0082076787948608,-0.0034281536936759,-0.0053597903815989995,-0.0075641335030327,-0.0016784747946402
residual_future_max_delta_rows_4_10,continuous,current_row_mlp_residual,random_pca_residual,3,204024,,,,,,,,,,,,,,,,,,,,,,,,,0.04823571992899991,0.0297504551944281,0.0627393717270018,0.1810225658792661,0.1582527048759321,0.1980032009842895,0.11839856673032041,0.102934886701405,0.1313092680647969,0.07755708415061234,0.0690400646999478,0.0850404845550656,0.05947285238653414,0.049395085312426,0.0669015245512127,0.13082230836153028,0.1153586283326149,0.1437330096960067,0.08998082578182214,0.0814638063311576,0.0974642261862754,0.07189659401774402,0.0618188269436359,0.0793252661824226,0.7104751141919521,0.7024851248639284,0.7172298130446016,0.7711675572990893,0.7653024395911953,0.7763530894285714,0.8085859135752167,0.801202831361181,0.8141502570574081,,,,-0.006194218993186933,-0.0146331489086151,0.0,-0.010512788641621399,-0.0288045269007701,0.0
residual_future_max_delta_rows_4_10,continuous,current_row_mlp_residual,real_residual,3,204024,,,,,,,,,,,,,,,,,,,,,,,,,0.07120802103046901,0.0647610617367042,0.0833552119285616,0.18906641806052904,0.1841475464673662,0.1966432589002582,0.10922978042314446,0.0972358109429478,0.1202820809558034,0.0713346224899093,0.0676554189994931,0.0743889631703496,0.05992057888458167,0.0591964768245816,0.0607227580621838,0.12165352205435431,0.1096595525741577,0.1327058225870132,0.08375836412111913,0.0800791606307029,0.0868127048015594,0.07234432051579154,0.0716202184557914,0.0731464996933937,0.7053050464818237,0.6983413773710432,0.7127723798268739,0.7665453114695587,0.7637096302300168,0.7681550316004613,0.8082176190485612,0.8072897250467559,0.8086848800235446,,,,-0.012416680653889933,-0.0148847922682762,-0.010651521384716,0.012459512459847633,0.0062060796415059,0.0206158402015598
residual_future_max_delta_rows_4_10,continuous,current_row_mlp_residual,shuffled_pca_residual,3,204024,,,,,,,,,,,,,,,,,,,,,,,,,0.04760258729966863,0.0254772666549718,0.0619507675396197,0.1772174883378954,0.1451701637453647,0.1976594242973742,0.12031681307901937,0.1061315583065152,0.1313652517274022,0.0742339016869664,0.0582332061603665,0.0851582111790776,0.05646000895649189,0.0406848350539803,0.0652192952111363,0.13274055471022916,0.118555299937725,0.143788993358612,0.08665764331817621,0.0706569477915763,0.0975819528102874,0.06888375058770176,0.0531085766851902,0.0776430368423461,0.7113421450497263,0.7036378249946312,0.7172607818462692,0.768965790205777,0.7580561542081279,0.7764127136923947,0.80638364538086,0.7946775307790455,0.8130462330275144,,,,-0.009517401456832901,-0.0254400074481964,0.0001177266240119,-0.011145921270952664,-0.0330777154402264,0.0004285558147504
residual_future_max_delta_rows_4_10,continuous,current_row_mlp_residual,train_only_video_mean_residual,3,204024,,,,,,,,,,,,,,,,,,,,,,,,,0.05619377458123533,0.054951171889664,0.0579366892463975,0.19324547075417373,0.1902886361143146,0.195910651589333,0.12903137225657701,0.1238383324816823,0.1326864482834935,0.08387580979615446,0.0825402112677693,0.0853315265849232,0.06473757543911529,0.0638193013146519,0.066051204688847,0.1414551138877868,0.1362620741128921,0.1451101899147033,0.09629955142736431,0.0949639528989791,0.0977552682161331,0.0771613170703252,0.0762430429458618,0.0784749463200569,0.7163411236287981,0.7138744049151171,0.718367850580322,0.7757023198843868,0.7746925599428307,0.7768961109357929,0.8127399749345147,0.8123324872940428,0.8135417107628461,,,,0.00012450665235518225,0.0,0.0002910420298576,-0.002554733989385967,-0.0070459091193572,0.0
residual_future_max_delta_rows_4_10,continuous,delta_feature_mlp_residual,diagnostics_only_residual,3,204024,,,,,,,,,,,,,,,,,,,,,,,,,0.0432217384727811,0.0400140325362648,0.0466243611685142,0.1649777197312493,0.1585028954744758,0.1690547829217953,0.11796038070072727,0.1150534423068165,0.1209236206486821,0.0744503112509846,0.073382650502026,0.075230267830193,0.053242943870524535,0.0509639950469136,0.0564459534361958,0.1303841223319371,0.1274771839380264,0.1333473622798919,0.0868740528821945,0.0858063921332359,0.0876540094614029,0.06566668550173438,0.0633877366781234,0.0688696950674057,0.7101817125025827,0.7083334694540775,0.7120048715558495,0.7689463346488682,0.7681663964322484,0.7695223721610087,0.8041078275113899,0.8025797539282109,0.8063622997980218,,,,-0.0093009918928146,-0.0116578340530395,-0.0078021958470344,-0.015526770097840233,-0.0161150105584876,-0.0149371393533992
residual_future_max_delta_rows_4_10,continuous,delta_feature_mlp_residual,frozen_ar_only,3,204024,,,,,,,,,,,,,,,,,,,,,,,,,0.05874850857062133,0.054951171889664,0.0627393717270018,0.19590553585325446,0.1935371245588736,0.1980032009842895,0.1287362746273478,0.1238383324816823,0.1313092680647969,0.08375130314379926,0.0825402112677693,0.0850404845550656,0.06579466629773374,0.064342220313847,0.0669015245512127,0.1411600162585576,0.1362620741128921,0.1437330096960067,0.0961750447750091,0.0949639528989791,0.0974642261862754,0.07821840792894359,0.0767659619450569,0.0793252661824226,0.7160900762707615,0.7138744049151171,0.7172298130446016,0.7755213005389652,0.7746925599428307,0.7763530894285714,0.8133702263038417,0.8123324872940428,0.8141502570574081,,,,,,,,,
residual_future_max_delta_rows_4_10,continuous,delta_feature_mlp_residual,label_permutation_residual,3,204024,,,,,,,,,,,,,,,,,,,,,,,,,0.05349084584739833,0.0458530957781644,0.0576553780998717,0.15320176371715064,0.1046629868050598,0.1929056322134091,0.08770250746359425,0.0422233836725354,0.1207833411172032,0.05644662647197637,0.0285063060000538,0.0841406779363751,0.04743814437339697,0.032299474813044,0.0637611569836735,0.10012624909480405,0.0546471253037452,0.133207082748413,0.06887036810318624,0.0409300476312637,0.0965644195675849,0.05986188600460687,0.0447232164442539,0.0761848986148834,0.688103761844622,0.6564816534759333,0.7118239432647466,0.7545229280456089,0.7324897032931736,0.7755201135146832,0.7977121088306313,0.7838864951493082,0.8118462353730154,,,,-0.027304676671822865,-0.0540339052677154,0.0004674643278121,-0.005257662723222933,-0.0090980761114996,-0.0015909184310392
residual_future_max_delta_rows_4_10,continuous,delta_feature_mlp_residual,random_pca_residual,3,204024,,,,,,,,,,,,,,,,,,,,,,,,,0.03334907583575917,0.0292639744818741,0.0359189324341319,0.1611728289823559,0.1570692732849076,0.1636666842791836,0.11007285832116993,0.1071929531171917,0.1132434727624058,0.06720074731856579,0.0640765698626637,0.0711351158097386,0.04787196808805063,0.0460132146254181,0.0506888004019856,0.12249659995237983,0.1196166947484016,0.1256672143936157,0.07962448894977567,0.0765003114938736,0.0835588574409484,0.060295709719260494,0.058436956256628,0.0631125420331955,0.7060019004607009,0.7047734163867756,0.7072529181467355,0.7643077506750058,0.762254534084172,0.7668078176342812,0.8002043281695091,0.7989372552843355,0.8022680091153495,,,,-0.0165505558252334,-0.0209639146924018,-0.0125380977988243,-0.025399432734862133,-0.0268204392928698,-0.0236906615039267
residual_future_max_delta_rows_4_10,continuous,delta_feature_mlp_residual,real_residual,3,204024,,,,,,,,,,,,,,,,,,,,,,,,,0.06018448590832163,0.0587022927899208,0.0631325030452411,0.17360950770719888,0.167300059065998,0.178849323530243,0.10604319690416253,0.0980706186965107,0.1127432407811284,0.06362357952942446,0.0577205317094922,0.0670967521145939,0.05415438332905367,0.051837240345776,0.0570071684196591,0.11846693853537237,0.1104943603277206,0.1251669824123382,0.0760473211606343,0.070144273340702,0.0795204937458038,0.06657812496026351,0.0642609819769859,0.0694309100508689,0.7051256560614522,0.7008221903920585,0.7079315117389845,0.7617331605931335,0.7576929786061304,0.7639633287036101,0.8041044718706534,0.8021624497230313,0.8061561834548483,,,,-0.020127723614374766,-0.0248196795582771,-0.0176197588443756,0.0014359773377002332,0.0001473106947225,0.0037674900001389
residual_future_max_delta_rows_4_10,continuous,delta_feature_mlp_residual,shuffled_pca_residual,3,204024,,,,,,,,,,,,,,,,,,,,,,,,,0.042296245271167765,0.0295081453519958,0.0625819567115369,0.17076157782206058,0.1558206166718528,0.1979187579823188,0.11420238483697172,0.1048835413530469,0.1313982727006077,0.07239941724886494,0.0650367783382535,0.0851092608645558,0.052154202945530366,0.0451512830331921,0.0652593495324254,0.12662612646818158,0.1173072829842567,0.1438220143318176,0.08482315888007479,0.0774605199694633,0.0975330024957656,0.06457794457674022,0.057575024664402,0.0776830911636352,0.7083209497352797,0.7032974309599168,0.7172134560524572,0.7677994259380748,0.762981031799849,0.7763726054054466,0.8034220709381992,0.7983032077233596,0.8130680494006042,,,,-0.0113518858949343,-0.0175034329295158,6.877630949020386e-05,-0.016452263299453568,-0.0254430265376682,-0.0001574150154649
