target_name,validation_protocol,feature_family,feature_name,pca_width,model_lane,folds,rows_test_total,mean_pr_auc,std_pr_auc,min_pr_auc,max_pr_auc,mean_roc_auc,mean_f1,mean_balanced_accuracy,mean_precision,mean_recall,mean_top_1pct_recall,mean_top_5pct_recall,mean_top_10pct_recall,mean_delta_mae,mean_delta_mse,mean_delta_pearson,ar_only_mean_pr_auc,delta_vs_AR_only,phase3_raw_cortical_pr_auc,phase3_AR_plus_raw_cortical_pr_auc,delta_vs_phase3_raw_cortical,delta_vs_phase3_AR_plus_raw_cortical
arousal_abs_delta_p4rows_train_q90,grouped_video,current,cortical_pca192_current,192,timestamp_video_time_only_control,5,235217,0.11293509196850886,0.008637726366275838,0.10096587106168593,0.12443090868499425,0.5260326870593801,0.1826517695213044,0.5035125303769593,0.10171711115174116,0.8965852785862095,0.014903194396664123,0.06525284629061795,0.12355787156509516,0.11451771088156588,0.020290683152451562,-0.03350427261036528,0.11818805812409112,-0.005252966155582267,0.1265,0.1273,-0.013564908031491144,-0.014364908031491139
arousal_abs_delta_p4rows_train_q90,grouped_video,current,cortical_pca256_current,256,AR_only,5,235217,0.11818805812409112,0.008139760394207945,0.10658793327013878,0.1274165867044182,0.5398018095009438,0.1954522039043288,0.5424598296729227,0.11293510575357715,0.7267243744799001,0.02537556738787705,0.07200084311347082,0.11063616115702735,0.11522628672148214,0.020781110739166206,-0.19536449073954953,0.11818805812409112,0.0,0.1265,0.1273,-0.008311941875908876,-0.009111941875908872
arousal_abs_delta_p4rows_train_q90,grouped_video,current,cortical_pca256_current,256,AR_plus_PCA,5,235217,0.12369639583688348,0.0057788933946411455,0.11374513689403602,0.12832333657274975,0.5617247736193736,0.19258529862035295,0.5435867232375511,0.12010418230361716,0.48907887708252196,0.015557639431306752,0.07582524650006042,0.14052903535927597,0.11525929942038785,0.021438358611219815,-0.060387982190978226,0.11818805812409112,0.005508337712792355,0.1265,0.1273,-0.0028036041631165215,-0.0036036041631165167
arousal_abs_delta_p4rows_train_q90,grouped_video,current,cortical_pca256_current,256,AR_plus_PCA_plus_temporal_diagnostics,5,235217,0.12449967638890753,0.005555448070415755,0.11594822082079265,0.12971914620925462,0.5662866055815672,0.1944767465958601,0.5463648706071198,0.12256350768690494,0.4730087066836687,0.01529735693506804,0.07509547906580943,0.1433866947522058,0.11528798163755874,0.021564215183831104,-0.05384917177214312,0.11818805812409112,0.00631161826481641,0.1265,0.1273,-0.0020003236110924666,-0.0028003236110924618
arousal_abs_delta_p4rows_train_q90,grouped_video,current,cortical_pca256_current,256,AR_plus_quality_motion_luma_control,5,235217,0.1139153469049374,0.006354614784483896,0.1054825875038038,0.12232577668805965,0.5370682498353629,0.19037491870374704,0.5313438437994404,0.10950695511811703,0.7285428639774043,0.016764609118985346,0.06472612410763182,0.11706626019494697,0.11529634396899258,0.020851527044264368,-0.16725607338790857,0.11818805812409112,-0.004272711219153721,0.1265,0.1273,-0.012584653095062598,-0.013384653095062593
arousal_abs_delta_p4rows_train_q90,grouped_video,current,cortical_pca256_current,256,AR_plus_random_matched_PCA_control,5,235217,0.1108604977264143,0.004999078174411501,0.10297146999017318,0.11588189499590397,0.530370584925513,0.18526453086063346,0.5223303475922594,0.10756686071582233,0.6720090660145601,0.014441225841593422,0.05832394121092734,0.11275302589059064,0.11542874945345738,0.020921464631899648,-0.14767282054925793,0.11818805812409112,-0.007327560397676819,0.1265,0.1273,-0.015639502273585695,-0.01643950227358569
arousal_abs_delta_p4rows_train_q90,grouped_video,current,cortical_pca256_current,256,AR_plus_shuffled_PCA_control,5,235217,0.11037337658342157,0.0060673274117962524,0.10128946232855465,0.11761670405241137,0.5303667021850057,0.1859900207363811,0.5238803177056257,0.10786074994575254,0.6759544914892212,0.0129883851407468,0.05866672640837689,0.11187924361730135,0.11545257739451405,0.020929455731055296,-0.14641033076794924,0.11818805812409112,-0.007814681540669555,0.1265,0.1273,-0.01612662341657843,-0.016926623416578426
arousal_abs_delta_p4rows_train_q90,grouped_video,current,cortical_pca256_current,256,AR_plus_timestamp_video_time_control,5,235217,0.11375010249051534,0.009014028081155085,0.10229550176377128,0.12731149474518347,0.5431356310586676,0.19192652428607682,0.5341414952386029,0.11002292881683873,0.7521950142249175,0.014416286447072883,0.059674347477286074,0.1143201122627946,0.11521517911024519,0.02081609715969738,-0.1568337090968343,0.11818805812409112,-0.0044379556335757825,0.1265,0.1273,-0.012749897509484659,-0.013549897509484654
arousal_abs_delta_p4rows_train_q90,grouped_video,current,cortical_pca256_current,256,PCA_only,5,235217,0.12271326670025476,0.006938663615561384,0.11103124555233873,0.12761415820596167,0.5545570501459683,0.18890116310101163,0.5383595560641592,0.11796075119474772,0.47901041847420067,0.01698213844677731,0.07514864198934161,0.14179964726172456,0.11460519692370782,0.02095585402617036,-0.0019312409487587372,0.11818805812409112,0.0045252085761636335,0.1265,0.1273,-0.003786733299745243,-0.004586733299745238
arousal_abs_delta_p4rows_train_q90,grouped_video,current,cortical_pca256_current,256,PCA_plus_temporal_diagnostics,5,235217,0.12358160014393116,0.006124151395276587,0.11443131103530271,0.12884781046822,0.5601019653272713,0.18942917750231658,0.5401236441617303,0.11980771945849915,0.46158447072901065,0.01571726529935126,0.07468574905745488,0.14245644324549617,0.11463356635404247,0.021090199580563858,0.0003677429296836607,0.11818805812409112,0.0053935420198400336,0.1265,0.1273,-0.002918399856068843,-0.003718399856068838
