target_name,validation_protocol,model_name,control_type,loss_name,folds,seeds,rows_test_total,mean_pr_auc,min_pr_auc,max_pr_auc,mean_roc_auc,min_roc_auc,max_roc_auc,mean_f1,min_f1,max_f1,mean_precision,min_precision,max_precision,mean_recall,min_recall,max_recall,mean_balanced_accuracy,min_balanced_accuracy,max_balanced_accuracy,mean_top_1pct_recall,min_top_1pct_recall,max_top_1pct_recall,mean_top_5pct_recall,min_top_5pct_recall,max_top_5pct_recall,mean_top_10pct_recall,min_top_10pct_recall,max_top_10pct_recall,mean_top_1pct_precision,min_top_1pct_precision,max_top_1pct_precision,mean_top_5pct_precision,min_top_5pct_precision,max_top_5pct_precision,mean_top_10pct_precision,min_top_10pct_precision,max_top_10pct_precision,mean_top_1pct_lift,min_top_1pct_lift,max_top_1pct_lift,mean_top_5pct_lift,min_top_5pct_lift,max_top_5pct_lift,mean_top_10pct_lift,min_top_10pct_lift,max_top_10pct_lift,mean_continuous_mae,min_continuous_mae,max_continuous_mae,mean_continuous_mse,min_continuous_mse,max_continuous_mse,mean_continuous_rmse,min_continuous_rmse,max_continuous_rmse,mean_continuous_pearson,min_continuous_pearson,max_continuous_pearson,mean_continuous_spearman,min_continuous_spearman,max_continuous_spearman,mean_spearman_future_movement,min_spearman_future_movement,max_spearman_future_movement,mean_delta_vs_frozen_ar_pr_auc,min_delta_vs_frozen_ar_pr_auc,max_delta_vs_frozen_ar_pr_auc,mean_delta_vs_frozen_ar_top_1pct_lift,min_delta_vs_frozen_ar_top_1pct_lift,max_delta_vs_frozen_ar_top_1pct_lift
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,frozen_ar_plus_mlp_residual,label_permutation_frozen_ar_residual,regression_plus_binary,1,3,210993,0.26576748589308713,0.2614801158642084,0.268896074645665,0.7392340892175904,0.7337223445698008,0.7425226309213695,0.2275224283350991,0.22734603146929347,0.22770994921346352,0.1283640741430871,0.12825178264076714,0.12848345512767878,1.0,1.0,1.0,0.5750262637251295,0.574599644839778,0.5754795462908154,0.0407719836400818,0.03987730061349693,0.04217791411042945,0.168200408997955,0.1657719836400818,0.16960633946830267,0.2908145875937287,0.2900051124744376,0.29153885480572594,0.453125,0.4431818181818182,0.46875,0.3741825419391527,0.36878021040659653,0.37731020756326417,0.32347644773007295,0.3225760591413136,0.32428205857264714,4.073202246293456,3.9838216327384273,4.213657496165644,3.3635777552559496,3.3150154624369046,3.391692766888028,2.907773778796493,2.899680063326652,2.915015524216877,0.05709302549560865,0.05690031126141548,0.05731167644262314,0.008271951849261919,0.008264708332717419,0.008280821144580841,0.0909502638905722,0.09091044127446209,0.09099901727261038,0.34304546414366155,0.3397348149608306,0.34554972964655667,0.26223494537165215,0.25812041405765807,0.26622277161692615,0.2138276788687585,0.20852508957589858,0.22043959830336707,0.0002953039032648763,-1.522605036169411e-05,0.0006832866248331904,0.01702487877238627,0.0,0.025537318158579403
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,frozen_ar_plus_linear_residual,label_permutation_frozen_ar_residual,regression_plus_binary,1,3,210993,0.2654822969479173,0.26081607058082074,0.2685618661008672,0.7391085780533002,0.7325901441778807,0.7428922541452454,0.22752904153045775,0.22733282001365623,0.2276834431882666,0.12836828385999302,0.1282433739284368,0.1284665780010837,1.0,1.0,1.0,0.5750422619333302,0.5745676484233766,0.5754155534580128,0.040431152010906614,0.03962167689161554,0.04153885480572597,0.1682430129516019,0.1661554192229039,0.16935071574642127,0.29081458759372875,0.2888548057259714,0.29243353783231085,0.44933712121212127,0.4403409090909091,0.4616477272727273,0.3742773196853379,0.3696332101222633,0.376741541086153,0.32347644773007295,0.3212965595678135,0.3252772249075917,4.039152488748683,3.958284314579848,4.149814200769195,3.3644297253054063,3.322683192882017,3.3865809465912866,2.9077737787964932,2.888178467658984,2.923961209736175,0.057863341023524605,0.05729125440120697,0.058823369443416595,0.00826470119257768,0.00821985024958849,0.008328989148139954,0.09091004086019759,0.09066338979758307,0.09126329573349821,0.33944555282685224,0.3246144435754156,0.34703863925151374,0.2564188092982107,0.2396935570191686,0.26748281969314247,0.2135024806020546,0.20889822932158225,0.21942587283980458,1.0114958095034746e-05,-0.0006792713337493428,0.00036053812799907714,-0.01702487877238627,-0.06384329539644895,0.012768659079290146
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,frozen_ar_only_reference,frozen_ar_only_reference,regression_plus_binary,1,3,210993,0.2654721819898222,0.2614953419145701,0.2682127880208318,0.7397450987875179,0.7343092369155677,0.7429632114332029,0.3219158097152974,0.3209425821440425,0.3232516183805582,0.2647966386831123,0.2375921375921376,0.280441400304414,0.4201601908657124,0.37678936605316976,0.4943762781186094,0.6355497761619479,0.6278894596116074,0.6479032589658751,0.040601567825494206,0.03962167689161554,0.04217791411042945,0.16790218132242674,0.16487730061349692,0.16960633946830267,0.2911980231765508,0.29026073619631904,0.29230572597137017,0.4512310606060606,0.4403409090909091,0.46875,0.3735190977158563,0.3667898777367074,0.37731020756326417,0.32390294758790633,0.3228603923798692,0.3251350582883139,4.0561773675210695,3.958284314579848,4.213657496165644,3.357613964909751,3.2971240913983086,3.391692766888028,2.9116076440190497,2.902235973475023,2.9226832546619894,0.05692340557773908,0.05631409212946892,0.057235460728406906,0.008252395006517569,0.008247229270637035,0.008257096633315086,0.09084269101933985,0.09081425697894045,0.0908685679061527,0.34812487133843906,0.34701638735279194,0.3500040344379551,0.26982435175301783,0.2691063569331542,0.27119844424191425,0.21564928232405178,0.2104680288030543,0.22235288687938276,0.0,0.0,0.0,0.0,0.0,0.0
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,frozen_ar_plus_gated_residual,shuffled_pca_frozen_ar_residual,regression_plus_binary,1,3,210993,0.26534043805916124,0.26169833819229377,0.26799816501352075,0.7391957721048809,0.7342760422693599,0.7419839990191037,0.32596921746769825,0.3211298390147535,0.3286861421744914,0.2582523916022617,0.23924343959416297,0.2680989055533036,0.4457651670074983,0.42267382413087934,0.488241308793456,0.6420543029378392,0.6391210002475632,0.6469555368898887,0.040388548057259714,0.03949386503067485,0.041666666666666664,0.1679021813224267,0.16487730061349692,0.16960633946830267,0.2909850034083163,0.29026073619631904,0.29153885480572594,0.4488636363636364,0.43892045454545453,0.4630681818181818,0.3735190977158563,0.3667898777367074,0.37731020756326417,0.3236660032224434,0.3228603923798692,0.32428205857264714,4.0348962690555865,3.9455156555005577,4.162582859848484,3.357613964909751,3.2971240913983086,3.391692766888028,2.9094777188954066,2.902235973475023,2.915015524216877,0.05754841864109039,0.05722309648990631,0.05798826366662979,0.008278529780606428,0.008257102221250534,0.008299238048493862,0.09098637720170255,0.0908685986534982,0.09110015394330497,0.33960849986509745,0.3342062345072116,0.34734004115793027,0.2586392523171039,0.2528117652708469,0.2675531223854414,0.21358373469444814,0.20807585698634962,0.22083258440112447,-0.0001317439306610102,-0.0003836050623956533,0.00020299627772368822,-0.02128109846548328,-0.051074636317159694,0.0
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,frozen_ar_plus_linear_residual,shuffled_pca_frozen_ar_residual,regression_plus_binary,1,3,210993,0.26526514817145536,0.2610785854904622,0.2679327231965767,0.7386034764788008,0.7328999039633123,0.7422417717845459,0.3262191188557248,0.3235810084318941,0.32810327706057596,0.2746380094038578,0.26530287351747195,0.29034223621407534,0.40456714383094755,0.3654141104294479,0.42599693251533743,0.635011106431608,0.6268093157615428,0.6391667354115235,0.04055896387184731,0.03974948875255624,0.041794478527607364,0.16837082481254262,0.1658997955010225,0.16986196319018404,0.2908571915473756,0.28898261758691207,0.29192229038854806,0.45075757575757575,0.44176136363636365,0.46448863636363635,0.3745616529238935,0.3690645436451521,0.37787887404037535,0.3235238366031656,0.3214387261870913,0.3247085584304805,4.051921147827973,3.9710529736591376,4.175351518927775,3.366985635453777,3.317571372585275,3.3968045871847696,2.9081997638212216,2.8894564227331694,2.9188493894394334,0.05812018116315206,0.05789359658956528,0.05831426754593849,0.008353052660822868,0.00833255797624588,0.008384875021874905,0.09139495117758016,0.09128284601307017,0.09156896320192177,0.3231600063268085,0.31719164925300875,0.3269699233606252,0.24302332409046393,0.23690356846158583,0.24720790519792785,0.21318648167708043,0.20832459396436154,0.21977696622796683,-0.00020703381836687887,-0.00041675642410787805,7.571979326237432e-05,-0.0042562196930965674,-0.03830597723786955,0.05107463631715925
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,frozen_ar_plus_gated_residual,label_permutation_frozen_ar_residual,regression_plus_binary,1,3,210993,0.26525044460716757,0.261712368124534,0.2670347497983372,0.7392517535650186,0.7342865850558479,0.7428254088711799,0.22754562207579387,0.22733282001365623,0.22775634961065425,0.12837884232379063,0.1282433739284368,0.12851300077199784,1.0,1.0,1.0,0.5750822574538319,0.5745676484233766,0.5755915337482203,0.040388548057259714,0.03962167689161554,0.04141104294478527,0.16760395364689842,0.16487730061349692,0.16922290388548059,0.2904311520109066,0.28974948875255624,0.2911554192229039,0.4488636363636364,0.4403409090909091,0.4602272727272727,0.37285565349255995,0.3667898777367074,0.3764572078475974,0.32304994787223956,0.322291725902758,0.32385555871481375,4.0348962690555865,3.958284314579848,4.137045541689905,3.3516501745635523,3.2971240913983086,3.3840250364429156,2.903939913573937,2.8971241531782814,2.911181658994321,0.05698456491033236,0.05661284923553467,0.05717446282505989,0.008277841533223787,0.008248608559370041,0.008325803093612194,0.09098245044785047,0.09082185067135574,0.09124583877422682,0.3436933630139714,0.33665337781455623,0.34728044453820467,0.26511379403447477,0.26029443630148935,0.2677155843020457,0.21373292986024328,0.20884039514406788,0.22084697043825346,-0.00022173738265464835,-0.0011780382224946262,0.000295799864566737,-0.021281098465482984,-0.0766119544757391,0.012768659079290146
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,frozen_ar_plus_linear_residual,random_pca_frozen_ar_residual,regression_plus_binary,1,3,210993,0.2652381369659182,0.2610885853894886,0.26761875936772506,0.7386129900690386,0.733024113978171,0.7428303387893765,0.32480111953472973,0.3190106895828967,0.32848851629545117,0.2571786051122356,0.2373526292807685,0.2684231860559384,0.44470006816632585,0.42318507157464214,0.4863241308793456,0.64121778756144,0.6388797235895673,0.6453650187089066,0.04051635991820041,0.03974948875255624,0.041794478527607364,0.1684134287661895,0.16653885480572597,0.16973415132924335,0.29081458759372875,0.28949386503067487,0.29179447852760737,0.4502840909090909,0.44176136363636365,0.46448863636363635,0.37465643067007864,0.37048620983793007,0.37759454080181976,0.32347644773007295,0.3220073926642024,0.3245663918112027,4.047664928134876,3.9710529736591376,4.175351518927775,3.3678376055032344,3.330350923327129,3.394248677036399,2.9077737787964932,2.8945682430299104,2.917571434365248,0.0571796769897143,0.05686779320240021,0.05740821361541748,0.008333973897000154,0.008272083476185799,0.008368329145014286,0.09129028484173048,0.09095099491586553,0.09147857205386563,0.3332335451232216,0.32849155570173294,0.34183847665812805,0.2522757081607219,0.24623888615847378,0.261415799295134,0.21313962368759687,0.20882140101538194,0.21980451806935628,-0.00023404502390404294,-0.0005940286531067596,0.0002986501064761171,-0.008512439386193282,-0.03830597723786955,0.012768659079289701
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,frozen_ar_plus_linear_residual,diag_only_frozen_ar_residual,regression_plus_binary,1,3,210993,0.26511088354483964,0.26062854091591264,0.2677535019734076,0.7383525604777801,0.7323156667393947,0.7424800416218414,0.3260149805738128,0.3230263903046778,0.3284678780657333,0.27461913659834325,0.26529308417185754,0.29001423632296114,0.403970688479891,0.36451942740286297,0.4245910020449898,0.6348142007413506,0.6264099688728523,0.6393288900518398,0.0407719836400818,0.03987730061349693,0.042305725971370146,0.16760395364689842,0.16487730061349692,0.16947852760736196,0.2907293796864349,0.28949386503067487,0.29153885480572594,0.453125,0.4431818181818182,0.47017045454545453,0.37285565349255995,0.3667898777367074,0.3770258743247086,0.3233816699838878,0.3220073926642024,0.32428205857264714,4.073202246293456,3.9838216327384273,4.226426155244934,3.3516501745635523,3.2971240913983086,3.389136856739657,2.906921808747036,2.8945682430299104,2.915015524216877,0.056925387432177864,0.05594024062156677,0.05791047215461731,0.008340125903487206,0.008301190100610256,0.008365227840840816,0.0913241617718009,0.09111086708296796,0.09146161949605319,0.3352292467403846,0.3325538994890093,0.3391291900410451,0.25337175732086153,0.24892376334979874,0.2589098023636176,0.2129818316067605,0.20860217272874604,0.21935081921259184,-0.0003612984449825977,-0.0008668009986574354,0.00024219171113387672,0.017024878772386565,0.012768659079290146,0.025537318158579403
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,frozen_ar_plus_mlp_residual,shuffled_pca_frozen_ar_residual,regression_plus_binary,1,3,210993,0.2650405226852181,0.2607309734360805,0.2682871302691148,0.738187338014734,0.732509532551986,0.7410825703267656,0.32582035886281546,0.32313965341488277,0.3282701666420882,0.274600475059351,0.26671459381739754,0.29011592434411226,0.40337423312883436,0.36464723926380366,0.4267638036809816,0.6346119623150265,0.6264818739074229,0.6399501261993626,0.040388548057259714,0.03936605316973415,0.042050102249488755,0.168200408997955,0.1655163599182004,0.17024539877300612,0.2905163599182004,0.28911042944785276,0.29205010224948874,0.4488636363636364,0.4375,0.46732954545454547,0.3741825419391527,0.36821154392948535,0.37873187375604206,0.3231447256184248,0.3215808928063691,0.3248507250497583,4.0348962690555865,3.932746996421268,4.200888837086355,3.363577755255949,3.3099036421401626,3.4044723176298817,2.904791883623394,2.890734377807355,2.9201273445136184,0.057491722206274666,0.05659443140029907,0.05815523490309715,0.008334684496124586,0.008318675681948662,0.008359196595847607,0.09129444237908708,0.09120677432048928,0.0914286420978,0.33126652201382945,0.32900749151179237,0.33498934408434267,0.24874096431232484,0.24481076740645752,0.2545657000640357,0.21289434649031302,0.20729700761552722,0.21941133539765054,-0.00043165930460411134,-0.0007643684784895965,7.434224828301028e-05,-0.021281098465482835,-0.025537318158579847,-0.012768659079289257
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,frozen_ar_plus_mlp_residual,random_pca_frozen_ar_residual,regression_plus_binary,1,3,210993,0.2650347293013901,0.26085867236896076,0.268281148164539,0.7381207742360667,0.7326319666921232,0.7410362616074117,0.3257571704238975,0.32285471537807986,0.3281496062992126,0.2744823687504965,0.2667424303920773,0.2898992981385414,0.40345944103612813,0.3642638036809816,0.4261247443762781,0.6346012389080044,0.6262901561160119,0.639774580420817,0.0406441717791411,0.03936605316973415,0.04243353783231084,0.1684134287661895,0.165260736196319,0.17075664621676892,0.2907293796864349,0.28949386503067487,0.29141104294478526,0.45170454545454547,0.4375,0.4715909090909091,0.37465643067007864,0.3676428774523742,0.3798692067102644,0.3233816699838878,0.3220073926642024,0.32413989195336934,4.060433587214167,3.932746996421268,4.239194814324224,3.3678376055032344,3.304791821843421,3.4146959582233647,2.906921808747036,2.8945682430299104,2.9137375691426914,0.0570701298614343,0.05651884153485298,0.05755280330777168,0.008342583353320757,0.00832417607307434,0.008359248749911785,0.09133770942632534,0.09123692275101315,0.09142892731467314,0.33260613652254417,0.3297959680790373,0.33790134771272007,0.2508153429195469,0.2462993396269646,0.25868964434257213,0.2128012519330841,0.2069569383140884,0.219518638367394,-0.00043745268843214946,-0.0007440486633943366,6.836014370720234e-05,0.004256219693096863,-0.06384329539644895,0.05107463631715925
