model,seed,epoch,inner_val_pr_auc,target_name,target_type,architecture,control_type,train_loss,inner_val_selection_metric,inner_val_delta_vs_frozen_ar,selection_metric_name,alpha,gate_mean,gate_p95,label_policy
real_residual,20260660,6,,future_arousal_max_delta_rows_4_10_train_q90,binary,short_temporal_conv_residual,real_residual,0.15604514349251986,0.23094768624107698,0.004870721532097999,inner_val_pr_auc_delta_vs_frozen_ar,0.0024071880616247654,0.091875821352005,0.6307304501533508,true_train_and_true_inner_val_selection
real_residual,20260660,7,,future_arousal_max_delta_rows_4_10_train_q90,binary,short_temporal_conv_residual,real_residual,0.15565489791333675,0.23346273268221499,0.007385767973236007,inner_val_pr_auc_delta_vs_frozen_ar,0.002454139990732074,0.0997939333319664,0.6993706226348877,true_train_and_true_inner_val_selection
real_residual,20260660,8,,future_arousal_max_delta_rows_4_10_train_q90,binary,short_temporal_conv_residual,real_residual,0.15510561503469944,0.23663780549200988,0.010560840783030906,inner_val_pr_auc_delta_vs_frozen_ar,0.0025010143872350454,0.10403694212436676,0.7358922958374023,true_train_and_true_inner_val_selection
real_residual,20260660,9,,future_arousal_max_delta_rows_4_10_train_q90,binary,short_temporal_conv_residual,real_residual,0.15447379555553198,0.23999099071868255,0.013914026009703567,inner_val_pr_auc_delta_vs_frozen_ar,0.0025463232304900885,0.1071058139204979,0.7583314776420593,true_train_and_true_inner_val_selection
real_residual,20260660,10,,future_arousal_max_delta_rows_4_10_train_q90,binary,short_temporal_conv_residual,real_residual,0.15389693900942802,0.24185913156494412,0.015782166855965146,inner_val_pr_auc_delta_vs_frozen_ar,0.002585130510851741,0.10877125710248947,0.7770368456840515,true_train_and_true_inner_val_selection
real_residual,20260660,11,,future_arousal_max_delta_rows_4_10_train_q90,binary,short_temporal_conv_residual,real_residual,0.15326138585805893,0.2423048296069123,0.01622786489793332,inner_val_pr_auc_delta_vs_frozen_ar,0.002617133315652609,0.11179794371128082,0.7973051071166992,true_train_and_true_inner_val_selection
real_residual,20260660,12,,future_arousal_max_delta_rows_4_10_train_q90,binary,short_temporal_conv_residual,real_residual,0.15288213174790144,0.2417285003754468,0.01565153566646782,inner_val_pr_auc_delta_vs_frozen_ar,0.002641919534653425,0.11426885426044464,0.8108256459236145,true_train_and_true_inner_val_selection
real_residual,20260660,13,,future_arousal_max_delta_rows_4_10_train_q90,binary,short_temporal_conv_residual,real_residual,0.15222840756177902,0.24064881384327333,0.014571849134294351,inner_val_pr_auc_delta_vs_frozen_ar,0.0026604935992509127,0.11810397356748581,0.8325989842414856,true_train_and_true_inner_val_selection
real_residual,20260660,14,,future_arousal_max_delta_rows_4_10_train_q90,binary,short_temporal_conv_residual,real_residual,0.15202497597783804,0.24019745500845696,0.014120490299477984,inner_val_pr_auc_delta_vs_frozen_ar,0.0026784497313201427,0.12013908475637436,0.839939296245575,true_train_and_true_inner_val_selection
real_residual,20260660,15,,future_arousal_max_delta_rows_4_10_train_q90,binary,short_temporal_conv_residual,real_residual,0.15200566221028566,0.23952760501224085,0.013450640303261874,inner_val_pr_auc_delta_vs_frozen_ar,0.002696097129955888,0.12144075334072113,0.8464719653129578,true_train_and_true_inner_val_selection
real_residual,20260660,16,,future_arousal_max_delta_rows_4_10_train_q90,binary,short_temporal_conv_residual,real_residual,0.15137681271880865,0.23907391077571233,0.01299694606673335,inner_val_pr_auc_delta_vs_frozen_ar,0.002713836496695876,0.12421601265668869,0.8647333383560181,true_train_and_true_inner_val_selection
real_residual,20260660,17,,future_arousal_max_delta_rows_4_10_train_q90,binary,short_temporal_conv_residual,real_residual,0.1513133179396391,0.23845927311876844,0.012382308409789461,inner_val_pr_auc_delta_vs_frozen_ar,0.0027319113723933697,0.12613123655319214,0.8772423267364502,true_train_and_true_inner_val_selection
real_residual,20260660,18,,future_arousal_max_delta_rows_4_10_train_q90,binary,short_temporal_conv_residual,real_residual,0.15093803219497204,0.2373969549787828,0.01131999026980382,inner_val_pr_auc_delta_vs_frozen_ar,0.002752498257905245,0.12702369689941406,0.8865054845809937,true_train_and_true_inner_val_selection
real_residual,20260660,19,,future_arousal_max_delta_rows_4_10_train_q90,binary,short_temporal_conv_residual,real_residual,0.15084224939346313,0.2370118995366733,0.01093493482769431,inner_val_pr_auc_delta_vs_frozen_ar,0.0027713808231055737,0.12886077165603638,0.8961033225059509,true_train_and_true_inner_val_selection
shuffled_pca_residual,20260660,1,,future_arousal_max_delta_rows_4_10_train_q90,binary,short_temporal_conv_residual,shuffled_pca_residual,0.15668571833521128,0.22616785353075336,9.088882177438196e-05,inner_val_pr_auc_delta_vs_frozen_ar,0.002163743134588003,0.02597884088754654,0.07630912214517593,true_train_and_true_inner_val_selection
shuffled_pca_residual,20260660,2,,future_arousal_max_delta_rows_4_10_train_q90,binary,short_temporal_conv_residual,shuffled_pca_residual,0.15692898351699114,0.2261742473653467,9.728265636771427e-05,inner_val_pr_auc_delta_vs_frozen_ar,0.0022010314278304577,0.054571256041526794,0.2517683207988739,true_train_and_true_inner_val_selection
shuffled_pca_residual,20260660,3,,future_arousal_max_delta_rows_4_10_train_q90,binary,short_temporal_conv_residual,shuffled_pca_residual,0.15701364912092686,0.22614380761123423,6.684290225525413e-05,inner_val_pr_auc_delta_vs_frozen_ar,0.0022482529748231173,0.11845713108778,0.635631799697876,true_train_and_true_inner_val_selection
shuffled_pca_residual,20260660,4,,future_arousal_max_delta_rows_4_10_train_q90,binary,short_temporal_conv_residual,shuffled_pca_residual,0.15679671708494425,0.22606660079004193,-1.0363918937050798e-05,inner_val_pr_auc_delta_vs_frozen_ar,0.00229580863378942,0.16193325817584991,0.8348742723464966,true_train_and_true_inner_val_selection
shuffled_pca_residual,20260660,5,,future_arousal_max_delta_rows_4_10_train_q90,binary,short_temporal_conv_residual,shuffled_pca_residual,0.15694253146648407,0.22609390418081882,1.693947183983857e-05,inner_val_pr_auc_delta_vs_frozen_ar,0.002339098369702697,0.15097573399543762,0.7958431243896484,true_train_and_true_inner_val_selection
shuffled_pca_residual,20260660,6,,future_arousal_max_delta_rows_4_10_train_q90,binary,short_temporal_conv_residual,shuffled_pca_residual,0.15685700345784426,0.22609609034134107,1.9125632362088085e-05,inner_val_pr_auc_delta_vs_frozen_ar,0.0023832216393202543,0.1439862996339798,0.7689995765686035,true_train_and_true_inner_val_selection
shuffled_pca_residual,20260660,7,,future_arousal_max_delta_rows_4_10_train_q90,binary,short_temporal_conv_residual,shuffled_pca_residual,0.15654220897704363,0.22608377531795093,6.810608971952181e-06,inner_val_pr_auc_delta_vs_frozen_ar,0.002426834311336279,0.14290080964565277,0.7653501033782959,true_train_and_true_inner_val_selection
shuffled_pca_residual,20260660,8,,future_arousal_max_delta_rows_4_10_train_q90,binary,short_temporal_conv_residual,shuffled_pca_residual,0.1566848773509264,0.2260421656642668,-3.479904471218043e-05,inner_val_pr_auc_delta_vs_frozen_ar,0.002469637431204319,0.1416839361190796,0.7611013054847717,true_train_and_true_inner_val_selection
