ar_pr_auc_mean,ar_pr_auc_std,best_real_minus_ar_mean,best_real_minus_ar_representation,best_real_minus_ar_window_name,feature_mode,fold_count,random_pr_auc_mean,random_pr_auc_std,real_minus_ar_mean,real_minus_ar_std,real_pr_auc_mean,real_pr_auc_std,real_window_gain_mean,real_window_gain_std,representation,selection_metric,shuffled_pr_auc_mean,shuffled_pr_auc_std,target,threshold,timestamp_pr_auc_mean,timestamp_pr_auc_std,video_time_pr_auc_mean,video_time_pr_auc_std,window_name,window_seconds,window_specific_gain_vs_ar_mean,window_specific_gain_vs_ar_std,window_specific_gain_vs_random_mean,window_specific_gain_vs_random_std,window_specific_gain_vs_shuffled_mean,window_specific_gain_vs_shuffled_std,window_specific_gain_vs_timestamp_mean,window_specific_gain_vs_timestamp_std,window_specific_gain_vs_video_time_mean,window_specific_gain_vs_video_time_std
0.4134057858469909,0.024333883621354878,0.009473239317878645,last,causal_past_4s,cortical_pca64_delta,5,0.3683172813025496,0.02100431544377059,0.005432991650477947,0.020618920287915312,0.41883877749746884,0.01622223503330415,0.03295311820354897,0.011334245662993871,last,max mean real_pr_auc across grouped folds,0.38511121508481166,0.022832670278659886,arousal__future_spike_1_3s,0.05,0.18738343636737811,0.022351361611294192,0.18456596905725278,0.016627912123530444,causal_past_2s,2.0,-0.005129751375005764,0.009115847506174958,0.01044578435344119,0.01026004189052194,-0.007127091140786734,0.0111964863796886,0.049022744927100535,0.010631588549033332,0.04704685795759296,0.009082636375126046
0.3002987290584197,0.02495966071560961,0.01839088020147548,last,causal_past_5s,cortical_pca64_delta,5,0.26528611119046686,0.018711528592423466,0.011586722528395921,0.029603086933231142,0.3118854515868156,0.033539665104979514,0.03422558332812496,0.011600826938724301,last,max mean real_pr_auc across grouped folds,0.2790355787499753,0.013080017204194565,arousal__future_spike_1_3s,0.075,0.11696996664220942,0.027313537995522615,0.11806955433659465,0.032254945203671316,causal_past_2s,2.0,-0.0019743576660209983,0.005318361744003903,0.000743115109585285,0.012112743830571942,-0.0016957689452740787,0.01818492802370279,0.04658390627796666,0.012702692090337914,0.05006267015420122,0.011423233114433386
0.4134057858469909,0.024333883621354878,0.02546376138910088,slope,causal_past_4s,cortical_pca_64,5,0.4050332224249235,0.025809149315977154,0.023129559809973686,0.02371681703061495,0.4365353456569646,0.021956586937890474,0.03656959088645254,0.011515747586984853,mean,max mean real_pr_auc across grouped folds,0.4002246178138912,0.02728419205624643,arousal__future_spike_1_3s,0.05,0.18738343636737811,0.022351361611294192,0.18456596905725278,0.016627912123530444,causal_past_2s,2.0,-0.0015132786921021935,0.010130960999388086,-0.0018373203113786984,0.013764150395985256,0.004583170080603882,0.010320828536365565,0.052639217610004105,0.017181421942788887,0.05066333064049653,0.014690564416785751
0.3002987290584197,0.02495966071560961,0.041569757199299305,slope,causal_past_5s,cortical_pca_64,5,0.2953506785493536,0.023512553546984692,0.03363707958526675,0.030567053550728376,0.3339358086436864,0.037217241562512944,0.03647622085884648,0.02088888068725587,mean,max mean real_pr_auc across grouped folds,0.2936530142310008,0.027390958288521196,arousal__future_spike_1_3s,0.075,0.11696996664220942,0.027313537995522615,0.11806955433659465,0.032254945203671316,causal_past_2s,2.0,0.0002762798647005127,0.016452353532680403,0.0017718182976085683,0.01657530343061399,0.0005383583008060411,0.024862833591501526,0.04883454380868818,0.02322605258174104,0.052313307684922726,0.025886736386169378
