target_name,validation_protocol,variant_name,control_type,loss_name,folds,seeds,rows_test_total,mean_pr_auc,min_pr_auc,max_pr_auc,mean_roc_auc,min_roc_auc,max_roc_auc,mean_top_1pct_recall,min_top_1pct_recall,max_top_1pct_recall,mean_top_5pct_recall,min_top_5pct_recall,max_top_5pct_recall,mean_top_10pct_recall,min_top_10pct_recall,max_top_10pct_recall,mean_top_1pct_precision,min_top_1pct_precision,max_top_1pct_precision,mean_top_5pct_precision,min_top_5pct_precision,max_top_5pct_precision,mean_top_10pct_precision,min_top_10pct_precision,max_top_10pct_precision,mean_top_1pct_lift,min_top_1pct_lift,max_top_1pct_lift,mean_top_5pct_lift,min_top_5pct_lift,max_top_5pct_lift,mean_top_10pct_lift,min_top_10pct_lift,max_top_10pct_lift,mean_top_1pct_avg_true_movement_lift,min_top_1pct_avg_true_movement_lift,max_top_1pct_avg_true_movement_lift,mean_top_5pct_avg_true_movement_lift,min_top_5pct_avg_true_movement_lift,max_top_5pct_avg_true_movement_lift,mean_top_10pct_avg_true_movement_lift,min_top_10pct_avg_true_movement_lift,max_top_10pct_avg_true_movement_lift,mean_continuous_pearson,min_continuous_pearson,max_continuous_pearson,mean_continuous_spearman,min_continuous_spearman,max_continuous_spearman,mean_spearman_future_movement,min_spearman_future_movement,max_spearman_future_movement,mean_within_video_macro_pr_auc,min_within_video_macro_pr_auc,max_within_video_macro_pr_auc,mean_within_video_macro_spearman_future_movement,min_within_video_macro_spearman_future_movement,max_within_video_macro_spearman_future_movement,mean_within_video_macro_top_5pct_lift,min_within_video_macro_top_5pct_lift,max_within_video_macro_top_5pct_lift,mean_delta_vs_frozen_ar_pr_auc,min_delta_vs_frozen_ar_pr_auc,max_delta_vs_frozen_ar_pr_auc,mean_delta_vs_frozen_ar_top_1pct_lift,min_delta_vs_frozen_ar_top_1pct_lift,max_delta_vs_frozen_ar_top_1pct_lift
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,blocked_delta_selected_gated_residual,label_permutation_residual,regression_plus_binary,1,3,210993,0.266166345521889,0.26170322452381045,0.26873963377326365,0.739438617775968,0.7342895019070748,0.742852272938069,0.0407719836400818,0.04000511247443763,0.042050102249488755,0.1680725971370143,0.16487730061349692,0.16973415132924335,0.2914536468984322,0.2903885480572597,0.29256134969325154,0.453125,0.4446022727272727,0.46732954545454547,0.3738982087005971,0.3667898777367074,0.37759454080181976,0.3241872808264619,0.323002558999147,0.3254193915268695,4.073202246293456,3.996590291817717,4.200888837086355,3.361021845107578,3.2971240913983086,3.394248677036399,2.91416355416742,2.9035139285492084,2.9252391648103604,0.14587078988552094,0.14333052933216095,0.14833490550518036,0.09481760859489441,0.09284758567810059,0.09612756967544556,0.07167113820711772,0.07140424102544785,0.07199227809906006,0.3389922397273441,0.3267334543899332,0.34729297921828817,0.2594152552284042,0.25164936404457755,0.26755637241561764,0.21430954860780901,0.21042439729787452,0.2208558286070132,0.32860414910981767,0.3280648108617052,0.32961533525622233,0.16806724040101084,0.16581993453437302,0.17138607900731478,1.9758448106282547,1.9462664692790166,1.9983404641277704,0.0006941635320667864,-0.00015660975223885654,0.002031217739198843,0.017024878772386415,-0.012768659079289257,0.06384329539644851
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,low_ar_confidence_residual,label_permutation_residual,regression_plus_binary,1,3,210993,0.26609391834089385,0.26167542098191965,0.26851314577663415,0.7396541628237433,0.734265867539809,0.7428180538667195,0.041027607361963196,0.04000511247443763,0.04217791411042945,0.1680725971370143,0.16487730061349692,0.16973415132924335,0.2913258350374915,0.29026073619631904,0.29230572597137017,0.4559659090909091,0.4446022727272727,0.46875,0.3738982087005971,0.3667898777367074,0.37759454080181976,0.3240451142071841,0.3228603923798692,0.3251350582883139,4.0987395644520355,3.996590291817717,4.213657496165644,3.361021845107579,3.2971240913983086,3.394248677036399,2.9128855990932347,2.902235973475023,2.9226832546619894,0.1466302921374639,0.14497379958629608,0.14847415685653687,0.09473941226800282,0.09284758567810059,0.09616965055465698,0.07162129133939743,0.07132668793201447,0.07180328667163849,0.3430671134569694,0.3318449743572352,0.350001070243289,0.2667849650118626,0.263063778032603,0.26969789941820055,0.21496831762001115,0.2103592477501107,0.22130239474312838,0.32874463986711594,0.328011156717276,0.32930318867706293,0.17967899714257904,0.17319391440252235,0.18848143268602432,1.9657516071792411,1.9406084986503287,2.0125037303325817,0.0006217363510716186,0.00018007906734957002,0.0013847722300629473,0.04256219693096582,0.0,0.12768659079289746
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,rank_lift_residual,label_permutation_residual,regression_plus_binary,1,3,210993,0.26591426367596366,0.26171716626469743,0.2692932683992556,0.7397025827585838,0.7343202142137176,0.7425026055568484,0.04051635991820041,0.03962167689161554,0.041922290388548056,0.16837082481254262,0.16487730061349692,0.17101226993865032,0.29136843899113835,0.2903885480572597,0.29243353783231085,0.4502840909090909,0.4403409090909091,0.4659090909090909,0.3745616529238935,0.3667898777367074,0.3804378731873756,0.32409250308027676,0.323002558999147,0.3252772249075917,4.047664928134876,3.958284314579848,4.188120178007064,3.366985635453777,3.2971240913983086,3.4198077785201066,2.913311584117963,2.9035139285492084,2.923961209736175,0.14481009542942047,0.14103393256664276,0.14833490550518036,0.09481193125247955,0.09284758567810059,0.0960666835308075,0.0715442771712939,0.07140423357486725,0.07182225584983826,0.24109734894538323,0.17980772778193777,0.34706603165246747,0.2084179453973116,0.1701203676969275,0.26694162849711556,0.21430810187748306,0.20845945908154798,0.22084319253169382,0.32941389709366425,0.3280645880350649,0.33061108722378457,0.17611719313632368,0.16583573505157995,0.18814823531763739,1.9577051759215411,1.930642451039722,1.9828876301810798,0.00044208168614140453,2.3940329873073374e-05,0.001080480378423787,-0.00851243938619343,-0.02553731815858029,0.0
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,monotonic_do_no_harm_residual,video_mean_pca_residual,regression_plus_binary,1,3,210993,0.2658151313284441,0.2617572840026622,0.2685764900973696,0.7398007432029235,0.7344322129173066,0.742971805562685,0.040601567825494206,0.03962167689161554,0.04217791411042945,0.16790218132242674,0.16487730061349692,0.16960633946830267,0.2911980231765508,0.29026073619631904,0.29230572597137017,0.4512310606060606,0.4403409090909091,0.46875,0.3735190977158563,0.3667898777367074,0.37731020756326417,0.32390294758790633,0.3228603923798692,0.3251350582883139,4.0561773675210695,3.958284314579848,4.213657496165644,3.357613964909751,3.2971240913983086,3.391692766888028,2.9116076440190497,2.902235973475023,2.9226832546619894,0.14556710422039032,0.1414000391960144,0.14885835349559784,0.0945328027009964,0.09284758567810059,0.09547783434391022,0.07146215190490086,0.07131721079349518,0.0717480406165123,0.3369534615025069,0.32991044604851444,0.3470082990855301,0.24936402649028735,0.2371143862191937,0.2675335163768609,0.21425235781880278,0.20901646084012623,0.22096543275613598,0.3297311429265258,0.3292741232062661,0.3300809316059205,0.26413063270623605,0.2589509957811179,0.26770723300415294,1.9325716481041084,1.908637328044458,1.9682373722668092,0.0003429493386218896,0.0002619420880921042,0.0004032038512357672,0.0,0.0,0.0
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,monotonic_do_no_harm_residual,real_residual,regression_plus_binary,1,3,210993,0.26578611639166366,0.26171557269184464,0.26856942137202056,0.7397271157982045,0.7343084926226504,0.7429271398086033,0.040601567825494206,0.03962167689161554,0.04217791411042945,0.16790218132242674,0.16487730061349692,0.16960633946830267,0.29124062713019766,0.29026073619631904,0.29230572597137017,0.4512310606060606,0.4403409090909091,0.46875,0.3735190977158563,0.3667898777367074,0.37731020756326417,0.32395033646099897,0.3228603923798692,0.3251350582883139,4.0561773675210695,3.958284314579848,4.213657496165644,3.357613964909751,3.2971240913983086,3.391692766888028,2.912033629043778,2.902235973475023,2.9226832546619894,0.1454103688398997,0.1414000391960144,0.14838814735412598,0.0945088118314743,0.09284760057926178,0.09547783434391022,0.07146834830443065,0.07132668793201447,0.07173389941453934,0.342640298595619,0.3401488442477852,0.3456897129414577,0.2620718429099775,0.2602162172037549,0.2634356068654622,0.21422565452525819,0.20902996240673036,0.2209588981365279,0.3287144857768614,0.3277918042331258,0.32963533052286825,0.16044887185948717,0.1554413988026564,0.16740206793006837,1.969500806287537,1.953769586227618,1.9930224978023008,0.0003139344018414092,0.00022023077727456597,0.00036493907706092177,0.0,0.0,0.0
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,monotonic_do_no_harm_residual,diagnostics_only_residual,regression_plus_binary,1,3,210993,0.265746065537018,0.2617519014190497,0.268489284767289,0.7397031747168245,0.7343860003017086,0.7428562193263394,0.040686775732788005,0.03974948875255624,0.042305725971370146,0.1679021813224267,0.16487730061349692,0.16947852760736196,0.29124062713019766,0.29026073619631904,0.29230572597137017,0.4521780303030303,0.44176136363636365,0.47017045454545453,0.3735190977158563,0.3667898777367074,0.3770258743247086,0.32395033646099897,0.3228603923798692,0.3251350582883139,4.064689806907263,3.9710529736591376,4.226426155244934,3.3576139649097505,3.2971240913983086,3.389136856739657,2.912033629043778,2.902235973475023,2.9226832546619894,0.14558357993761697,0.14156456291675568,0.14838814735412598,0.09452817837397258,0.09284758567810059,0.0955570638179779,0.07147000730037689,0.07132668793201447,0.07173887640237808,0.3439181140859316,0.34189259464252136,0.3473502188148689,0.2622344249556884,0.25814604056558527,0.2675774385200269,0.21413443844049862,0.2089714975422398,0.22082552397917543,0.3299839987371111,0.32899598784310785,0.3315547420442989,0.1761794786313647,0.16042165781132023,0.18674596063604498,1.9734896594711193,1.9494382050660761,1.99085680722153,0.00027388354719572644,0.0002565595044796143,0.0002885943906503763,0.008512439386193282,0.0,0.012768659079290146
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,monotonic_do_no_harm_residual,label_permutation_residual,regression_plus_binary,1,3,210993,0.265719215886804,0.26165046681674,0.26849335888706505,0.7396562293952865,0.7342175365520616,0.7428724690401137,0.040601567825494206,0.03962167689161554,0.04217791411042945,0.16794478527607362,0.16487730061349692,0.16973415132924335,0.2911980231765508,0.29026073619631904,0.29230572597137017,0.4512310606060606,0.4403409090909091,0.46875,0.3736138754620415,0.3667898777367074,0.37759454080181976,0.32390294758790633,0.3228603923798692,0.3251350582883139,4.0561773675210695,3.958284314579848,4.213657496165644,3.3584659349592076,3.2971240913983086,3.394248677036399,2.9116076440190497,2.902235973475023,2.9226832546619894,0.14536395172278085,0.1414000391960144,0.14824889600276947,0.09454525510470073,0.09284758567810059,0.09547783434391022,0.07146225869655609,0.07132120430469513,0.07173888385295868,0.3472822859951754,0.34701378266616006,0.34759109053620324,0.2667468433735269,0.2651552223872582,0.2675439474959774,0.21409529009971806,0.20887226867069122,0.2208190304886129,0.3282335585635208,0.3265355225212794,0.32977023774178965,0.16102387544174213,0.14907829477696002,0.1749106717877792,1.957582288097667,1.9403423046268375,1.9725687534283516,0.0002470338969818113,0.00015512490216990082,0.00030540592254230114,0.0,0.0,0.0
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,monotonic_do_no_harm_residual,shuffled_pca_residual,regression_plus_binary,1,3,210993,0.2657134333526563,0.2616480974841333,0.26849786680144483,0.7396468238365755,0.734215871094421,0.7428518506949716,0.040686775732788005,0.03974948875255624,0.042305725971370146,0.1678595773687798,0.16487730061349692,0.16947852760736196,0.2911980231765508,0.29026073619631904,0.2921779141104294,0.4521780303030303,0.44176136363636365,0.47017045454545453,0.3734243199696711,0.3667898777367074,0.3770258743247086,0.32390294758790633,0.3228603923798692,0.3249928916690361,4.064689806907263,3.9710529736591376,4.226426155244934,3.356761994860294,3.2971240913983086,3.389136856739657,2.9116076440190493,2.902235973475023,2.921405299587804,0.14553716282049814,0.14156456291675568,0.14824889600276947,0.09448187053203583,0.09284758567810059,0.0954730212688446,0.07146206001440684,0.07132668793201447,0.07171502709388733,0.3425115850028512,0.3415966318720413,0.3442595941460604,0.26022811625081327,0.25782405299210226,0.26312062222258276,0.214128532982402,0.20895967899311207,0.22080413807787155,0.32788758532900975,0.32760943668634573,0.32828826737736033,0.17647440789902888,0.16751470972734428,0.18277257410423,1.9598477234829168,1.9407754427429915,1.995188188383072,0.00024125136283407547,0.00015275556956323433,0.0002859197383259793,0.008512439386193282,0.0,0.012768659079290146
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,monotonic_do_no_harm_residual,random_pca_residual,regression_plus_binary,1,3,210993,0.26570937459420296,0.26164880143552594,0.26847552162910104,0.7396447310239358,0.7342198604226675,0.7428599959994664,0.040686775732788005,0.03974948875255624,0.042305725971370146,0.1678595773687798,0.16487730061349692,0.16947852760736196,0.2911980231765508,0.29026073619631904,0.2921779141104294,0.4521780303030303,0.44176136363636365,0.47017045454545453,0.3734243199696711,0.3667898777367074,0.3770258743247086,0.32390294758790633,0.3228603923798692,0.3249928916690361,4.064689806907263,3.9710529736591376,4.226426155244934,3.356761994860294,3.2971240913983086,3.389136856739657,2.9116076440190493,2.902235973475023,2.921405299587804,0.14553716282049814,0.14156456291675568,0.14824889600276947,0.09450992445151012,0.09284758567810059,0.09550230205059052,0.07145421206951141,0.07132668793201447,0.07169149070978165,0.34259172686515105,0.3412748413710065,0.34425229267163177,0.2604710213283255,0.25889246601209737,0.2630901583015429,0.21413326169867222,0.2089589843687985,0.22081993735388358,0.32786903910057297,0.3275385544195382,0.3282737755171809,0.17671348375965867,0.16763145126542772,0.18135122216417784,1.9592986751666652,1.9434596789557785,1.99085680722153,0.00023719260438074632,0.00015345952095585647,0.0002953846839171548,0.008512439386193282,0.0,0.012768659079290146
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,blocked_delta_selected_gated_residual,frozen_ar_only,regression_plus_binary,1,3,210993,0.2654721819898222,0.2614953419145701,0.2682127880208318,0.7397450987875179,0.7343092369155677,0.7429632114332029,0.040601567825494206,0.03962167689161554,0.04217791411042945,0.16790218132242674,0.16487730061349692,0.16960633946830267,0.2911980231765508,0.29026073619631904,0.29230572597137017,0.4512310606060606,0.4403409090909091,0.46875,0.3735190977158563,0.3667898777367074,0.37731020756326417,0.32390294758790633,0.3228603923798692,0.3251350582883139,4.0561773675210695,3.958284314579848,4.213657496165644,3.357613964909751,3.2971240913983086,3.391692766888028,2.9116076440190497,2.902235973475023,2.9226832546619894,0.1454103688398997,0.1414000391960144,0.14838814735412598,0.09450880686442058,0.09284758567810059,0.09547783434391022,0.07146059473355611,0.07132120430469513,0.07173389196395874,0.34812487133843906,0.34701638735279194,0.3500040344379551,0.26982435175301783,0.2691063569331542,0.27119844424191425,0.21564928232405178,0.2104680288030543,0.22235288687938276,0.3297311429265258,0.3292741232062661,0.3300809316059205,0.26413063270623605,0.2589509957811179,0.26770723300415294,1.9325716481041084,1.908637328044458,1.9682373722668092,0.0,0.0,0.0,0.0,0.0,0.0
