row_type,fold,group,seed,lane,decision_threshold_train_only,pr_auc,roc_auc,f1,precision,recall,balanced_accuracy,continuous_mae,continuous_mse,continuous_rmse,continuous_pearson,continuous_spearman,spearman_future_movement,top_1pct_precision,top_1pct_recall,top_1pct_lift,top_1pct_avg_true_movement,top_1pct_avg_true_movement_lift,top_5pct_precision,top_5pct_recall,top_5pct_lift,top_5pct_avg_true_movement,top_5pct_avg_true_movement_lift,top_10pct_precision,top_10pct_recall,top_10pct_lift,top_10pct_avg_true_movement,top_10pct_avg_true_movement_lift,within_video_macro_pr_auc,within_video_macro_roc_auc,within_video_macro_spearman_future_movement,within_video_macro_top_5pct_lift,within_video_video_count,frozen_ar_train_checksum,frozen_ar_test_checksum,delta_vs_frozen_ar_pr_auc,delta_vs_frozen_ar_roc_auc,delta_vs_frozen_ar_top_1pct_recall,delta_vs_frozen_ar_top_5pct_recall,delta_vs_frozen_ar_top_10pct_recall,delta_vs_frozen_ar_spearman_future_movement,member_seeds
ensemble,3,2,0,random_pca_residual_ensemble,-1.987148404121399,0.20515748204226059,0.7011648693898342,0.28036951501154733,0.20669693530079455,0.43564593301435406,0.6338407506936707,0.07380055636167526,0.011166240088641644,0.10567043147750294,0.288233712826524,0.2600854927481716,0.23215399737642634,0.4017467248908297,0.04401913875598086,4.4009527590313615,0.210470512509346,0.13788968324661255,0.30087336244541485,0.16483253588516747,3.2959309249702264,0.16212576627731323,0.08954493701457977,0.249617820484822,0.27344497607655505,2.7344497607655502,0.13936260342597961,0.06678177416324615,0.24144970571979663,0.63396235618501,0.13840329140989344,2.840941494749469,199,,,,,,,,,"20260678,20260679,20260680"
ensemble,3,2,0,label_permutation_residual_ensemble,-1.9719345808029174,0.2057703867521092,0.7012399744034662,0.27526717557251906,0.20213004484304933,0.4313397129186603,0.6301495488409692,0.07439873367547989,0.011170899495482445,0.10569247605900074,0.28692553642671065,0.2553773069844763,0.22866321390611163,0.39737991266375544,0.04354066985645933,4.353116315998412,0.21045167744159698,0.13787084817886353,0.3034934497816594,0.16626794258373206,3.324632790789996,0.16279976069927216,0.0902189314365387,0.25202009172308365,0.2760765550239234,2.7607655502392348,0.13979904353618622,0.06721821427345276,0.23913402842613132,0.6315171648308531,0.13638142607643614,2.8356777373171127,199,,,,,,,,,"20260678,20260679,20260680"
ensemble,3,2,0,train_only_video_mean_residual_ensemble,-2.002632713317871,0.2051670454175103,0.7011542185410435,0.28008487420430433,0.20496894409937888,0.4421052631578947,0.6349194905070896,0.07378461956977844,0.011166139505803585,0.10566995554935937,0.2882864178538739,0.2603110027517214,0.23213239570591887,0.4017467248908297,0.04401913875598086,4.4009527590313615,0.210470512509346,0.13788968324661255,0.30087336244541485,0.16483253588516747,3.2959309249702264,0.16212576627731323,0.08954493701457977,0.249617820484822,0.27344497607655505,2.7344497607655502,0.1393919289112091,0.06681109964847565,0.24189805143714904,0.6351363075169447,0.13826505612700984,2.8493091936808934,199,,,,,,,,,"20260678,20260679,20260680"
ensemble,3,2,0,diagnostics_only_residual_ensemble,-1.9893817663192752,0.2075452597452407,0.7047840479319818,0.2791201982651797,0.20636738433348603,0.43110047846889954,0.6322769876122436,0.07389343529939651,0.011152800172567368,0.10560681877874822,0.2898882885011454,0.2572883200323106,0.23080759314289034,0.4192139737991266,0.045933014354066985,4.59229853116316,0.21932700276374817,0.1467461735010147,0.30087336244541485,0.16483253588516747,3.2959309249702264,0.16220590472221375,0.08962507545948029,0.25180170342869623,0.27583732057416266,2.758373205741627,0.14074504375457764,0.06816421449184418,0.24280750881315216,0.6326966668863534,0.1370734998479784,2.8006760474107986,199,,,,,,,,,"20260678,20260679,20260680"
ensemble,3,3,0,frozen_ar_ensemble,-2.123481035232544,0.19955724053702506,0.6924052433798004,0.26786528564914336,0.18404798138035985,0.49186602870813395,0.6364040549693037,0.07402884215116501,0.011203985661268234,0.10584888124712624,0.2831634113040053,0.25322675048084076,0.22885855585318976,0.388646288209607,0.042583732057416265,4.257443429932513,0.20124542713165283,0.12866459786891937,0.2986899563318777,0.16363636363636364,3.272012703453752,0.16006270051002502,0.08748187124729156,0.24765232583533522,0.27129186602870814,2.7129186602870816,0.1379881352186203,0.06540730595588684,0.2365364244952329,0.6273514141317662,0.16971561068999733,2.7019246181315992,199,,,,,,,,,"20260681,20260682,20260683"
ensemble,3,3,0,real_residual_ensemble,-1.9761140584945678,0.21151732677295904,0.7102264045609207,0.27860468666514004,0.20457347830960654,0.4366028708133971,0.6330334709750716,0.07380201667547226,0.011052736081182957,0.10513199361366148,0.3034152504958247,0.2753778672869247,0.2506381726049583,0.40611353711790393,0.04449760765550239,4.448789202064312,0.21380779147148132,0.14122696220874786,0.30611353711790396,0.16770334928229666,3.3533346566097664,0.1625082939863205,0.08992746472358704,0.2585717405547063,0.2832535885167464,2.8325358851674642,0.14331072568893433,0.07072989642620087,0.24025059982223335,0.6472324571471949,0.17917940747726144,2.7877529528922196,199,,,,,,,,,"20260681,20260682,20260683"
ensemble,3,3,0,shuffled_pca_residual_ensemble,-2.1212451457977295,0.19952200434579578,0.6928199078018833,0.2670920692798541,0.18348541778493468,0.49066985645933014,0.6356617727381967,0.07441528141498566,0.011207022704184055,0.10586322640173053,0.28232959752231784,0.24939076715940223,0.22722657641927202,0.3864628820960699,0.042344497607655504,4.233525208416038,0.19907212257385254,0.12649129331111908,0.29781659388646287,0.1631578947368421,3.2624454148471616,0.15945713222026825,0.08687630295753479,0.24677877265778556,0.2703349282296651,2.703349282296651,0.137673482298851,0.06509265303611755,0.2318826826091043,0.6258151105069695,0.1400548341493922,2.7738492213062025,199,,,,,,,,,"20260681,20260682,20260683"
ensemble,3,3,0,random_pca_residual_ensemble,-2.121248960494995,0.19948430669661063,0.6923257170421631,0.2676991150442478,0.18385770468358956,0.4921052631578947,0.6363314107185772,0.07444174587726593,0.011206547729671001,0.10586098303752427,0.28235065896370004,0.24993536518123136,0.22762161144654344,0.39082969432314413,0.042822966507177034,4.2813616514489885,0.20164382457733154,0.12906299531459808,0.2982532751091703,0.16339712918660287,3.267229059150457,0.15981194376945496,0.0872311145067215,0.24699716095217297,0.27057416267942586,2.7057416267942584,0.13780279457569122,0.06522196531295776,0.23337016800580235,0.6260246237705474,0.14066089388663933,2.7181758582109645,199,,,,,,,,,"20260681,20260682,20260683"
ensemble,3,3,0,label_permutation_residual_ensemble,-2.1212432384490967,0.19984192998735945,0.6932212910036119,0.2661201119135923,0.18276879077665564,0.4892344497607656,0.6347397915710822,0.07480859756469727,0.011208328418433666,0.10586939320896133,0.2818518842743523,0.25059970680522187,0.2275558078924729,0.3799126637554585,0.041626794258373206,4.161770543866614,0.19882741570472717,0.1262465864419937,0.30131004366812225,0.16507177033492823,3.3007145692735214,0.16095569729804993,0.08837486803531647,0.24808910242411006,0.27177033492822966,2.7177033492822966,0.13822592794895172,0.06564509868621826,0.23270331254394966,0.6262279744541681,0.1406295525092253,2.7048129914944123,199,,,,,,,,,"20260681,20260682,20260683"
ensemble,3,3,0,train_only_video_mean_residual_ensemble,-2.121244192123413,0.19951087608115337,0.692443163851163,0.2649521130533789,0.18398288531299414,0.47320574162679424,0.6311835004697297,0.07407054305076599,0.011203660629689693,0.10584734587928832,0.28312886837303325,0.25210957521333766,0.22775907238810153,0.388646288209607,0.042583732057416265,4.257443429932513,0.20078054070472717,0.1281997114419937,0.2982532751091703,0.16339712918660287,3.267229059150457,0.15986816585063934,0.08728733658790588,0.24765232583533522,0.27129186602870814,2.7129186602870816,0.13800354301929474,0.06542271375656128,0.2335596203180271,0.6269608954995874,0.14019259859250913,2.7057440625760436,199,,,,,,,,,"20260681,20260682,20260683"
