seed,lane,decision_threshold_train_only,pr_auc,roc_auc,f1,precision,recall,balanced_accuracy,continuous_mae,continuous_mse,continuous_rmse,continuous_pearson,continuous_spearman,spearman_future_movement,top_1pct_precision,top_1pct_recall,top_1pct_lift,top_1pct_avg_true_movement,top_1pct_avg_true_movement_lift,top_5pct_precision,top_5pct_recall,top_5pct_lift,top_5pct_avg_true_movement,top_5pct_avg_true_movement_lift,top_10pct_precision,top_10pct_recall,top_10pct_lift,top_10pct_avg_true_movement,top_10pct_avg_true_movement_lift,within_video_macro_pr_auc,within_video_macro_roc_auc,within_video_macro_spearman_future_movement,within_video_macro_top_5pct_lift,within_video_video_count,schema_version,target_name,target_type,validation_protocol,fold,architecture,control_type,feature_name,n_train,n_test,checkpoint_restore_pass,eval_mode_scoring,dropout_disabled,ar_baseline_reused,ar_baseline_newly_trained,frozen_ar_train_checksum,frozen_ar_test_checksum,best_epoch,epochs_run,best_inner_val_delta_vs_frozen_ar,best_inner_val_secondary_delta,early_stopping_reason,residual_suppressed,checkpoint_restored,checkpoint_path,checkpoint_checksum,label_policy,alpha_final,gate_mean,gate_p05,gate_p50,gate_p95,delta_vs_frozen_ar_pr_auc,delta_vs_frozen_ar_roc_auc,delta_vs_frozen_ar_top_1pct_recall,delta_vs_frozen_ar_top_5pct_recall,delta_vs_frozen_ar_top_10pct_recall,delta_vs_frozen_ar_spearman_future_movement,hyperparameters
20260626,candidate_real_residual,-1.9463335871696472,0.2750865142800801,0.7479776935845828,0.3281298095950046,0.2518053587095903,0.4708480565371025,0.6448180815892437,0.07514389604330063,0.014444226399064064,0.1201841353884283,0.3218018496080135,0.2705175447397366,0.25057196781917235,0.5028901734104047,0.043917213528520946,4.385438398893535,0.25099772214889526,0.1743590012192726,0.3833912037037037,0.167213528520949,3.343351283080468,0.19186782836914062,0.11522910743951797,0.3215164230936189,0.28041393235739526,2.803774148434144,0.16409683227539062,0.08745811134576797,0.3660546312698762,0.6503073649615265,0.20980460778190385,2.0511011918677986,995,,,,,,,,,,,,True,True,,,,,5.0,13.0,0.014706935508323499,0.0,patience_exhausted,False,True,outputs/again_dense_2hz_phase6_trial4_blocked_15seed_20260714_145637/candidate/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__short_temporal_conv_residual__real_residual__seed20260626__best.npz,ba0d51eb2ffbadf8ed021d4940563fdc,true_train_and_true_inner_val_selection,0.004271413665264845,0.15980833768844604,1.2535685527836904e-05,0.009057784453034401,0.9500208497047424,0.006529719235168041,0.00038777325039329735,0.004290762241292274,0.0031549722362443078,0.0022715800100959194,0.0004163482034151289,"{'hidden': 96, 'learning_rate': 0.0002796515604869101, 'weight_decay': 0.00015731894101489417, 'alpha_initial_logit': -3.0, 'alpha_cap': 0.08, 'gate_bias': 4.0, 'lambda_binary': 0.8}"
20260626,candidate_shuffled_pca_residual,-1.8491050720214852,0.2647304277921916,0.7426589158953271,0.3225519287833828,0.2652081977878985,0.41153457849570924,0.6319241782747765,0.0777067244052887,0.014815484173595905,0.1217188735307549,0.2546081848150603,0.2273561842347127,0.24236823447362324,0.44653179190751446,0.038995456839979806,3.893966854189949,0.23687198758125305,0.1602332666516304,0.37355324074074076,0.16292276627965674,3.2575596275146297,0.1880277395248413,0.11138901859521866,0.315294458110259,0.274987380111055,2.7495156928163818,0.16127870976924896,0.08463998883962631,0.35194412888010707,0.6364058008620511,0.20272052965462284,1.8720911970163885,995,,,,,,,,,,,,True,True,,,,,6.0,14.0,0.0004932035662016943,0.0,patience_exhausted,False,True,outputs/again_dense_2hz_phase6_trial4_blocked_15seed_20260714_145637/candidate/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__short_temporal_conv_residual__shuffled_pca_residual__seed20260626__best.npz,fcedd3de47a76d5d924133ee6a67b869,true_train_and_true_inner_val_selection,0.004323210101574659,0.14532874524593353,3.164469308103435e-05,0.00947305653244257,0.8410099744796753,-0.003826367252720453,-0.0049310044388624075,-0.0006309944472488657,-0.0011357900050479597,-0.0031549722362443355,-0.007787385142133979,"{'hidden': 96, 'learning_rate': 0.0002796515604869101, 'weight_decay': 0.00015731894101489417, 'alpha_initial_logit': -3.0, 'alpha_cap': 0.08, 'gate_bias': 4.0, 'lambda_binary': 0.8}"
20260626,candidate_random_pca_residual,-1.8854178667068482,0.2686731598030496,0.7474890759170123,0.3268123138033764,0.2694007858546169,0.4153205451792024,0.6347161922979884,0.07410325855016708,0.014679783023893833,0.12116015443987282,0.35366115297748235,0.29565252435640776,0.24895946689060483,0.4552023121387283,0.03975265017667844,3.9695778610674233,0.24258382618427277,0.16594510525465012,0.3761574074074074,0.1640585562847047,3.2802691833997044,0.1890181452035904,0.11237942427396774,0.3189118796122124,0.27814235234729934,2.7810613065476386,0.16280727088451385,0.0861685499548912,0.35140050433243647,0.6384321553584427,0.20486910042138765,1.8585409946220965,995,,,,,,,,,,,,True,True,,,,,1.0,9.0,2.6174560496555754e-05,0.0,patience_exhausted,False,True,outputs/again_dense_2hz_phase6_trial4_blocked_15seed_20260714_145637/candidate/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__short_temporal_conv_residual__random_pca_residual__seed20260626__best.npz,74b8a27185f1f4bb8543b0399bd23a3d,true_train_and_true_inner_val_selection,0.0038123305421322584,0.02693062461912632,0.0037568374536931515,0.01707238145172596,0.08360560983419418,0.00011636475813758818,-0.00010084441717717052,0.00012619888944977176,0.0,0.0,-0.0011961527251523885,"{'hidden': 96, 'learning_rate': 0.0002796515604869101, 'weight_decay': 0.00015731894101489417, 'alpha_initial_logit': -3.0, 'alpha_cap': 0.08, 'gate_bias': 4.0, 'lambda_binary': 0.8}"
20260626,candidate_label_permutation_residual,-1.8772812843322755,0.26832992640540226,0.7468754877863396,0.3264313024479865,0.2690953745395006,0.41481574962140333,0.6344392755005034,0.076043501496315,0.014488911256194115,0.12036989347920067,0.31248535966067015,0.24680346251941276,0.24775458943981166,0.4523121387283237,0.0395002523977789,3.9443741921082656,0.24100789427757263,0.16436917334794998,0.3761574074074074,0.1640585562847047,3.2802691833997044,0.1895078420639038,0.11286912113428116,0.3180436984517436,0.2773851590106007,2.7734903592521367,0.16256259381771088,0.08592387288808823,0.35267515776688935,0.6364391999308593,0.2086861777654827,1.8616016717662247,995,,,,,,,,,,,,True,True,,,,,4.0,12.0,7.973287922985461e-06,0.0,patience_exhausted,False,True,outputs/again_dense_2hz_phase6_trial4_blocked_15seed_20260714_145637/candidate/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__short_temporal_conv_residual__label_permutation_residual__seed20260626__best.npz,6b2a3698b987a1765b175c985ad1c544,permuted_train_and_permuted_inner_val_selection,0.003985390067100525,0.2311277687549591,1.2367283488856629e-05,0.00665967958047986,0.9800235629081726,-0.00022686863950976965,-0.0007144325478498637,-0.00012619888944977176,0.0,-0.0007571933366986583,-0.002401030175945562,"{'hidden': 96, 'learning_rate': 0.0002796515604869101, 'weight_decay': 0.00015731894101489417, 'alpha_initial_logit': -3.0, 'alpha_cap': 0.08, 'gate_bias': 4.0, 'lambda_binary': 0.8}"
20260626,candidate_train_only_video_mean_residual,-1.8918184041976938,0.2678004117960909,0.7464984599143587,0.32647598274921924,0.2688382725120418,0.415572942958102,0.6345890279953889,0.07562445849180222,0.014597456902265549,0.1208199358643496,0.3152502875326671,0.25277176022905606,0.2479711909528237,0.4523121387283237,0.0395002523977789,3.9443741921082656,0.24155889451503754,0.1649201735854149,0.37471064814814814,0.16342756183745583,3.2676527634635515,0.18886244297027588,0.11222372204065323,0.318477789031978,0.27776375567895,2.7772758328998877,0.16268840432167053,0.08604968339204788,0.35501347836607194,0.6387759765781583,0.22357632409615313,1.8612652661679718,995,,,,,,,,,,,,True,True,,,,,2.0,10.0,2.111723539696686e-05,0.0,patience_exhausted,False,True,outputs/again_dense_2hz_phase6_trial4_blocked_15seed_20260714_145637/candidate/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__short_temporal_conv_residual__train_only_video_mean_residual__seed20260626__best.npz,54deebe8ca9a703fda1db95cfa9aa495,true_train_and_true_inner_val_selection,0.0039240578189492226,0.23367203772068024,4.142665602557827e-06,0.00794664304703474,0.9990280270576477,-0.0007563832488211575,-0.0010914604198307698,-0.00012619888944977176,-0.0006309944472488727,-0.00037859666834932915,-0.0021844286629335297,"{'hidden': 96, 'learning_rate': 0.0002796515604869101, 'weight_decay': 0.00015731894101489417, 'alpha_initial_logit': -3.0, 'alpha_cap': 0.08, 'gate_bias': 4.0, 'lambda_binary': 0.8}"
20260626,candidate_diagnostics_only_residual,-1.8854221105575562,0.26855679504491203,0.7475899203341895,0.3268123138033764,0.2694007858546169,0.4153205451792024,0.6347161922979884,0.0740935355424881,0.014682987704873085,0.1211733786971094,0.35387237501669483,0.297225480301254,0.2501556196157572,0.45375722543352603,0.03962645128722867,3.9569760265878444,0.24231746792793274,0.1656787469983101,0.3761574074074074,0.1640585562847047,3.2802691833997044,0.1890181452035904,0.11237942427396774,0.3189118796122124,0.27814235234729934,2.7810613065476386,0.16280727088451385,0.0861685499548912,0.35826016544235656,0.6383881538621846,0.3018643121339288,1.8620416311014565,995,,,,,,,,,,,,True,True,,,,,0.0,8.0,0.0,0.0,patience_exhausted,True,False,,,true_train_and_true_inner_val_selection,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'hidden': 96, 'learning_rate': 0.0002796515604869101, 'weight_decay': 0.00015731894101489417, 'alpha_initial_logit': -3.0, 'alpha_cap': 0.08, 'gate_bias': 4.0, 'lambda_binary': 0.8}"
20260627,frozen_ar_only,-1.8572495698928835,0.2663955457004872,0.7455134383571368,0.3253253253253253,0.2695753151957532,0.41014639071176173,0.6331017028014896,0.07435556501150131,0.014533556997776031,0.12055520311366089,0.3564064502179761,0.2984579583880707,0.2454662283537394,0.45375722543352603,0.03962645128722867,3.9569760265878444,0.23950527608394623,0.16286655515432358,0.37528935185185186,0.16367995961635537,3.272699331438013,0.1899268925189972,0.11328817158937454,0.31558385183041526,0.2752397778899546,2.752039341914882,0.16168981790542603,0.08505109697580338,0.35765688496684384,0.6381158802674193,0.3020494156531328,1.8448160750422273,995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260627,original_real_residual,-1.72892918586731,0.2770178562122585,0.7562482322934544,0.3373012001170846,0.27493240019087,0.4362695608278647,0.6436214829328528,0.0773866921663284,0.0144709730520844,0.1202953575666345,0.2815377487683911,0.2662392895552051,0.2493095125425715,0.4725433526011561,0.0412670368500757,4.1207998748223735,0.2276651710271835,0.1510264500975608,0.3793402777777778,0.1654467440686522,3.3080253072592405,0.1898135095834732,0.1131747886538505,0.3278830849370568,0.2859666834931852,2.859294428601157,0.1654921472072601,0.0888534262776374,0.371330961698368,0.6628097994339657,0.2298631879217804,2.0547130441413746,995,again_dense_2hz_phase5_temporal_residual_binary_big_confirm_v1,future_arousal_max_delta_rows_4_10_train_q90,binary,blocked_temporal_70_30,1.0,short_temporal_conv_residual,real_residual,temporal_mean_2s_then_pca256,159923.0,69101.0,True,True,True,True,False,1f3a5ab9ef9ee64f210057d3e89fcdb7,718b7d93a3fdf86db53ce0f5e5a3e6a6,14.0,22.0,0.0272760719156362,0.0,patience_exhausted,False,True,outputs/again_dense_2hz_phase5_temporal_residual_binary_big_confirm_20260630_025437/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__short_temporal_conv_residual__real_residual__seed20260627__best.npz,2130d070864739e3bdf2aafddf41b777,true_train_and_true_inner_val_selection,0.0027225208468735,0.1439204216003418,4.515141540650802e-07,0.0031824503093957,0.9577851295471193,0.0106223105117713,0.0107347939363176,0.001640585562847,0.0017667844522968,0.0107269056032306,0.0038432841888321,
20260627,candidate_real_residual,-1.7597103595733643,0.27269129247086976,0.7469357064629798,0.32345843815782716,0.27265645286938456,0.39752650176678445,0.6300854798256418,0.07546969503164291,0.014331473968923092,0.11971413437402909,0.31964903005747175,0.27424269283594865,0.2472090311092889,0.48554913294797686,0.04240282685512368,4.234216385138585,0.2399035543203354,0.16326483339071274,0.38773148148148145,0.1691065118626956,3.381200542888926,0.1945250779390335,0.11788635700941086,0.31978006077268123,0.278899545683998,2.7886322538431405,0.16368599236011505,0.0870472714304924,0.3644076695556887,0.6507430583835108,0.21367703550392628,2.011125635968819,995,,,,,,,,,,,,True,True,,,,,4.0,12.0,0.01342060105884113,0.0,patience_exhausted,False,True,outputs/again_dense_2hz_phase6_trial4_blocked_15seed_20260714_145637/candidate/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__short_temporal_conv_residual__real_residual__seed20260627__best.npz,e1b2ad1a278e2b8762f941b3db13b542,true_train_and_true_inner_val_selection,0.004152147565037012,0.12617945671081543,2.056418998108711e-05,0.007048200350254774,0.8579610586166382,0.006295746770382582,0.0014222681058430053,0.0027763755678950064,0.005426552246340227,0.0036597677940434226,0.0017428027555494996,"{'hidden': 96, 'learning_rate': 0.0002796515604869101, 'weight_decay': 0.00015731894101489417, 'alpha_initial_logit': -3.0, 'alpha_cap': 0.08, 'gate_bias': 4.0, 'lambda_binary': 0.8}"
20260627,candidate_shuffled_pca_residual,-1.8572288990020758,0.26652576055590965,0.74541794600068,0.3253253253253253,0.2695753151957532,0.41014639071176173,0.6331017028014896,0.07441296428442001,0.014525852166116238,0.12052324326085918,0.3553739635902261,0.2954042332782826,0.24423480570425424,0.45375722543352603,0.03962645128722867,3.9569760265878444,0.23950530588626862,0.16286658495664597,0.3755787037037037,0.16380615850580516,3.2752226154252435,0.19000594317913055,0.1133672222495079,0.31543915497033714,0.2751135790005048,2.750777517365632,0.16160714626312256,0.08496842533349991,0.35148286987902577,0.6392284240976228,0.20653821475847065,1.8487940710415,995,,,,,,,,,,,,True,True,,,,,1.0,9.0,2.8585325153207553e-05,0.0,patience_exhausted,False,True,outputs/again_dense_2hz_phase6_trial4_blocked_15seed_20260714_145637/candidate/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__short_temporal_conv_residual__shuffled_pca_residual__seed20260627__best.npz,e3b71c2fad629e64b10f1b167b84a9b2,true_train_and_true_inner_val_selection,0.0038037735503166914,0.03679891675710678,0.0027955807745456696,0.017757320776581764,0.13730035722255707,0.00013021485542247246,-9.549235645678333e-05,0.0,0.00012619888944978563,-0.00012619888944975788,-0.0012314226494851699,"{'hidden': 96, 'learning_rate': 0.0002796515604869101, 'weight_decay': 0.00015731894101489417, 'alpha_initial_logit': -3.0, 'alpha_cap': 0.08, 'gate_bias': 4.0, 'lambda_binary': 0.8}"
20260627,candidate_random_pca_residual,-1.85718367099762,0.26653540362410527,0.7454283695747091,0.3253253253253253,0.2695753151957532,0.41014639071176173,0.6331017028014896,0.0744018629193306,0.014527142979204655,0.12052859817987038,0.35562197864535,0.2958152611995745,0.24427251886664994,0.45375722543352603,0.03962645128722867,3.9569760265878444,0.23950530588626862,0.16286658495664597,0.37528935185185186,0.16367995961635537,3.272699331438013,0.1899268925189972,0.11328817158937454,0.31543915497033714,0.2751135790005048,2.750777517365632,0.1616484671831131,0.08500974625349045,0.35231341855499526,0.6393044006273529,0.2067161634989711,1.8567081893979478,995,,,,,,,,,,,,True,True,,,,,1.0,9.0,5.502890303643593e-05,0.0,patience_exhausted,False,True,outputs/again_dense_2hz_phase6_trial4_blocked_15seed_20260714_145637/candidate/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__short_temporal_conv_residual__random_pca_residual__seed20260627__best.npz,eda94cd10c38c5ec073613e7d49cf53e,true_train_and_true_inner_val_selection,0.003806180087849498,0.031749192625284195,0.0030424788128584623,0.01619148999452591,0.11430169641971588,0.0001398579236180919,-8.506878242764415e-05,0.0,0.0,-0.00012619888944975788,-0.0011937094870894671,"{'hidden': 96, 'learning_rate': 0.0002796515604869101, 'weight_decay': 0.00015731894101489417, 'alpha_initial_logit': -3.0, 'alpha_cap': 0.08, 'gate_bias': 4.0, 'lambda_binary': 0.8}"
20260627,candidate_label_permutation_residual,-1.8174907207489015,0.2613080935061794,0.7446063109948751,0.32113365276786626,0.2693689071318625,0.39752650176678445,0.6289330859521272,0.07610125839710236,0.014449980109930038,0.12020807006990021,0.31316186744377184,0.2541373262329163,0.24621062323306644,0.434971098265896,0.037985865724381625,3.793152178353316,0.23071913421154022,0.15408041328191757,0.36863425925925924,0.1607773851590106,3.21466379973171,0.18763293325901031,0.11099421232938766,0.31341339892924325,0.273346794548208,2.733111973676128,0.16054393351078033,0.08390521258115768,0.351943378129365,0.636789193944248,0.1995250645533668,1.832677464263128,995,,,,,,,,,,,,True,True,,,,,12.0,20.0,0.000175628709302586,0.0,patience_exhausted,False,True,outputs/again_dense_2hz_phase6_trial4_blocked_15seed_20260714_145637/candidate/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__short_temporal_conv_residual__label_permutation_residual__seed20260627__best.npz,00e36716dd034d5e563af02d5c481254,permuted_train_and_permuted_inner_val_selection,0.00457810191437602,0.24275048077106476,3.0517835369892055e-08,0.002674531890079379,0.9938684105873108,-0.005087452194307784,-0.0009071273622617282,-0.0016405855628470467,-0.0029025744573447643,-0.0018929833417465902,0.0007443948793270372,"{'hidden': 96, 'learning_rate': 0.0002796515604869101, 'weight_decay': 0.00015731894101489417, 'alpha_initial_logit': -3.0, 'alpha_cap': 0.08, 'gate_bias': 4.0, 'lambda_binary': 0.8}"
20260627,candidate_train_only_video_mean_residual,-1.8273719787597655,0.26257314856909697,0.7409665765551133,0.3220701667081364,0.2658779064990551,0.4083796062594649,0.6311639927761682,0.0778433084487915,0.014583016745746136,0.12076016208065529,0.2691487876861176,0.21964762387844816,0.23754047241845103,0.43641618497109824,0.038112064613831396,3.8057540128328946,0.2318629026412964,0.15522418171167374,0.37528935185185186,0.16367995961635537,3.272699331438013,0.18919187784194946,0.11255315691232681,0.3142815800897121,0.2741039878849066,2.7406829209716297,0.16060158610343933,0.08396286517381668,0.3532771178186242,0.6372030221720318,0.2230757244392204,1.8276529594829947,995,,,,,,,,,,,,True,True,,,,,3.0,11.0,0.0008189581941852597,0.0,patience_exhausted,False,True,outputs/again_dense_2hz_phase6_trial4_blocked_15seed_20260714_145637/candidate/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__short_temporal_conv_residual__train_only_video_mean_residual__seed20260627__best.npz,89cf9721f46496de9b0232ef6b1e0e8b,true_train_and_true_inner_val_selection,0.004017248284071684,0.25789764523506165,2.013267703659949e-06,0.006267754826694727,0.999433696269989,-0.0038223971313902094,-0.004546861802023461,-0.001514386673397275,0.0,-0.0011357900050479874,-0.007925755935288381,"{'hidden': 96, 'learning_rate': 0.0002796515604869101, 'weight_decay': 0.00015731894101489417, 'alpha_initial_logit': -3.0, 'alpha_cap': 0.08, 'gate_bias': 4.0, 'lambda_binary': 0.8}"
20260627,candidate_diagnostics_only_residual,-1.8572495698928835,0.2663955457004872,0.7455134383571368,0.3253253253253253,0.2695753151957532,0.41014639071176173,0.6331017028014896,0.07435556501150131,0.014533556997776031,0.12055520311366089,0.3564064502179761,0.2984579583880707,0.2454662283537394,0.45375722543352603,0.03962645128722867,3.9569760265878444,0.23950527608394623,0.16286655515432358,0.37528935185185186,0.16367995961635537,3.272699331438013,0.1899268925189972,0.11328817158937454,0.31558385183041526,0.2752397778899546,2.752039341914882,0.16168981790542603,0.08505109697580338,0.35765688496684384,0.6381158802674193,0.3020494156531328,1.8448160750422273,995,,,,,,,,,,,,True,True,,,,,0.0,8.0,0.0,0.0,patience_exhausted,True,False,,,true_train_and_true_inner_val_selection,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'hidden': 96, 'learning_rate': 0.0002796515604869101, 'weight_decay': 0.00015731894101489417, 'alpha_initial_logit': -3.0, 'alpha_cap': 0.08, 'gate_bias': 4.0, 'lambda_binary': 0.8}"
20260628,frozen_ar_only,-1.9150167942047123,0.2609401547184769,0.7464202067837403,0.3200120342977486,0.2654962975289126,0.40270065623422513,0.6291990294264281,0.07771165668964386,0.01354892272502184,0.1163998398840043,0.34892571970994474,0.279260225549286,0.2363274809915698,0.4393063583815029,0.03836446239273095,3.830957681792053,0.24010209739208221,0.16346337646245956,0.3559027777777778,0.1552246340232206,3.1036393042935666,0.1840270757675171,0.10738835483789444,0.3122558240486181,0.2723372034326098,2.723017377282125,0.15810240805149078,0.08146368712186813,0.37612518414060014,0.6439410696727095,0.2921036628678437,1.967855531034654,995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260628,original_real_residual,-1.934785544872284,0.2686994051782653,0.74754930593932,0.3219889403407813,0.2500872965989245,0.4519182231196365,0.6381973710364189,0.0781519189476966,0.0136023508384823,0.116629116598225,0.3381974544779396,0.264207087470057,0.236573718422989,0.4884393063583815,0.0426552246340232,4.259420054097744,0.2503326535224914,0.1736939325928688,0.3683449074074074,0.1606511862695608,3.21214051574448,0.1868384331464767,0.1101997122168541,0.3154391549703371,0.2751135790005048,2.750777517365632,0.159895658493042,0.0832569375634193,0.3867793120330781,0.6553151572707229,0.1997955210591959,2.1768566936808034,995,again_dense_2hz_phase5_temporal_residual_binary_big_confirm_v1,future_arousal_max_delta_rows_4_10_train_q90,binary,blocked_temporal_70_30,1.0,short_temporal_conv_residual,real_residual,temporal_mean_2s_then_pca256,159923.0,69101.0,True,True,True,False,True,469b0d5f6203cbf3e81aebdb3d034f77,dd69c2c5d75ca798793942d99307f520,12.0,20.0,0.0164658446468164,0.0,patience_exhausted,False,True,outputs/again_dense_2hz_phase5_temporal_residual_binary_big_confirm_20260630_025437/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__short_temporal_conv_residual__real_residual__seed20260628__best.npz,be31f6d3e0ff31e4160c815b46828889,true_train_and_true_inner_val_selection,0.0026098717935383,0.1758119463920593,9.014700481202452e-06,0.0097249988466501,0.9720339775085448,0.0077592504597883,0.0011290991555796,0.0042907622412922,0.0054265522463402,0.002776375567895,0.0002462374314192,
20260628,candidate_real_residual,-1.9520233869552612,0.26942710772762307,0.748574657218303,0.32453778495781727,0.2518105849582173,0.4563351842503786,0.6403568135646192,0.07819072902202606,0.013576066121459007,0.11651637705258007,0.3390347813863063,0.26860097489391327,0.23826966249007506,0.48554913294797686,0.04240282685512368,4.234216385138585,0.2477017045021057,0.17106298357248306,0.36863425925925924,0.1607773851590106,3.21466379973171,0.18743887543678284,0.11080015450716019,0.31616263927072785,0.27574457344775366,2.757086640111883,0.16023913025856018,0.08360040932893753,0.38892045482007154,0.6574916562780646,0.2042310643743458,2.197311110293373,995,,,,,,,,,,,,True,True,,,,,5.0,13.0,0.018213389651701745,0.0,patience_exhausted,False,True,outputs/again_dense_2hz_phase6_trial4_blocked_15seed_20260714_145637/candidate/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__short_temporal_conv_residual__real_residual__seed20260628__best.npz,bf3cad303431cda75a9c434349b07570,true_train_and_true_inner_val_selection,0.004226578865200281,0.11896210163831711,1.4096566701482516e-05,0.00730919698253274,0.8342319130897522,0.008486953009146148,0.002154450434562638,0.004038364462392731,0.005552751135790013,0.0034073700151438513,0.0019421814985052521,"{'hidden': 96, 'learning_rate': 0.0002796515604869101, 'weight_decay': 0.00015731894101489417, 'alpha_initial_logit': -3.0, 'alpha_cap': 0.08, 'gate_bias': 4.0, 'lambda_binary': 0.8}"
20260628,candidate_shuffled_pca_residual,-1.8985656738281251,0.2592089411687171,0.7439522755600704,0.3185548438751001,0.2639303482587065,0.40169106511862696,0.6282937565650673,0.07889574021100998,0.013609243556857109,0.11665866258815549,0.33410007266111835,0.25985581066226254,0.2317014191263997,0.4393063583815029,0.03836446239273095,3.830957681792053,0.23980867862701416,0.1631699576973915,0.35792824074074076,0.156108026249369,3.1213022922041804,0.1849830597639084,0.10834433883428574,0.3122558240486181,0.2723372034326098,2.723017377282125,0.1581079661846161,0.08146924525499344,0.3713706413386723,0.6422807146252822,0.19560767056325812,2.0155643608268576,995,,,,,,,,,,,,True,True,,,,,4.0,12.0,0.00022394630198832588,0.0,patience_exhausted,False,True,outputs/again_dense_2hz_phase6_trial4_blocked_15seed_20260714_145637/candidate/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__short_temporal_conv_residual__shuffled_pca_residual__seed20260628__best.npz,e96be61f3d20f854239f979a95a39d61,true_train_and_true_inner_val_selection,0.004046678077429533,0.13391298055648804,0.000137252252898179,0.011694916523993015,0.7640682458877563,-0.0017312135497598025,-0.00246793122366995,0.0,0.0008833922261484162,0.0,-0.004626061865170117,"{'hidden': 96, 'learning_rate': 0.0002796515604869101, 'weight_decay': 0.00015731894101489417, 'alpha_initial_logit': -3.0, 'alpha_cap': 0.08, 'gate_bias': 4.0, 'lambda_binary': 0.8}"
20260628,candidate_random_pca_residual,-1.8786245584487915,0.2557846873528713,0.7401681066491411,0.3108020859200397,0.2562443698304807,0.3948763250883392,0.62321092027992,0.07938559353351593,0.0136564327403903,0.11686074080028032,0.32616127291372,0.2527991480483815,0.22680877494054202,0.4393063583815029,0.03836446239273095,3.830957681792053,0.2409922480583191,0.16435352712869644,0.3532986111111111,0.15408884401817263,3.0809297484084914,0.18237371742725372,0.10573499649763107,0.31023006800752423,0.270570418980313,2.7053518335926214,0.15721434354782104,0.0805756226181984,0.37022184097858857,0.6409654139797814,0.19386657222706605,1.9432308680375194,995,,,,,,,,,,,,True,True,,,,,6.0,14.0,0.0008401904423162854,0.0,patience_exhausted,False,True,outputs/again_dense_2hz_phase6_trial4_blocked_15seed_20260714_145637/candidate/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__short_temporal_conv_residual__random_pca_residual__seed20260628__best.npz,929da93f3c192b14ef81ee76d08a449e,true_train_and_true_inner_val_selection,0.004277118481695652,0.12640032172203064,0.00019519616034813225,0.014116128906607628,0.709999680519104,-0.005155467365605626,-0.006252100134599203,0.0,-0.0011357900050479597,-0.0017667844522968323,-0.009518706051027781,"{'hidden': 96, 'learning_rate': 0.0002796515604869101, 'weight_decay': 0.00015731894101489417, 'alpha_initial_logit': -3.0, 'alpha_cap': 0.08, 'gate_bias': 4.0, 'lambda_binary': 0.8}"
20260628,candidate_label_permutation_residual,-1.9150208950042729,0.2610800039508935,0.7463408634376315,0.3200120342977486,0.2654962975289126,0.40270065623422513,0.6291990294264281,0.07770741730928421,0.013549501076340675,0.11640232418788156,0.348907084576969,0.27804486217092644,0.23515784428348743,0.4421965317919075,0.03861686017163049,3.8561613507512114,0.24083855748176575,0.1641998365521431,0.3559027777777778,0.1552246340232206,3.1036393042935666,0.1840270757675171,0.10738835483789444,0.3124005209086963,0.27246340232205957,2.7242792018313757,0.15814931690692902,0.08151059597730637,0.3757337211680366,0.6477966676867473,0.19894370124862432,2.0300670379550074,995,,,,,,,,,,,,True,True,,,,,1.0,9.0,1.1575560282861552e-05,0.0,patience_exhausted,False,True,outputs/again_dense_2hz_phase6_trial4_blocked_15seed_20260714_145637/candidate/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__short_temporal_conv_residual__label_permutation_residual__seed20260628__best.npz,dbde6fd813ffc64166846be5497a7186,permuted_train_and_permuted_inner_val_selection,0.0037431668024510145,0.027369242161512375,0.0027462830767035484,0.015034153126180172,0.09097898006439209,0.00013984923241655567,-7.934334610881777e-05,0.0002523977788995435,0.0,0.00012619888944975788,-0.0011696367080823722,"{'hidden': 96, 'learning_rate': 0.0002796515604869101, 'weight_decay': 0.00015731894101489417, 'alpha_initial_logit': -3.0, 'alpha_cap': 0.08, 'gate_bias': 4.0, 'lambda_binary': 0.8}"
