actual_positive_rate,ar_accuracy,ar_balanced_accuracy,ar_decision_threshold,ar_event_count,ar_f1,ar_fn,ar_fp,ar_positive_class_rate,ar_pr_auc,ar_precision,ar_precision_at_10pct,ar_predicted_positive_count,ar_predicted_positive_rate,ar_recall,ar_recall_at_10pct,ar_roc_auc,ar_tn,ar_top_10pct_recall,ar_top_1pct_recall,ar_top_5pct_recall,ar_top_event_count_recall,ar_tp,arm,event_count,feature_mode,fold,horizon_seconds,majority_accuracy,majority_balanced_accuracy,majority_decision_threshold,majority_event_count,majority_f1,majority_fn,majority_fp,majority_positive_class_rate,majority_pr_auc,majority_precision,majority_precision_at_10pct,majority_predicted_positive_count,majority_predicted_positive_rate,majority_recall,majority_recall_at_10pct,majority_roc_auc,majority_tn,majority_tp,n_test,n_train,offset_convention,offset_seconds,random_accuracy,random_balanced_accuracy,random_decision_threshold,random_event_count,random_f1,random_fn,random_fp,random_positive_class_rate,random_pr_auc,random_precision,random_precision_at_10pct,random_predicted_positive_count,random_predicted_positive_rate,random_recall,random_recall_at_10pct,random_roc_auc,random_tn,random_top_10pct_recall,random_top_1pct_recall,random_top_5pct_recall,random_top_event_count_recall,random_tp,real_accuracy,real_balanced_accuracy,real_decision_threshold,real_event_count,real_f1,real_fn,real_fp,real_minus_ar,real_minus_random,real_minus_shuffled,real_minus_timestamp,real_minus_video_time,real_positive_class_rate,real_pr_auc,real_precision,real_precision_at_10pct,real_predicted_positive_count,real_predicted_positive_rate,real_recall,real_recall_at_10pct,real_roc_auc,real_tn,real_top_10pct_recall,real_top_1pct_recall,real_top_5pct_recall,real_top_event_count_recall,real_tp,selected_offset_seconds,selection_variant,shuffled_accuracy,shuffled_balanced_accuracy,shuffled_decision_threshold,shuffled_event_count,shuffled_f1,shuffled_fn,shuffled_fp,shuffled_positive_class_rate,shuffled_pr_auc,shuffled_precision,shuffled_precision_at_10pct,shuffled_predicted_positive_count,shuffled_predicted_positive_rate,shuffled_recall,shuffled_recall_at_10pct,shuffled_roc_auc,shuffled_tn,shuffled_top_10pct_recall,shuffled_top_1pct_recall,shuffled_top_5pct_recall,shuffled_top_event_count_recall,shuffled_tp,target,threshold,timestamp_accuracy,timestamp_balanced_accuracy,timestamp_decision_threshold,timestamp_event_count,timestamp_f1,timestamp_fn,timestamp_fp,timestamp_positive_class_rate,timestamp_pr_auc,timestamp_precision,timestamp_precision_at_10pct,timestamp_predicted_positive_count,timestamp_predicted_positive_rate,timestamp_recall,timestamp_recall_at_10pct,timestamp_roc_auc,timestamp_tn,timestamp_top_10pct_recall,timestamp_top_1pct_recall,timestamp_top_5pct_recall,timestamp_top_event_count_recall,timestamp_tp,video_time_accuracy,video_time_balanced_accuracy,video_time_decision_threshold,video_time_event_count,video_time_f1,video_time_fn,video_time_fp,video_time_positive_class_rate,video_time_pr_auc,video_time_precision,video_time_precision_at_10pct,video_time_predicted_positive_count,video_time_predicted_positive_rate,video_time_recall,video_time_recall_at_10pct,video_time_roc_auc,video_time_tn,video_time_top_10pct_recall,video_time_top_1pct_recall,video_time_top_5pct_recall,video_time_top_event_count_recall,video_time_tp
0.152218782249742,0.7966976264189887,0.6589929541867399,0.20114266181692295,295.0,0.40840840840840836,159.0,235.0,0.152218782249742,0.3670628304880357,0.3665768194070081,0.4896907216494845,371.0,0.1914344685242518,0.4610169491525424,0.3220338983050847,0.7023262531334784,1408.0,0.3220338983050847,0.04067796610169491,0.18983050847457628,0.38305084745762713,136.0,train_selected_offset,295,cortical_pca_64,grouped_0,,0.8477812177502579,0.5,,295.0,,295.0,0.0,0.152218782249742,,,,0.0,0.0,0.0,,,1643.0,0.0,1938,8171,feature_time = label_anchor_time + offset_seconds,2.0,0.7858617131062952,0.6539927994470636,0.20405350970747896,295.0,0.397677793904209,158.0,257.0,0.152218782249742,0.36949895319083803,0.3477157360406091,0.4948453608247423,394.0,0.20330237358101136,0.46440677966101696,0.3254237288135593,0.7011481683980317,1386.0,0.3254237288135593,0.04067796610169491,0.2,0.4067796610169492,137.0,0.804437564499484,0.7038849974725853,0.225877081348498,295.0,0.465444287729196,130.0,249.0,0.052886647888271965,0.05045052518546961,0.06415345701535946,0.17638086783296705,0.18508796061064525,0.152218782249742,0.41994947837630764,0.39855072463768115,0.5,414.0,0.21362229102167182,0.559322033898305,0.3288135593220339,0.762427143402416,1394.0,0.3288135593220339,0.04745762711864407,0.2,0.4610169491525424,165.0,2.0,global,0.8034055727554179,0.6420902235472523,0.21831590478869523,295.0,0.3884430176565008,174.0,207.0,0.152218782249742,0.3557960213609482,0.36890243902439024,0.4690721649484536,328.0,0.1692466460268318,0.4101694915254237,0.30847457627118646,0.6900749971631059,1436.0,0.30847457627118646,0.04406779661016949,0.19661016949152543,0.38305084745762713,121.0,arousal__future_spike_1_3s,0.05,0.19349845201238391,0.4979244251421026,0.13457062336660663,295.0,0.26099290780141843,19.0,1544.0,0.152218782249742,0.24356861054334059,0.15164835164835164,0.35051546391752575,1820.0,0.9391124871001032,0.9355932203389831,0.2305084745762712,0.5488533789987311,99.0,0.2305084745762712,0.03728813559322034,0.13559322033898305,0.2745762711864407,276.0,0.7647058823529411,0.5817200862415796,0.2012142893677652,295.0,0.2919254658385093,201.0,255.0,0.152218782249742,0.2348615177656624,0.2693409742120344,0.29896907216494845,349.0,0.18008255933952527,0.31864406779661014,0.19661016949152543,0.5866119232078566,1388.0,0.19661016949152543,0.02711864406779661,0.10508474576271186,0.27796610169491526,94.0
0.15129903209373408,0.8003056546102904,0.6527115896863795,0.20490295804089056,297.0,0.40061162079510704,166.0,226.0,0.15129903209373408,0.37174280955537997,0.36694677871148457,0.49238578680203043,357.0,0.18186449312277128,0.44107744107744107,0.3265993265993266,0.7078669851779096,1440.0,0.3265993265993266,0.04040404040404041,0.1919191919191919,0.3872053872053872,131.0,train_selected_offset,297,cortical_pca_64,grouped_0,,0.8487009679062659,0.5,,297.0,,297.0,0.0,0.15129903209373408,,,,0.0,0.0,0.0,,,1666.0,0.0,1963,8270,feature_time = label_anchor_time + offset_seconds,1.0,0.7875700458481916,0.6521254966633119,0.2040610291452196,297.0,0.39477503628447025,161.0,256.0,0.15129903209373408,0.36285797044789625,0.3469387755102041,0.47715736040609136,392.0,0.19969434538970962,0.45791245791245794,0.3164983164983165,0.6947971107634974,1410.0,0.3164983164983165,0.04377104377104377,0.2053872053872054,0.37373737373737376,136.0,0.7962302598064187,0.7111794212634548,0.2162470861295621,297.0,0.4666666666666667,122.0,278.0,0.05171930936803115,0.060604148475514874,0.058998293801656776,0.18173552400790738,0.18807802041842392,0.15129903209373408,0.4234621189234111,0.38631346578366443,0.5177664974619289,453.0,0.23076923076923078,0.5892255892255892,0.3434343434343434,0.7690854119425548,1388.0,0.3434343434343434,0.04377104377104377,0.19865319865319866,0.45791245791245794,175.0,1.0,target_specific,0.7620988283239939,0.6551034555236236,0.19730174917029752,297.0,0.3895424836601307,148.0,319.0,0.15129903209373408,0.36446382512175435,0.31837606837606836,0.4720812182741117,468.0,0.23841059602649006,0.5016835016835017,0.31313131313131315,0.706118811160828,1347.0,0.31313131313131315,0.04377104377104377,0.19865319865319866,0.39057239057239057,149.0,arousal__future_spike_1_3s,0.05,0.37646459500764134,0.49569827931172467,0.1589017060816875,297.0,0.2444444444444444,99.0,1125.0,0.15129903209373408,0.24172659491550375,0.14965986394557823,0.3604060913705584,1323.0,0.67396841569027,0.6666666666666666,0.23905723905723905,0.557998957158621,541.0,0.23905723905723905,0.030303030303030304,0.1414141414141414,0.2760942760942761,198.0,0.761079979623026,0.5839507520179789,0.19984749562235418,297.0,0.2947368421052632,199.0,270.0,0.15129903209373408,0.2353840985049872,0.266304347826087,0.29949238578680204,368.0,0.18746816097809477,0.32996632996632996,0.19865319865319866,0.5961778650854281,1396.0,0.19865319865319866,0.016835016835016835,0.11447811447811448,0.28619528619528617,98.0
0.152218782249742,0.7966976264189887,0.6589929541867399,0.20114266181692295,295.0,0.40840840840840836,159.0,235.0,0.152218782249742,0.3670628304880357,0.3665768194070081,0.4896907216494845,371.0,0.1914344685242518,0.4610169491525424,0.3220338983050847,0.7023262531334784,1408.0,0.3220338983050847,0.04067796610169491,0.18983050847457628,0.38305084745762713,136.0,train_selected_offset,295,cortical_pca_64,grouped_0,,0.8477812177502579,0.5,,295.0,,295.0,0.0,0.152218782249742,,,,0.0,0.0,0.0,,,1643.0,0.0,1938,8171,feature_time = label_anchor_time + offset_seconds,2.0,0.7858617131062952,0.6539927994470636,0.20405350970747896,295.0,0.397677793904209,158.0,257.0,0.152218782249742,0.36949895319083803,0.3477157360406091,0.4948453608247423,394.0,0.20330237358101136,0.46440677966101696,0.3254237288135593,0.7011481683980317,1386.0,0.3254237288135593,0.04067796610169491,0.2,0.4067796610169492,137.0,0.804437564499484,0.7038849974725853,0.225877081348498,295.0,0.465444287729196,130.0,249.0,0.052886647888271965,0.05045052518546961,0.06415345701535946,0.17638086783296705,0.18508796061064525,0.152218782249742,0.41994947837630764,0.39855072463768115,0.5,414.0,0.21362229102167182,0.559322033898305,0.3288135593220339,0.762427143402416,1394.0,0.3288135593220339,0.04745762711864407,0.2,0.4610169491525424,165.0,2.0,feature_mode_specific,0.8034055727554179,0.6420902235472523,0.21831590478869523,295.0,0.3884430176565008,174.0,207.0,0.152218782249742,0.3557960213609482,0.36890243902439024,0.4690721649484536,328.0,0.1692466460268318,0.4101694915254237,0.30847457627118646,0.6900749971631059,1436.0,0.30847457627118646,0.04406779661016949,0.19661016949152543,0.38305084745762713,121.0,arousal__future_spike_1_3s,0.05,0.19349845201238391,0.4979244251421026,0.13457062336660663,295.0,0.26099290780141843,19.0,1544.0,0.152218782249742,0.24356861054334059,0.15164835164835164,0.35051546391752575,1820.0,0.9391124871001032,0.9355932203389831,0.2305084745762712,0.5488533789987311,99.0,0.2305084745762712,0.03728813559322034,0.13559322033898305,0.2745762711864407,276.0,0.7647058823529411,0.5817200862415796,0.2012142893677652,295.0,0.2919254658385093,201.0,255.0,0.152218782249742,0.2348615177656624,0.2693409742120344,0.29896907216494845,349.0,0.18008255933952527,0.31864406779661014,0.19661016949152543,0.5866119232078566,1388.0,0.19661016949152543,0.02711864406779661,0.10508474576271186,0.27796610169491526,94.0
0.15129903209373408,0.8003056546102904,0.6527115896863795,0.20490295804089056,297.0,0.40061162079510704,166.0,226.0,0.15129903209373408,0.37174280955537997,0.36694677871148457,0.49238578680203043,357.0,0.18186449312277128,0.44107744107744107,0.3265993265993266,0.7078669851779096,1440.0,0.3265993265993266,0.04040404040404041,0.1919191919191919,0.3872053872053872,131.0,train_selected_offset,297,cortical_pca_64,grouped_0,,0.8487009679062659,0.5,,297.0,,297.0,0.0,0.15129903209373408,,,,0.0,0.0,0.0,,,1666.0,0.0,1963,8270,feature_time = label_anchor_time + offset_seconds,1.0,0.7875700458481916,0.6521254966633119,0.2040610291452196,297.0,0.39477503628447025,161.0,256.0,0.15129903209373408,0.36285797044789625,0.3469387755102041,0.47715736040609136,392.0,0.19969434538970962,0.45791245791245794,0.3164983164983165,0.6947971107634974,1410.0,0.3164983164983165,0.04377104377104377,0.2053872053872054,0.37373737373737376,136.0,0.7962302598064187,0.7111794212634548,0.2162470861295621,297.0,0.4666666666666667,122.0,278.0,0.05171930936803115,0.060604148475514874,0.058998293801656776,0.18173552400790738,0.18807802041842392,0.15129903209373408,0.4234621189234111,0.38631346578366443,0.5177664974619289,453.0,0.23076923076923078,0.5892255892255892,0.3434343434343434,0.7690854119425548,1388.0,0.3434343434343434,0.04377104377104377,0.19865319865319866,0.45791245791245794,175.0,1.0,feature_mode_x_target,0.7620988283239939,0.6551034555236236,0.19730174917029752,297.0,0.3895424836601307,148.0,319.0,0.15129903209373408,0.36446382512175435,0.31837606837606836,0.4720812182741117,468.0,0.23841059602649006,0.5016835016835017,0.31313131313131315,0.706118811160828,1347.0,0.31313131313131315,0.04377104377104377,0.19865319865319866,0.39057239057239057,149.0,arousal__future_spike_1_3s,0.05,0.37646459500764134,0.49569827931172467,0.1589017060816875,297.0,0.2444444444444444,99.0,1125.0,0.15129903209373408,0.24172659491550375,0.14965986394557823,0.3604060913705584,1323.0,0.67396841569027,0.6666666666666666,0.23905723905723905,0.557998957158621,541.0,0.23905723905723905,0.030303030303030304,0.1414141414141414,0.2760942760942761,198.0,0.761079979623026,0.5839507520179789,0.19984749562235418,297.0,0.2947368421052632,199.0,270.0,0.15129903209373408,0.2353840985049872,0.266304347826087,0.29949238578680204,368.0,0.18746816097809477,0.32996632996632996,0.19865319865319866,0.5961778650854281,1396.0,0.19865319865319866,0.016835016835016835,0.11447811447811448,0.28619528619528617,98.0
0.09081527347781218,0.8426212590299278,0.6628508409864823,0.1444962226627758,176.0,0.33839479392624733,98.0,207.0,0.09081527347781218,0.26996342391939715,0.2736842105263158,0.36082474226804123,285.0,0.14705882352941177,0.4431818181818182,0.3977272727272727,0.7119202094727066,1555.0,0.3977272727272727,0.056818181818181816,0.2215909090909091,0.375,78.0,train_selected_offset,176,cortical_pca_64,grouped_0,,0.9091847265221878,0.5,,176.0,,176.0,0.0,0.09081527347781218,,,,0.0,0.0,0.0,,,1762.0,0.0,1938,8171,feature_time = label_anchor_time + offset_seconds,2.0,0.848297213622291,0.6762008564647611,0.1527537847371174,176.0,0.3580786026200873,94.0,200.0,0.09081527347781218,0.259549659156206,0.2907801418439716,0.34536082474226804,282.0,0.14551083591331268,0.4659090909090909,0.3806818181818182,0.6845591270250748,1562.0,0.3806818181818182,0.056818181818181816,0.22727272727272727,0.35795454545454547,82.0,0.8802889576883385,0.6554373903621917,0.2160629105804596,176.0,0.36612021857923494,109.0,123.0,0.0477246211222046,0.05813838588539577,0.05132927164495937,0.1338925799704059,0.12221120050363105,0.09081527347781218,0.31768804504160175,0.3526315789473684,0.35051546391752575,190.0,0.09803921568627451,0.3806818181818182,0.38636363636363635,0.7856871065937467,1639.0,0.38636363636363635,0.06818181818181818,0.23295454545454544,0.35795454545454547,67.0,2.0,global,0.8498452012383901,0.6617093179238469,0.1563997072687801,176.0,0.3431151241534989,100.0,191.0,0.09081527347781218,0.2663587733966424,0.2846441947565543,0.3402061855670103,267.0,0.13777089783281735,0.4318181818181818,0.375,0.7058675575276029,1571.0,0.375,0.0625,0.20454545454545456,0.3693181818181818,76.0,arousal__future_spike_1_3s,0.075,0.6279669762641898,0.5627031524094521,0.10088547159896155,176.0,0.19079685746352412,91.0,630.0,0.09081527347781218,0.18379546507119585,0.11888111888111888,0.23195876288659795,715.0,0.368937048503612,0.48295454545454547,0.2556818181818182,0.5771463213290682,1132.0,0.2556818181818182,0.045454545454545456,0.17045454545454544,0.24431818181818182,85.0,0.8575851393188855,0.5918087658652358,0.15100148659648197,176.0,0.25405405405405407,129.0,147.0,0.09081527347781218,0.1954768445379707,0.2422680412371134,0.2422680412371134,194.0,0.1001031991744066,0.26704545454545453,0.26704545454545453,0.619518109586214,1615.0,0.26704545454545453,0.05113636363636364,0.16477272727272727,0.24431818181818182,47.0
0.09081527347781218,0.8426212590299278,0.6628508409864823,0.1444962226627758,176.0,0.33839479392624733,98.0,207.0,0.09081527347781218,0.26996342391939715,0.2736842105263158,0.36082474226804123,285.0,0.14705882352941177,0.4431818181818182,0.3977272727272727,0.7119202094727066,1555.0,0.3977272727272727,0.056818181818181816,0.2215909090909091,0.375,78.0,train_selected_offset,176,cortical_pca_64,grouped_0,,0.9091847265221878,0.5,,176.0,,176.0,0.0,0.09081527347781218,,,,0.0,0.0,0.0,,,1762.0,0.0,1938,8171,feature_time = label_anchor_time + offset_seconds,2.0,0.848297213622291,0.6762008564647611,0.1527537847371174,176.0,0.3580786026200873,94.0,200.0,0.09081527347781218,0.259549659156206,0.2907801418439716,0.34536082474226804,282.0,0.14551083591331268,0.4659090909090909,0.3806818181818182,0.6845591270250748,1562.0,0.3806818181818182,0.056818181818181816,0.22727272727272727,0.35795454545454547,82.0,0.8802889576883385,0.6554373903621917,0.2160629105804596,176.0,0.36612021857923494,109.0,123.0,0.0477246211222046,0.05813838588539577,0.05132927164495937,0.1338925799704059,0.12221120050363105,0.09081527347781218,0.31768804504160175,0.3526315789473684,0.35051546391752575,190.0,0.09803921568627451,0.3806818181818182,0.38636363636363635,0.7856871065937467,1639.0,0.38636363636363635,0.06818181818181818,0.23295454545454544,0.35795454545454547,67.0,2.0,target_specific,0.8498452012383901,0.6617093179238469,0.1563997072687801,176.0,0.3431151241534989,100.0,191.0,0.09081527347781218,0.2663587733966424,0.2846441947565543,0.3402061855670103,267.0,0.13777089783281735,0.4318181818181818,0.375,0.7058675575276029,1571.0,0.375,0.0625,0.20454545454545456,0.3693181818181818,76.0,arousal__future_spike_1_3s,0.075,0.6279669762641898,0.5627031524094521,0.10088547159896155,176.0,0.19079685746352412,91.0,630.0,0.09081527347781218,0.18379546507119585,0.11888111888111888,0.23195876288659795,715.0,0.368937048503612,0.48295454545454547,0.2556818181818182,0.5771463213290682,1132.0,0.2556818181818182,0.045454545454545456,0.17045454545454544,0.24431818181818182,85.0,0.8575851393188855,0.5918087658652358,0.15100148659648197,176.0,0.25405405405405407,129.0,147.0,0.09081527347781218,0.1954768445379707,0.2422680412371134,0.2422680412371134,194.0,0.1001031991744066,0.26704545454545453,0.26704545454545453,0.619518109586214,1615.0,0.26704545454545453,0.05113636363636364,0.16477272727272727,0.24431818181818182,47.0
0.09081527347781218,0.8426212590299278,0.6628508409864823,0.1444962226627758,176.0,0.33839479392624733,98.0,207.0,0.09081527347781218,0.26996342391939715,0.2736842105263158,0.36082474226804123,285.0,0.14705882352941177,0.4431818181818182,0.3977272727272727,0.7119202094727066,1555.0,0.3977272727272727,0.056818181818181816,0.2215909090909091,0.375,78.0,train_selected_offset,176,cortical_pca_64,grouped_0,,0.9091847265221878,0.5,,176.0,,176.0,0.0,0.09081527347781218,,,,0.0,0.0,0.0,,,1762.0,0.0,1938,8171,feature_time = label_anchor_time + offset_seconds,2.0,0.848297213622291,0.6762008564647611,0.1527537847371174,176.0,0.3580786026200873,94.0,200.0,0.09081527347781218,0.259549659156206,0.2907801418439716,0.34536082474226804,282.0,0.14551083591331268,0.4659090909090909,0.3806818181818182,0.6845591270250748,1562.0,0.3806818181818182,0.056818181818181816,0.22727272727272727,0.35795454545454547,82.0,0.8802889576883385,0.6554373903621917,0.2160629105804596,176.0,0.36612021857923494,109.0,123.0,0.0477246211222046,0.05813838588539577,0.05132927164495937,0.1338925799704059,0.12221120050363105,0.09081527347781218,0.31768804504160175,0.3526315789473684,0.35051546391752575,190.0,0.09803921568627451,0.3806818181818182,0.38636363636363635,0.7856871065937467,1639.0,0.38636363636363635,0.06818181818181818,0.23295454545454544,0.35795454545454547,67.0,2.0,feature_mode_specific,0.8498452012383901,0.6617093179238469,0.1563997072687801,176.0,0.3431151241534989,100.0,191.0,0.09081527347781218,0.2663587733966424,0.2846441947565543,0.3402061855670103,267.0,0.13777089783281735,0.4318181818181818,0.375,0.7058675575276029,1571.0,0.375,0.0625,0.20454545454545456,0.3693181818181818,76.0,arousal__future_spike_1_3s,0.075,0.6279669762641898,0.5627031524094521,0.10088547159896155,176.0,0.19079685746352412,91.0,630.0,0.09081527347781218,0.18379546507119585,0.11888111888111888,0.23195876288659795,715.0,0.368937048503612,0.48295454545454547,0.2556818181818182,0.5771463213290682,1132.0,0.2556818181818182,0.045454545454545456,0.17045454545454544,0.24431818181818182,85.0,0.8575851393188855,0.5918087658652358,0.15100148659648197,176.0,0.25405405405405407,129.0,147.0,0.09081527347781218,0.1954768445379707,0.2422680412371134,0.2422680412371134,194.0,0.1001031991744066,0.26704545454545453,0.26704545454545453,0.619518109586214,1615.0,0.26704545454545453,0.05113636363636364,0.16477272727272727,0.24431818181818182,47.0
0.09081527347781218,0.8426212590299278,0.6628508409864823,0.1444962226627758,176.0,0.33839479392624733,98.0,207.0,0.09081527347781218,0.26996342391939715,0.2736842105263158,0.36082474226804123,285.0,0.14705882352941177,0.4431818181818182,0.3977272727272727,0.7119202094727066,1555.0,0.3977272727272727,0.056818181818181816,0.2215909090909091,0.375,78.0,train_selected_offset,176,cortical_pca_64,grouped_0,,0.9091847265221878,0.5,,176.0,,176.0,0.0,0.09081527347781218,,,,0.0,0.0,0.0,,,1762.0,0.0,1938,8171,feature_time = label_anchor_time + offset_seconds,2.0,0.848297213622291,0.6762008564647611,0.1527537847371174,176.0,0.3580786026200873,94.0,200.0,0.09081527347781218,0.259549659156206,0.2907801418439716,0.34536082474226804,282.0,0.14551083591331268,0.4659090909090909,0.3806818181818182,0.6845591270250748,1562.0,0.3806818181818182,0.056818181818181816,0.22727272727272727,0.35795454545454547,82.0,0.8802889576883385,0.6554373903621917,0.2160629105804596,176.0,0.36612021857923494,109.0,123.0,0.0477246211222046,0.05813838588539577,0.05132927164495937,0.1338925799704059,0.12221120050363105,0.09081527347781218,0.31768804504160175,0.3526315789473684,0.35051546391752575,190.0,0.09803921568627451,0.3806818181818182,0.38636363636363635,0.7856871065937467,1639.0,0.38636363636363635,0.06818181818181818,0.23295454545454544,0.35795454545454547,67.0,2.0,feature_mode_x_target,0.8498452012383901,0.6617093179238469,0.1563997072687801,176.0,0.3431151241534989,100.0,191.0,0.09081527347781218,0.2663587733966424,0.2846441947565543,0.3402061855670103,267.0,0.13777089783281735,0.4318181818181818,0.375,0.7058675575276029,1571.0,0.375,0.0625,0.20454545454545456,0.3693181818181818,76.0,arousal__future_spike_1_3s,0.075,0.6279669762641898,0.5627031524094521,0.10088547159896155,176.0,0.19079685746352412,91.0,630.0,0.09081527347781218,0.18379546507119585,0.11888111888111888,0.23195876288659795,715.0,0.368937048503612,0.48295454545454547,0.2556818181818182,0.5771463213290682,1132.0,0.2556818181818182,0.045454545454545456,0.17045454545454544,0.24431818181818182,85.0,0.8575851393188855,0.5918087658652358,0.15100148659648197,176.0,0.25405405405405407,129.0,147.0,0.09081527347781218,0.1954768445379707,0.2422680412371134,0.2422680412371134,194.0,0.1001031991744066,0.26704545454545453,0.26704545454545453,0.619518109586214,1615.0,0.26704545454545453,0.05113636363636364,0.16477272727272727,0.24431818181818182,47.0
0.22895974908520647,0.6858337689492943,0.6823063230400124,0.24316512213991415,438.0,0.4962279966471081,142.0,459.0,0.22895974908520647,0.48011992714327656,0.3920529801324503,0.6145833333333334,755.0,0.3946680606377418,0.6757990867579908,0.2694063926940639,0.7416918195186131,1016.0,0.2694063926940639,0.02968036529680365,0.1461187214611872,0.4954337899543379,296.0,train_selected_offset,438,cortical_pca_64,grouped_0,3.0,0.7710402509147936,0.5,,438.0,,438.0,0.0,0.22895974908520647,,,,0.0,0.0,0.0,,,1475.0,0.0,1913,8072,feature_time = label_anchor_time + offset_seconds,2.0,0.6424464192368008,0.6581835771225137,0.2387058435252306,438.0,0.46811819595645415,137.0,547.0,0.22895974908520647,0.4702488155778206,0.35495283018867924,0.609375,848.0,0.443282801881861,0.6872146118721462,0.2671232876712329,0.7228279544926863,928.0,0.2671232876712329,0.02968036529680365,0.14383561643835616,0.4931506849315068,301.0,0.7213800313643491,0.6997391842736631,0.26243407577858907,438.0,0.5202520252025202,149.0,384.0,-0.005179454402660655,0.004691657162795293,0.007100276688347007,0.14786422901198304,0.1223169185502968,0.22895974908520647,0.4749404727406159,0.4294205052005943,0.578125,673.0,0.35180345007841085,0.6598173515981736,0.2534246575342466,0.7365745685318473,1091.0,0.2534246575342466,0.0319634703196347,0.13926940639269406,0.4954337899543379,289.0,2.0,global,0.6549921589127026,0.6679243092639888,0.23748905034348103,438.0,0.4786729857819905,135.0,525.0,0.22895974908520647,0.4678401960522689,0.36594202898550726,0.6145833333333334,828.0,0.4328280188186095,0.6917808219178082,0.2694063926940639,0.7248897144183887,950.0,0.2694063926940639,0.02968036529680365,0.1415525114155251,0.4885844748858447,303.0,arousal__future_change_p3s_movement,0.05,0.23732357553580763,0.4965954647473106,0.2122446494669754,438.0,0.3692174664937311,11.0,1448.0,0.22895974908520647,0.32707624372863286,0.22773333333333334,0.4427083333333333,1875.0,0.9801359121798223,0.9748858447488584,0.19406392694063926,0.5835136599334417,27.0,0.19406392694063926,0.02511415525114155,0.1141552511415525,0.3287671232876712,427.0,0.5337166753789859,0.5844648247039703,0.23130570024549243,438.0,0.3997308209959623,141.0,751.0,0.22895974908520647,0.3526235541903191,0.2833969465648855,0.453125,1048.0,0.5478306325143754,0.678082191780822,0.19863013698630136,0.6208048912622862,724.0,0.19863013698630136,0.0273972602739726,0.11187214611872145,0.3721461187214612,297.0
0.210436755530346,0.6596710153148043,0.671792220466586,0.22337374950547853,371.0,0.4614003590664273,114.0,486.0,0.210436755530346,0.4529971043466454,0.34589502018842533,0.5988700564971752,743.0,0.4214407260351673,0.692722371967655,0.2857142857142857,0.7273484214765933,906.0,0.2857142857142857,0.03234501347708895,0.15363881401617252,0.4528301886792453,257.0,train_selected_offset,371,cortical_pca_64,grouped_0,3.0,0.789563244469654,0.5,,371.0,,371.0,0.0,0.210436755530346,,,,0.0,0.0,0.0,,,1392.0,0.0,1763,7478,feature_time = label_anchor_time + offset_seconds,-6.0,0.6471922858763471,0.6579588406605323,0.22888234960983903,371.0,0.4466192170818505,120.0,502.0,0.210436755530346,0.43344124388101113,0.3333333333333333,0.576271186440678,753.0,0.4271128757799206,0.6765498652291105,0.2749326145552561,0.7124306781919013,890.0,0.2749326145552561,0.029649595687331536,0.15633423180592992,0.4339622641509434,251.0,0.7050482132728304,0.6511021780215014,0.2597481412413386,371.0,0.443254817987152,164.0,356.0,-0.026630373865344226,-0.007074513399709936,-0.021093725692237497,0.1632843556426546,0.13729907109333783,0.210436755530346,0.4263667304813012,0.36767317939609234,0.5310734463276836,563.0,0.31934203062960864,0.5579514824797843,0.25336927223719674,0.7131645599033367,1036.0,0.25336927223719674,0.03504043126684636,0.14016172506738545,0.4474393530997305,207.0,-6.0,target_specific,0.7056154282473057,0.6692546162902376,0.2533428088815084,371.0,0.46439628482972134,146.0,373.0,0.210436755530346,0.4474604561735387,0.3762541806020067,0.5819209039548022,598.0,0.33919455473624505,0.6064690026954178,0.2776280323450135,0.7257586671623757,1019.0,0.2776280323450135,0.03234501347708895,0.15633423180592992,0.4528301886792453,225.0,arousal__future_change_p3s_movement,0.05,0.2212138400453772,0.49990511819561917,0.21595348773855394,371.0,0.3465016658733936,7.0,1366.0,0.210436755530346,0.2630823748386466,0.21040462427745665,0.2598870056497175,1730.0,0.9812819058423142,0.9811320754716981,0.12398921832884097,0.5463313659881649,26.0,0.12398921832884097,0.026954177897574125,0.08086253369272237,0.2641509433962264,364.0,0.45263754963131025,0.5604561684791027,0.21611548227550018,371.0,0.3647136273864384,94.0,871.0,0.210436755530346,0.28906765938796336,0.24128919860627177,0.4124293785310734,1148.0,0.6511627906976745,0.7466307277628033,0.1967654986522911,0.5862746692691391,521.0,0.1967654986522911,0.008086253369272238,0.09703504043126684,0.31266846361185985,277.0
