row_type,group,seed,lane,ar_test_checksum,continuous_pearson,continuous_spearman,continuous_mae,continuous_rmse,continuous_bias,peak_underprediction,binary_pr_auc,binary_roc_auc,binary_pr_auc_from_continuous_prediction,top_1pct_continuous_lift,top_1pct_avg_true_movement,ndcg_at_1pct,top_1pct_spike_recall_from_continuous_prediction,top_5pct_continuous_lift,top_5pct_avg_true_movement,ndcg_at_5pct,top_5pct_spike_recall_from_continuous_prediction,top_10pct_continuous_lift,top_10pct_avg_true_movement,ndcg_at_10pct,top_10pct_spike_recall_from_continuous_prediction,delta_vs_frozen_ar_continuous_spearman,delta_vs_frozen_ar_continuous_pearson,delta_vs_frozen_ar_top_1pct_continuous_lift,delta_vs_frozen_ar_top_5pct_continuous_lift,delta_vs_frozen_ar_top_10pct_continuous_lift,delta_vs_frozen_ar_ndcg_at_1pct,delta_vs_frozen_ar_ndcg_at_5pct,delta_vs_frozen_ar_ndcg_at_10pct,delta_vs_frozen_ar_binary_pr_auc,delta_vs_frozen_ar_binary_pr_auc_from_continuous_prediction,member_seeds
member,1,20260694,random_pca_residual,ea7d5a2e6de6953c888044113186a453,0.20016732162531536,0.11182212534954165,0.11437415331602097,0.15096407094703304,0.04692059010267258,0.2978852689266205,0.162578689075744,0.5554427297672574,0.24116121609599078,0.11376759130507708,0.12619133293628693,0.7083845099243269,0.031227904784350696,0.0755558954551816,0.08797963708639145,0.7696714194596996,0.13787414565166156,0.061855521984398365,0.07427926361560822,0.8099612777592988,0.24475606881923168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
member,1,20260694,label_permutation_residual,ea7d5a2e6de6953c888044113186a453,0.15943739345040564,0.08804863239331716,0.1163855716586113,0.15369120159710004,0.041885439306497574,0.30684420466423035,0.2145993010844166,0.6592938881151555,0.2145993010844166,0.09178758878260851,0.10421133041381836,0.6908534926946426,0.027574829130332313,0.0608570845797658,0.07328082621097565,0.7573265778310679,0.11713410322884751,0.05008916277438402,0.06251290440559387,0.7997081168431422,0.21835965119019562,-0.023773492956224496,-0.040729928174909724,-0.021980002522468567,-0.014698810875415802,-0.011766359210014343,-0.01753101722968431,-0.012344841628631698,-0.010253160916156578,0.05202061200867261,-0.026561915011574178,
member,1,20260694,train_only_video_mean_residual,ea7d5a2e6de6953c888044113186a453,0.1684897951111271,0.0760797210819619,0.11376197636127472,0.15062106424151964,0.03497796878218651,0.30789807438850403,0.2308060632367094,0.6697209639481313,0.2308060632367094,0.1171968998387456,0.12962064146995544,0.7099933412202765,0.03193495168512845,0.07364501524716616,0.08606875687837601,0.7686404436895485,0.13539948149893943,0.059125770814716816,0.07154951244592667,0.8081246339994377,0.2365071883101579,-0.035742404267579755,-0.03167752651418826,0.003429308533668518,-0.001910880208015442,-0.002729751169681549,0.0016088312959495754,-0.001030975770151099,-0.0018366437598611451,0.06822737416096541,-0.010355152859281375,
member,1,20260694,diagnostics_only_residual,ea7d5a2e6de6953c888044113186a453,0.20016732162531536,0.11182212534954165,0.11437415331602097,0.15096407094703304,0.04692059010267258,0.2978852689266205,0.162578689075744,0.5554427297672574,0.24116121609599078,0.11376759130507708,0.12619133293628693,0.7083845099243269,0.031227904784350696,0.0755558954551816,0.08797963708639145,0.7696714194596996,0.13787414565166156,0.061855521984398365,0.07427926361560822,0.8099612777592988,0.24475606881923168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
member,1,20260695,frozen_ar_only,781749ce036f19fc444c6a0ced7fcd9d,0.20003205713088296,0.11926748873619654,0.11171963810920715,0.14819476709844154,0.038119297474622726,0.3095128834247589,0.16919222419654634,0.6126044521171309,0.23999394525727538,0.11479799170047045,0.1272217333316803,0.7083554549133027,0.031463587084609945,0.07557631004601717,0.08800005167722702,0.7695353323120758,0.13740278105114306,0.0630637975409627,0.07548753917217255,0.8106910608717992,0.24499175111949092,,,,,,,,,,,
member,1,20260695,real_residual,781749ce036f19fc444c6a0ced7fcd9d,0.2082399003061534,0.12467810716950138,0.11252003908157349,0.1488900063492149,0.04114416986703873,0.30448731780052185,0.24335461219835378,0.6938539017845865,0.24335461219835378,0.134721246547997,0.14714498817920685,0.7197744222169817,0.03440961583785058,0.0812151925638318,0.09363893419504166,0.7740213774120697,0.13917039830308744,0.06422753352671862,0.07665127515792847,0.8122098909319886,0.24322413386754654,0.005410618433304842,0.008207843175270457,0.01992325484752655,0.005638882517814636,0.0011637359857559204,0.011418967303679084,0.004486045099993841,0.00151883006018938,0.07416238800180744,0.003360666941078394,
member,1,20260695,shuffled_pca_residual,781749ce036f19fc444c6a0ced7fcd9d,0.19418107832443865,0.1075810972600529,0.11258179694414139,0.14905290649740033,0.040196508169174194,0.30807754397392273,0.2350070729222784,0.6849798466727501,0.2350070729222784,0.11440796870738268,0.12683171033859253,0.7081275783262515,0.03087438133396182,0.07386790681630373,0.08629164844751358,0.768395518038515,0.13669573415036532,0.06063833553344011,0.07306207716464996,0.8089731505968341,0.23992458166391703,-0.011686391476143643,-0.005850978806444307,-0.00039002299308776855,-0.00170840322971344,-0.002425462007522583,-0.00022787658705114566,-0.001139814273560802,-0.001717910274965151,0.06581484872573207,-0.004986872334996978,
member,1,20260695,random_pca_residual,781749ce036f19fc444c6a0ced7fcd9d,0.186040777497678,0.09646132418182404,0.11358382552862167,0.1500922190290083,0.042199283838272095,0.3068738877773285,0.22719822060065273,0.6776829528698041,0.22719822060065273,0.10881428141146898,0.12123802304267883,0.705271169496808,0.03016733443318407,0.06909630913287401,0.08152005076408386,0.7652819891450726,0.13092151779401368,0.05343178380280733,0.06585552543401718,0.8039040806464859,0.22554796134810276,-0.022806164554372496,-0.013991279633204956,-0.005983710289001465,-0.006480000913143158,-0.009632013738155365,-0.0030842854164946365,-0.00425334316700321,-0.006786980225313322,0.05800599640410639,-0.012795724656622653,
member,1,20260695,label_permutation_residual,781749ce036f19fc444c6a0ced7fcd9d,0.19902039431994975,0.11674756820374123,0.11186341941356659,0.14834365890046902,0.0385037437081337,0.30923980474472046,0.23924885397702014,0.6905345704738979,0.23924885397702014,0.11581240314990282,0.12823614478111267,0.7088424654630227,0.031463587084609945,0.07504979241639376,0.08747353404760361,0.7691963224677117,0.13704925760075418,0.06254150439053774,0.07496524602174759,0.8103292250843938,0.2439311807683243,-0.002519920532455311,-0.001011662810933206,0.001014411449432373,-0.0005265176296234131,-0.0005222931504249573,0.0004870105497200017,-0.0003390098443640799,-0.0003618357874054512,0.0700566297804738,-0.000745091280255239,
member,1,20260695,train_only_video_mean_residual,781749ce036f19fc444c6a0ced7fcd9d,0.20003205713088296,0.11926748873619654,0.11171963810920715,0.14819476709844154,0.038119297474622726,0.3095128834247589,0.16919222419654634,0.6126044521171309,0.23999394525727538,0.11479799170047045,0.1272217333316803,0.7083554549133027,0.031463587084609945,0.07557631004601717,0.08800005167722702,0.7695353323120758,0.13740278105114306,0.0630637975409627,0.07548753917217255,0.8106910608717992,0.24499175111949092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
member,1,20260695,diagnostics_only_residual,781749ce036f19fc444c6a0ced7fcd9d,0.17827289314870948,0.0847370657987552,0.11436685174703598,0.15102155663908268,0.04378937929868698,0.30636948347091675,0.22164972963996318,0.6683201248507207,0.22164972963996318,0.1078185485675931,0.12024229019880295,0.7040662857743534,0.029813810982795192,0.07035331148654222,0.08277705311775208,0.7657311073738561,0.13068583549375443,0.05282327253371477,0.06524701416492462,0.80334493272947,0.22413386754654727,-0.03453042293744134,-0.02175916398217348,-0.00697944313287735,-0.005222998559474945,-0.010240525007247925,-0.004289169138949278,-0.003804224938219747,-0.007346128142329156,0.052457505443416846,-0.0183442156173122,
member,2,20260696,frozen_ar_only,fc4c37a3f66a7f57590c776653275c7a,0.2007270299543615,0.11160944649228553,0.11173920333385468,0.14826109090910067,0.03761071711778641,0.30773356556892395,0.18947563702756515,0.6593851782813737,0.24093182209011893,0.11749160010367632,0.12991534173488617,0.7102454500627475,0.031463587084609945,0.07556686270982027,0.08799060434103012,0.7697220532428268,0.13646005185010607,0.061579626984894276,0.07400336861610413,0.8097894275681842,0.24416686306858354,,,,,,,,,,,
member,2,20260696,real_residual,fc4c37a3f66a7f57590c776653275c7a,0.20836787517716276,0.1162166505824106,0.11276198923587799,0.14921302609674883,0.04132155328989029,0.30189430713653564,0.24366904758258548,0.6939152911596616,0.24366904758258548,0.13728020805865526,0.1497039496898651,0.7215434706169953,0.03511666273862833,0.07939308602362871,0.09181682765483856,0.7732217551673067,0.13728493990101343,0.062250000424683094,0.07467374205589294,0.8110419684922336,0.2421635635163799,0.004607204090125064,0.007640845222801257,0.019788607954978943,0.003826223313808441,0.0006703734397888184,0.011298020554247779,0.0034997019244799032,0.0012525409240494723,0.05419341055502033,0.0027372254924665496,
member,2,20260696,shuffled_pca_residual,fc4c37a3f66a7f57590c776653275c7a,0.19870661786715518,0.10698807038033815,0.11205672472715378,0.14857927252863593,0.03843406215310097,0.30716487765312195,0.2392306183648264,0.6902783567458066,0.2392306183648264,0.11613450665026903,0.12855824828147888,0.7095816707515931,0.03134574593448032,0.07422464806586504,0.08664838969707489,0.7688961223661249,0.1357530049493283,0.0609043138101697,0.07332805544137955,0.8093169125832712,0.2434598161678058,-0.004621376111947378,-0.0020204120872063247,-0.0013570934534072876,-0.0013422146439552307,-0.0006753131747245789,-0.0006637793111544665,-0.000825930876701908,-0.00047251498491296395,0.04975498133726125,-0.0017012037252925327,
member,2,20260696,random_pca_residual,fc4c37a3f66a7f57590c776653275c7a,0.19858282349589929,0.1066801359869394,0.11207102239131927,0.14859068018994417,0.03845899924635887,0.3071471154689789,0.23905194938035046,0.689969600340993,0.23905194938035046,0.11676192004233599,0.12918566167354584,0.7098783122561908,0.03134574593448032,0.07420408446341753,0.08662782609462738,0.7688845608448338,0.13610652839971718,0.06084207911044359,0.07326582074165344,0.8092702313757331,0.2434598161678058,-0.004929310505346132,-0.0021442064584622222,-0.000729680061340332,-0.0013627782464027405,-0.0007375478744506836,-0.0003671378065567277,-0.0008374923979930227,-0.0005191961924511102,0.04957631235278531,-0.0018798727097684709,
member,2,20260696,label_permutation_residual,fc4c37a3f66a7f57590c776653275c7a,0.19183846805440657,0.0957574477111134,0.1133735254406929,0.15023862291183496,0.04282751306891441,0.3027048707008362,0.23530125173490746,0.6865467447424637,0.23530125173490746,0.1172501714900136,0.12967391312122345,0.710139776653381,0.03134574593448032,0.0726530747488141,0.08507681638002396,0.7677807929127662,0.13622436954984682,0.05411714036017656,0.06654088199138641,0.8045962686457919,0.2350930945086024,-0.015851998781172133,-0.008888561899954933,-0.00024142861366271973,-0.0029137879610061646,-0.007462486624717712,-0.00010567340936651348,-0.0019412603300605902,-0.005193158922392249,0.04582561470734231,-0.005630570355211473,
member,2,20260696,train_only_video_mean_residual,fc4c37a3f66a7f57590c776653275c7a,0.2007060343881654,0.11156024599059967,0.1117422953248024,0.14826415003548324,0.037618547677993774,0.3077281713485718,0.24096823550588026,0.693013309037543,0.24096823550588026,0.11749160010367632,0.12991534173488617,0.7102532938117485,0.031463587084609945,0.07561723608523607,0.08804097771644592,0.7697549843434566,0.13657789300023568,0.061628167517483234,0.07405190914869308,0.8098223563372657,0.24416686306858354,-4.9200501685858766e-05,-2.0995566196113646e-05,0.0,5.0373375415802e-05,4.854053258895874e-05,7.843749000979727e-06,3.2931100629740584e-05,3.2928769081563836e-05,0.05149259847831511,3.641341576132717e-05,
member,2,20260696,diagnostics_only_residual,fc4c37a3f66a7f57590c776653275c7a,0.2005674539700699,0.11115055828921935,0.11176424473524094,0.14828630954282587,0.03767869248986244,0.307686984539032,0.24084032569701974,0.6928009714488487,0.24084032569701974,0.11749160010367632,0.12991534173488617,0.7102518469558243,0.031463587084609945,0.07534849364310503,0.08777223527431488,0.7695917848624301,0.13634221069997643,0.06140564102679491,0.07382938265800476,0.8096746320818413,0.24369549846806504,-0.0004588882030661795,-0.00015957598429161557,0.0,-0.00021836906671524048,-0.00017398595809936523,6.396893076798804e-06,-0.0001302683803967586,-0.00011479548634285575,0.051364688669454595,-9.149639309918856e-05,
member,2,20260697,frozen_ar_only,2c90d820238f1a3e562980ef501c0f1f,0.2029337045964385,0.11522190731413373,0.1121709868311882,0.148688962909562,0.03977647051215172,0.30545735359191895,0.13037610083052056,0.46923940916274276,0.24146895525522086,0.11609524209052324,0.1285189837217331,0.7093527500933149,0.03134574593448032,0.07521008420735598,0.08763382583856583,0.7694926776913612,0.13657789300023568,0.06318818498402834,0.07561192661523819,0.8108649634867355,0.24558095687013906,,,,,,,,,,,
member,2,20260697,real_residual,2c90d820238f1a3e562980ef501c0f1f,0.21057744622830937,0.11868153151276996,0.11305375397205353,0.14948852403994786,0.04310736805200577,0.30023959279060364,0.24609483132003168,0.6959873112548938,0.24609483132003168,0.13214188534766436,0.1445656269788742,0.718444733105011,0.034056092387461705,0.08385653514415026,0.09628027677536011,0.7757234030621595,0.14117369785529107,0.06485259998589754,0.07727634161710739,0.8127088406064612,0.24605232147065756,0.003459624198636227,0.007643741631870871,0.016046643257141113,0.008646450936794281,0.0016644150018692017,0.009091983011696114,0.0062307253707982735,0.0018438771197256676,0.11571873048951112,0.004625876064810824,
member,2,20260697,shuffled_pca_residual,2c90d820238f1a3e562980ef501c0f1f,0.2029337045964385,0.11522190731413373,0.1121709868311882,0.148688962909562,0.03977647051215172,0.30545735359191895,0.13037610083052056,0.46923940916274276,0.24146895525522086,0.11609524209052324,0.1285189837217331,0.7093527500933149,0.03134574593448032,0.07521008420735598,0.08763382583856583,0.7694926776913612,0.13657789300023568,0.06318818498402834,0.07561192661523819,0.8108649634867355,0.24558095687013906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
member,2,20260697,random_pca_residual,2c90d820238f1a3e562980ef501c0f1f,0.2029337045964385,0.11522190731413373,0.1121709868311882,0.148688962909562,0.03977647051215172,0.30545735359191895,0.13037610083052056,0.46923940916274276,0.24146895525522086,0.11609524209052324,0.1285189837217331,0.7093527500933149,0.03134574593448032,0.07521008420735598,0.08763382583856583,0.7694926776913612,0.13657789300023568,0.06318818498402834,0.07561192661523819,0.8108649634867355,0.24558095687013906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
member,2,20260697,label_permutation_residual,2c90d820238f1a3e562980ef501c0f1f,0.20292169387194922,0.11523611719755339,0.11217483878135681,0.14869282747724644,0.03978883475065231,0.30544620752334595,0.24154929829235122,0.693945833403253,0.24154929829235122,0.11609525699168444,0.1285189986228943,0.7093557373885346,0.03134574593448032,0.07518523652106524,0.08760897815227509,0.7694793007105079,0.13657789300023568,0.0631233723834157,0.07554711401462555,0.8108234814243893,0.24558095687013906,1.420988341965801e-05,-1.2010724489280866e-05,1.4901161193847656e-08,-2.4847686290740967e-05,-6.481260061264038e-05,2.987295219747388e-06,-1.3376980853352372e-05,-4.148206234622087e-05,0.11117319746183066,8.034303713036484e-05,
member,2,20260697,train_only_video_mean_residual,2c90d820238f1a3e562980ef501c0f1f,0.2029337045964385,0.11522190731413373,0.1121709868311882,0.148688962909562,0.03977647051215172,0.30545735359191895,0.13037610083052056,0.46923940916274276,0.24146895525522086,0.11609524209052324,0.1285189837217331,0.7093527500933149,0.03134574593448032,0.07521008420735598,0.08763382583856583,0.7694926776913612,0.13657789300023568,0.06318818498402834,0.07561192661523819,0.8108649634867355,0.24558095687013906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
member,2,20260697,diagnostics_only_residual,2c90d820238f1a3e562980ef501c0f1f,0.1909185128262114,0.096780022845515,0.11321276426315308,0.14986820018485622,0.04159807413816452,0.3052878677845001,0.23245940357558736,0.6804985113828865,0.23245940357558736,0.11251137126237154,0.12493511289358139,0.7068942717957661,0.03087438133396182,0.07313863653689623,0.08556237816810608,0.76785746100375,0.1346924345981617,0.060798090882599354,0.0732218325138092,0.8089575821630357,0.23862832901249117,-0.018441884468618733,-0.012015191770227113,-0.003583870828151703,-0.0020714476704597473,-0.0023900941014289856,-0.0024584782975487496,-0.0016352166876112406,-0.0019073813236998305,0.1020833027450668,-0.009009551679633493,
member,2,20260698,frozen_ar_only,7467d3ea1d1ac3f10def1876959431fa,0.18432591733490652,0.089423897530598,0.11277338117361069,0.14881384347992516,0.036391131579875946,0.3094085156917572,0.12504443207444196,0.4137192457900308,0.23941837113012818,0.11501159984618425,0.1274353414773941,0.7082663300777967,0.03134574593448032,0.07084813434630632,0.08327187597751617,0.766496449084174,0.13457459344803205,0.06060927081853151,0.07303301244974136,0.8088298265013125,0.24322413386754654,,,,,,,,,,,
member,2,20260698,real_residual,7467d3ea1d1ac3f10def1876959431fa,0.1936520861616818,0.09539434001249554,0.1142987534403801,0.15057457164812413,0.042514901608228683,0.29858753085136414,0.24318884228333662,0.7017324721910764,0.24318884228333662,0.11911526042968035,0.1315390020608902,0.7100348163694435,0.03181711053499882,0.07325614709407091,0.08567988872528076,0.7679363329527251,0.13021447089323593,0.05764623451977968,0.07006997615098953,0.8068798381463155,0.24051378741456517,0.005970442481897542,0.009326168826775283,0.004103660583496094,0.0024080127477645874,-0.002963036298751831,0.0017684862916468314,0.001439883868551095,-0.0019499883549970454,0.11814441020889466,0.0037704711532084434,
member,2,20260698,shuffled_pca_residual,7467d3ea1d1ac3f10def1876959431fa,0.18378543500484257,0.08792946955127598,0.11285872757434845,0.14889679923793298,0.03661448135972023,0.3092539310455322,0.23893399592436518,0.6924831258212225,0.23893399592436518,0.11501159984618425,0.1274353414773941,0.7082686743879221,0.03134574593448032,0.07051560748368502,0.08293934911489487,0.7662924589249502,0.13445675229790244,0.060559106059372425,0.07298284769058228,0.8087846585665895,0.24310629271741693,-0.0014944279793220189,-0.0005404823300639572,0.0,-0.0003325268626213074,-5.0164759159088135e-05,2.3443101253572962e-06,-0.00020399015922378805,-4.516793472297831e-05,0.11388956384992321,-0.0004843752057629991,
member,2,20260698,random_pca_residual,7467d3ea1d1ac3f10def1876959431fa,0.18314266270906868,0.08638697306707764,0.11295830458402634,0.14900218692117106,0.03689899295568466,0.3090340197086334,0.23833373612212153,0.6915281031048177,0.23833373612212153,0.11486637312918901,0.12729011476039886,0.708175711184498,0.03111006363422107,0.07085088361054659,0.08327462524175644,0.7664775147067816,0.13492811689842094,0.06038460601121187,0.07280834764242172,0.8086537470459534,0.2429884515672873,-0.0030369244635203574,-0.0011832546258378485,-0.00014522671699523926,2.7492642402648926e-06,-0.0002246648073196411,-9.061889329875505e-05,-1.8934377392421098e-05,-0.00017607945535913494,0.11328930404767956,-0.0010846350080066514,
member,2,20260698,label_permutation_residual,7467d3ea1d1ac3f10def1876959431fa,0.18422488095520595,0.08938536592246717,0.11278697103261948,0.14882906290194328,0.03643317148089409,0.30937427282333374,0.23956048587408524,0.6934859199168159,0.23956048587408524,0.11518470663577318,0.12760844826698303,0.7083158282608331,0.03134574593448032,0.07079845387488604,0.08322219550609589,0.7664509144049599,0.13445675229790244,0.060563829727470875,0.07298757135868073,0.8087899816836253,0.24322413386754654,-3.8531608130831785e-05,-0.00010103637970057533,0.00017310678958892822,-4.9680471420288086e-05,-4.544109106063843e-05,4.949818303634501e-05,-4.55346792140876e-05,-3.9844817687262335e-05,0.11451605379964327,0.00014211474395706136,
member,2,20260698,train_only_video_mean_residual,7467d3ea1d1ac3f10def1876959431fa,0.1843442716973681,0.08943713268572062,0.1127573773264885,0.14879654451658206,0.03632492944598198,0.309466153383255,0.23943098058451273,0.6933069626028392,0.23943098058451273,0.11501159984618425,0.1274353414773941,0.7082708998799272,0.03134574593448032,0.07096609193831682,0.08338983356952667,0.7665704274031504,0.1346924345981617,0.060806830413639545,0.0732305720448494,0.8089615389378496,0.24381333961819468,1.323515512262341e-05,1.8354362461586726e-05,0.0,0.00011795759201049805,0.00019755959510803223,4.5698021304829695e-06,7.397831897637541e-05,0.0001317124365370903,0.11438654851007077,1.260945438455452e-05,
member,2,20260698,diagnostics_only_residual,7467d3ea1d1ac3f10def1876959431fa,0.18432591733490652,0.089423897530598,0.11277338117361069,0.14881384347992516,0.036391131579875946,0.3094085156917572,0.12504443207444196,0.4137192457900308,0.23941837113012818,0.11501159984618425,0.1274353414773941,0.7082663300777967,0.03134574593448032,0.07084813434630632,0.08327187597751617,0.766496449084174,0.13457459344803205,0.06060927081853151,0.07303301244974136,0.8088298265013125,0.24322413386754654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
member,3,20260699,frozen_ar_only,1ceae5feed52685befe71608babf0469,0.19527649232472546,0.09665035501571802,0.11318496614694595,0.1490844756547838,0.03836214169859886,0.30366358160972595,0.09073185803463871,0.3681383396025543,0.2434642017287857,0.1115133659914136,0.12393710762262344,0.7074977408915701,0.03087438133396182,0.07501487154513597,0.08743861317634583,0.7694940117753611,0.13704925760075418,0.06214837450534105,0.0745721161365509,0.8102641666871098,0.24452038651897243,,,,,,,,,,,
