target_name,feature_name,pca_width,model_lane,gate_name,status,candidate_grouped_pr_auc,ar_only_grouped_pr_auc,delta_vs_AR_only,beats_required_controls,positive_mean_fold_delta_vs_AR,not_driven_by_one_fold_only,positive_fold_count_vs_AR,fold_count,blocked_temporal_support,blocked_temporal_status
arousal_abs_delta_p4rows_train_q90,cortical_pca64_causal_past_1s_std,64,AR_plus_PCA,strict_AR_plus_PCA_grouped_pass,fail,0.1113662569340815,0.11818805812409112,-0.0068218011900096215,false,false,false,0,5,false,mixed_or_fail
arousal_abs_delta_p4rows_train_q90,cortical_pca64_causal_past_1s_std,64,residualized_AR_plus_PCA,residualized_grouped_pass,fail,0.11117751635675321,0.11818805812409112,-0.007010541767337911,false,false,false,0,5,false,mixed_or_fail
arousal_abs_delta_p4rows_train_q90,cortical_pca64_causal_past_1s_std,64,AR_plus_PCA_plus_temporal_diagnostics,strict_AR_plus_PCA_temporal_grouped_pass,fail,0.11623727717494585,0.11818805812409112,-0.0019507809491452754,false,false,false,2,5,true,support
arousal_abs_delta_p4rows_train_q90,cortical_pca64_causal_past_1s_std,64,residualized_AR_plus_PCA_plus_temporal_diagnostics,residualized_temporal_grouped_pass,fail,0.11574478954445384,0.11818805812409112,-0.002443268579637281,false,false,false,2,5,true,support
arousal_abs_delta_p4rows_train_q90,cortical_pca64_causal_past_2s_mean,64,PCA_only,strict_grouped_pass,pass,0.11932624664280492,0.11818805812409112,0.0011381885187137925,true,true,true,3,5,true,support
arousal_abs_delta_p4rows_train_q90,cortical_pca64_causal_past_2s_mean,64,AR_plus_PCA,strict_AR_plus_PCA_grouped_pass,pass,0.12099323978111545,0.11818805812409112,0.0028051816570243276,true,true,true,4,5,true,support
arousal_abs_delta_p4rows_train_q90,cortical_pca64_causal_past_2s_mean,64,residualized_AR_plus_PCA,residualized_grouped_pass,pass,0.12095066978371953,0.11818805812409112,0.0027626116596284056,true,true,true,4,5,true,support
arousal_abs_delta_p4rows_train_q90,cortical_pca64_causal_past_2s_mean,64,AR_plus_PCA_plus_temporal_diagnostics,strict_AR_plus_PCA_temporal_grouped_pass,pass,0.12188194520356528,0.11818805812409112,0.0036938870794741563,true,true,true,3,5,true,support
arousal_abs_delta_p4rows_train_q90,cortical_pca64_causal_past_2s_mean,64,residualized_AR_plus_PCA_plus_temporal_diagnostics,residualized_temporal_grouped_pass,pass,0.12193829217849353,0.11818805812409112,0.0037502340544024043,true,true,true,4,5,true,support
arousal_abs_delta_p4rows_train_q90,cortical_pca64_causal_past_2s_slope,64,PCA_only,strict_grouped_pass,fail,0.1079034294294285,0.11818805812409112,-0.010284628694662623,false,false,false,0,5,true,support
arousal_abs_delta_p4rows_train_q90,cortical_pca64_causal_past_2s_slope,64,AR_plus_PCA,strict_AR_plus_PCA_grouped_pass,fail,0.11319168103979962,0.11818805812409112,-0.004996377084291501,false,false,false,0,5,false,mixed_or_fail
arousal_abs_delta_p4rows_train_q90,cortical_pca64_causal_past_2s_slope,64,residualized_AR_plus_PCA,residualized_grouped_pass,fail,0.11335805070244073,0.11818805812409112,-0.004830007421650392,false,false,false,0,5,false,mixed_or_fail
arousal_abs_delta_p4rows_train_q90,cortical_pca64_causal_past_2s_slope,64,AR_plus_PCA_plus_temporal_diagnostics,strict_AR_plus_PCA_temporal_grouped_pass,fail,0.11754235652955991,0.11818805812409112,-0.0006457015945312145,false,false,false,2,5,true,support
arousal_abs_delta_p4rows_train_q90,cortical_pca64_causal_past_2s_slope,64,residualized_AR_plus_PCA_plus_temporal_diagnostics,residualized_temporal_grouped_pass,fail,0.11734422219567583,0.11818805812409112,-0.0008438359284152902,false,false,false,2,5,true,support
arousal_abs_delta_p4rows_train_q90,cortical_pca64_causal_past_2s_std,64,PCA_only,strict_grouped_pass,fail,0.11027395494437178,0.11818805812409112,-0.007914103179719342,false,false,false,0,5,true,support
arousal_abs_delta_p4rows_train_q90,cortical_pca64_causal_past_2s_std,64,AR_plus_PCA,strict_AR_plus_PCA_grouped_pass,fail,0.11298040962038833,0.11818805812409112,-0.005207648503702797,false,false,false,0,5,false,mixed_or_fail
arousal_abs_delta_p4rows_train_q90,cortical_pca64_causal_past_2s_std,64,residualized_AR_plus_PCA,residualized_grouped_pass,fail,0.11274665918214768,0.11818805812409112,-0.00544139894194344,false,false,false,0,5,false,mixed_or_fail
arousal_abs_delta_p4rows_train_q90,cortical_pca64_causal_past_2s_std,64,AR_plus_PCA_plus_temporal_diagnostics,strict_AR_plus_PCA_temporal_grouped_pass,fail,0.11709933984758976,0.11818805812409112,-0.0010887182765013659,false,false,false,2,5,true,support
arousal_abs_delta_p4rows_train_q90,cortical_pca64_causal_past_2s_std,64,residualized_AR_plus_PCA_plus_temporal_diagnostics,residualized_temporal_grouped_pass,fail,0.11668004681617324,0.11818805812409112,-0.0015080113079178892,false,false,false,2,5,true,support
arousal_abs_delta_p4rows_train_q90,cortical_pca64_causal_past_3s_mean,64,PCA_only,strict_grouped_pass,pass,0.11899218774714618,0.11818805812409112,0.0008041296230550526,true,true,true,3,5,true,support
arousal_abs_delta_p4rows_train_q90,cortical_pca64_causal_past_3s_mean,64,AR_plus_PCA,strict_AR_plus_PCA_grouped_pass,pass,0.12057054524603986,0.11818805812409112,0.0023824871219487315,true,true,true,4,5,true,support
arousal_abs_delta_p4rows_train_q90,cortical_pca64_causal_past_3s_mean,64,residualized_AR_plus_PCA,residualized_grouped_pass,pass,0.12047587338295321,0.11818805812409112,0.002287815258862083,true,true,true,4,5,true,support
arousal_abs_delta_p4rows_train_q90,cortical_pca64_causal_past_3s_mean,64,AR_plus_PCA_plus_temporal_diagnostics,strict_AR_plus_PCA_temporal_grouped_pass,pass,0.1211814771291591,0.11818805812409112,0.002993419005067971,true,true,true,4,5,true,support
arousal_abs_delta_p4rows_train_q90,cortical_pca64_causal_past_3s_mean,64,residualized_AR_plus_PCA_plus_temporal_diagnostics,residualized_temporal_grouped_pass,pass,0.12122146697316856,0.11818805812409112,0.0030334088490774347,true,true,true,4,5,true,support
arousal_abs_delta_p4rows_train_q90,cortical_pca64_causal_past_3s_slope,64,PCA_only,strict_grouped_pass,fail,0.11068989769597264,0.11818805812409112,-0.007498160428118489,false,false,false,1,5,true,support
arousal_abs_delta_p4rows_train_q90,cortical_pca64_causal_past_3s_slope,64,AR_plus_PCA,strict_AR_plus_PCA_grouped_pass,fail,0.11440556859711859,0.11818805812409112,-0.003782489526972535,false,false,false,0,5,false,mixed_or_fail
arousal_abs_delta_p4rows_train_q90,cortical_pca64_causal_past_3s_slope,64,residualized_AR_plus_PCA,residualized_grouped_pass,fail,0.11470202260751072,0.11818805812409112,-0.003486035516580402,false,false,false,0,5,false,mixed_or_fail
arousal_abs_delta_p4rows_train_q90,cortical_pca64_causal_past_3s_slope,64,AR_plus_PCA_plus_temporal_diagnostics,strict_AR_plus_PCA_temporal_grouped_pass,fail,0.11804880025014428,0.11818805812409112,-0.0001392578739468492,false,false,false,2,5,true,support
arousal_abs_delta_p4rows_train_q90,cortical_pca64_causal_past_3s_slope,64,residualized_AR_plus_PCA_plus_temporal_diagnostics,residualized_temporal_grouped_pass,fail,0.11798733203879626,0.11818805812409112,-0.00020072608529486669,false,false,false,2,5,true,support
arousal_abs_delta_p4rows_train_q90,cortical_pca64_causal_past_3s_std,64,PCA_only,strict_grouped_pass,fail,0.11100847633158036,0.11818805812409112,-0.00717958179251077,false,false,false,0,5,true,support
arousal_abs_delta_p4rows_train_q90,cortical_pca64_causal_past_3s_std,64,AR_plus_PCA,strict_AR_plus_PCA_grouped_pass,fail,0.11310526610340399,0.11818805812409112,-0.005082792020687135,false,false,false,0,5,false,mixed_or_fail
arousal_abs_delta_p4rows_train_q90,cortical_pca64_causal_past_3s_std,64,residualized_AR_plus_PCA,residualized_grouped_pass,fail,0.11297326338719896,0.11818805812409112,-0.005214794736892167,false,false,false,0,5,false,mixed_or_fail
arousal_abs_delta_p4rows_train_q90,cortical_pca64_causal_past_3s_std,64,AR_plus_PCA_plus_temporal_diagnostics,strict_AR_plus_PCA_temporal_grouped_pass,fail,0.11712597123267735,0.11818805812409112,-0.0010620868914137799,false,false,false,2,5,true,support
arousal_abs_delta_p4rows_train_q90,cortical_pca64_causal_past_3s_std,64,residualized_AR_plus_PCA_plus_temporal_diagnostics,residualized_temporal_grouped_pass,fail,0.11672761883134923,0.11818805812409112,-0.001460439292741894,false,false,false,2,5,true,support
arousal_abs_delta_p4rows_train_q90,cortical_pca64_current,64,PCA_only,strict_grouped_pass,pass,0.1205722747288825,0.11818805812409112,0.002384216604791378,true,true,true,4,5,true,support
arousal_abs_delta_p4rows_train_q90,cortical_pca64_current,64,AR_plus_PCA,strict_AR_plus_PCA_grouped_pass,pass,0.12239247906745684,0.11818805812409112,0.004204420943365719,true,true,true,4,5,true,support
arousal_abs_delta_p4rows_train_q90,cortical_pca64_current,64,residualized_AR_plus_PCA,residualized_grouped_pass,pass,0.12229477944210858,0.11818805812409112,0.004106721318017453,true,true,true,4,5,true,support
arousal_abs_delta_p4rows_train_q90,cortical_pca64_current,64,AR_plus_PCA_plus_temporal_diagnostics,strict_AR_plus_PCA_temporal_grouped_pass,pass,0.12303383024798298,0.11818805812409112,0.004845772123891853,true,true,true,4,5,true,support
arousal_abs_delta_p4rows_train_q90,cortical_pca64_current,64,residualized_AR_plus_PCA_plus_temporal_diagnostics,residualized_temporal_grouped_pass,pass,0.12293447593714064,0.11818805812409112,0.004746417813049519,true,true,true,4,5,true,support
arousal_abs_delta_p4rows_train_q90,cortical_pca64_delta,64,PCA_only,strict_grouped_pass,fail,0.10227991131701672,0.11818805812409112,-0.015908146807074405,false,false,false,0,5,true,support
arousal_abs_delta_p4rows_train_q90,cortical_pca64_delta,64,AR_plus_PCA,strict_AR_plus_PCA_grouped_pass,fail,0.11523375640836267,0.11818805812409112,-0.002954301715728455,false,false,false,0,5,false,mixed_or_fail
arousal_abs_delta_p4rows_train_q90,cortical_pca64_delta,64,residualized_AR_plus_PCA,residualized_grouped_pass,fail,0.11516874882094452,0.11818805812409112,-0.003019309303146603,false,false,false,0,5,false,mixed_or_fail
arousal_abs_delta_p4rows_train_q90,cortical_pca64_delta,64,AR_plus_PCA_plus_temporal_diagnostics,strict_AR_plus_PCA_temporal_grouped_pass,fail,0.11723078856256457,0.11818805812409112,-0.0009572695615265581,false,false,false,2,5,true,support
arousal_abs_delta_p4rows_train_q90,cortical_pca64_delta,64,residualized_AR_plus_PCA_plus_temporal_diagnostics,residualized_temporal_grouped_pass,fail,0.11696835658436151,0.11818805812409112,-0.0012197015397296118,false,false,false,2,5,true,support
arousal_abs_delta_p4rows_train_q90,temporal_mean_2s_then_pca128,128,PCA_only,strict_grouped_pass,pass,0.12219378732960469,0.11818805812409112,0.004005729205513564,true,true,true,3,5,true,support
arousal_abs_delta_p4rows_train_q90,temporal_mean_2s_then_pca128,128,AR_plus_PCA,strict_AR_plus_PCA_grouped_pass,pass,0.12326676768389289,0.11818805812409112,0.005078709559801761,true,true,true,4,5,true,support
arousal_abs_delta_p4rows_train_q90,temporal_mean_2s_then_pca128,128,residualized_AR_plus_PCA,residualized_grouped_pass,pass,0.12316618689952179,0.11818805812409112,0.0049781287754306625,true,true,true,4,5,true,support
arousal_abs_delta_p4rows_train_q90,temporal_mean_2s_then_pca128,128,AR_plus_PCA_plus_temporal_diagnostics,strict_AR_plus_PCA_temporal_grouped_pass,pass,0.12367865393431166,0.11818805812409112,0.0054905958102205304,true,true,true,4,5,true,support
arousal_abs_delta_p4rows_train_q90,temporal_mean_2s_then_pca128,128,residualized_AR_plus_PCA_plus_temporal_diagnostics,residualized_temporal_grouped_pass,pass,0.12373548880278902,0.11818805812409112,0.0055474306786978955,true,true,true,4,5,true,support
arousal_abs_delta_p4rows_train_q90,temporal_mean_2s_then_pca192,192,PCA_only,strict_grouped_pass,pass,0.12122306531575602,0.11818805812409112,0.0030350071916648985,true,true,true,3,5,true,support
arousal_abs_delta_p4rows_train_q90,temporal_mean_2s_then_pca192,192,AR_plus_PCA,strict_AR_plus_PCA_grouped_pass,pass,0.12268536051602894,0.11818805812409112,0.00449730239193781,true,true,true,4,5,true,support
arousal_abs_delta_p4rows_train_q90,temporal_mean_2s_then_pca192,192,residualized_AR_plus_PCA,residualized_grouped_pass,pass,0.12199683332702474,0.11818805812409112,0.0038087752029336147,true,true,true,4,5,true,support
arousal_abs_delta_p4rows_train_q90,temporal_mean_2s_then_pca192,192,AR_plus_PCA_plus_temporal_diagnostics,strict_AR_plus_PCA_temporal_grouped_pass,pass,0.12261723675902796,0.11818805812409112,0.004429178634936831,true,true,true,3,5,true,support
arousal_abs_delta_p4rows_train_q90,temporal_mean_2s_then_pca192,192,residualized_AR_plus_PCA_plus_temporal_diagnostics,residualized_temporal_grouped_pass,pass,0.12258157375483739,0.11818805812409112,0.004393515630746261,true,true,true,4,5,true,support
arousal_abs_delta_p4rows_train_q90,temporal_mean_2s_then_pca256,256,PCA_only,strict_grouped_pass,pass,0.12270965950752517,0.11818805812409112,0.0045216013834340485,true,true,true,4,5,true,support
arousal_abs_delta_p4rows_train_q90,temporal_mean_2s_then_pca256,256,AR_plus_PCA,strict_AR_plus_PCA_grouped_pass,pass,0.12341216476263472,0.11818805812409112,0.005224106638543599,true,true,true,4,5,true,support
arousal_abs_delta_p4rows_train_q90,temporal_mean_2s_then_pca256,256,residualized_AR_plus_PCA,residualized_grouped_pass,pass,0.1233235437474894,0.11818805812409112,0.005135485623398273,true,true,true,4,5,true,support
arousal_abs_delta_p4rows_train_q90,temporal_mean_2s_then_pca256,256,AR_plus_PCA_plus_temporal_diagnostics,strict_AR_plus_PCA_temporal_grouped_pass,pass,0.12338850055110313,0.11818805812409112,0.005200442427012009,true,true,true,4,5,true,support
arousal_abs_delta_p4rows_train_q90,temporal_mean_2s_then_pca256,256,residualized_AR_plus_PCA_plus_temporal_diagnostics,residualized_temporal_grouped_pass,pass,0.12337745791157964,0.11818805812409112,0.005189399787488516,true,true,true,4,5,true,support
arousal_abs_delta_p4rows_train_q90,temporal_mean_2s_then_pca64,64,PCA_only,strict_grouped_pass,pass,0.12164006507178367,0.11818805812409112,0.003452006947692543,true,true,true,4,5,true,support
arousal_abs_delta_p4rows_train_q90,temporal_mean_2s_then_pca64,64,AR_plus_PCA,strict_AR_plus_PCA_grouped_pass,pass,0.12309838606431686,0.11818805812409112,0.004910327940225737,true,true,true,4,5,true,support
arousal_abs_delta_p4rows_train_q90,temporal_mean_2s_then_pca64,64,residualized_AR_plus_PCA,residualized_grouped_pass,pass,0.12301895055237617,0.11818805812409112,0.00483089242828505,true,true,true,4,5,true,support
arousal_abs_delta_p4rows_train_q90,temporal_mean_2s_then_pca64,64,AR_plus_PCA_plus_temporal_diagnostics,strict_AR_plus_PCA_temporal_grouped_pass,pass,0.1236727491412934,0.11818805812409112,0.005484691017202281,true,true,true,4,5,true,support
arousal_abs_delta_p4rows_train_q90,temporal_mean_2s_then_pca64,64,residualized_AR_plus_PCA_plus_temporal_diagnostics,residualized_temporal_grouped_pass,pass,0.12361760450011752,0.11818805812409112,0.005429546376026398,true,true,true,4,5,true,support
arousal_delta_p2rows_train_q90,cortical_pca128_causal_past_0p5s_mean,128,PCA_only,strict_grouped_pass,fail,0.12187077762254457,0.20841173733029833,-0.08654095970775376,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca128_causal_past_0p5s_mean,128,AR_plus_PCA,strict_AR_plus_PCA_grouped_pass,fail,0.20284803303884394,0.20841173733029833,-0.005563704291454391,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca128_causal_past_0p5s_mean,128,residualized_AR_plus_PCA,residualized_grouped_pass,fail,0.20465462727410694,0.20841173733029833,-0.003757110056191393,false,false,false,2,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca128_causal_past_0p5s_mean,128,AR_plus_PCA_plus_temporal_diagnostics,strict_AR_plus_PCA_temporal_grouped_pass,fail,0.2028481303929583,0.20841173733029833,-0.005563606937340038,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca128_causal_past_0p5s_mean,128,residualized_AR_plus_PCA_plus_temporal_diagnostics,residualized_temporal_grouped_pass,fail,0.20468665500186076,0.20841173733029833,-0.0037250823284375734,false,false,false,2,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca128_causal_past_1s_mean,128,PCA_only,strict_grouped_pass,fail,0.12304740857999912,0.20841173733029833,-0.08536432875029921,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca128_causal_past_1s_mean,128,AR_plus_PCA,strict_AR_plus_PCA_grouped_pass,fail,0.20141230796302553,0.20841173733029833,-0.006999429367272797,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca128_causal_past_1s_mean,128,residualized_AR_plus_PCA,residualized_grouped_pass,fail,0.20332476770749502,0.20841173733029833,-0.005086969622803306,false,false,false,1,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca128_causal_past_1s_mean,128,AR_plus_PCA_plus_temporal_diagnostics,strict_AR_plus_PCA_temporal_grouped_pass,fail,0.20192988317278188,0.20841173733029833,-0.0064818541575164534,false,false,false,1,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca128_causal_past_1s_mean,128,residualized_AR_plus_PCA_plus_temporal_diagnostics,residualized_temporal_grouped_pass,fail,0.20379225179075214,0.20841173733029833,-0.004619485539546192,false,false,false,2,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca128_causal_past_1s_slope,128,PCA_only,strict_grouped_pass,fail,0.1076956858488711,0.20841173733029833,-0.10071605148142723,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca128_causal_past_1s_slope,128,AR_plus_PCA,strict_AR_plus_PCA_grouped_pass,fail,0.20557702095234176,0.20841173733029833,-0.00283471637795657,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca128_causal_past_1s_slope,128,residualized_AR_plus_PCA,residualized_grouped_pass,fail,0.2056320408929806,0.20841173733029833,-0.0027796964373177357,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca128_causal_past_1s_slope,128,AR_plus_PCA_plus_temporal_diagnostics,strict_AR_plus_PCA_temporal_grouped_pass,fail,0.20311140937176933,0.20841173733029833,-0.005300327958529,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca128_causal_past_1s_slope,128,residualized_AR_plus_PCA_plus_temporal_diagnostics,residualized_temporal_grouped_pass,fail,0.20314065960536615,0.20841173733029833,-0.005271077724932183,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca128_causal_past_1s_std,128,PCA_only,strict_grouped_pass,fail,0.1092260673303116,0.20841173733029833,-0.09918566999998674,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca128_causal_past_1s_std,128,AR_plus_PCA,strict_AR_plus_PCA_grouped_pass,fail,0.20536478544332715,0.20841173733029833,-0.003046951886971183,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca128_causal_past_1s_std,128,residualized_AR_plus_PCA,residualized_grouped_pass,fail,0.20634007606648144,0.20841173733029833,-0.0020716612638168874,false,false,false,1,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca128_causal_past_1s_std,128,AR_plus_PCA_plus_temporal_diagnostics,strict_AR_plus_PCA_temporal_grouped_pass,fail,0.2030727879596105,0.20841173733029833,-0.005338949370687823,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca128_causal_past_1s_std,128,residualized_AR_plus_PCA_plus_temporal_diagnostics,residualized_temporal_grouped_pass,fail,0.20367991004464367,0.20841173733029833,-0.004731827285654661,false,false,false,1,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca128_causal_past_2s_mean,128,PCA_only,strict_grouped_pass,fail,0.12302980782051258,0.20841173733029833,-0.08538192950978575,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca128_causal_past_2s_mean,128,AR_plus_PCA,strict_AR_plus_PCA_grouped_pass,fail,0.19976398060343986,0.20841173733029833,-0.008647756726858469,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca128_causal_past_2s_mean,128,residualized_AR_plus_PCA,residualized_grouped_pass,fail,0.20169239838367906,0.20841173733029833,-0.006719338946619274,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca128_causal_past_2s_mean,128,AR_plus_PCA_plus_temporal_diagnostics,strict_AR_plus_PCA_temporal_grouped_pass,fail,0.2003888751474904,0.20841173733029833,-0.008022862182807927,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca128_causal_past_2s_mean,128,residualized_AR_plus_PCA_plus_temporal_diagnostics,residualized_temporal_grouped_pass,fail,0.20214730046339713,0.20841173733029833,-0.006264436866901202,false,false,false,1,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca128_causal_past_2s_slope,128,PCA_only,strict_grouped_pass,fail,0.1154687006526703,0.20841173733029833,-0.09294303667762803,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca128_causal_past_2s_slope,128,AR_plus_PCA,strict_AR_plus_PCA_grouped_pass,fail,0.20382389892313663,0.20841173733029833,-0.004587838407161704,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca128_causal_past_2s_slope,128,residualized_AR_plus_PCA,residualized_grouped_pass,fail,0.20424510258524703,0.20841173733029833,-0.004166634745051301,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca128_causal_past_2s_slope,128,AR_plus_PCA_plus_temporal_diagnostics,strict_AR_plus_PCA_temporal_grouped_pass,fail,0.20177983189005136,0.20841173733029833,-0.006631905440246971,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca128_causal_past_2s_slope,128,residualized_AR_plus_PCA_plus_temporal_diagnostics,residualized_temporal_grouped_pass,fail,0.2022500210214233,0.20841173733029833,-0.00616171630887502,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca128_causal_past_2s_std,128,PCA_only,strict_grouped_pass,fail,0.11298419646854543,0.20841173733029833,-0.0954275408617529,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca128_causal_past_2s_std,128,AR_plus_PCA,strict_AR_plus_PCA_grouped_pass,fail,0.20399582003810957,0.20841173733029833,-0.004415917292188765,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca128_causal_past_2s_std,128,residualized_AR_plus_PCA,residualized_grouped_pass,fail,0.20529080553865148,0.20841173733029833,-0.0031209317916468526,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca128_causal_past_2s_std,128,AR_plus_PCA_plus_temporal_diagnostics,strict_AR_plus_PCA_temporal_grouped_pass,fail,0.20220076352231048,0.20841173733029833,-0.006210973807987852,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca128_causal_past_2s_std,128,residualized_AR_plus_PCA_plus_temporal_diagnostics,residualized_temporal_grouped_pass,fail,0.20329750752389275,0.20841173733029833,-0.005114229806405579,false,false,false,1,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca128_causal_past_3s_mean,128,PCA_only,strict_grouped_pass,fail,0.12369891287455888,0.20841173733029833,-0.08471282445573945,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca128_causal_past_3s_mean,128,AR_plus_PCA,strict_AR_plus_PCA_grouped_pass,fail,0.19897013370522706,0.20841173733029833,-0.009441603625071265,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca128_causal_past_3s_mean,128,residualized_AR_plus_PCA,residualized_grouped_pass,fail,0.20086750344944365,0.20841173733029833,-0.007544233880854678,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca128_causal_past_3s_mean,128,AR_plus_PCA_plus_temporal_diagnostics,strict_AR_plus_PCA_temporal_grouped_pass,fail,0.19949390744299783,0.20841173733029833,-0.008917829887300499,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca128_causal_past_3s_mean,128,residualized_AR_plus_PCA_plus_temporal_diagnostics,residualized_temporal_grouped_pass,fail,0.20133867939304367,0.20841173733029833,-0.0070730579372546565,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca128_causal_past_3s_slope,128,PCA_only,strict_grouped_pass,fail,0.11778797759734778,0.20841173733029833,-0.09062375973295055,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca128_causal_past_3s_slope,128,AR_plus_PCA,strict_AR_plus_PCA_grouped_pass,fail,0.20380579675052046,0.20841173733029833,-0.004605940579777867,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca128_causal_past_3s_slope,128,residualized_AR_plus_PCA,residualized_grouped_pass,fail,0.20443298721729147,0.20841173733029833,-0.003978750113006857,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca128_causal_past_3s_slope,128,AR_plus_PCA_plus_temporal_diagnostics,strict_AR_plus_PCA_temporal_grouped_pass,fail,0.20179726863116992,0.20841173733029833,-0.006614468699128406,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca128_causal_past_3s_slope,128,residualized_AR_plus_PCA_plus_temporal_diagnostics,residualized_temporal_grouped_pass,fail,0.20280780690512085,0.20841173733029833,-0.0056039304251774835,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca128_causal_past_3s_std,128,PCA_only,strict_grouped_pass,fail,0.1139226753910004,0.20841173733029833,-0.09448906193929793,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca128_causal_past_3s_std,128,AR_plus_PCA,strict_AR_plus_PCA_grouped_pass,fail,0.2029497906321171,0.20841173733029833,-0.00546194669818123,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca128_causal_past_3s_std,128,residualized_AR_plus_PCA,residualized_grouped_pass,fail,0.204252329707183,0.20841173733029833,-0.004159407623115341,false,false,false,1,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca128_causal_past_3s_std,128,AR_plus_PCA_plus_temporal_diagnostics,strict_AR_plus_PCA_temporal_grouped_pass,fail,0.201181964373848,0.20841173733029833,-0.007229772956450331,false,false,false,1,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca128_causal_past_3s_std,128,residualized_AR_plus_PCA_plus_temporal_diagnostics,residualized_temporal_grouped_pass,fail,0.2024814789483592,0.20841173733029833,-0.005930258381939141,false,false,false,1,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca128_current,128,PCA_only,strict_grouped_pass,fail,0.12187077762254457,0.20841173733029833,-0.08654095970775376,false,false,false,0,5,false,mixed_or_fail
arousal_delta_p2rows_train_q90,cortical_pca128_current,128,AR_plus_PCA,strict_AR_plus_PCA_grouped_pass,fail,0.20284803303884394,0.20841173733029833,-0.005563704291454391,false,false,false,0,5,false,mixed_or_fail
