schema_version,target_name,target_type,validation_protocol,fold,seed,architecture,control_type,feature_name,loss_objective,n_train,n_test,checkpoint_restore_pass,eval_mode_scoring,dropout_disabled,ar_retrained,frozen_ar_train_checksum,frozen_ar_test_checksum,decision_threshold_train_only,pr_auc,roc_auc,f1,precision,recall,balanced_accuracy,continuous_mae,continuous_mse,continuous_rmse,continuous_pearson,continuous_spearman,spearman_future_movement,top_1pct_precision,top_1pct_recall,top_1pct_lift,top_1pct_avg_true_movement,top_1pct_avg_true_movement_lift,top_5pct_precision,top_5pct_recall,top_5pct_lift,top_5pct_avg_true_movement,top_5pct_avg_true_movement_lift,top_10pct_precision,top_10pct_recall,top_10pct_lift,top_10pct_avg_true_movement,top_10pct_avg_true_movement_lift,within_video_macro_pr_auc,within_video_macro_roc_auc,within_video_macro_spearman_future_movement,within_video_macro_top_5pct_lift,within_video_video_count,best_epoch,epochs_run,best_inner_val_delta_vs_frozen_ar,best_inner_val_secondary_delta,early_stopping_reason,residual_suppressed,checkpoint_restored,checkpoint_path,checkpoint_checksum,label_policy,alpha_final,gate_mean,gate_p05,gate_p50,gate_p95,delta_vs_frozen_ar_pr_auc,delta_vs_frozen_ar_roc_auc,delta_vs_frozen_ar_top_1pct_recall,delta_vs_frozen_ar_top_5pct_recall,delta_vs_frozen_ar_top_10pct_recall,delta_vs_frozen_ar_spearman_future_movement,continuous_bias,peak_underprediction,binary_pr_auc,binary_roc_auc,binary_pr_auc_from_continuous_prediction,top_1pct_continuous_lift,ndcg_at_1pct,top_1pct_spike_recall_from_continuous_prediction,top_5pct_continuous_lift,ndcg_at_5pct,top_5pct_spike_recall_from_continuous_prediction,top_10pct_continuous_lift,ndcg_at_10pct,top_10pct_spike_recall_from_continuous_prediction,delta_vs_frozen_ar_continuous_spearman,delta_vs_frozen_ar_continuous_pearson,delta_vs_frozen_ar_top_1pct_continuous_lift,delta_vs_frozen_ar_top_5pct_continuous_lift,delta_vs_frozen_ar_top_10pct_continuous_lift,delta_vs_frozen_ar_ndcg_at_1pct,delta_vs_frozen_ar_ndcg_at_5pct,delta_vs_frozen_ar_ndcg_at_10pct,delta_vs_frozen_ar_binary_pr_auc,delta_vs_frozen_ar_binary_pr_auc_from_continuous_prediction
again_dense_2hz_phase5_temporal_residual_blocked_v1,future_arousal_max_delta_rows_4_10_train_q90,binary,blocked_temporal_70_30,1,20260627,delta_feature_mlp_residual,shuffled_pca_residual,temporal_mean_2s_then_pca256,binary_regression_plus_binary,159923,69101,True,True,True,False,1f3a5ab9ef9ee64f210057d3e89fcdb7,718b7d93a3fdf86db53ce0f5e5a3e6a6,-1.8405925035476685,0.2652697580526674,0.7433521588622489,0.32468117029257315,0.2689089553475271,0.40964159515396265,0.6326940179048823,0.07730520516633987,0.014495748095214367,0.12039828941980184,0.28255446645094323,0.23446102901759966,0.2417388042188526,0.4523121387283237,0.0395002523977789,3.9443741921082656,0.2386738806962967,0.16203515976667404,0.3776041666666667,0.16468955073195357,3.2928856033358573,0.19061759114265442,0.11397887021303177,0.31616263927072785,0.27574457344775366,2.757086640111883,0.1616479754447937,0.08500925451517105,0.35174207928028217,0.6368643275988067,0.20727436854811723,1.8386180025777432,995.0,7.0,15.0,0.0003348878167538094,0.0,patience_exhausted,False,True,outputs/again_dense_2hz_phase5_temporal_residual_blocked_20260630_020557/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__delta_feature_mlp_residual__shuffled_pca_residual__seed20260627__best.npz,3b455c22202a657458f0875d68adacdf,true_train_and_true_inner_val_selection,0.0023227492347359657,0.2449493110179901,1.850128683145158e-06,0.01821497641503811,0.9900385141372681,-0.001125787647819787,-0.002161279494887869,-0.00012619888944977176,0.0010095911155982018,0.000504795557799087,-0.003727424134886803,,,,,,,,,,,,,,,,,,,,,,,,
again_dense_2hz_phase5_temporal_residual_blocked_v1,future_arousal_max_delta_rows_4_10_train_q90,binary,blocked_temporal_70_30,1,20260627,delta_feature_mlp_residual,random_pca_residual,temporal_mean_2s_then_pca256,binary_regression_plus_binary,159923,69101,True,True,True,False,1f3a5ab9ef9ee64f210057d3e89fcdb7,718b7d93a3fdf86db53ce0f5e5a3e6a6,-1.830989170074463,0.26460539818083134,0.7422017401662789,0.3238571071696228,0.26805061616078074,0.4090106007067138,0.6321741955263794,0.07717946171760559,0.014491407200694084,0.1203802608432715,0.28593235342154333,0.235166143157847,0.24020115009725135,0.45664739884393063,0.039878849066128215,3.9821796955470026,0.23884154856204987,0.16220282763242722,0.37789351851851855,0.16481574962140333,3.295408887323088,0.19031217694282532,0.11367345601320267,0.315294458110259,0.274987380111055,2.7495156928163818,0.16146522760391235,0.0848265066742897,0.35097919074811224,0.6354252832855922,0.20322128508050416,1.8285528040989534,995.0,8.0,16.0,0.0006129951614635143,0.0,patience_exhausted,False,True,outputs/again_dense_2hz_phase5_temporal_residual_blocked_20260630_020557/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__delta_feature_mlp_residual__random_pca_residual__seed20260627__best.npz,e4b9225a9bac7810fc71851e41fb187e,true_train_and_true_inner_val_selection,0.00236526015214622,0.2382834255695343,3.766448571695946e-06,0.019151490181684494,0.9841297268867493,-0.001790147519655838,-0.003311698190857859,0.0002523977788995435,0.0011357900050479597,-0.00025239777889957127,-0.005265078256488059,,,,,,,,,,,,,,,,,,,,,,,,
again_dense_2hz_phase5_temporal_residual_blocked_v1,future_arousal_max_delta_rows_4_10_train_q90,binary,blocked_temporal_70_30,1,20260627,delta_feature_mlp_residual,label_permutation_residual,temporal_mean_2s_then_pca256,binary_regression_plus_binary,159923,69101,True,True,True,False,1f3a5ab9ef9ee64f210057d3e89fcdb7,718b7d93a3fdf86db53ce0f5e5a3e6a6,-1.8572469472885134,0.2665999581099749,0.7454985724386246,0.3253253253253253,0.2695753151957532,0.41014639071176173,0.6331017028014896,0.07435746490955353,0.014532950706779957,0.12055268850913263,0.3563966876925007,0.2972990067748831,0.24438943655692627,0.45375722543352603,0.03962645128722867,3.9569760265878444,0.23950527608394623,0.16286655515432358,0.37528935185185186,0.16367995961635537,3.272699331438013,0.1899268925189972,0.11328817158937454,0.31558385183041526,0.2752397778899546,2.752039341914882,0.16168981790542603,0.08505109697580338,0.35259238610916144,0.6388970356376253,0.21232015600930515,1.8676384063751972,995.0,2.0,10.0,1.9830931162118093e-05,0.0,patience_exhausted,False,True,outputs/again_dense_2hz_phase5_temporal_residual_blocked_20260630_020557/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__delta_feature_mlp_residual__label_permutation_residual__seed20260627__best.npz,9733cd369e3a3b31e4aa9ae996608a50,permuted_train_and_permuted_inner_val_selection,0.00212719663977623,0.024110261350870132,0.003519655205309391,0.015245613642036915,0.07075472921133041,0.00020441240948770867,-1.4865918512185772e-05,0.0,0.0,0.0,-0.0010767917968131369,,,,,,,,,,,,,,,,,,,,,,,,
again_dense_2hz_phase5_temporal_residual_blocked_v1,future_arousal_max_delta_rows_4_10_train_q90,binary,blocked_temporal_70_30,1,20260627,delta_feature_mlp_residual,train_only_video_mean_residual,temporal_mean_2s_then_pca256,binary_regression_plus_binary,159923,69101,True,True,True,False,1f3a5ab9ef9ee64f210057d3e89fcdb7,718b7d93a3fdf86db53ce0f5e5a3e6a6,-1.838189864158631,0.26751339235081545,0.7459737609617403,0.32597758405977584,0.2692782487038104,0.41292276627965674,0.6338932611331919,0.07581160962581635,0.01432642713189125,0.11969305381638172,0.32464016187550865,0.2694711207168221,0.24244177234008724,0.46098265895953755,0.04025744573447754,4.01998519898574,0.24295732378959656,0.1663186028599739,0.3758680555555556,0.1639323573952549,3.277745899412474,0.18904657661914825,0.1124078556895256,0.3167414267110404,0.27624936900555275,2.7621339383088843,0.16230995953083038,0.08567123860120773,0.34977041602392817,0.6339276365795572,0.19577183857507316,1.8562831821567538,995.0,8.0,16.0,0.0007282650919398226,0.0,patience_exhausted,False,True,outputs/again_dense_2hz_phase5_temporal_residual_blocked_20260630_020557/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__delta_feature_mlp_residual__train_only_video_mean_residual__seed20260627__best.npz,dcaba02b34ac6dcf9bb307466fbd5622,true_train_and_true_inner_val_selection,0.002382867503911257,0.14839306473731995,0.00022506176901515573,0.02357664331793785,0.8166483640670776,0.0011178466503282691,0.0004603226046034914,0.0006309944472488657,0.0002523977788995435,0.001009591115598174,-0.0030244560136521714,,,,,,,,,,,,,,,,,,,,,,,,
again_dense_2hz_phase5_temporal_residual_blocked_v1,future_arousal_max_delta_rows_4_10_train_q90,binary,blocked_temporal_70_30,1,20260627,delta_feature_mlp_residual,diagnostics_only_residual,temporal_mean_2s_then_pca256,binary_regression_plus_binary,159923,69101,True,True,True,False,1f3a5ab9ef9ee64f210057d3e89fcdb7,718b7d93a3fdf86db53ce0f5e5a3e6a6,-1.8573519229888922,0.2665915182092749,0.7454872762796331,0.3252415035787577,0.26951472418083783,0.410020191822312,0.6330386033567647,0.07485783845186234,0.014447533525526524,0.12019789318256174,0.34788791046655504,0.2851493619831538,0.24437768568721316,0.45375722543352603,0.03962645128722867,3.9569760265878444,0.23950530588626862,0.16286658495664597,0.3755787037037037,0.16380615850580516,3.2752226154252435,0.19024725258350372,0.11360853165388107,0.315294458110259,0.274987380111055,2.7495156928163818,0.1615767627954483,0.08493804186582565,0.3524790167574913,0.6391723941204742,0.20556602857928097,1.8587276953368264,995.0,5.0,13.0,4.402204923914521e-05,0.0,patience_exhausted,False,True,outputs/again_dense_2hz_phase5_temporal_residual_blocked_20260630_020557/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__delta_feature_mlp_residual__diagnostics_only_residual__seed20260627__best.npz,d5888db3ab68ea6d3aa2582ee2bb5f64,true_train_and_true_inner_val_selection,0.002247158670797944,0.13143527507781982,0.00011684131459333003,0.021390099078416824,0.819532036781311,0.00019597250878772288,-2.6162077503721903e-05,0.0,0.00012619888944978563,-0.00025239777889957127,-0.0010885426665262488,,,,,,,,,,,,,,,,,,,,,,,,
again_dense_2hz_phase5_temporal_residual_blocked_v1,future_arousal_max_delta_rows_4_10_train_q90,binary,blocked_temporal_70_30,1,20260625,short_temporal_conv_residual,frozen_ar_only,temporal_mean_2s_then_pca256,frozen_ar_only_eval_mode,159923,69101,True,True,True,False,80b73ff09d687b0403448d5d4b12d354,4c29fe54a12048766664509ef4a8eeaf,-2.1203863620758057,0.26369109067321667,0.7401799731857736,0.3233567589913187,0.2404401819746711,0.49356385663806157,0.6458044367780922,0.07450199127197266,0.014593099243938923,0.12080190082916296,0.35305732508197707,0.296161136932833,0.2578571471571293,0.4624277456647399,0.04038364462392731,4.032587033465319,0.24769581854343414,0.1710570976138115,0.3732638888888889,0.16279656739020695,3.255036343527399,0.18812014162540436,0.11148142069578171,0.32064824193315006,0.2796567390206966,2.7962032011386424,0.16248221695423126,0.08584349602460861,0.3638075694386801,0.6407496309416946,0.29011075629017374,1.9117012548450132,995.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
again_dense_2hz_phase5_temporal_residual_blocked_v1,future_arousal_max_delta_rows_4_10_train_q90,binary,blocked_temporal_70_30,1,20260625,short_temporal_conv_residual,real_residual,temporal_mean_2s_then_pca256,binary_regression_plus_binary,159923,69101,True,True,True,False,80b73ff09d687b0403448d5d4b12d354,4c29fe54a12048766664509ef4a8eeaf,-1.8498881101608278,0.2697372518888213,0.7400767018272062,0.32014607425441266,0.26763907734056985,0.3982836951034831,0.6285597660505238,0.07558435201644897,0.0144747793674469,0.12031117723406624,0.3136151735006529,0.2628277948716933,0.2567367671356254,0.49421965317919075,0.043160020191822315,4.30982739201606,0.24641762673854828,0.16977890580892563,0.3822337962962963,0.16670873296314992,3.333258147131546,0.1923711895942688,0.11573246866464615,0.3219505136738533,0.2807925290257446,2.807559622081895,0.16371004283428192,0.08707132190465927,0.3688997368968591,0.6535584729584188,0.19841402126014168,2.0874257985239018,995.0,12.0,20.0,0.014993716422560255,0.0,patience_exhausted,False,True,outputs/again_dense_2hz_phase5_temporal_residual_blocked_20260630_020557/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__short_temporal_conv_residual__real_residual__seed20260625__best.npz,b9d978ab42ad87048c234d5cdb023b2b,true_train_and_true_inner_val_selection,0.0026102066040039062,0.2296307533979416,2.761358155112248e-05,0.01888907328248024,0.9944283962249756,0.00604616121560464,-0.00010327135856735836,0.0027763755678950064,0.003912165572942966,0.0011357900050479874,-0.0011203800215039417,,,,,,,,,,,,,,,,,,,,,,,,
again_dense_2hz_phase5_temporal_residual_blocked_v1,future_arousal_max_delta_rows_4_10_train_q90,binary,blocked_temporal_70_30,1,20260625,short_temporal_conv_residual,shuffled_pca_residual,temporal_mean_2s_then_pca256,binary_regression_plus_binary,159923,69101,True,True,True,False,80b73ff09d687b0403448d5d4b12d354,4c29fe54a12048766664509ef4a8eeaf,-2.120357394218445,0.26165372796095343,0.7375582627867301,0.3150033377837116,0.23529045125903764,0.4764008076728925,0.6379257908282896,0.07855727523565292,0.014745042659342289,0.12142916725129217,0.2446664930768965,0.2170485963619622,0.25350991145251356,0.4523121387283237,0.0395002523977789,3.9443741921082656,0.24313533306121826,0.1664966121315956,0.37528935185185186,0.16367995961635537,3.272699331438013,0.18852652609348297,0.11188780516386032,0.3193459701924468,0.27852094901564867,2.7848467801953896,0.16203148663043976,0.08539276570081711,0.3576651754273405,0.6404625074413883,0.195533023424633,1.9322756838850779,995.0,9.0,17.0,8.752511560244924e-05,0.0,patience_exhausted,False,True,outputs/again_dense_2hz_phase5_temporal_residual_blocked_20260630_020557/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__short_temporal_conv_residual__shuffled_pca_residual__seed20260625__best.npz,37cb8416b3d23b433f1205651e9dde69,true_train_and_true_inner_val_selection,0.0024481655564159155,0.15336184203624725,5.4798219935037196e-05,0.01249705906957388,0.8417845368385315,-0.0020373627122632354,-0.0026217103990434643,-0.0008833922261484092,0.0008833922261484162,-0.001135790005047932,-0.0043472357046157595,,,,,,,,,,,,,,,,,,,,,,,,
again_dense_2hz_phase5_temporal_residual_blocked_v1,future_arousal_max_delta_rows_4_10_train_q90,binary,blocked_temporal_70_30,1,20260625,short_temporal_conv_residual,random_pca_residual,temporal_mean_2s_then_pca256,binary_regression_plus_binary,159923,69101,True,True,True,False,80b73ff09d687b0403448d5d4b12d354,4c29fe54a12048766664509ef4a8eeaf,-2.178808879852295,0.26126167515619236,0.7369522184934262,0.3133338302153984,0.22231623479640403,0.5305401312468451,0.6450778365177129,0.07776214927434921,0.014667275361716747,0.12110852720480399,0.2617444046343148,0.22803104589094764,0.25294534146761544,0.4523121387283237,0.0395002523977789,3.9443741921082656,0.24366839230060577,0.16702967137098312,0.3738425925925926,0.16304896516910652,3.2600829115018604,0.18817412853240967,0.11153540760278702,0.32021415135291564,0.2792781423523473,2.7924177274908915,0.16250595450401306,0.08586723357439041,0.3576170167781495,0.6407164648061876,0.1963191856192361,1.9525591422637965,995.0,10.0,18.0,0.0003425113262960633,0.0,patience_exhausted,False,True,outputs/again_dense_2hz_phase5_temporal_residual_blocked_20260630_020557/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__short_temporal_conv_residual__random_pca_residual__seed20260625__best.npz,1b846c89e7fa224375d3cce9ac7e37d5,true_train_and_true_inner_val_selection,0.0024939109571278095,0.1597643345594406,7.524110696977004e-05,0.014854847453534603,0.8422605395317078,-0.0024294155170243026,-0.0032277546923473732,-0.0008833922261484092,0.00025239777889957127,-0.00037859666834927364,-0.004911805689513882,,,,,,,,,,,,,,,,,,,,,,,,
again_dense_2hz_phase5_temporal_residual_blocked_v1,future_arousal_max_delta_rows_4_10_train_q90,binary,blocked_temporal_70_30,1,20260625,short_temporal_conv_residual,label_permutation_residual,temporal_mean_2s_then_pca256,binary_regression_plus_binary,159923,69101,True,True,True,False,80b73ff09d687b0403448d5d4b12d354,4c29fe54a12048766664509ef4a8eeaf,-2.1523748874664306,0.2614046541905019,0.7372906422165086,0.3140489497012912,0.22606958548360245,0.5141342756183745,0.6430782204055878,0.0758112445473671,0.014523664489388466,0.12051416717294472,0.320677198584487,0.26092479889672554,0.2526687873267356,0.45375722543352603,0.03962645128722867,3.9569760265878444,0.24400320649147034,0.1673644855618477,0.37037037037037035,0.16153457849570924,3.2298035036550936,0.18643954396247864,0.10980082303285599,0.31978006077268123,0.278899545683998,2.7886322538431405,0.16208411753177643,0.08544539660215378,0.3578838243045662,0.6388103587058446,0.20588746572908304,1.931110772042561,995.0,13.0,21.0,5.0104173859075174e-05,0.0,patience_exhausted,False,True,outputs/again_dense_2hz_phase5_temporal_residual_blocked_20260630_020557/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__short_temporal_conv_residual__label_permutation_residual__seed20260625__best.npz,783747855b0e06642459d8e25a316245,permuted_train_and_permuted_inner_val_selection,0.002494053216651082,0.18447154760360718,1.5354224160546437e-05,0.008110426366329193,0.9419711828231812,-0.00228643648271476,-0.002889330969264914,-0.0007571933366986375,-0.0012619888944977176,-0.0007571933366986028,-0.0051883598303937295,,,,,,,,,,,,,,,,,,,,,,,,
again_dense_2hz_phase5_temporal_residual_blocked_v1,future_arousal_max_delta_rows_4_10_train_q90,binary,blocked_temporal_70_30,1,20260625,short_temporal_conv_residual,train_only_video_mean_residual,temporal_mean_2s_then_pca256,binary_regression_plus_binary,159923,69101,True,True,True,False,80b73ff09d687b0403448d5d4b12d354,4c29fe54a12048766664509ef4a8eeaf,-2.123576593399048,0.26153671067484024,0.7386432365791048,0.31862130046497894,0.22514863878168354,0.5448006057546694,0.6509739498361591,0.07860944420099258,0.0146172558888793,0.1209018440259672,0.2611510293822627,0.19649473382596816,0.24657881575031887,0.4436416184971098,0.03874305906108026,3.8687631852307907,0.22777006030082703,0.15113133937120438,0.36342592592592593,0.15850580514891469,3.1692446879615606,0.18482144176959991,0.10818272083997726,0.31543915497033714,0.2751135790005048,2.750777517365632,0.16107529401779175,0.0844365730881691,0.35968034069069166,0.6415379208675621,0.2090669573271692,1.8983252090103142,995.0,8.0,16.0,0.00236076094204668,0.0,patience_exhausted,False,True,outputs/again_dense_2hz_phase5_temporal_residual_blocked_20260630_020557/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__short_temporal_conv_residual__train_only_video_mean_residual__seed20260625__best.npz,1fca5670bf8b02121988814fcd9debc7,true_train_and_true_inner_val_selection,0.002451926004141569,0.27686941623687744,4.997205564905016e-07,0.003763455431908369,0.9999350905418396,-0.002154379998376421,-0.0015367366066687538,-0.0016405855628470467,-0.0042907622412922675,-0.004543160020191783,-0.011278331406810449,,,,,,,,,,,,,,,,,,,,,,,,
again_dense_2hz_phase5_temporal_residual_blocked_v1,future_arousal_max_delta_rows_4_10_train_q90,binary,blocked_temporal_70_30,1,20260625,short_temporal_conv_residual,diagnostics_only_residual,temporal_mean_2s_then_pca256,binary_regression_plus_binary,159923,69101,True,True,True,False,80b73ff09d687b0403448d5d4b12d354,4c29fe54a12048766664509ef4a8eeaf,-2.1203863620758057,0.26369109067321667,0.7401799731857736,0.3233567589913187,0.2404401819746711,0.49356385663806157,0.6458044367780922,0.07450199127197266,0.014593099243938923,0.12080190082916296,0.35305732508197707,0.296161136932833,0.2578571471571293,0.4624277456647399,0.04038364462392731,4.032587033465319,0.24769581854343414,0.1710570976138115,0.3732638888888889,0.16279656739020695,3.255036343527399,0.18812014162540436,0.11148142069578171,0.32064824193315006,0.2796567390206966,2.7962032011386424,0.16248221695423126,0.08584349602460861,0.3638075694386801,0.6407496309416946,0.29011075629017374,1.9117012548450132,995.0,0.0,8.0,0.0,0.0,patience_exhausted,True,False,,,true_train_and_true_inner_val_selection,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
again_dense_2hz_phase5_temporal_residual_blocked_v1,future_arousal_max_delta_rows_4_10_train_q90,binary,blocked_temporal_70_30,1,20260626,short_temporal_conv_residual,frozen_ar_only,temporal_mean_2s_then_pca256,frozen_ar_only_eval_mode,159923,69101,True,True,True,False,8c145fe32821998ff8d171e00b30b504,d64261eb354b770bd0e2a65efb381840,-1.8854221105575562,0.26855679504491203,0.7475899203341895,0.3268123138033764,0.2694007858546169,0.4153205451792024,0.6347161922979884,0.0740935355424881,0.014682987704873085,0.1211733786971094,0.35387237501669483,0.297225480301254,0.2501556196157572,0.45375722543352603,0.03962645128722867,3.9569760265878444,0.24231746792793274,0.1656787469983101,0.3761574074074074,0.1640585562847047,3.2802691833997044,0.1890181452035904,0.11237942427396774,0.3189118796122124,0.27814235234729934,2.7810613065476386,0.16280727088451385,0.0861685499548912,0.35826016544235656,0.6383881538621846,0.3018643121339288,1.8620416311014565,995.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
again_dense_2hz_phase5_temporal_residual_blocked_v1,future_arousal_max_delta_rows_4_10_train_q90,binary,blocked_temporal_70_30,1,20260626,short_temporal_conv_residual,real_residual,temporal_mean_2s_then_pca256,binary_regression_plus_binary,159923,69101,True,True,True,False,8c145fe32821998ff8d171e00b30b504,d64261eb354b770bd0e2a65efb381840,-1.919621229171753,0.27481178391766925,0.7476775295146809,0.3267229879946643,0.2522312233969518,0.4636547198384654,0.6428069764417821,0.07525637000799179,0.014526017010211945,0.12052392712740465,0.31663885784488843,0.26697152497792387,0.24937993556117113,0.5101156069364162,0.04454820797576981,4.448447571291431,0.25362148880958557,0.17698276787996292,0.3822337962962963,0.16670873296314992,3.333258147131546,0.1919286847114563,0.11528996378183365,0.3189118796122124,0.27814235234729934,2.7810613065476386,0.16285912692546844,0.0862204059958458,0.36226116656994917,0.6480580029810679,0.20062719818515432,2.0188247661080836,995.0,12.0,20.0,0.013462568193116614,0.0,patience_exhausted,False,True,outputs/again_dense_2hz_phase5_temporal_residual_blocked_20260630_020557/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__short_temporal_conv_residual__real_residual__seed20260626__best.npz,09db0f2e8b6506a39681bb8f58b463a3,true_train_and_true_inner_val_selection,0.002638663398101926,0.21389137208461761,1.0333470527257305e-05,0.01200946606695652,0.9937412142753601,0.006254988872757217,8.760918049144362e-05,0.00492175668854114,0.0026501766784452208,0.0,-0.0007756840545860844,,,,,,,,,,,,,,,,,,,,,,,,
again_dense_2hz_phase5_temporal_residual_blocked_v1,future_arousal_max_delta_rows_4_10_train_q90,binary,blocked_temporal_70_30,1,20260626,short_temporal_conv_residual,shuffled_pca_residual,temporal_mean_2s_then_pca256,binary_regression_plus_binary,159923,69101,True,True,True,False,8c145fe32821998ff8d171e00b30b504,d64261eb354b770bd0e2a65efb381840,-1.8583455801010136,0.2662154114980563,0.7445176683272295,0.32463076234521854,0.267870332375872,0.41191317516405856,0.633045199315197,0.07734062522649765,0.014794210903346539,0.12163145523813541,0.2620393204076691,0.23165796673073152,0.2447704817691143,0.4421965317919075,0.03861686017163049,3.8561613507512114,0.23548875749111176,0.1588500365614891,0.37644675925925924,0.16418475517415446,3.2827924673869346,0.18913187086582184,0.11249314993619919,0.31558385183041526,0.2752397778899546,2.752039341914882,0.16159982979297638,0.08496110886335373,0.35236394821514794,0.6370631652592244,0.20737347824695304,1.8698373993185573,995.0,11.0,19.0,0.0006816948363796704,0.0,patience_exhausted,False,True,outputs/again_dense_2hz_phase5_temporal_residual_blocked_20260630_020557/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__short_temporal_conv_residual__shuffled_pca_residual__seed20260626__best.npz,c5e7acf2e64cfc61256a226ac31ba53a,true_train_and_true_inner_val_selection,0.0025654665660113096,0.1316632479429245,1.4317596651380882e-05,0.006380824372172356,0.8186898827552795,-0.0023413835468557576,-0.00307225200695993,-0.001009591115598181,0.00012619888944975788,-0.0029025744573447643,-0.005385137846642907,,,,,,,,,,,,,,,,,,,,,,,,
again_dense_2hz_phase5_temporal_residual_blocked_v1,future_arousal_max_delta_rows_4_10_train_q90,binary,blocked_temporal_70_30,1,20260626,short_temporal_conv_residual,random_pca_residual,temporal_mean_2s_then_pca256,binary_regression_plus_binary,159923,69101,True,True,True,False,8c145fe32821998ff8d171e00b30b504,d64261eb354b770bd0e2a65efb381840,-1.8854189157485963,0.26866951821680873,0.7474864509421554,0.3268123138033764,0.2694007858546169,0.4153205451792024,0.6347161922979884,0.07409624755382538,0.014681977219879627,0.12116920904206492,0.3538110427839122,0.2959340905833294,0.24897160890181974,0.45375722543352603,0.03962645128722867,3.9569760265878444,0.24231746792793274,0.1656787469983101,0.3761574074074074,0.1640585562847047,3.2802691833997044,0.1890181452035904,0.11237942427396774,0.3189118796122124,0.27814235234729934,2.7810613065476386,0.16280727088451385,0.0861685499548912,0.35137547434393424,0.6383924366097387,0.20605408685263416,1.8556768375026202,995.0,1.0,9.0,3.731563849937447e-05,0.0,patience_exhausted,False,True,outputs/again_dense_2hz_phase5_temporal_residual_blocked_20260630_020557/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__short_temporal_conv_residual__random_pca_residual__seed20260626__best.npz,ed6670b813aec1e69fc510a4c9b41935,true_train_and_true_inner_val_selection,0.002175077795982361,0.02415400929749012,0.0045913043431937695,0.01731889508664608,0.06682691723108292,0.00011272317189670034,-0.00010346939203409455,0.0,0.0,0.0,-0.0011840107139374778,,,,,,,,,,,,,,,,,,,,,,,,
again_dense_2hz_phase5_temporal_residual_blocked_v1,future_arousal_max_delta_rows_4_10_train_q90,binary,blocked_temporal_70_30,1,20260626,short_temporal_conv_residual,label_permutation_residual,temporal_mean_2s_then_pca256,binary_regression_plus_binary,159923,69101,True,True,True,False,8c145fe32821998ff8d171e00b30b504,d64261eb354b770bd0e2a65efb381840,-1.8801852464675906,0.26844738567176013,0.74708458327863,0.32659347210492323,0.2693158541581319,0.41481574962140333,0.6345210055624548,0.07615116983652115,0.014533803798258305,0.12055622670877811,0.30672271851222793,0.2439845294489579,0.24827934092453693,0.4508670520231214,0.03937405350832913,3.9317723576286863,0.24002595245838165,0.163387231528759,0.37644675925925924,0.16418475517415446,3.2827924673869346,0.18928305804729462,0.11264433711767197,0.3190565764722906,0.2782685512367491,2.7823231310968892,0.16285161674022675,0.0862128958106041,0.3542517465419359,0.6381140202666072,0.21784842850124303,1.8687620645649154,995.0,5.0,13.0,4.8667242392719245e-06,0.0,patience_exhausted,False,True,outputs/again_dense_2hz_phase5_temporal_residual_blocked_20260630_020557/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__short_temporal_conv_residual__label_permutation_residual__seed20260626__best.npz,c76eb0822097f9042eb23c6833951525,permuted_train_and_permuted_inner_val_selection,0.002320448402315378,0.23006866872310638,8.986375178210437e-06,0.006331216543912888,0.9818339347839355,-0.00010940937315190302,-0.0005053370555594405,-0.0002523977788995435,0.00012619888944975788,0.00012619888944975788,-0.0018762786912202845,,,,,,,,,,,,,,,,,,,,,,,,
