target_name,architecture,control_type,folds,seeds,fold_seed_rows,rows_test_total,mean_pr_auc,std_pr_auc,min_pr_auc,max_pr_auc,mean_roc_auc,std_roc_auc,min_roc_auc,max_roc_auc,mean_top_1pct_recall,std_top_1pct_recall,min_top_1pct_recall,max_top_1pct_recall,mean_top_5pct_recall,std_top_5pct_recall,min_top_5pct_recall,max_top_5pct_recall,mean_top_10pct_recall,std_top_10pct_recall,min_top_10pct_recall,max_top_10pct_recall,mean_top_1pct_precision,std_top_1pct_precision,min_top_1pct_precision,max_top_1pct_precision,mean_top_5pct_precision,std_top_5pct_precision,min_top_5pct_precision,max_top_5pct_precision,mean_top_10pct_precision,std_top_10pct_precision,min_top_10pct_precision,max_top_10pct_precision,mean_delta_vs_frozen_ar_pr_auc,std_delta_vs_frozen_ar_pr_auc,min_delta_vs_frozen_ar_pr_auc,max_delta_vs_frozen_ar_pr_auc
future_arousal_max_delta_rows_4_10_train_q90,short_temporal_conv_residual,diagnostics_only_residual,5,10,50,2290240,0.21868842485749299,0.010580032016536272,0.1980187131432653,0.2305350738038087,0.707177271364824,0.006952202036934477,0.6890950256942743,0.7191243349329491,0.041077329021360034,0.003183932058930338,0.0356698465367067,0.0463532513181019,0.15456152823144156,0.00617143205469559,0.1439594356261023,0.1672248803827751,0.26315821912922405,0.006245917749573295,0.2493386243386243,0.2736842105263158,0.40936381539515365,0.024419967663909702,0.3747276688453159,0.4596949891067538,0.3087626360959506,0.012759536547393452,0.2851528384279476,0.3343518114360541,0.2631036830702513,0.012485874414054937,0.2419742301812623,0.2803840279293039,0.0011930973007543062,0.00149250951570252,-0.0003073600103107,0.0042720315242459
future_arousal_max_delta_rows_4_10_train_q90,short_temporal_conv_residual,frozen_or_ar_only,5,10,50,2290240,0.21749532755673864,0.011095782799668746,0.1974370352818053,0.2306983743479863,0.7061864104914874,0.007518970601423965,0.6884168239140159,0.7161879322595689,0.04082499286491743,0.002799922265611254,0.0371215263376192,0.0452548330404217,0.15385665369392051,0.006757000823204757,0.1439594356261023,0.1667464114832536,0.26228496241295013,0.006974795719108566,0.2486772486772486,0.2736842105263158,0.4069215400861945,0.020630050783944698,0.3755458515283842,0.4488017429193899,0.3073308855735845,0.013355191280064235,0.2851528384279476,0.3334788302051505,0.26218706318738927,0.011899483024466315,0.2445948897139113,0.2767954595066579,,,,
future_arousal_max_delta_rows_4_10_train_q90,short_temporal_conv_residual,label_permutation_residual,5,10,50,2290240,0.21530997746805497,0.01216879427829956,0.1880518537778953,0.2306802536809016,0.7045693463362686,0.007759902755922801,0.6877962775786552,0.7162722469699356,0.040016744276190314,0.0032965301475650403,0.0304915992532669,0.0454745166959578,0.15305281067025756,0.007013169227589949,0.1382275132275132,0.1667464114832536,0.26007172126405065,0.008296258213272598,0.2341269841269841,0.2736842105263158,0.39902388903159514,0.029277722634379742,0.3187772925764192,0.4509803921568627,0.3057505607404333,0.014414249698616835,0.2737991266375545,0.3334788302051505,0.2600169442061749,0.013465029311020577,0.2318777292576419,0.2767954595066579,-0.002185350088683666,0.004535285787963313,-0.0201616882571986,0.0001379714101573
future_arousal_max_delta_rows_4_10_train_q90,short_temporal_conv_residual,random_pca_residual,5,10,50,2290240,0.21739637978836648,0.011074043619703938,0.1973289022787957,0.2305526221295862,0.7061656764998694,0.007488604286631415,0.6884660276732336,0.7162133126564867,0.04081478559417464,0.002786838831595166,0.0371215263376192,0.0452548330404217,0.15390113642056338,0.006704426758721999,0.1441798941798941,0.1667464114832536,0.2622802087198851,0.006956571380339416,0.2486772486772486,0.2736842105263158,0.4068341087041318,0.02074208722758746,0.3755458515283842,0.4488017429193899,0.30741822563027105,0.013215512815954181,0.285589519650655,0.3334788302051505,0.2621826973279901,0.011897048211324937,0.2443765014195239,0.2767954595066579,-9.894776837220226e-05,9.872385701485804e-05,-0.0004687600369371,0.0002002905570668
future_arousal_max_delta_rows_4_10_train_q90,short_temporal_conv_residual,real_residual,5,10,50,2290240,0.23138319091052217,0.01525064352104284,0.203648513037121,0.2588608433517025,0.7181613135592326,0.008972330420205198,0.703589952459466,0.7352669780035819,0.044165405035997356,0.0031177211438415185,0.0380382775119617,0.0493571132310244,0.1636053004306501,0.005342245739720841,0.1546572934973638,0.1725425134798838,0.2754320554980059,0.007781925667629286,0.2581569664902998,0.2884695147241808,0.4418326340725518,0.04361866978188181,0.3471615720524017,0.5185185185185185,0.32714773039965545,0.018442221680730446,0.2956331877729257,0.363001745200698,0.2754760751246421,0.015741699898977255,0.2478707141297226,0.3035129827623827,0.013887863353783485,0.010201680463220968,0.0026874430423053,0.0332555792950743
future_arousal_max_delta_rows_4_10_train_q90,short_temporal_conv_residual,shuffled_pca_residual,5,10,50,2290240,0.21740275638371326,0.011068140091358649,0.1973513212105409,0.2305566828081255,0.7061808044858726,0.007518074885786881,0.6884800534468503,0.7162301882432377,0.04080546137238973,0.002783496450053795,0.0371215263376192,0.0454745166959578,0.15387226620713101,0.0067314467362256155,0.1439594356261023,0.1667464114832536,0.2622904981377841,0.0070106102278262306,0.2486772486772486,0.2736842105263158,0.40674677245959034,0.020813385272671507,0.3755458515283842,0.4509803921568627,0.30736580482614706,0.01339490040210473,0.2851528384279476,0.3334788302051505,0.2621914328605984,0.011894865628298406,0.2443765014195239,0.2767954595066579,-9.257117302538642e-05,8.015447255533406e-05,-0.0002256104576482,0.0001245586769272
future_arousal_max_delta_rows_4_10_train_q90,short_temporal_conv_residual,train_only_video_mean_residual,5,10,50,2290240,0.21742099366850393,0.011075497283223452,0.1973506235822107,0.2305790867286655,0.7062144475768285,0.007513883368145839,0.6884797056053649,0.7162939250052465,0.040814148561753465,0.002779496830721911,0.0369141435089174,0.0452548330404217,0.1538790424198836,0.006781272879129788,0.1439594356261023,0.1667464114832536,0.26228533707053836,0.0069903964422353936,0.2486772486772486,0.2741626794258373,0.40683401356661053,0.020776606648765888,0.3755458515283842,0.4488017429193899,0.3073745346417826,0.013377928187661724,0.2851528384279476,0.3334788302051505,0.2621870622358093,0.011899698570212917,0.2443765014195239,0.2767954595066579,-7.43338882347013e-05,8.9210831918614e-05,-0.0002564534295806,0.0001293008822062
