schema_version,target_name,target_value_column,target_mask_column,target_threshold_train_only,target_transform,validation_protocol,fold,feature_name,model_head,loss_name,seed,control_type,n_train,n_test,feature_width,uses_train_only_transform,uses_future_features,vjepa_encoding_run,tribe_encoding_run,pca_run,bridge_training_run,backend,decision_threshold_train_only,train_event_count,test_event_count,train_positive_rate,test_positive_rate,pr_auc,roc_auc,f1,balanced_accuracy,precision,recall,accuracy,top_1pct_recall,top_5pct_recall,top_10pct_recall,predicted_positive_rate,predicted_positive_count,continuous_mae,continuous_mse,continuous_pearson,continuous_pearson_with_future_max_delta,optimizer,inner_validation_strategy,best_inner_validation_pr_auc,best_epoch,epochs_run,status,checkpoint_path,checkpoint_checksum
again_dense_2hz_phase5_learned_heads_v1,arousal_spike_rows_2_6_train_q90,future_arousal_max_delta_rows_2_6,target_mask_arousal_spike_rows_2_6,0.15642857142856914,positive_delta,grouped_video,2,temporal_mean_2s_then_pca256,gated_ar_pca_mlp,binary,20260626,label_permutation,186470,46619,316,True,False,False,False,False,True,mlx,-2.391765999794006,18651,4926,0.10002145117177026,0.10566507218087046,0.10868762572719504,0.5125511784956293,0.187854694996573,0.5104838005474328,0.10859298234492377,0.6954933008526187,0.3645723846500354,0.0097442143727162,0.05014210312626878,0.10637434023548518,0.6767412428409018,31549,2.2884140014648438,5.3767547607421875,0.01161032974133791,0.01161032974133791,mlx.optimizers.AdamW,inner_grouped_video_3fold_first_valid,0.099589024821715,1,6,success,outputs/again_dense_2hz_phase5_learned_heads_20260625_185338/checkpoints/arousal_spike_rows_2_6_train_q90__grouped_video__fold2__temporal_mean_2s_then_pca256__label_permutation__gated_ar_pca_mlp__binary__20260626.npz,730fe3c1b9b3a0417cfc05d8b92c536b
again_dense_2hz_phase5_learned_heads_v1,arousal_spike_rows_2_6_train_q90,future_arousal_max_delta_rows_2_6,target_mask_arousal_spike_rows_2_6,0.15642857142856914,positive_delta,grouped_video,2,temporal_mean_2s_then_pca256,gated_ar_pca_mlp,binary,20260627,label_permutation,186470,46619,316,True,False,False,False,False,True,mlx,-2.383954071998596,18651,4926,0.10002145117177026,0.10566507218087046,0.10818553659707014,0.5100874615087357,0.18675851511672406,0.5080656649845045,0.10791003285317159,0.6934632561916362,0.3618481734914949,0.008729192042224929,0.04973609419407227,0.10759236703207471,0.6790364443681761,31656,2.2718398571014404,5.325323581695557,0.013679391145068756,0.013679391145068756,mlx.optimizers.AdamW,inner_grouped_video_3fold_first_valid,0.09934549513308316,1,6,success,outputs/again_dense_2hz_phase5_learned_heads_20260625_185338/checkpoints/arousal_spike_rows_2_6_train_q90__grouped_video__fold2__temporal_mean_2s_then_pca256__label_permutation__gated_ar_pca_mlp__binary__20260627.npz,185eeef42a9cd6944042e9a0ae106fae
again_dense_2hz_phase5_learned_heads_v1,arousal_spike_rows_2_6_train_q90,future_arousal_max_delta_rows_2_6,target_mask_arousal_spike_rows_2_6,0.15625,positive_delta,grouped_video,3,temporal_mean_2s_then_pca256,gated_ar_pca_mlp,binary,20260625,real,186480,46609,316,True,False,False,False,False,True,mlx,-1.5950502872467043,18656,4981,0.10004290004290005,0.10686777231865091,0.22309778217105147,0.6991968104722805,0.2914473684210526,0.6129316602474433,0.24683103496308678,0.3557518570568159,0.8151429981334077,0.0357357960248946,0.14936759686809878,0.26079100582212406,0.15402604647171148,7179,2.864199638366699,9.717674255371094,0.25996719226812737,0.25996719226812737,mlx.optimizers.AdamW,inner_grouped_video_3fold_first_valid,0.25047620851204416,13,18,success,outputs/again_dense_2hz_phase5_learned_heads_20260625_185338/checkpoints/arousal_spike_rows_2_6_train_q90__grouped_video__fold3__temporal_mean_2s_then_pca256__real__gated_ar_pca_mlp__binary__20260625.npz,3df0c128161b468426d87a73a65ae14a
again_dense_2hz_phase5_learned_heads_v1,arousal_spike_rows_2_6_train_q90,future_arousal_max_delta_rows_2_6,target_mask_arousal_spike_rows_2_6,0.15625,positive_delta,grouped_video,3,temporal_mean_2s_then_pca256,gated_ar_pca_mlp,binary,20260626,real,186480,46609,316,True,False,False,False,False,True,mlx,-1.5883894622325898,18656,4981,0.10004290004290005,0.10686777231865091,0.22121276518988686,0.6983787166094231,0.2889108259295821,0.6111814232991875,0.24473867595818816,0.3525396506725557,0.8145422557875088,0.033326641236699456,0.14996988556514756,0.2605902429231078,0.15394022613658306,7175,2.890659809112549,9.956436157226562,0.2573884209427132,0.2573884209427132,mlx.optimizers.AdamW,inner_grouped_video_3fold_first_valid,0.25298061012259593,13,18,success,outputs/again_dense_2hz_phase5_learned_heads_20260625_185338/checkpoints/arousal_spike_rows_2_6_train_q90__grouped_video__fold3__temporal_mean_2s_then_pca256__real__gated_ar_pca_mlp__binary__20260626.npz,7fa322e2e040d5ef9fcc4078593945f2
again_dense_2hz_phase5_learned_heads_v1,arousal_spike_rows_2_6_train_q90,future_arousal_max_delta_rows_2_6,target_mask_arousal_spike_rows_2_6,0.15625,positive_delta,grouped_video,3,temporal_mean_2s_then_pca256,gated_ar_pca_mlp,binary,20260627,real,186480,46609,316,True,False,False,False,False,True,mlx,-1.6122034430503847,18656,4981,0.10004290004290005,0.10686777231865091,0.22117250218144455,0.7003284335958531,0.2888833291635393,0.6104658401454691,0.24707560627674752,0.3477213410961654,0.8170525005900148,0.03694037341899217,0.1445492872917085,0.25416583015458744,0.1504001373125362,7010,2.9473934173583984,10.3129243850708,0.25475563960288927,0.25475563960288927,mlx.optimizers.AdamW,inner_grouped_video_3fold_first_valid,0.24982871800422218,15,20,success,outputs/again_dense_2hz_phase5_learned_heads_20260625_185338/checkpoints/arousal_spike_rows_2_6_train_q90__grouped_video__fold3__temporal_mean_2s_then_pca256__real__gated_ar_pca_mlp__binary__20260627.npz,3ed0799abe1631db4d05db44100442bc
again_dense_2hz_phase5_learned_heads_v1,arousal_spike_rows_2_6_train_q90,future_arousal_max_delta_rows_2_6,target_mask_arousal_spike_rows_2_6,0.15625,positive_delta,grouped_video,3,temporal_mean_2s_then_pca256,gated_ar_pca_mlp,binary,20260625,label_permutation,186480,46609,316,True,False,False,False,False,True,mlx,-2.1488226890563964,18656,4981,0.10004290004290005,0.10686777231865091,0.1065248542172578,0.49834038077277487,0.17020380663634832,0.5017322527825396,0.10768902861405659,0.40574181891186506,0.5772061189898946,0.008030515960650473,0.04818309576390283,0.10218831559927725,0.4026475573387114,18767,2.2885096073150635,5.348635196685791,0.004639665941854135,0.004639665941854135,mlx.optimizers.AdamW,inner_grouped_video_3fold_first_valid,0.10122219958466563,9,14,success,outputs/again_dense_2hz_phase5_learned_heads_20260625_185338/checkpoints/arousal_spike_rows_2_6_train_q90__grouped_video__fold3__temporal_mean_2s_then_pca256__label_permutation__gated_ar_pca_mlp__binary__20260625.npz,c2e4b85f4968240aa58ae2f129bc3cc8
again_dense_2hz_phase5_learned_heads_v1,arousal_spike_rows_2_6_train_q90,future_arousal_max_delta_rows_2_6,target_mask_arousal_spike_rows_2_6,0.15625,positive_delta,grouped_video,3,temporal_mean_2s_then_pca256,gated_ar_pca_mlp,binary,20260626,label_permutation,186480,46609,316,True,False,False,False,False,True,mlx,-2.187012803554535,18656,4981,0.10004290004290005,0.10686777231865091,0.1102380792720988,0.5096253386583827,0.1756782685444568,0.5040957092703209,0.10859664104753772,0.4595462758482233,0.5391233452766633,0.009636619152780567,0.05420598273439069,0.1124272234491066,0.4522302559591495,21078,2.289597988128662,5.348246097564697,0.01623690362494533,0.01623690362494533,mlx.optimizers.AdamW,inner_grouped_video_3fold_first_valid,0.10110441417163225,7,12,success,outputs/again_dense_2hz_phase5_learned_heads_20260625_185338/checkpoints/arousal_spike_rows_2_6_train_q90__grouped_video__fold3__temporal_mean_2s_then_pca256__label_permutation__gated_ar_pca_mlp__binary__20260626.npz,fd2713e64107466f36e0811ddd20d55d
again_dense_2hz_phase5_learned_heads_v1,arousal_spike_rows_2_6_train_q90,future_arousal_max_delta_rows_2_6,target_mask_arousal_spike_rows_2_6,0.15625,positive_delta,grouped_video,3,temporal_mean_2s_then_pca256,gated_ar_pca_mlp,binary,20260627,label_permutation,186480,46609,316,True,False,False,False,False,True,mlx,-2.40553480386734,18656,4981,0.10004290004290005,0.10686777231865091,0.10816282681692402,0.5086740611730167,0.18782740731367836,0.502295995369509,0.10745931545723056,0.7450311182493475,0.3114419961809951,0.007026701465569163,0.04697851836980526,0.09837382051796828,0.7409298633311163,34534,2.239633083343506,5.151055335998535,0.018045999526531693,0.018045999526531693,mlx.optimizers.AdamW,inner_grouped_video_3fold_first_valid,0.10114088821386637,2,7,success,outputs/again_dense_2hz_phase5_learned_heads_20260625_185338/checkpoints/arousal_spike_rows_2_6_train_q90__grouped_video__fold3__temporal_mean_2s_then_pca256__label_permutation__gated_ar_pca_mlp__binary__20260627.npz,335fae09fef61c6db133ef58805f677e
again_dense_2hz_phase5_learned_heads_v1,arousal_spike_rows_2_6_train_q90,future_arousal_max_delta_rows_2_6,target_mask_arousal_spike_rows_2_6,0.16,positive_delta,grouped_video,4,temporal_mean_2s_then_pca256,gated_ar_pca_mlp,binary,20260625,real,186452,46637,316,True,False,False,False,False,True,mlx,-1.2331815361976624,18646,4307,0.10000429064853153,0.09235156635289576,0.21182689991847165,0.6927051381477507,0.26392961876832843,0.5940669738597378,0.26671408250355616,0.261202693289993,0.8654501790423912,0.04411423264453216,0.17158114697004875,0.2783840260041792,0.09044321032656474,4218,2.9397125244140625,10.197005271911621,0.25775224011973025,0.25775224011973025,mlx.optimizers.AdamW,inner_grouped_video_3fold_first_valid,0.218035658945118,14,19,success,outputs/again_dense_2hz_phase5_learned_heads_20260625_185338/checkpoints/arousal_spike_rows_2_6_train_q90__grouped_video__fold4__temporal_mean_2s_then_pca256__real__gated_ar_pca_mlp__binary__20260625.npz,3e6c6612860eb25d221d107e73d3a471
again_dense_2hz_phase5_learned_heads_v1,arousal_spike_rows_2_6_train_q90,future_arousal_max_delta_rows_2_6,target_mask_arousal_spike_rows_2_6,0.16,positive_delta,grouped_video,4,temporal_mean_2s_then_pca256,gated_ar_pca_mlp,binary,20260626,real,186452,46637,316,True,False,False,False,False,True,mlx,-1.600315898656845,18646,4307,0.10000429064853153,0.09235156635289576,0.2211617780497786,0.7029012950146645,0.27894257064721967,0.6169870731097679,0.22962629446195407,0.3552356628743905,0.8303921778845123,0.04411423264453216,0.1787787322962619,0.2848850708149524,0.1428693955443103,6663,2.9585683345794678,10.274328231811523,0.270092529008206,0.270092529008206,mlx.optimizers.AdamW,inner_grouped_video_3fold_first_valid,0.21946626446944065,13,18,success,outputs/again_dense_2hz_phase5_learned_heads_20260625_185338/checkpoints/arousal_spike_rows_2_6_train_q90__grouped_video__fold4__temporal_mean_2s_then_pca256__real__gated_ar_pca_mlp__binary__20260626.npz,3493efb9ab757e645b893934d6b927b9
