stage,split_digest,fold,lane,row_type,seed_or_group,cold_start_policy,prediction_sha256,score_mask_digest,compatibility_mask_digest,teacher_forcing_ratio,cross_video_state_carry,rollout_all_finite,pooled_continuous_spearman,top_1pct_true_future_movement_lift,top_5pct_true_future_movement_lift,top_10pct_true_future_movement_lift,training_q90_future_event_pr_auc,event_threshold,event_prevalence,first30_pooled_continuous_spearman,first30_top_5pct_true_future_movement_lift,first30_training_q90_future_event_pr_auc,prediction_rows,prediction_finite_fraction,prediction_digest,compat_pooled_continuous_spearman,compat_top_1pct_true_future_movement_lift,compat_top_5pct_true_future_movement_lift,compat_top_10pct_true_future_movement_lift,compat_training_q90_future_event_pr_auc,compat_event_threshold,compat_event_prevalence,compat_first30_pooled_continuous_spearman,compat_first30_top_5pct_true_future_movement_lift,compat_first30_training_q90_future_event_pr_auc,compat_prediction_rows,compat_prediction_finite_fraction,compat_prediction_digest
stage_a,5f17eef6b600bbb33527efaa690cd715,1,sequence_shuffled_video,member,20260718,row0_zero_history_no_label_burnin,80d4329db565f05eaf68d4121b239f99022fbe7ade4429e4127804de926a8290,ede328bbc8715fbba0b39ff270d86928,017ee38966c3bc1ff2f2a874f4867094,,,True,0.05593143711544439,0.03766134991230024,0.023238280041764238,0.015009356741098191,0.08759803204041436,0.222222222,0.09090238051300978,0.04504232483244187,0.02419053794152505,0.09751546852675545,54190,1.0,3f6e7076fd8f2a0c8f2d96ffcd7d349f,0.05680135736563487,0.03918972466983619,0.02342983243490205,0.015088189712453744,0.08672713899502828,0.222222222,0.09011682506292025,0.06504711004344084,0.026473837141567563,0.09723916865533794,53242,1.0,b899cf67b6807230a77192b23b06e3fe
stage_a,5f17eef6b600bbb33527efaa690cd715,1,sequence_shuffled_video,member,20260719,row0_zero_history_no_label_burnin,7cb373cabda6398f4ccea81f8978418bc00f9fe48f8f6208766dc4dd8ba87c82,ede328bbc8715fbba0b39ff270d86928,017ee38966c3bc1ff2f2a874f4867094,,,True,0.05733888566401692,0.035421095228031683,0.01789539771207229,0.016444268436795896,0.0915854999076521,0.222222222,0.09090238051300978,0.03746245756443966,0.018252693743476697,0.10146014852637501,54190,1.0,408ea3dfa1989df4e3e039089d683d2d,0.04901953094241857,0.01735719459214676,0.011951881332434862,0.011654065069586834,0.08773013890933488,0.222222222,0.09011682506292025,0.020367519955943374,0.005034349171039301,0.09109850616787953,53242,1.0,7ef79c02b0fc9d46128d099f9a7c9bfa
stage_a,5f17eef6b600bbb33527efaa690cd715,1,sequence_shuffled_video,member,20260720,row0_zero_history_no_label_burnin,8e64a98f973de515a7f1d2938c160e80055f23b2fdefd72223accc2fe03dd86d,ede328bbc8715fbba0b39ff270d86928,017ee38966c3bc1ff2f2a874f4867094,,,True,0.05667063117921722,0.03947338924088251,0.026059621397467515,0.015652276892581245,0.09026312612728195,0.222222222,0.09090238051300978,0.04613592178132298,0.026740487771738444,0.1025219526507366,54190,1.0,33e5446230dc838e38462d5dec252846,0.04863113266745641,0.04561139819435218,0.017908221523396474,0.011759681371124577,0.08798013223664816,0.222222222,0.09011682506292025,0.031915683165578475,0.03035948340541622,0.09909098897115176,53242,1.0,ab42ed8d4364d8505891b4bf9ce5d32c
stage_a,5f17eef6b600bbb33527efaa690cd715,1,sequence_shuffled_video,ensemble,20260718_20260719_20260720,row0_zero_history_no_label_burnin,361a84d25427a03f8b36ec80ca2aece395f9eaefed01af211e4bd9e600540a6c,ede328bbc8715fbba0b39ff270d86928,017ee38966c3bc1ff2f2a874f4867094,,,True,0.06202432762936337,0.038865722732178164,0.02786202343032753,0.01728792712506306,0.09062669972701153,0.222222222,0.09090238051300978,0.05447895706811466,0.02574566637099493,0.10322185734397124,54190,1.0,be50bd37ae06cbc43adcb3be971ad3fb,0.05435291974201722,0.04213581706600652,0.023090589068017482,0.013532851447892465,0.08848404843046534,0.222222222,0.09011682506292025,0.04388910187676522,0.030578722363012373,0.10031938770010759,53242,1.0,549ccd2bfabd85447267b3190ae50121
stage_a,5f17eef6b600bbb33527efaa690cd715,1,video_label_permutation,member,20260718,row0_zero_history_no_label_burnin,31d8eb38deb886bae841af0d1abad4076523ad01b433e0f42c295ae8bea9442c,ede328bbc8715fbba0b39ff270d86928,017ee38966c3bc1ff2f2a874f4867094,,,True,0.08870802499361498,0.06440636372923023,0.03347687253760936,0.022900753313394577,0.0969320490880081,0.222222222,0.09090238051300978,0.09424621157430524,0.0484036827204104,0.11325172457176957,54190,1.0,f9bd4b97229549e9f60f43ba465a4e58,0.08552152078227701,0.06542850226967167,0.031839735395046344,0.021983282858708854,0.0948781057323414,0.222222222,0.09011682506292025,0.09754440560434326,0.04952123094237727,0.11016345409913293,53242,1.0,0b6f240241465d344d267c6b14b9f73b
stage_a,5f17eef6b600bbb33527efaa690cd715,1,video_label_permutation,member,20260719,row0_zero_history_no_label_burnin,fac7108eaf987df6c53fa92f5131367e81e561fc25efd5018068ea778aa871ff,ede328bbc8715fbba0b39ff270d86928,017ee38966c3bc1ff2f2a874f4867094,,,True,0.0899745781246869,0.05676003288463385,0.029988604334533576,0.02736877763919133,0.09662652282072473,0.222222222,0.09090238051300978,0.11897151989594223,0.043760934220688635,0.11360493642970171,54190,1.0,555bb0c20904a424359edeb7989c0335,0.08249667944728237,0.04739547076039657,0.028807055161417246,0.02441110322241611,0.09333177998510825,0.222222222,0.09011682506292025,0.10781432334517609,0.037199454459638084,0.10628625000241104,53242,1.0,66513dfce2481ce9a566afbf14ea8fb6
stage_a,5f17eef6b600bbb33527efaa690cd715,1,video_label_permutation,member,20260720,row0_zero_history_no_label_burnin,c5bde941b5ba8f12e285905717c6929d665f7cc22d1a4f91d545ee8a925df339,ede328bbc8715fbba0b39ff270d86928,017ee38966c3bc1ff2f2a874f4867094,,,True,0.08535272220838995,0.04392158660182769,0.03259592332249279,0.02417023539486212,0.09523641693493082,0.222222222,0.09090238051300978,0.11977549588568968,0.036145391270983734,0.11451974976966381,54190,1.0,9a6bcddf8f44351c61861166b6deb169,0.07763080452811814,0.04367381214663906,0.028876051433512774,0.019449979744028033,0.09187278725335518,0.222222222,0.09011682506292025,0.10626657093154893,0.039540760653574536,0.10758752188243897,53242,1.0,e3230b032beeb3a12dd22861a3b006d7
stage_a,5f17eef6b600bbb33527efaa690cd715,1,video_label_permutation,ensemble,20260718_20260719_20260720,row0_zero_history_no_label_burnin,948f24f86cac26adfd6a2393e99ea7e163d1e234ae22381e92db64bb91f45cfe,ede328bbc8715fbba0b39ff270d86928,017ee38966c3bc1ff2f2a874f4867094,,,True,0.09469558941482699,0.06626008768993552,0.0356123809426677,0.028373269030685773,0.09748303962248406,0.222222222,0.09090238051300978,0.12353093305131894,0.048629163126637454,0.11888697626090386,54190,1.0,0f045261f48b96a1e4506fa85cd87ebe,0.08714853413113456,0.05216298863456272,0.03453447123017673,0.023889967114198975,0.0938025640520921,0.222222222,0.09011682506292025,0.1091339064974918,0.04343684051921823,0.1098272016356154,53242,1.0,dee1f50e62737556dc69dceca998edc2
stage_a,5f17eef6b600bbb33527efaa690cd715,1,phase7_ar_assisted_teacher_ceiling,member,20260718,row0_zero_history_no_label_burnin,6944c3a422ae6e39838f507256c377889c8c85ef72408f53069cdf5ff45cda7c,ede328bbc8715fbba0b39ff270d86928,017ee38966c3bc1ff2f2a874f4867094,,,True,0.2591808675887755,0.12891513488178385,0.07996143534261765,0.0603735428326898,0.17714185600536733,0.222222222,0.09090238051300978,0.18258694935858397,0.05783442015861079,0.15535033642154186,54190,1.0,99576e8897a37c60239e9363fd54d754,0.2569275322315698,0.133522422755637,0.08312567108141716,0.06173749670728928,0.17750008360672417,0.222222222,0.09011682506292025,0.17763724523613605,0.06488094881909212,0.15369662130889988,53242,1.0,0c4771e8fa38dc4eddecac07e757875b
stage_a,5f17eef6b600bbb33527efaa690cd715,1,phase7_ar_assisted_teacher_ceiling,member,20260719,row0_zero_history_no_label_burnin,d661f39f24ab6987d44e90968949f36c17420fe240205db330f971a4e58ebbbd,ede328bbc8715fbba0b39ff270d86928,017ee38966c3bc1ff2f2a874f4867094,,,True,0.2560966385434365,0.1446195410745521,0.08004229483403796,0.05919843247102465,0.18026621921343197,0.222222222,0.09090238051300978,0.19194635893610817,0.05796699527409174,0.15931183723962156,54190,1.0,e653f4a0e3ba888f58e978ae87107029,0.25413755904318514,0.1462208574113371,0.08148344318060657,0.060515579201222545,0.18047435190290279,0.222222222,0.09011682506292025,0.18921586561513454,0.061839654267398125,0.15876768154159546,53242,1.0,2f2f857b929d2da326fb0b74f85094ac
